accepted_species,genus,family,n_islands,n_records
Jacquemontia cumanensis,Jacquemontia,Convolvulaceae,17,102
Benstonea kurzii,Benstonea,Pandanaceae,3,9
Isotoma fluviatilis,Isotoma,Campanulaceae,6,185
Quercus petraea x robur,Quercus,Fagaceae,6,17
Koenigia alpina,Koenigia,Polygonaceae,19,114
Salacia oblongifolia,Salacia,Celastraceae,5,37
Xylomelum benthamii,Xylomelum,Proteaceae,3,20
Euphrasia nemorosa x stricta,Euphrasia,Orobanchaceae,16,49
Spyridium phylicoides,Spyridium,Rhamnaceae,5,322
Trachystemon orientale,Trachystemon,Boraginaceae,9,1959
Elaeocarpus dolichodactylus,Elaeocarpus,Elaeocarpaceae,2,93
Dysoxylum grande,Dysoxylum,Meliaceae,6,67
Jasminum longipetalum,Jasminum,Oleaceae,5,34
Diospyros cherrieri,Diospyros,Ebenaceae,3,34
Kalanchoe laxiflora,Kalanchoe,Crassulaceae,7,113
Sabatia dodecandra,Sabatia,Gentianaceae,5,12
Mangifera similis,Mangifera,Anacardiaceae,5,78
Tetrastigma hookeri,Tetrastigma,Vitaceae,5,16
Viola reichenbachiana x riviniana,Viola,Violaceae,9,68
Hopea pierrei,Hopea,Dipterocarpaceae,4,12
Bignonia callistegioides,Bignonia,Bignoniaceae,4,10
Myristica depressa,Myristica,Myristicaceae,3,20
Trichosanthes orientalis,Trichosanthes,Cucurbitaceae,5,18
Hymenocallis caribaea,Hymenocallis,Amaryllidaceae,12,76
Epilobium densum,Epilobium,Onagraceae,10,31
Trimezia coerulea,Trimezia,Iridaceae,11,20
Banisteriopsis pauciflora,Banisteriopsis,Malpighiaceae,2,71
Lepeostegeres lanceifolius,Lepeostegeres,Loranthaceae,3,23
Lagetta lagetto,Lagetta,Thymelaeaceae,3,30
Mammillaria prolifera,Mammillaria,Cactaceae,5,82
Garcinia gynotrochoides,Garcinia,Clusiaceae,3,7
Limonium saracinatum,Limonium,Plumbaginaceae,3,7
Neoregelia johannis,Neoregelia,Bromeliaceae,4,7
Xanthophyllum velutinum,Xanthophyllum,Polygalaceae,3,37
Xanthorrhoea preissii,Xanthorrhoea,Asphodelaceae,2,10
Commiphora tetramera,Commiphora,Burseraceae,2,49
Lonicera bella,Lonicera,Caprifoliaceae,8,12
Impatiens gautieri,Impatiens,Balsaminaceae,1,12
Luzula flaccida,Luzula,Juncaceae,14,806
Eucryphia nymansensis,Eucryphia,Cunoniaceae,2,2
Hypericum nitidum,Hypericum,Hypericaceae,3,44
Isotrema arborea,Isotrema,Aristolochiaceae,2,6
Jepsonia malvifolia,Jepsonia,Saxifragaceae,6,176
Commelina undulata,Commelina,Commelinaceae,3,38
Verbascum ikaricum,Verbascum,Scrophulariaceae,3,44
Terminalia exsculpta,Terminalia,Combretaceae,2,15
Corydalis lineariloba,Corydalis,Papaveraceae,5,759
Actinidia chrysantha,Actinidia,Actinidiaceae,1,8
Erodium alnifolium,Erodium,Geraniaceae,4,9
Calophyllum whitfordii,Calophyllum,Calophyllaceae,2,3
Ilex promecophylla,Ilex,Aquifoliaceae,2,3
Freziera calophylla,Freziera,Pentaphylacaceae,1,27
Tetracera hirsuta,Tetracera,Dilleniaceae,3,8
Diploclisia affinis,Diploclisia,Menispermaceae,2,5
Passiflora kuranda,Passiflora,Passifloraceae,2,6
Dioscorea sambiranensis,Dioscorea,Dioscoreaceae,1,150
Lantana buchii,Lantana,Verbenaceae,2,11
Geniostoma biseriale,Geniostoma,Loganiaceae,2,3
Gagea pomeranica,Gagea,Liliaceae,4,189
Pittosporum bullatoferrugineum,Pittosporum,Pittosporaceae,2,20
Paepalanthus engleri,Paepalanthus,Eriocaulaceae,1,20
Tambourissa kirkii,Tambourissa,Monimiaceae,1,10
Ammannia crinipes,Ammannia,Lythraceae,2,7
Korthalsella madagascarica,Korthalsella,Viscaceae,1,14
Symplocos reginae,Symplocos,Symplocaceae,1,22
Tournefortia microphylla,Tournefortia,Heliotropiaceae,2,3
Boerhaavia erecta,Boerhavia,Nyctaginaceae,2,2
Goeppertia altissima,Goeppertia,Marantaceae,1,8
Potamogeton tosaensis,Potamogeton,Potamogetonaceae,3,16
Varronia clarendonensis,Varronia,Cordiaceae,1,5
Thilachium seyrigii,Thilachium,Capparaceae,1,40
Nepenthes harryana,Nepenthes,Nepenthaceae,1,6
Leschenaultia filiformis,Leschenaultia,Goodeniaceae,2,2
Smilax micrantha,Smilax,Smilacaceae,2,3
Microdesmia arborea,Microdesmia,Chrysobalanaceae,1,4
Utricularia dimorphantha,Utricularia,Lentibulariaceae,1,28
Magnolia oblongifolia,Magnolia,Magnoliaceae,1,33
Oxalis bojeriana,Oxalis,Oxalidaceae,1,7
Gordonia alpestris,Gordonia,Theaceae,1,4
Alnites macquarrii,Corylus,Betulaceae,2,5
Helianthemum juliae,Helianthemum,Cistaceae,1,24
Berberis pruinosa,Berberis,Berberidaceae,1,3
Torenia hirsuta,Torenia,Linderniaceae,1,4
Erythroxylum choungiense,Erythroxylum,Erythroxylaceae,1,18
Eschweilera hondurensis,Eschweilera,Lecythidaceae,1,5
Campylospermum mannii,Campylospermum,Ochnaceae,1,2
Viburnum clemensiae,Viburnum,Viburnaceae,1,15
Drypetes ochrodasya,Drypetes,Putranjivaceae,1,2
Carpobrotus acinaciformis x Carpobrotus edulis,Carpobrotus,Aizoaceae,1,1
Deutzia lemoinei,Deutzia,Hydrangeaceae,1,1
Rourea ovalis,Rourea,Connaraceae,1,1
Linum spicatum,Linum,Linaceae,1,1
Nothofagus microphylla,Nothofagus,Nothofagaceae,1,1
Myriophyllum hybr,Myriophyllum,Haloragaceae,1,1
Rumicastrum pumilum,Rumicastrum,Montiaceae,1,1
Cornus rhamnifolia,Cornus,Cornaceae,1,1
Trema integerrimum,Trema,Cannabaceae,1,1
Pentachlaena pestita,Pentachlaena,Sarcolaenaceae,1,1
Tribulopis Koolan-Island,Tribulopis,Zygophyllaceae,1,1
Gymnadenia borealis,Gymnadenia,Orchidaceae,30,5115
Carlina vulgaris,Carlina,Asteraceae,132,36424
Cruciata laevipes,Cruciata,Rubiaceae,29,79369
Mucuna gigantea,Mucuna,Fabaceae,100,499
Paspalum scrobiculatum,Paspalum,Poaceae,166,1253
Carex cespitosa,Carex,Cyperaceae,105,810
Corymbia nesophila,Corymbia,Myrtaceae,15,860
Euphorbia falcata,Euphorbia,Euphorbiaceae,29,194
Rubus plicatus,Rubus,Rosaceae,77,2290
Sinomarsdenia tomentosa,Sinomarsdenia,Apocynaceae,17,263
Teucrium chamaedrys,Teucrium,Lamiaceae,51,2053
Miconia pyrifolia,Miconia,Melastomataceae,7,14
Firmiana simplex,Firmiana,Malvaceae,27,443
Rhododendron indicum,Rhododendron,Ericaceae,18,611
Calamus calapparius,Calamus,Arecaceae,9,32
Justicia aurea,Justicia,Acanthaceae,9,35
Lindera polyantha,Lindera,Lauraceae,8,103
Dodecatheon hendersonii,Dodecatheon,Primulaceae,10,3071
Cyrtandra grayana,Cyrtandra,Gesneriaceae,3,84
Glochidion castaneum,Glochidion,Phyllanthaceae,10,24
Amorphophallus galbra,Amorphophallus,Araceae,9,71
Eriocapitella hupehensis,Eriocapitella,Ranunculaceae,26,325
Friesodielsia glauca,Friesodielsia,Annonaceae,5,90
Rorippa amphibia,Rorippa,Brassicaceae,52,16648
Xerospermum noronhianum,Xerospermum,Sapindaceae,9,246
Esenbeckia grandiflora,Esenbeckia,Rutaceae,9,35
Silene firma,Silene,Caryophyllaceae,39,812
Meum athamanticum,Meum,Apiaceae,30,3120
Girardinia diversifolia,Girardinia,Urticaceae,8,479
Salix caroliniana,Salix,Salicaceae,15,72
Trophis racemosa,Trophis,Moraceae,16,173
Piper ornatum,Piper,Piperaceae,5,10
Plantago japonica,Plantago,Plantaginaceae,23,207
Chengiopanax sciadophylloides,Chengiopanax,Araliaceae,6,4129
Solanum sarrachoides,Solanum,Solanaceae,15,454
Plagiostachys albiflora,Plagiostachys,Zingiberaceae,3,46
Ornithogalum collinum,Ornithogalum,Asparagaceae,18,72
Mimusops comorensis,Mimusops,Sapotaceae,4,69
Begonia pinnatifida,Begonia,Begoniaceae,2,5
Atriplex barclayana,Atriplex,Amaranthaceae,28,249
Cuscuta gronovii,Cuscuta,Convolvulaceae,17,52
Freycinetia confusa,Freycinetia,Pandanaceae,3,7
Campanula hagielia,Campanula,Campanulaceae,6,133
Lithocarpus ewyckii,Lithocarpus,Fagaceae,5,138
Persicaria viscofera,Persicaria,Polygonaceae,18,768
Euonymus glandulosus,Euonymus,Celastraceae,5,36
Grevillea cunninghamii,Grevillea,Proteaceae,3,18
Pedicularis arctoeuropaea,Pedicularis,Orobanchaceae,15,60
Rhamnus glandulosa,Rhamnus,Rhamnaceae,5,293
Trigonotis radicans,Trigonotis,Boraginaceae,9,47
Elaeocarpus seringii,Elaeocarpus,Elaeocarpaceae,2,70
Walsura robusta,Walsura,Meliaceae,6,45
Fraxinus caroliniana,Fraxinus,Oleaceae,5,16
Diospyros celebica,Diospyros,Ebenaceae,3,32
Aeonium balsamiferum,Aeonium,Crassulaceae,7,92
Fagraea plumeriiflora,Fagraea,Gentianaceae,5,11
Swintonia schwenckii,Swintonia,Anacardiaceae,5,76
Cissus alata,Cissus,Vitaceae,5,10
Viola hondoensis,Viola,Violaceae,7,1364
Pentacme siamensis,Pentacme,Dipterocarpaceae,4,11
Tecomanthe ternatensis,Tecomanthe,Bignoniaceae,4,9
Myristica beccarii,Myristica,Myristicaceae,3,16
Sicana odorifera,Sicana,Cucurbitaceae,5,8
Crinum pedunculatum,Crinum,Amaryllidaceae,12,52
Circaea erubescens,Circaea,Onagraceae,7,1218
Trimezia gracilis,Trimezia,Iridaceae,9,22
Acridocarpus adenophorus,Acridocarpus,Malpighiaceae,2,56
Phragmanthera austroarabica,Phragmanthera,Loranthaceae,3,16
Ovidia andina,Ovidia,Thymelaeaceae,3,30
Rhipsalis pachyptera,Rhipsalis,Cactaceae,5,45
Garcinia goudotiana,Garcinia,Clusiaceae,2,177
Limonium delicatulum,Limonium,Plumbaginaceae,3,6
Vriesea tijucana,Vriesea,Bromeliaceae,4,7
Polygala hecatantha,Polygala,Polygalaceae,3,32
Aloe grandidentata,Aloe,Asphodelaceae,2,8
Scutinanthe brunnea,Scutinanthe,Burseraceae,2,48
Lonicera glehnii,Lonicera,Caprifoliaceae,7,250
Impatiens perrieri,Impatiens,Balsaminaceae,1,12
Juncus caespiticius,Juncus,Juncaceae,14,779
Pterophylla lucida,Pterophylla,Cunoniaceae,2,2
Hypericum rumeliacum,Hypericum,Hypericaceae,3,16
Aristolochia decandra,Aristolochia,Aristolochiaceae,2,5
Saxifraga pulvinaria,Saxifraga,Saxifragaceae,6,23
Stanfieldiella imperforata,Stanfieldiella,Commelinaceae,3,26
Verbascum levanticum,Verbascum,Scrophulariaceae,3,39
Terminalia kleinii,Terminalia,Combretaceae,2,10
Corydalis ophiocarpa,Corydalis,Papaveraceae,5,399
Saurauia kinabaluensis,Saurauia,Actinidiaceae,1,8
Pelargonium quercifolium,Pelargonium,Geraniaceae,4,8
Kayea navesii,Kayea,Calophyllaceae,2,3
Ilex ficifolia,Ilex,Aquifoliaceae,2,2
Balthasaria mannii,Balthasaria,Pentaphylacaceae,1,23
Doliocarpus olivaceus,Doliocarpus,Dilleniaceae,2,30
Parabaena echinocarpa,Parabaena,Menispermaceae,2,5
Passiflora menispermifolia,Passiflora,Passifloraceae,2,6
Dioscorea hexagona,Dioscorea,Dioscoreaceae,1,143
Lantana pauciflora,Lantana,Verbenaceae,2,11
Geniostoma gagnae,Geniostoma,Loganiaceae,2,3
Aloe arborecens,Aloe,Liliaceae,4,6
Pittosporum phillyraeoides,Pittosporum,Pittosporaceae,2,4
Eriocaulon flumineum,Eriocaulon,Eriocaulaceae,1,10
Tambourissa nosybensis,Tambourissa,Monimiaceae,1,10
Ammannia robusta,Ammannia,Lythraceae,2,7
Viscum ambongoense,Viscum,Viscaceae,1,13
Symplocos imbricata,Symplocos,Symplocaceae,1,20
Euploca prostrata,Euploca,Heliotropiaceae,2,2
Ceodes gigantocarpa,Ceodes,Nyctaginaceae,1,108
Goeppertia panamensis,Goeppertia,Marantaceae,1,6
Potamogeton lanceolatus,Potamogeton,Potamogetonaceae,3,13
Varronia lamprophylla,Varronia,Cordiaceae,1,5
Capparis pyrifolia,Capparis,Capparaceae,1,37
Nepenthes jacquelineae,Nepenthes,Nepenthaceae,1,6
Scaevola erosa,Scaevola,Goodeniaceae,1,42
Smilax sumatrensis,Smilax,Smilacaceae,2,3
Parinari prancei,Parinari,Chrysobalanaceae,1,4
Genlisea margaretae,Genlisea,Lentibulariaceae,1,26
Magnolia mediocris,Magnolia,Magnoliaceae,1,17
Oxalis simplicifolia,Oxalis,Oxalidaceae,1,7
Polyspora gardneri,Polyspora,Theaceae,1,4
Alnites kefersteinii,Alnus,Betulaceae,2,4
Helianthemum rupifragum,Helianthemum,Cistaceae,1,13
Berberis temolaica,Berberis,Berberidaceae,1,3
Lindernia madagascariensis,Lindernia,Linderniaceae,1,3
Erythroxylum mocquerysii,Erythroxylum,Erythroxylaceae,1,6
Eschweilera neei,Eschweilera,Lecythidaceae,1,5
Diporidium vaccinoides,Ochna,Ochnaceae,1,2
Viburnum colebrookeanum,Viburnum,Viburnaceae,1,9
Drypetes pierreana,Drypetes,Putranjivaceae,1,2
Delosperma echinatum,Delosperma,Aizoaceae,1,1
Hydrangea panamensis,Hydrangea,Hydrangeaceae,1,1
Rourea parviflora,Rourea,Connaraceae,1,1
Linum viscosum,Linum,Linaceae,1,1
Nothofagus mucronata,Nothofagus,Nothofagaceae,1,1
Myriophyllum tetrandrum,Myriophyllum,Haloragaceae,1,1
Rumicastrum sphaerophyllum,Rumicastrum,Montiaceae,1,1
Eomastixia bilocularis,Eomastixia,Cornaceae,1,1
Cymbidium finlaysonianum,Cymbidium,Orchidaceae,30,286
Pallenis spinosa,Pallenis,Asteraceae,131,3787
Scleromitrion diffusum,Scleromitrion,Rubiaceae,29,437
Trifolium tomentosum,Trifolium,Fabaceae,99,1341
Bromus catharticus,Bromus,Poaceae,165,7409
Carex sylvatica,Carex,Cyperaceae,103,108944
Kunzea ambigua,Kunzea,Myrtaceae,15,795
Euphorbia oblongata,Euphorbia,Euphorbiaceae,28,2019
Alchemilla glomerulans,Alchemilla,Rosaceae,77,1921
Nerium indicum,Nerium,Apocynaceae,17,103
Teucrium viscidum,Teucrium,Lamiaceae,51,1923
Miconia serrulata,Miconia,Melastomataceae,6,169
Hibiscus meraukensis,Hibiscus,Malvaceae,27,125
Lyonia ligustrina,Lyonia,Ericaceae,18,163
Bactris major,Bactris,Arecaceae,9,28
Strobilanthes crispa,Strobilanthes,Acanthaceae,9,35
Cryptocarya kurzii,Cryptocarya,Lauraceae,8,94
Primula scotica,Primula,Primulaceae,10,1374
Didissandra elongata,Didissandra,Gesneriaceae,3,80
Cleistanthus dallachyanus,Cleistanthus,Phyllanthaceae,10,20
Syngonium auritum,Syngonium,Araceae,9,62
Ranunculus sprunerianus,Ranunculus,Ranunculaceae,26,116
Uvaria monticola,Uvaria,Annonaceae,5,89
Camelina microcarpa,Camelina,Brassicaceae,52,1156
Allophylus cominia,Allophylus,Sapindaceae,9,202
Zanthoxylum ovalifolium,Zanthoxylum,Rutaceae,9,23
Holosteum umbellatum,Holosteum,Caryophyllaceae,38,1716
Pimpinella peregrina,Pimpinella,Apiaceae,30,201
Cecropia obtusifolia,Cecropia,Urticaceae,8,321
Scolopia braunii,Scolopia,Salicaceae,15,43
Ficus maxima,Ficus,Moraceae,16,133
Peperomia gemella,Peperomia,Piperaceae,5,7
Angelonia salicariifolia,Angelonia,Plantaginaceae,23,56
Pseudopanax linearis,Pseudopanax,Araliaceae,6,4024
Solanum nudum,Solanum,Solanaceae,15,168
Alpinia eremochlamys,Alpinia,Zingiberaceae,3,41
Anthericum liliago,Anthericum,Asparagaceae,17,990
Madhuca kingiana,Madhuca,Sapotaceae,4,62
Begonia curtii,Begonia,Begoniaceae,2,4
Amaranthus palmeri,Amaranthus,Amaranthaceae,27,125
Operculina ventricosa,Operculina,Convolvulaceae,17,37
Freycinetia megacarpa,Freycinetia,Pandanaceae,3,7
Lobelia hypoleuca,Lobelia,Campanulaceae,6,85
Lithocarpus nieuwenhuisii,Lithocarpus,Fagaceae,5,135
Polygonella articulata,Polygonella,Polygonaceae,18,200
Celastrus aculeatus,Celastrus,Celastraceae,5,26
Helicia loranthoides,Helicia,Proteaceae,3,13
Phelipanche schultzii,Phelipanche,Orobanchaceae,15,59
Pomaderris intermedia,Pomaderris,Rhamnaceae,5,217
Plagiobothrys tenellus,Plagiobothrys,Boraginaceae,9,44
Sericolea brassii,Sericolea,Elaeocarpaceae,2,67
Sandoricum beccarianum,Sandoricum,Meliaceae,6,35
Myxopyrum ovatum,Myxopyrum,Oleaceae,5,12
Diospyros consanguinea,Diospyros,Ebenaceae,3,29
Rhodiola ishidae,Rhodiola,Crassulaceae,7,91
Gentianella bellidifolia,Gentianella,Gentianaceae,4,1966
Mangifera griffithii,Mangifera,Anacardiaceae,5,60
Ampelocissus polythyrsa,Ampelocissus,Vitaceae,5,9
Melicytus crassifolius,Melicytus,Violaceae,7,489
Vatica harmandiana,Vatica,Dipterocarpaceae,4,10
Tabebuia cassinoides,Tabebuia,Bignoniaceae,4,8
Horsfieldia penangiana,Horsfieldia,Myristicaceae,3,14
Trichosanthes multiloba,Trichosanthes,Cucurbitaceae,4,313
Pancratium zeylanicum,Pancratium,Amaryllidaceae,12,39
Ludwigia ovalis,Ludwigia,Onagraceae,7,267
Crocus flavus,Crocus,Iridaceae,8,192
Malpighia nummulariifolia,Malpighia,Malpighiaceae,2,45
Plicosepalus acaciae,Plicosepalus,Loranthaceae,3,16
Synaptolepis oliveriana,Synaptolepis,Thymelaeaceae,3,24
Rhipsalis grandiflora,Rhipsalis,Cactaceae,5,31
Symphonia fasciculata,Symphonia,Clusiaceae,2,133
Limonium divaricatum,Limonium,Plumbaginaceae,3,5
Billbergia distachia,Billbergia,Bromeliaceae,4,6
Xanthophyllum andamanicum,Xanthophyllum,Polygalaceae,3,29
Aloe massawana,Aloe,Asphodelaceae,2,8
Protium cubense,Protium,Burseraceae,2,35
Weigela hortensis,Weigela,Caprifoliaceae,6,2176
Impatiens sidikalangensis,Impatiens,Balsaminaceae,1,12
Juncus fauriensis,Juncus,Juncaceae,14,345
Weinmannia biviniana,Weinmannia,Cunoniaceae,2,2
Hypericum augustini,Hypericum,Hypericaceae,3,9
Aristolochia linearifolia,Aristolochia,Aristolochiaceae,2,5
Chrysosplenium macranthum,Chrysosplenium,Saxifragaceae,6,12
Amischotolype rostrata,Amischotolype,Commelinaceae,3,21
Scrophularia minutiflora,Scrophularia,Scrophulariaceae,3,21
Terminalia supitiana,Terminalia,Combretaceae,2,10
Papaver microcarpum,Papaver,Papaveraceae,5,71
Saurauia copelandii,Saurauia,Actinidiaceae,1,7
Erodium salzmannii,Erodium,Geraniaceae,4,5
Kayea racemosa,Kayea,Calophyllaceae,2,3
Ilex theizans,Ilex,Aquifoliaceae,2,2
Ternstroemia citrina,Ternstroemia,Pentaphylacaceae,1,22
Tetracera portobellensis,Tetracera,Dilleniaceae,2,25
Pericampylus incanus,Pericampylus,Menispermaceae,2,5
Passiflora amethystina,Passiflora,Passifloraceae,2,5
Dioscorea fandra,Dioscorea,Dioscoreaceae,1,114
Rhaphithamnus venustus,Rhaphithamnus,Verbenaceae,2,11
Strychnos ledermannii,Strychnos,Loganiaceae,2,3
Calochortus catalinae,Calochortus,Liliaceae,3,439
Auranticarpa melanosperma,Auranticarpa,Pittosporaceae,2,3
Eriocaulon kinabaluense,Eriocaulon,Eriocaulaceae,1,10
Xymalos monospora,Xymalos,Monimiaceae,1,10
Cuphea elliptica,Cuphea,Lythraceae,2,6
Viscum radula,Viscum,Viscaceae,1,13
Symplocos costatifructa,Symplocos,Symplocaceae,1,14
Heliotropium ammophilum,Heliotropium,Heliotropiaceae,2,2
Guapira rufescens,Guapira,Nyctaginaceae,1,64
Goeppertia legrelleana,Goeppertia,Marantaceae,1,4
Potamogeton tenuicaulis,Potamogeton,Potamogetonaceae,3,10
Varronia leptoclada,Varronia,Cordiaceae,1,5
Thilachium pouponii,Thilachium,Capparaceae,1,36
Nepenthes pulchra,Nepenthes,Nepenthaceae,1,6
Scaevola balansae,Scaevola,Goodeniaceae,1,34
Smilax neocaledonica,Smilax,Smilacaceae,1,59
Parinariopsis licaniiflora,Parinariopsis,Chrysobalanaceae,1,4
Pinguicula albida,Pinguicula,Lentibulariaceae,1,23
Magnolia wieseneri,Magnolia,Magnoliaceae,1,17
Oxalis psoraleoides,Oxalis,Oxalidaceae,1,6
Stewartia sinensis,Stewartia,Theaceae,1,4
Alnus rhombifolia,Alnus,Betulaceae,2,4
Helianthemum teneriffae,Helianthemum,Cistaceae,1,13
Dysosma versipellis,Dysosma,Berberidaceae,1,3
Lindernia natans,Lindernia,Linderniaceae,1,3
Erythroxylum monogynum,Erythroxylum,Erythroxylaceae,1,6
Foetidia capuronii,Foetidia,Lecythidaceae,1,5
Elvasia elvasioides,Elvasia,Ochnaceae,1,2
Viburnum glomeratum,Viburnum,Viburnaceae,1,7
Drypetes polyalthioides,Drypetes,Putranjivaceae,1,2
Delosperma floribundum,Delosperma,Aizoaceae,1,1
Hydrangea radiata,Hydrangea,Hydrangeaceae,1,1
Rourea psammophila,Rourea,Connaraceae,1,1
Roucheria schomburgkii,Roucheria,Linaceae,1,1
Nothofagus peduncularis,Nothofagus,Nothofagaceae,1,1
Proserpinaca intermedia,Proserpinaca,Haloragaceae,1,1
Rumicastrum tholiforme,Rumicastrum,Montiaceae,1,1
Epipogium aphyllum,Epipogium,Orchidaceae,30,248
Petasites hybridus,Petasites,Asteraceae,129,65712
Leptopetalum strigulosum,Leptopetalum,Rubiaceae,29,187
Flemingia strobilifera,Flemingia,Fabaceae,99,1236
Catabrosa aquatica,Catabrosa,Poaceae,163,10457
Rhynchospora fusca,Rhynchospora,Cyperaceae,103,2229
Ugni molinae,Ugni,Myrtaceae,15,205
Macaranga aleuritoides,Macaranga,Euphorbiaceae,28,306
Malus fusca,Malus,Rosaceae,77,1325
Hoya diversifolia,Hoya,Apocynaceae,17,88
Clinopodium gracile,Clinopodium,Lamiaceae,50,3826
Chaetogastra herbacea,Chaetogastra,Melastomataceae,6,147
Grewia crenata,Grewia,Malvaceae,27,90
Corema conradii,Corema,Ericaceae,18,135
Euterpe edulis,Euterpe,Arecaceae,9,25
Aphelandra scabra,Aphelandra,Acanthaceae,9,23
Litsea ferruginea,Litsea,Lauraceae,8,90
Embelia laeta,Embelia,Primulaceae,10,252
Streptocarpus thompsonii,Streptocarpus,Gesneriaceae,3,78
Baccaurea racemosa,Baccaurea,Phyllanthaceae,9,269
Wolffia columbiana,Wolffia,Araceae,9,61
Helleborus orientalis,Helleborus,Ranunculaceae,25,1568
Drepananthus biovulatus,Drepananthus,Annonaceae,5,68
Brassica cretica,Brassica,Brassicaceae,52,411
Cupania glabra,Cupania,Sapindaceae,9,91
Nematolepis squamea,Nematolepis,Rutaceae,8,2704
Silene italica,Silene,Caryophyllaceae,38,372
Echinophora spinosa,Echinophora,Apiaceae,29,625
Boehmeria grandis,Boehmeria,Urticaceae,8,299
Salix schwerinii,Salix,Salicaceae,14,574
Ficus trichocarpa,Ficus,Moraceae,16,122
Piper sintenense,Piper,Piperaceae,4,724
Erinus alpinus,Erinus,Plantaginaceae,21,5203
Gamblea innovans,Gamblea,Araliaceae,6,1354
Solanum anguivi,Solanum,Solanaceae,15,121
Hedychium greenii,Hedychium,Zingiberaceae,3,37
Thysanotus patersonii,Thysanotus,Asparagaceae,17,564
Payena lucida,Payena,Sapotaceae,4,57
Begonia elnidoensis,Begonia,Begoniaceae,2,4
Chenopodium berlandieri,Chenopodium,Amaranthaceae,26,167
Convolvulus pentapetaloides,Convolvulus,Convolvulaceae,16,75
Pandanus leiophyllus,Pandanus,Pandanaceae,3,7
Campanula garganica,Campanula,Campanulaceae,6,83
Castanopsis tribuloides,Castanopsis,Fagaceae,5,106
Polygonum ramosissimum,Polygonum,Polygonaceae,18,99
Cuervea kappleriana,Cuervea,Celastraceae,5,26
Stenocarpus cunninghamii,Stenocarpus,Proteaceae,3,13
Orobanche rapum-genistae,Orobanche,Orobanchaceae,14,3601
Condalia henriquezii,Condalia,Rhamnaceae,5,126
Cerinthe retorta,Cerinthe,Boraginaceae,9,39
Sloanea pulchra,Sloanea,Elaeocarpaceae,2,60
Cipadessa baccifera,Cipadessa,Meliaceae,6,34
Osmanthus americanus,Osmanthus,Oleaceae,5,9
Diospyros leonis,Diospyros,Ebenaceae,3,21
Crassula closiana,Crassula,Crassulaceae,7,64
Gentianella grisebachii,Gentianella,Gentianaceae,4,716
Melanochyla caesia,Melanochyla,Anacardiaceae,5,50
Tetrastigma curtisii,Tetrastigma,Vitaceae,5,9
Viola maximowicziana,Viola,Violaceae,7,362
Dipterocarpus turbinatus,Dipterocarpus,Dipterocarpaceae,4,9
Jacaranda brasiliana,Jacaranda,Bignoniaceae,4,7
Myristica sangowoensis,Myristica,Myristicaceae,3,13
Hodgsonia macrocarpa,Hodgsonia,Cucurbitaceae,4,68
Nerine sarniensis,Nerine,Amaryllidaceae,12,33
Epilobium platystigmatosum,Epilobium,Onagraceae,7,116
Ixia paniculata,Ixia,Iridaceae,8,102
Malpighia martiana,Malpighia,Malpighiaceae,2,39
