accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Arctostaphylos manzanita,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-7819680d90cf2a59f72cb2e3,"Flora of North America Association, official WFO/eFloras archive","Flowers: corolla white, conic to urceolate; ovary glabrous or minutely stipitate glandular-hairy.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Arctostaphylos manzanita,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Clematis texensis,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-bafdc01426aa09a741e419a0,"Flora of North America Association, official WFO/eFloras archive","Flowers ovoid to urn-shaped; sepals rose-red to scarlet abaxially and at tip adaxially, ovate-lanceolate, 1.5-3 cm, margins not expanded, thick, not crispate, tomentose, tips acute to acuminate, recurved, abaxially glabrous.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Clematis texensis,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Eucnide rupestris,floral_structural_complexity,floral_form,tubular,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-6a8f4afd614af825a1c69051,"Flora of North America Association, official WFO/eFloras archive","Flowers radially symmetric; corolla essentially tubular, petals connate 9 mm, 2-colored, yellow to brown basally, green distally, ovate, to 15 mm; stamens 15, inserted in upper portion of corolla tube, included, projecting toward style; filaments to 5 mm, shorter than anthers.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Eucnide rupestris,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Gaultheria ovatifolia,floral_structural_complexity,floral_form,bell_campanulate|urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-9aaff0ca356ee02357ae2e04,"Flora of North America Association, official WFO/eFloras archive","Flowers: sepals 5, connate basally, reddish, ovate, 1.5-2 mm, lanate-hairy; petals 5, connate nearly their entire lengths, white to pinkish, 3-4 mm, glabrous, corolla urceolate to campanulate, lobes 1 mm; filaments conspicuously wider proximally (base with rounded, auriclelike projections), glabrous; anthers without awns, dehiscent by terminal pores.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Gaultheria ovatifolia,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Limnanthes alba,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-d4f794433e651fdd035cb271,"Flora of North America Association, official WFO/eFloras archive","Flowers bowl- to bell-shaped; sepals accrescent or not, lanceolate, ovate, or lanceolate-ovate, 4-8 mm; petals white or cream (sometimes cream basally, aging or drying pink or lilac), obovate, obovate-cuneate, or obcordate, 8-16 mm, 1-1.5 times as long as wide, 1.25-2.1 times longer than sepals, apex usually emarginate, sometimes truncate; filaments 3-6 mm; anthers 1-2 mm; style 2-6 mm.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Limnanthes alba,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Vaccinium angustifolium,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-7c28825c23972268fcdbb1cd,"Flora of North America Association, official WFO/eFloras archive","Flowers: calyx green, glaucous, glabrous; corolla usually white, cylindric to urceolate, 4-6 mm; filaments ciliate; (tubules with introrse, elongate pores).",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Vaccinium angustifolium,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Vaccinium darrowii,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-2bb86bdb2c1ab145809eeee6,"Flora of North America Association, official WFO/eFloras archive","Flowers: calyx greenish, glabrous; corolla white tinged with pink or red, ﾂｱ urceolate, 4-6 mm; filaments ciliate.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Vaccinium darrowii,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Vaccinium myrtilloides,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-c01f747a253c61c45e273d79,"Flora of North America Association, official WFO/eFloras archive","Flowers: calyx green, glabrous, (eglandular); corolla greenish white to pink, urceolate, 3-5 mm, (eglandular); filaments usually hairy.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Vaccinium myrtilloides,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Vaccinium pallidum,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-8133b6f8c573276c429070f5,"Flora of North America Association, official WFO/eFloras archive","Flowers: calyx green, glaucous, glabrous; corolla greenish white with pink striping, cylindro-urceolate, 4-10 mm; filaments ﾂｱ glabrous.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Vaccinium pallidum,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Vaccinium parvifolium,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-2720f94695ccc3c04b49c8b9,"Flora of North America Association, official WFO/eFloras archive","Flowers: calyx pale green, lobes spreading, distinct, broadly ovate, 0.4-0.6 mm, glabrous; corolla pink, bronze, or yellowish green, globose to urceolate, 4-6 ﾃ・3-5 mm, thin, glaucous; filaments glabrous.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Vaccinium parvifolium,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: explicit species-level floral-form term in the quoted treatment
Centaurea filiformis,flower_colour,flower_primary_color,red_pink|white,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-9d1fc9a70cf6ed41e5fc54bd,"Flora of China, official WFO/eFloras archive","Corolla pink or white, ca. 1 cm, of even thickness.",species_direct,wfo_accepted_usage_from_exact_fixed_synonym,provider_treatment:flora_of_china:Centaurea filiformis,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Flemingia trifoliata,flower_colour,flower_primary_color,blue_purple,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-13295b937e8575c4600a710e,"Flora of China, official WFO/eFloras archive","Corolla purple to pale blue, included; standard obovate-elliptic, villous, shortly clawed, with auricles at 2 sides; wings small, obovate-oblong, clawed; keel slightly curved, long clawed.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Flemingia trifoliata,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Geum ternatum,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-7c09914abfbbef4feb848dfc,"Flora of China, official WFO/eFloras archive","Petals yellow, elliptic to rhombic-elliptic, nearly 2 ﾃ・as long as sepals.",species_direct,wfo_accepted_usage_from_exact_fixed_synonym,provider_treatment:flora_of_china:Geum ternatum,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Gynochthodes brevipes,flower_colour,flower_primary_color,white,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-b8e3b7ac45a375eae1f1b0e2,"Flora of China, official WFO/eFloras archive","Corolla white, campanulate, outside glabrous; tube ca. 2.5 mm; lobes 4 or 5, narrowly oblong, ca. 3 mm, apically thickened and rostrate.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Gynochthodes brevipes,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Jasminum pedunculatum,flower_colour,flower_primary_color,white,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-09227df60cf4f40e866b325e,"Flora of China, official WFO/eFloras archive","Corolla white; tube 1.4-2.2 cm; lobes 5 or 6, ovate or lanceolate, 5-10 mm.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Jasminum pedunculatum,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Marsypopetalum littorale,flower_colour,flower_primary_color,white,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-e70240ee6afeef31f493599e,"Flora of China, official WFO/eFloras archive","Petals white, oblong-elliptic, 6-8 mm, spreading, subequal or inner petals slightly shorter than outer petals, slightly thick, outside pubescent, apex acute to obtuse.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Marsypopetalum littorale,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Persicaria undulata,flower_colour,flower_primary_color,white,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-0ad3b0405d4b175e3575689e,"Flora of China, official WFO/eFloras archive","Perianth white, 5-parted; tepals elliptic, equal, 2-3 mm.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Persicaria undulata,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Persicaria viscofera,flower_colour,flower_primary_color,green_brown_inconspicuous,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-c174d0826530b890687ea91b,"Flora of China, official WFO/eFloras archive","Perianth greenish, 5(or 4)-parted; tepals elliptic, 1-1.5 mm.",species_direct,wfo_accepted_usage_from_exact_fixed_synonym,provider_treatment:flora_of_china:Persicaria viscofera,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Pinalia japonica,flower_colour,flower_primary_color,white,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-bd3766072d49aa83a526d1f0,"Flora of China, official WFO/eFloras archive","Flowers white; pedicel and ovary ca. 8 mm, hairy.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Pinalia japonica,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Rhamnus yoshinoi,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-1331ad80430f91ef1219d569,"Flora of China, official WFO/eFloras archive","Flowers yellow-green, unisexual, 4-merous, usually few- to 11-fascicled on short shoots.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Rhamnus yoshinoi,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Androsace ochotensis,flower_colour,flower_primary_color,red_pink,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-a2310d3530c0b80caf0f2321,"Flora of North America Association, official WFO/eFloras archive","Flowers: calyx 3-7 ﾃ・3-5 mm, glabrous; corolla pink, limb 4-12 mm diam., lobes 1-3 ﾃ・1-2 mm, margins entire.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:fna:Androsace ochotensis,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
Cherleria biflora,flower_colour,flower_primary_color,blue_purple|white,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-a5d6ab39784ddd898857cf1f,"Flora of North America Association, official WFO/eFloras archive","Flowers: hypanthium cup-shaped; sepals 3-veined prominently in fruit, oblong to narrowly lanceolate (herbaceous portion often purple, oblong to narrowly oblanceolate), 3.5-4.5 mm, not enlarging in fruit, apex rarely purple, rounded, hooded (at least inner sepals) or not, glabrous to stipitate-glandular proximally; petals white or often lilac, broadly oblanceolate, 1.4-1.7 times as long as sepals, apex truncate, often shallowly notched.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:fna:Cherleria biflora,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,true,wild_or_unspecified,codex-gpt-5.6-source-backed-audit,2026-08-10T04:59:30Z,accepted: complete flower/perianth colour state set in the quoted treatment
