accepted_species,genus,family,n_islands,n_records
Hylotelephium cyaneum,Hylotelephium,Crassulaceae,8,25
Sabatia campestris,Sabatia,Gentianaceae,5,122
Mangifera gedebe,Mangifera,Anacardiaceae,6,34
Cissus assamica,Cissus,Vitaceae,5,32
Viola reichenbachiana x riviniana,Viola,Violaceae,9,68
Dipterocarpus verrucosus,Dipterocarpus,Dipterocarpaceae,4,54
Tanaecium tetragonolobum,Tanaecium,Bignoniaceae,4,22
Myristica scripta,Myristica,Myristicaceae,3,41
Crinum zeylanicum,Crinum,Amaryllidaceae,14,28
Zehneria erythrobacca,Zehneria,Cucurbitaceae,5,44
Byrsonima ophiticola,Byrsonima,Malpighiaceae,3,10
Epilobium densum,Epilobium,Onagraceae,10,31
Trimezia coerulea,Trimezia,Iridaceae,11,20
Macrosolen retusus,Macrosolen,Loranthaceae,3,37
Aquilaria beccariana,Aquilaria,Thymelaeaceae,3,63
Cylindropuntia leptocaulis,Cylindropuntia,Cactaceae,6,16
Garcinia gynotrochoides,Garcinia,Clusiaceae,3,7
Limonium eduardi-diasii,Limonium,Plumbaginaceae,3,105
Cipuropsis capituligera,Cipuropsis,Bromeliaceae,4,16
Polygala sibirica,Polygala,Polygalaceae,4,4
Aloe macra,Aloe,Asphodelaceae,2,183
Dammara borealis,Protium,Burseraceae,3,11
Lonicera harae,Lonicera,Caprifoliaceae,9,35
Impatiens manongarivensis,Impatiens,Balsaminaceae,1,13
Juncus militaris,Juncus,Juncaceae,16,116
Eucryphia nymansensis,Eucryphia,Cunoniaceae,2,2
Hypericum senanense,Hypericum,Hypericaceae,3,960
Isotrema coadunatum,Isotrema,Aristolochiaceae,2,22
Astilbe rosea,Astilbe,Saxifragaceae,8,279
Murdannia cryptantha,Murdannia,Commelinaceae,4,10
Scrophularia lowei,Scrophularia,Scrophulariaceae,4,15
Terminalia neglecta,Terminalia,Combretaceae,2,44
Corydalis raddeana,Corydalis,Papaveraceae,6,295
Saurauia occulta,Saurauia,Actinidiaceae,1,10
Geranium pinnatum,Geranium,Geraniaceae,5,13
Calophyllum undulatum,Calophyllum,Calophyllaceae,2,6
Ilex ketambensis,Ilex,Aquifoliaceae,2,7
Ternstroemia beccarii,Ternstroemia,Pentaphylacaceae,1,52
Tetracera hirsuta,Tetracera,Dilleniaceae,3,8
Rhaptonema thouarsiana,Rhaptonema,Menispermaceae,2,7
Passiflora cyanea,Passiflora,Passifloraceae,2,15
Tacca plantaginea,Tacca,Dioscoreaceae,2,3
Duranta arida,Duranta,Verbenaceae,2,41
Spigelia guianensis,Spigelia,Loganiaceae,2,6
Gagea pomeranica,Gagea,Liliaceae,4,189
Pittosporum bullatoferrugineum,Pittosporum,Pittosporaceae,2,20
Paepalanthus engleri,Paepalanthus,Eriocaulaceae,1,20
Palmeria clemensae,Palmeria,Monimiaceae,1,12
Lythrum californicum,Lythrum,Lythraceae,2,17
Phoradendron tuniforme,Phoradendron,Viscaceae,2,2
Symplocos orbicularis,Symplocos,Symplocaceae,1,74
Tournefortia bojeri,Tournefortia,Heliotropiaceae,2,4
Guapira linearibracteata,Guapira,Nyctaginaceae,2,3
Varronia acunae,Varronia,Cordiaceae,1,10
Thilachium sumangui,Thilachium,Capparaceae,1,81
Goeppertia altissima,Goeppertia,Marantaceae,1,8
Potamogeton kamogawaensis,Potamogeton,Potamogetonaceae,4,59
Nepenthes mikei,Nepenthes,Nepenthaceae,1,8
Leschenaultia filiformis,Leschenaultia,Goodeniaceae,2,2
Parastemon grandifructum,Parastemon,Chrysobalanaceae,1,15
Smilax barbata,Smilax,Smilacaceae,2,6
Utricularia odorata,Utricularia,Lentibulariaceae,2,2
Magnolia tenuifolia,Magnolia,Magnoliaceae,2,2
Oxalis balansae,Oxalis,Oxalidaceae,1,12
Camellia vernalis,Camellia,Theaceae,1,8
Cistus horrens,Cistus,Cistaceae,1,41
Berberis ceylanica,Berberis,Berberidaceae,1,9
Alnus cremastogyne,Alnus,Betulaceae,2,12
Linderniella porembskii,Linderniella,Linderniaceae,1,8
Barringtonia monticola,Barringtonia,Lecythidaceae,1,8
Erythroxylum choungiense,Erythroxylum,Erythroxylaceae,1,18
Sauvagesia tenella,Sauvagesia,Ochnaceae,1,5
Viburnum clemensae,Viburnum,Viburnaceae,1,24
Drypetes stylosa,Drypetes,Putranjivaceae,1,4
Lampranthus glaucoides,Lampranthus,Aizoaceae,1,2
Hydrangea heteromalla,Hydrangea,Hydrangeaceae,1,2
Cnestis mannii,Cnestis,Connaraceae,1,1
Durandea lenormandii,Durandea,Linaceae,1,1
Laurembergia walkeri,Laurembergia,Haloragaceae,1,1
Celtis caucasica,Celtis,Cannabaceae,1,1
Cornus dunbarii,Cornus,Cornaceae,1,1
Nothofagus lobata,Nothofagus,Nothofagaceae,1,1
Helonias thibetica,Helonias,Melanthiaceae,1,2
Calandrinia spec.,Calandrinia,Montiaceae,1,1
Hydnocarpus scortechinii,Hydnocarpus,Achariaceae,1,1
Leptolaena itremoensis,Leptolaena,Sarcolaenaceae,1,1
Wurmbea sinora,Wurmbea,Colchicaceae,1,1
Rhyticaryum elegans,Ryticaryum,Icacinaceae,1,1
Tribulopis Koolan-Island,Tribulopis,Zygophyllaceae,1,1
Serapias orientalis,Serapias,Orchidaceae,32,647
Arctium lappa,Arctium,Asteraceae,141,40844
Cephalanthus occidentalis,Cephalanthus,Rubiaceae,33,567
Desmodium tortuosum,Desmodium,Fabaceae,107,947
Bromus tectorum,Bromus,Poaceae,180,2746
Carex paniculata,Carex,Cyperaceae,109,45749
Kunzea robusta,Kunzea,Myrtaceae,16,1102
Euphorbia pekinensis,Euphorbia,Euphorbiaceae,30,1455
Sarcopoterium spinosum,Sarcopoterium,Rosaceae,83,2409
Tabernaemontana citrifolia,Tabernaemontana,Apocynaceae,19,224
Lavandula angustifolia,Lavandula,Lamiaceae,55,2729
Miconia striata,Miconia,Melastomataceae,7,40
Urena procumbens,Urena,Malvaceae,29,551
Erica carnea,Erica,Ericaceae,20,208
Livistona inermis,Livistona,Arecaceae,9,64
Strobilanthes flexicaulis,Strobilanthes,Acanthaceae,10,1205
Litsea accedens,Litsea,Lauraceae,8,247
Lysimachia decurrens,Lysimachia,Primulaceae,12,292
Aeschynanthus solomonensis,Aeschynanthus,Gesneriaceae,4,4
Antidesma madagascariense,Antidesma,Phyllanthaceae,10,2831
Philodendron lingulatum,Philodendron,Araceae,10,95
Pulsatilla vulgaris,Pulsatilla,Ranunculaceae,28,2482
Popowia tomentosa,Popowia,Annonaceae,6,40
Eutrema edwardsii,Eutrema,Brassicaceae,58,663
Neoarytera neoebudensis,Neoarytera,Sapindaceae,10,77
Zanthoxylum integrifoliolum,Zanthoxylum,Rutaceae,10,43
Silene conica,Silene,Caryophyllaceae,48,2665
Cryptotaenia japonica,Cryptotaenia,Apiaceae,34,2435
Pilea hamaoi,Pilea,Urticaceae,9,884
Salix sphenophylla,Salix,Salicaceae,17,135
Ficus callosa,Ficus,Moraceae,17,78
Piper sancti-felicis,Piper,Piperaceae,5,27
Veronica triphyllos,Veronica,Plantaginaceae,24,1898
Cheirodendron trigynum,Cheirodendron,Araliaceae,7,670
Solanum physalifolium,Solanum,Solanaceae,17,373
Alpinia uraiensis,Alpinia,Zingiberaceae,3,1657
Liriope minor,Liriope,Asparagaceae,19,870
Manilkara boivinii,Manilkara,Sapotaceae,4,156
Begonia fusca,Begonia,Begoniaceae,2,7
Alternanthera flavescens,Alternanthera,Amaranthaceae,32,287
Poranopsis paniculata,Poranopsis,Convolvulaceae,19,50
Freycinetia vitiensis,Freycinetia,Pandanaceae,3,9
Campanula reiseri,Campanula,Campanulaceae,7,34
Fagus orientalis,Fagus,Fagaceae,6,13
Persicaria dichotoma,Persicaria,Polygonaceae,21,238
Celastrus stylosus,Celastrus,Celastraceae,6,8
Petrophile canescens,Petrophile,Proteaceae,3,76
Orobanche gracilis,Orobanche,Orobanchaceae,16,94
Rhamnus intermedia,Rhamnus,Rhamnaceae,6,17
Cynoglossum australe,Cynoglossum,Boraginaceae,9,633
Elaeocarpus clementis,Elaeocarpus,Elaeocarpaceae,2,209
Aglaia palembanica,Aglaia,Meliaceae,7,51
Fraxinus platypoda,Fraxinus,Oleaceae,5,1120
Diospyros ulo,Diospyros,Ebenaceae,3,67
Aeonium urbicum,Aeonium,Crassulaceae,7,732
Fagraea gracilipes,Fagraea,Gentianaceae,5,90
Buchanania splendens,Buchanania,Anacardiaceae,6,23
Ampelopsis cordata,Ampelopsis,Vitaceae,5,28
Viola cleistogamoides,Viola,Violaceae,8,395
Dipterocarpus palembanicus,Dipterocarpus,Dipterocarpaceae,4,40
Anemopaegma orbiculatum,Anemopaegma,Bignoniaceae,4,17
Horsfieldia iryaghedhi,Horsfieldia,Myristicaceae,3,39
Lycoris sanguinea,Lycoris,Amaryllidaceae,13,663
Kedrostis foetidissima,Kedrostis,Cucurbitaceae,5,18
Bunchosia fluminensis,Bunchosia,Malpighiaceae,3,8
Oenothera cambrica,Oenothera,Onagraceae,8,3343
Sisyrinchium fuscatum,Sisyrinchium,Iridaceae,10,57
Amyema strongylophylla,Amyema,Loranthaceae,3,36
Wikstroemia pseudoretusa,Wikstroemia,Thymelaeaceae,3,62
Ferocactus wislizeni,Ferocactus,Cactaceae,6,15
Garcinia rheedei,Garcinia,Clusiaceae,3,5
Limonium algarvense,Limonium,Plumbaginaceae,3,19
Hohenbergia stellata,Hohenbergia,Bromeliaceae,4,15
Polygala calcarea,Polygala,Polygalaceae,3,5919
Dianella haematica,Dianella,Asphodelaceae,2,101
Protium beandou,Protium,Burseraceae,2,103
Valeriana pyrenaica,Valeriana,Caprifoliaceae,8,3132
Impatiens sambiranensis,Impatiens,Balsaminaceae,1,13
Juncus greenei,Juncus,Juncaceae,16,109
Pterophylla lucida,Pterophylla,Cunoniaceae,2,2
Hypericum desetangsii,Hypericum,Hypericaceae,3,315
Thottea macrophylla,Thottea,Aristolochiaceae,2,9
Micranthes davurica,Micranthes,Saxifragaceae,7,34
Commelina agrostophylla,Commelina,Commelinaceae,4,8
Verbascum pinnatifidum,Verbascum,Scrophulariaceae,4,6
Terminalia richii,Terminalia,Combretaceae,2,29
Papaver gorodkovii,Papaver,Papaveraceae,6,59
Saurauia cauliflora,Saurauia,Actinidiaceae,1,9
Geranium traversii,Geranium,Geraniaceae,4,124
Kayea scalarinervosa,Kayea,Calophyllaceae,2,6
Ilex wandoensis,Ilex,Aquifoliaceae,2,7
Ternstroemia magnifica,Ternstroemia,Pentaphylacaceae,1,51
Hibbertia vieillardii,Hibbertia,Dilleniaceae,2,93
Stephania venosa,Stephania,Menispermaceae,2,7
Paropsia perrieri,Paropsia,Passifloraceae,2,11
Dioscorea opaca,Dioscorea,Dioscoreaceae,2,2
Citharexylum ellipticum,Citharexylum,Verbenaceae,2,27
Mitrasacme saxatilis,Mitrasacme,Loganiaceae,2,5
Gagea nevadensis,Gagea,Liliaceae,4,20
Pittosporum parvifolium,Pittosporum,Pittosporaceae,2,11
Eriocaulon oreadum,Eriocaulon,Eriocaulaceae,1,13
Palmeria hooglandii,Palmeria,Monimiaceae,1,12
Ammannia radicans,Ammannia,Lythraceae,2,11
Viscum calcaratum,Viscum,Viscaceae,1,21
Symplocos reginae,Symplocos,Symplocaceae,1,22
Euploca convolvulacea,Euploca,Heliotropiaceae,2,3
Neea ovalifolia,Neea,Nyctaginaceae,2,3
Cordia obovata,Cordia,Cordiaceae,1,8
Maerua nuda,Maerua,Capparaceae,1,80
Goeppertia panamensis,Goeppertia,Marantaceae,1,6
Potamogeton anguillanus,Potamogeton,Potamogetonaceae,3,44
Nepenthes densiflora,Nepenthes,Nepenthaceae,1,7
Goodenia montana,Goodenia,Goodeniaceae,1,568
Parinari gigantea,Parinari,Chrysobalanaceae,1,7
Smilax micrantha,Smilax,Smilacaceae,2,3
Utricularia salwinensis,Utricularia,Lentibulariaceae,2,2
Magnolia oblongifolia,Magnolia,Magnoliaceae,1,33
Oxalis bipartita,Oxalis,Oxalidaceae,1,11
Pyrenaria pahangensis,Pyrenaria,Theaceae,1,8
Helianthemum tholiforme,Helianthemum,Cistaceae,1,40
Berberis ravenii,Berberis,Berberidaceae,1,8
Alnus nitida,Alnus,Betulaceae,2,10
Torenia leucosiphon,Torenia,Linderniaceae,1,6
Gustavia fosteri,Gustavia,Lecythidaceae,1,8
Erythroxylum clarense,Erythroxylum,Erythroxylaceae,1,11
Ouratea parvifolia,Ouratea,Ochnaceae,1,4
Viburnum hainanense,Viburnum,Viburnaceae,1,20
Drypetes impressinervis,Drypetes,Putranjivaceae,1,3
Sesuvium sesuvioides,Sesuvium,Aizoaceae,1,2
Deutzia bungoensis,Deutzia,Hydrangeaceae,1,1
Connarus championii,Connarus,Connaraceae,1,1
Linum elegans,Linum,Linaceae,1,1
Myriophyllum callitrichoides,Myriophyllum,Haloragaceae,1,1
Celtis julianae,Celtis,Cannabaceae,1,1
Cornus rhamnifolia,Cornus,Cornaceae,1,1
Nothofagus microphylla,Nothofagus,Nothofagaceae,1,1
Veratrum californicum,Veratrum,Melanthiaceae,1,1
Rumicastrum pumilum,Rumicastrum,Montiaceae,1,1
Hydnocarpus wrayi,Hydnocarpus,Achariaceae,1,1
Pentachlaena pestita,Pentachlaena,Sarcolaenaceae,1,1
Phreatia micrantha,Phreatia,Orchidaceae,32,123
Symphyotrichum novi-belgii,Symphyotrichum,Asteraceae,139,6458
Uncaria lanosa,Uncaria,Rubiaceae,33,476
Bituminaria bituminosa,Bituminaria,Fabaceae,106,8397
Miscanthus sinensis,Miscanthus,Poaceae,179,8927
Cyperus cyperoides,Cyperus,Cyperaceae,109,1744
Eucalyptus botryoides,Eucalyptus,Myrtaceae,16,141
Claoxylon indicum,Claoxylon,Euphorbiaceae,30,520
Sorbus alnifolia,Sorbus,Rosaceae,82,8202
Jasminanthes mucronata,Jasminanthes,Apocynaceae,19,215
Lavandula dentata,Lavandula,Lamiaceae,55,882
Miconia octona,Miconia,Melastomataceae,7,37
Malachra alceifolia,Malachra,Malvaceae,29,213
Erica vagans,Erica,Ericaceae,19,3775
Hyophorbe lagenicaulis,Hyophorbe,Arecaceae,9,55
Brillantaisia owariensis,Brillantaisia,Acanthaceae,10,155
Beilschmiedia tawaroa,Beilschmiedia,Lauraceae,8,188
Coris monspeliensis,Coris,Primulaceae,12,202
Hemiboea bicornuta,Hemiboea,Gesneriaceae,3,1390
Antidesma velutinosum,Antidesma,Phyllanthaceae,10,198
Epipremnum giganteum,Epipremnum,Araceae,10,39
Clematis microphylla,Clematis,Ranunculaceae,28,656
Xylopia caudata,Xylopia,Annonaceae,6,31
Draba cinerea,Draba,Brassicaceae,58,607
Guioa acutifolia,Guioa,Sapindaceae,10,70
Casimiroa edulis,Casimiroa,Rutaceae,10,37
Cerastium pumilum,Cerastium,Caryophyllaceae,47,4074
Eryngium planum,Eryngium,Apiaceae,34,644
Nanocnide japonica,Nanocnide,Urticaceae,9,863
Salix eriocephala,Salix,Salicaceae,16,196
Ficus heteropoda,Ficus,Moraceae,17,62
Piper bantamense,Piper,Piperaceae,5,22
Nuttallanthus texanus,Nuttallanthus,Plantaginaceae,24,274
Meryta sinclairii,Meryta,Araliaceae,7,450
Cestrum elegans,Cestrum,Solanaceae,17,324
Zingiber kawagoii,Zingiber,Zingiberaceae,3,1211
Drimia aphylla,Drimia,Asparagaceae,19,543
Sideroxylon cubense,Sideroxylon,Sapotaceae,4,156
Begonia reniformis,Begonia,Begoniaceae,2,6
Tecticornia halocnemoides,Tecticornia,Amaranthaceae,32,127
Calystegia tuguriorum,Calystegia,Convolvulaceae,18,1084
Freycinetia lagenicarpa,Freycinetia,Pandanaceae,3,8
Campanula lingulata,Campanula,Campanulaceae,7,27
Quercus myrsinaefolia,Quercus,Fagaceae,5,540
Persicaria praetermissa,Persicaria,Polygonaceae,20,336
Maytenus boaria,Maytenus,Celastraceae,5,674
Grevillea glauca,Grevillea,Proteaceae,3,66
Orobanche cernua,Orobanche,Orobanchaceae,16,60
Sarcomphalus amole,Sarcomphalus,Rhamnaceae,6,15
Echium bonnetii,Echium,Boraginaceae,9,414
Elaeocarpus bifidus,Elaeocarpus,Elaeocarpaceae,2,180
Trichilia martiana,Trichilia,Meliaceae,7,28
Osmanthus austrocaledonicus,Osmanthus,Oleaceae,5,489
Diospyros diepenhorstii,Diospyros,Ebenaceae,3,47
Monanthes laxiflora,Monanthes,Crassulaceae,7,534
Gentianella lineata,Gentianella,Gentianaceae,5,88
Mangifera timorensis,Mangifera,Anacardiaceae,6,17
Nothocissus spicifera,Nothocissus,Vitaceae,5,28
Viola communis,Viola,Violaceae,8,197
Dryobalanops oblongifolia,Dryobalanops,Dipterocarpaceae,4,39
Mansoa verrucifera,Mansoa,Bignoniaceae,4,16
Myristica gigantea,Myristica,Myristicaceae,3,32
Allium cristophii,Allium,Amaryllidaceae,13,256
Trichosanthes orientalis,Trichosanthes,Cucurbitaceae,5,18
Heteropterys coleoptera,Heteropterys,Malpighiaceae,3,8
Epilobium canum,Epilobium,Onagraceae,8,491
Libertia micrantha,Libertia,Iridaceae,9,4919
Dactyliophora novae-guineae,Dactyliophora,Loranthaceae,3,35
Pimelea acra,Pimelea,Thymelaeaceae,3,53
Cochemiea mazatlanensis,Cochemiea,Cactaceae,6,11
Garcinia rumiyo,Garcinia,Clusiaceae,3,4
Limonium hermaeum,Limonium,Plumbaginaceae,3,19
Tillandsia argentea,Tillandsia,Bromeliaceae,4,14
Xanthophyllum obscurum,Xanthophyllum,Polygalaceae,3,128
Aloe vaombe,Aloe,Asphodelaceae,2,90
Canarium ferrugineum,Canarium,Burseraceae,2,79
Scabiosa nitens,Scabiosa,Caprifoliaceae,8,1152
Impatiens substipulata,Impatiens,Balsaminaceae,1,13
Juncus drummondii,Juncus,Juncaceae,16,58
Weinmannia biviniana,Weinmannia,Cunoniaceae,2,2
Eliea articulata,Eliea,Hypericaceae,3,271
Aristolochia crassinervia,Aristolochia,Aristolochiaceae,2,8
Micranthes occidentalis,Micranthes,Saxifragaceae,7,32
Commelina tuberosa,Commelina,Commelinaceae,4,7
Myoporum tetrandrum,Myoporum,Scrophulariaceae,4,4
Terminalia canaliculata,Terminalia,Combretaceae,2,28
Papaver aculeatum,Papaver,Papaveraceae,6,58
Saurauia euryolepis,Saurauia,Actinidiaceae,1,9
Erodium manescavi,Erodium,Geraniaceae,4,42
Mesua pustulata,Mesua,Calophyllaceae,2,6
Ilex bahiahondica,Ilex,Aquifoliaceae,2,6
Cleyera obscurinervia,Cleyera,Pentaphylacaceae,1,38
Dillenia sumatrana,Dillenia,Dilleniaceae,2,53
Cyclea merrillii,Cyclea,Menispermaceae,2,6
Deidamia bipinnata,Deidamia,Passifloraceae,2,10
Dioscorea polyclades,Dioscorea,Dioscoreaceae,2,2
Lantana strigosa,Lantana,Verbenaceae,2,27
Strychnos gardneri,Strychnos,Loganiaceae,2,5
Tulipa undulatifolia,Tulipa,Liliaceae,4,20
Pittosporum leroyanum,Pittosporum,Pittosporaceae,2,8
Eriocaulon quinquangulare,Eriocaulon,Eriocaulaceae,1,12
Tambourissa alaticarpa,Tambourissa,Monimiaceae,1,12
Cuphea mimuloides,Cuphea,Lythraceae,2,11
Arceuthobium bicarinatum,Arceuthobium,Viscaceae,1,20
Symplocos pseudobarberina,Symplocos,Symplocaceae,1,21
Heliotropium shoabense,Heliotropium,Heliotropiaceae,2,3
Boerhaavia erecta,Boerhavia,Nyctaginaceae,2,2
Varronia selleana,Varronia,Cordiaceae,1,8
Capparis chrysomeia,Capparis,Capparaceae,1,63
Halopegia perrieri,Halopegia,Marantaceae,1,6
Potamogeton tosaensis,Potamogeton,Potamogetonaceae,3,16
Nepenthes ephippiata,Nepenthes,Nepenthaceae,1,7
Goodenia heenanii,Goodenia,Goodeniaceae,1,469
Hirtella sprucei,Hirtella,Chrysobalanaceae,1,6
Smilax sumatrensis,Smilax,Smilacaceae,2,3
Utricularia triloba,Utricularia,Lentibulariaceae,2,2
Magnolia beccarii,Magnolia,Magnoliaceae,1,29
Biophytum adiantoides,Biophytum,Oxalidaceae,1,9
Schima remotiserrata,Schima,Theaceae,1,7
Cistus grancanariae,Cistus,Cistaceae,1,37
Berberis morii,Berberis,Berberidaceae,1,7
Alnus hosoii,Alnus,Betulaceae,2,8
Torenia hirsuta,Torenia,Linderniaceae,1,4
Barringtonia papuana,Barringtonia,Lecythidaceae,1,7
Erythroxylum nobile,Erythroxylum,Erythroxylaceae,1,8
Ouratea schizostyla,Ouratea,Ochnaceae,1,4
Viburnum hispidulum,Viburnum,Viburnaceae,1,19
Drypetes microphylloides,Drypetes,Putranjivaceae,1,3
Zaleya decandra,Zaleya,Aizoaceae,1,2
Deutzia discolor,Deutzia,Hydrangeaceae,1,1
Connarus kingii,Connarus,Connaraceae,1,1
Linum mysorense,Linum,Linaceae,1,1
Myriophyllum glomeratum,Myriophyllum,Haloragaceae,1,1
Celtis vandervoetiana,Celtis,Cannabaceae,1,1
Cornus sessilis,Cornus,Cornaceae,1,1
Nothofagus mucronata,Nothofagus,Nothofagaceae,1,1
Veratrum dolichopetalum,Veratrum,Melanthiaceae,1,1
Rumicastrum sphaerophyllum,Rumicastrum,Montiaceae,1,1
Rawsonia lucida,Rawsonia,Achariaceae,1,1
Ophrys speculum,Ophrys,Orchidaceae,31,2598
Petasites japonicus,Petasites,Asteraceae,139,6227
Spermacoce exilis,Spermacoce,Rubiaceae,33,288
Trifolium glomeratum,Trifolium,Fabaceae,102,4846
Catapodium rigidum,Catapodium,Poaceae,178,33013
Scleria lithosperma,Scleria,Cyperaceae,108,527
Syzygium lineatum,Syzygium,Myrtaceae,16,133
Croton linearis,Croton,Euphorbiaceae,30,300
Spiraea salicifolia,Spiraea,Rosaceae,82,2077
Wrightia antidysenterica,Wrightia,Apocynaceae,19,116
Clerodendrum speciosum,Clerodendrum,Lamiaceae,55,164
Medinilla heteromorphophylla,Medinilla,Melastomataceae,7,35
Malvastrum corchorifolium,Malvastrum,Malvaceae,29,162
Styphelia ericoides,Styphelia,Ericaceae,19,1432
Nenga pumila,Nenga,Arecaceae,9,55
Rostellularia adscendens,Rostellularia,Acanthaceae,10,27
Litsea noronhae,Litsea,Lauraceae,8,180
Ardisia complanata,Ardisia,Primulaceae,12,171
Aeschynanthus acuminatus,Aeschynanthus,Gesneriaceae,3,1185
Breynia fruticosa,Breynia,Phyllanthaceae,10,176
Lemna japonica,Lemna,Araceae,10,32
Aconitum septentrionale,Aconitum,Ranunculaceae,28,193
Pseuduvaria rugosa,Pseuduvaria,Annonaceae,6,30
Malcolmia flexuosa,Malcolmia,Brassicaceae,58,286
Serjania subdentata,Serjania,Sapindaceae,10,67
Glycosmis cyanocarpa,Glycosmis,Rutaceae,10,33
Herniaria cinerea,Herniaria,Caryophyllaceae,45,264
Kreidion gmelinii,Kreidion,Apiaceae,34,59
Urtica atrovirens,Urtica,Urticaceae,9,460
Salix chloroclados,Salix,Salicaceae,16,30
Ficus reflexa,Ficus,Moraceae,16,1695
Peperomia alternifolia,Peperomia,Piperaceae,5,20
Plantago elongata,Plantago,Plantaginaceae,24,151
Eleutherococcus divaricatus,Eleutherococcus,Araliaceae,7,375
Physalis crassifolia,Physalis,Solanaceae,17,131
Globba atrosanguinea,Globba,Zingiberaceae,3,256
Hosta longipes,Hosta,Asparagaceae,19,366
Labramia bojeri,Labramia,Sapotaceae,4,140
Begonia sageaensis,Begonia,Begoniaceae,2,6
Aerva javanica,Aerva,Amaranthaceae,31,945
Merremia gemella,Merremia,Convolvulaceae,18,745
Freycinetia lalokiensis,Freycinetia,Pandanaceae,3,8
Lobelia pratiana,Lobelia,Campanulaceae,7,27
Castanopsis faberi,Castanopsis,Fagaceae,5,331
Polygonum equisetiforme,Polygonum,Polygonaceae,20,183
Euonymus melananthus,Euonymus,Celastraceae,5,666
Lasjia hildebrandii,Lasjia,Proteaceae,3,49
Striga curviflora,Striga,Orobanchaceae,16,55
Noltea africana,Noltea,Rhamnaceae,6,13
Borago pygmaea,Borago,Boraginaceae,9,388
Sloanea aberrans,Sloanea,Elaeocarpaceae,2,122
Chisocheton sarawakanus,Chisocheton,Meliaceae,6,139
Chionanthus domingensis,Chionanthus,Oleaceae,5,166
Diospyros ferruginescens,Diospyros,Ebenaceae,3,47
Aeonium lancerottense,Aeonium,Crassulaceae,7,401
Zeltnera davyi,Zeltnera,Gentianaceae,5,75
Pistacia saportae,Pistacia,Anacardiaceae,6,11
Cayratia pedata,Cayratia,Vitaceae,5,26
Viola pedata,Viola,Violaceae,8,171
