accepted_species,genus,family,n_islands,n_records
Borrichia arborescens,Borrichia,Asteraceae,80,653
Exallage lapeyrousei,Exallage,Rubiaceae,17,60
Melilotus sulcatus,Melilotus,Fabaceae,65,847
Urochloa subquadripara,Urochloa,Poaceae,93,415
Carex punctata,Carex,Cyperaceae,48,2148
Corymbia ptychocarpa,Corymbia,Myrtaceae,9,132
Mallotus cumingii,Mallotus,Euphorbiaceae,15,153
Potentilla stolonifera,Potentilla,Rosaceae,36,1410
Saba comorensis,Saba,Apocynaceae,9,122
Rotheca myricoides,Rotheca,Lamiaceae,25,70
Pternandra echinata,Pternandra,Melastomataceae,4,51
Quararibea turbinata,Quararibea,Malvaceae,13,126
Pyrola renifolia,Pyrola,Ericaceae,8,332
Hydriastele microcarpa,Hydriastele,Arecaceae,5,14
Ruellia macrophylla,Ruellia,Acanthaceae,4,19
Cassytha candida,Cassytha,Lauraceae,5,13
Stimpsonia chamaedryoides,Stimpsonia,Primulaceae,5,49
Cyrtandra incisa,Cyrtandra,Gesneriaceae,2,13
Cleistanthus apodus,Cleistanthus,Phyllanthaceae,6,18
Dieffenbachia imperialis,Dieffenbachia,Araceae,5,9
Thalictrum lucidum,Thalictrum,Ranunculaceae,11,110
Maasia discolor,Maasia,Annonaceae,3,33
Cardamine digitata,Cardamine,Brassicaceae,17,263
Koelreuteria bipinnata,Koelreuteria,Sapindaceae,5,33
Melicope durifolia,Melicope,Rutaceae,3,86
Stellaria nitens,Stellaria,Caryophyllaceae,15,90
Eryngium glomeratum,Eryngium,Apiaceae,12,58
Forsskaolea viridis,Forsskaolea,Urticaceae,4,19
Azara microphylla,Azara,Salicaceae,6,37
Peperomia abscondita,Peperomia,Piperaceae,3,9
Paratrophis banksii,Paratrophis,Moraceae,8,296
Veronica brachysiphon,Veronica,Plantaginaceae,8,422
Polyscias mayottensis,Polyscias,Araliaceae,3,71
Cestrum megalophyllum,Cestrum,Solanaceae,7,25
Sundamomum laxesquamosum,Sundamomum,Zingiberaceae,2,17
Sowerbaea juncea,Sowerbaea,Asparagaceae,7,159
Pouteria bullata,Pouteria,Sapotaceae,3,3
Begonia stenogyna,Begonia,Begoniaceae,1,18
Amaranthus cannabinus,Amaranthus,Amaranthaceae,12,46
Erycibe rheedei,Erycibe,Convolvulaceae,7,25
Pandanus scortechini,Pandanus,Pandanaceae,2,3
Campanula sciathia,Campanula,Campanulaceae,3,11
Quercus lusitanica,Quercus,Fagaceae,3,10
Persicaria prostrata,Persicaria,Polygonaceae,6,128
Loeseneriella urceolus,Loeseneriella,Celastraceae,2,258
Hakea dactyloides,Hakea,Proteaceae,2,2
Lindenbergia indica,Lindenbergia,Orobanchaceae,5,18
Gouania nematostachya,Gouania,Rhamnaceae,3,5
Astrotrichilia parvifolia,Astrotrichilia,Meliaceae,2,186
Gastrocotyle hispida,Gastrocotyle,Boraginaceae,4,17
Elaeocarpus amplifolius,Elaeocarpus,Elaeocarpaceae,1,42
Chionanthus axillaris,Chionanthus,Oleaceae,2,6
Diospyros decaryoides,Diospyros,Ebenaceae,2,4
Crassula rubricaulis,Crassula,Crassulaceae,3,11
Lisianthus silenifolius,Lisianthus,Gentianaceae,2,41
Mangifera pajang,Mangifera,Anacardiaceae,2,70
Afrocayratia triternata,Afrocayratia,Vitaceae,2,155
Viola kjellbergii,Viola,Violaceae,3,33
Shorea waltoni,Shorea,Dipterocarpaceae,2,19
Neobrochoneura acuminata,Neobrochoneura,Myristicaceae,1,192
Handroanthus heptaphyllus,Handroanthus,Bignoniaceae,2,3
Allium geyeri,Allium,Amaryllidaceae,3,14
Echinopepon racemosus,Echinopepon,Cucurbitaceae,2,7
Oenothera tetragona,Oenothera,Onagraceae,3,10
Sphedamnocarpus argyrophyllus,Sphedamnocarpus,Malpighiaceae,1,22
Bakerella ambongoensis,Bakerella,Loranthaceae,1,138
Dierama pendulum,Dierama,Iridaceae,3,8
Pimelea macrostegia,Pimelea,Thymelaeaceae,1,314
Ferocactus peninsulae,Ferocactus,Cactaceae,2,5
Symphonia lepidocarpa,Symphonia,Clusiaceae,1,43
Limonium macropterum,Limonium,Plumbaginaceae,1,28
Quesnelia marmorata,Quesnelia,Bromeliaceae,2,2
Xanthophyllum hainanense,Xanthophyllum,Polygalaceae,1,46
Aloe parallelifolia,Aloe,Asphodelaceae,1,10
Lonicera tellmanniana,Lonicera,Caprifoliaceae,3,3
Boswellia popoviana,Boswellia,Burseraceae,1,23
Impatiens baroniana,Impatiens,Balsaminaceae,1,3
Pterophylla pullei,Pterophylla,Cunoniaceae,1,47
Juncus heterophyllus,Juncus,Juncaceae,3,87
Aristolochia bonettiana,Aristolochia,Aristolochiaceae,1,9
Hemieva ranunculifolia,Hemieva,Saxifragaceae,2,11
Amischotolype pedicellata,Amischotolype,Commelinaceae,1,10
Verbascum syriacum,Verbascum,Scrophulariaceae,1,17
Psorospermum rienanense,Psorospermum,Hypericaceae,1,18
Terminalia gatopensis,Terminalia,Combretaceae,1,7
Erodium variabile,Erodium,Geraniaceae,1,8
Saurauia wigmanii,Saurauia,Actinidiaceae,1,2
Papaver commutatum,Papaver,Papaveraceae,1,11
Calophyllum tomentosum,Calophyllum,Calophyllaceae,1,4
Ilex arimensis,Ilex,Aquifoliaceae,1,2
Menispermites brysoniana,Menispermites,Menispermaceae,1,3
Ternstroemia hartii,Ternstroemia,Pentaphylacaceae,1,2
Dioscorea schimperiana,Dioscorea,Dioscoreaceae,1,2
Davilla latifolia,Davilla,Dilleniaceae,1,2
Passiflora insueta,Passiflora,Passifloraceae,1,3
Geniostoma balansanum,Geniostoma,Loganiaceae,1,3
Tamonea subbiflora,Tamonea,Verbenaceae,1,2
Potamogeton billupsii,Potamogeton,Potamogetonaceae,1,3
Tulipa silvestris,Tulipa,Liliaceae,1,2
Pittosporum orohenense,Pittosporum,Pittosporaceae,1,2
Eriocaulon rivicola,Eriocaulon,Eriocaulaceae,1,1
Pleiostachya pittieri,Pleiostachya,Marantaceae,1,1
Tambourissa moeheliensis,Tambourissa,Monimiaceae,1,1
Thylachium monophyllum,Thilachium,Capparaceae,1,1
Rotala tripartita,Rotala,Lythraceae,1,1
Spiranthes cernua,Spiranthes,Orchidaceae,19,58
Dittrichia graveolens,Dittrichia,Asteraceae,79,1638
Timonius uniflorus,Timonius,Rubiaceae,17,54
Aeschynomene americana,Aeschynomene,Fabaceae,65,791
Glyceria maxima,Glyceria,Poaceae,92,80931
Carex halleriana,Carex,Cyperaceae,48,405
Xanthostemon petiolatus,Xanthostemon,Myrtaceae,9,91
Shirakiopsis indica,Shirakiopsis,Euphorbiaceae,15,148
Potentilla supina,Potentilla,Rosaceae,36,376
Mandevilla hirsuta,Mandevilla,Apocynaceae,9,97
Betonica macrantha,Betonica,Lamiaceae,25,59
Miconia magnifolia,Miconia,Melastomataceae,4,40
Helicteres isora,Helicteres,Malvaceae,13,109
Brachyloma ciliatum,Brachyloma,Ericaceae,8,328
Licuala pumila,Licuala,Arecaceae,5,14
Blepharis ciliaris,Blepharis,Acanthaceae,4,17
Litsea baticulin,Litsea,Lauraceae,5,10
Bonellia stenophylla,Bonellia,Primulaceae,5,48
Cyrtandra laxiflora,Cyrtandra,Gesneriaceae,2,13
Phyllanthus aridus,Phyllanthus,Phyllanthaceae,6,17
Homalomena griffithii,Homalomena,Araceae,5,9
Anemonastrum dichotomum,Anemonastrum,Ranunculaceae,11,109
Cyathocalyx maingayi,Cyathocalyx,Annonaceae,3,32
Erysimum senoneri,Erysimum,Brassicaceae,17,209
Gloeocarpus patentivalvis,Gloeocarpus,Sapindaceae,5,31
Melicope vitiflora,Melicope,Rutaceae,3,73
Silene sartorii,Silene,Caryophyllaceae,15,57
Thapsia asclepium,Thapsia,Apiaceae,12,57
Forsskaolea tenacissima,Forsskaolea,Urticaceae,4,18
Flacourtia territorialis,Flacourtia,Salicaceae,6,24
Peperomia circinnata,Peperomia,Piperaceae,3,9
Ampalis mauritiana,Ampalis,Moraceae,8,219
Deinostema violacea,Deinostema,Plantaginaceae,8,310
Polyscias sambucifolia,Polyscias,Araliaceae,3,66
Solanum horridum,Solanum,Solanaceae,7,22
Meistera lappacea,Meistera,Zingiberaceae,2,13
Muscari latifolium,Muscari,Asparagaceae,7,113
Labourdonnaisia calophylloides,Labourdonnaisia,Sapotaceae,2,1317
Begonia anjuanensis,Begonia,Begoniaceae,1,17
Dysphania plantaginella,Dysphania,Amaranthaceae,12,38
Calystegia spithamaea,Calystegia,Convolvulaceae,7,12
Pandanus stelliger,Pandanus,Pandanaceae,2,3
Lobelia glandulosa,Lobelia,Campanulaceae,3,7
Quercus hartwissiana,Quercus,Fagaceae,3,9
Persicaria trigonocarpa,Persicaria,Polygonaceae,6,67
Stackhousia subterranea,Stackhousia,Celastraceae,2,133
Hakea eriantha,Hakea,Proteaceae,2,2
Pedicularis spicata,Pedicularis,Orobanchaceae,5,16
Rhamnus costata,Rhamnus,Rhamnaceae,2,379
Trichilia mucronata,Trichilia,Meliaceae,2,163
Johnstonella micromeres,Johnstonella,Boraginaceae,4,17
Elaeocarpus capuronii,Elaeocarpus,Elaeocarpaceae,1,40
Fontanesia fortunei,Fontanesia,Oleaceae,2,6
Diospyros everettii,Diospyros,Ebenaceae,2,4
Orostachys boehmeri,Orostachys,Crassulaceae,3,11
Comastoma pulmonarium,Comastoma,Gentianaceae,2,11
Comocladia platyphylla,Comocladia,Anacardiaceae,2,68
Ampelocissus sphaerophylla,Ampelocissus,Vitaceae,2,86
Viola sumatrana,Viola,Violaceae,3,26
Hopea ultima,Hopea,Dipterocarpaceae,2,18
Mauloutchia humblotii,Mauloutchia,Myristicaceae,1,171
Radermachera peninsularis,Radermachera,Bignoniaceae,2,3
Allium microdictyon,Allium,Amaryllidaceae,3,13
Luffa sepium,Luffa,Cucurbitaceae,2,7
Epilobium conjungens,Epilobium,Onagraceae,3,8
Aspidopterys glabriuscula,Aspidopterys,Malpighiaceae,1,21
Amyema wichmannii,Amyema,Loranthaceae,1,128
Crocus pallasii,Crocus,Iridaceae,3,7
Pimelea pauciflora,Pimelea,Thymelaeaceae,1,313
Praecereus euchlorus,Praecereus,Cactaceae,2,5
Garcinia arenicola,Garcinia,Clusiaceae,1,41
Limonium patrimoniense,Limonium,Plumbaginaceae,1,24
Tillandsia intermedia,Tillandsia,Bromeliaceae,2,2
Polygala preslii,Polygala,Polygalaceae,1,45
Aloe cyrtophylla,Aloe,Asphodelaceae,1,8
Lomelosia prolifera,Lomelosia,Caprifoliaceae,2,54
Commiphora morondavensis,Commiphora,Burseraceae,1,23
Impatiens bullata,Impatiens,Balsaminaceae,1,3
Pterophylla marojejyensis,Pterophylla,Cunoniaceae,1,41
Juncus patens,Juncus,Juncaceae,3,66
Lactoris fernandeziana,Lactoris,Aristolochiaceae,1,9
Micranthes reflexa,Micranthes,Saxifragaceae,2,10
Murdannia zeylanica,Murdannia,Commelinaceae,1,10
Scrophularia densifolia,Scrophularia,Scrophulariaceae,1,15
Hypericum fuertesii,Hypericum,Hypericaceae,1,13
Combretum boinensis,Combretum,Combretaceae,1,6
Monsonia angustifolia,Monsonia,Geraniaceae,1,6
Actinidia trichogyna,Actinidia,Actinidiaceae,1,1
Corydalis campulicarpa,Corydalis,Papaveraceae,1,8
Calophyllum waliense,Calophyllum,Calophyllaceae,1,4
Ilex baasiana,Ilex,Aquifoliaceae,1,2
Odontocarya acuparata,Odontocarya,Menispermaceae,1,3
Ternstroemia monostigma,Ternstroemia,Pentaphylacaceae,1,2
Dioscorea spinosa,Dioscorea,Dioscoreaceae,1,2
Davilla strigosa,Davilla,Dilleniaceae,1,2
Passiflora serratifolia,Passiflora,Passifloraceae,1,3
Geniostoma hymenopodum,Geniostoma,Loganiaceae,1,3
Verbena grisea,Verbena,Verbenaceae,1,2
Potamogeton lintonii,Potamogeton,Potamogetonaceae,1,3
Calochortus venustus,Calochortus,Liliaceae,1,1
Pittosporum roimata,Pittosporum,Pittosporaceae,1,2
Eriocaulon schultzii,Eriocaulon,Eriocaulaceae,1,1
Saranthe eichleri,Saranthe,Marantaceae,1,1
Tambourissa pedicellata,Tambourissa,Monimiaceae,1,1
Thylachium pouponii,Thilachium,Capparaceae,1,1
Chiloglottis cornuta,Chiloglottis,Orchidaceae,18,3642
Omalotheca supina,Omalotheca,Asteraceae,78,6435
Galium australe,Galium,Rubiaceae,16,1568
Sesbania grandiflora,Sesbania,Fabaceae,65,257
Glyceria declinata,Glyceria,Poaceae,92,37005
Carex adelostoma,Carex,Cyperaceae,48,244
Eucalyptus cinerea,Eucalyptus,Myrtaceae,9,81
Jatropha cuneata,Jatropha,Euphorbiaceae,15,130
Hedlundia mougeotii,Hedlundia,Rosaceae,36,274
Asclepias amplexicaulis,Asclepias,Apocynaceae,9,86
Salvia japonica,Salvia,Lamiaceae,24,2517
Osbeckia australiana,Osbeckia,Melastomataceae,4,37
Pseudabutilon depauperatum,Pseudabutilon,Malvaceae,13,102
Enkianthus quinqueflorus,Enkianthus,Ericaceae,8,225
Saribus woodfordii,Saribus,Arecaceae,5,13
Lepidagathis secunda,Lepidagathis,Acanthaceae,4,13
Ocotea teleiandra,Ocotea,Lauraceae,5,9
Maesa sumatrana,Maesa,Primulaceae,5,40
Cyrtandra mucronata,Cyrtandra,Gesneriaceae,2,13
Antidesma venosum,Antidesma,Phyllanthaceae,6,15
Pothos junghuhnii,Pothos,Araceae,5,9
Ranunculus gracilis,Ranunculus,Ranunculaceae,11,76
Enicosanthum coriaceum,Enicosanthum,Annonaceae,3,32
Braya humilis,Braya,Brassicaceae,17,171
Glenniea thorelii,Glenniea,Sapindaceae,5,30
Murraya omphalocarpa,Murraya,Rutaceae,3,68
Dianthus quadridentatus,Dianthus,Caryophyllaceae,15,41
Silaum silaus,Silaum,Apiaceae,11,24049
Boehmeria repens,Boehmeria,Urticaceae,4,17
Populus heterophylla,Populus,Salicaceae,6,23
Piper chimonanthifolium,Piper,Piperaceae,3,9
Ficus pantoniana,Ficus,Moraceae,8,105
Veronica lewisii,Veronica,Plantaginaceae,8,159
Aralia dasyphylla,Aralia,Araliaceae,3,64
Physalis acutifolia,Physalis,Solanaceae,7,21
Globba patens,Globba,Zingiberaceae,2,12
Agave missionum,Agave,Asparagaceae,7,47
Donella perrieri,Donella,Sapotaceae,2,298
Begonia oligandra,Begonia,Begoniaceae,1,17
Amaranthus interruptus,Amaranthus,Amaranthaceae,12,26
Cuscuta compacta,Cuscuta,Convolvulaceae,7,12
Freycinetia acuta,Freycinetia,Pandanaceae,2,2
Jasione laevis,Jasione,Campanulaceae,3,6
Quercus kelloggii,Quercus,Fagaceae,3,8
Rumex frutescens,Rumex,Polygonaceae,6,63
Tripterygium doianum,Tripterygium,Celastraceae,2,68
Hakea invaginata,Hakea,Proteaceae,2,2
Pedicularis pacifica,Pedicularis,Orobanchaceae,5,15
Pomaderris obcordata,Pomaderris,Rhamnaceae,2,284
Didymocheton pachyphyllus,Didymocheton,Meliaceae,2,125
Plagiobothrys acanthocarpus,Plagiobothrys,Boraginaceae,4,17
Elaeocarpus multinervosus,Elaeocarpus,Elaeocarpaceae,1,40
Jasminum betchei,Jasminum,Oleaceae,2,6
Diospyros maculata,Diospyros,Ebenaceae,2,4
Phedimus litoralis,Phedimus,Crassulaceae,3,9
Limahlania crenulata,Limahlania,Gentianaceae,2,11
Allospondias lakonensis,Allospondias,Anacardiaceae,2,56
Leea tinctoria,Leea,Vitaceae,2,85
Scyphellandra virgata,Scyphellandra,Violaceae,3,16
Hopea micrantha,Hopea,Dipterocarpaceae,2,17
Mauloutchia chapelieri,Mauloutchia,Myristicaceae,1,153
Stizophyllum perforatum,Stizophyllum,Bignoniaceae,2,3
Allium sipyleum,Allium,Amaryllidaceae,3,13
Indomelothria blumei,Indomelothria,Cucurbitaceae,2,6
Oenothera filiformis,Oenothera,Onagraceae,3,7
Digoniopterys microphylla,Digoniopterys,Malpighiaceae,1,20
Bakerella grisea,Bakerella,Loranthaceae,1,111
Trimezia longifolia,Trimezia,Iridaceae,3,7
Atemnosiphon coriaceus,Atemnosiphon,Thymelaeaceae,1,301
Consolea falcata,Consolea,Cactaceae,2,4
Garcinia urceolata,Garcinia,Clusiaceae,1,41
Limonium ejulabilis,Limonium,Plumbaginaceae,1,22
Vriesea erythrodactylon,Vriesea,Bromeliaceae,2,2
Polygala humbertii,Polygala,Polygalaceae,1,41
Aloe hoffmannii,Aloe,Asphodelaceae,1,8
Valeriana pratensis,Valeriana,Caprifoliaceae,2,54
Canarium indistinctum,Canarium,Burseraceae,1,22
Impatiens catati,Impatiens,Balsaminaceae,1,3
Pterophylla minutiflora,Pterophylla,Cunoniaceae,1,41
Juncus lomatophyllus,Juncus,Juncaceae,3,39
Aristolochia constricta,Aristolochia,Aristolochiaceae,1,8
Heuchera brizoides,Heuchera,Saxifragaceae,2,8
Murdannia medica,Murdannia,Commelinaceae,1,9
Scrophularia grayanoides,Scrophularia,Scrophulariaceae,1,15
Hypericum tortuosum,Hypericum,Hypericaceae,1,13
Combretum octagonum,Combretum,Combretaceae,1,6
Erodium aureum,Erodium,Geraniaceae,1,5
Actinidia venosa,Actinidia,Actinidiaceae,1,1
Eschscholzia minutiflora,Eschscholzia,Papaveraceae,1,8
Mammea harmandii,Mammea,Calophyllaceae,1,4
Ilex centrochinensis,Ilex,Aquifoliaceae,1,2
Odontocarya smithiorum,Odontocarya,Menispermaceae,1,3
Ternstroemia robinsonii,Ternstroemia,Pentaphylacaceae,1,2
Dioscorea sumatrana,Dioscorea,Dioscoreaceae,1,2
Dillenia aurea,Dillenia,Dilleniaceae,1,2
Adenia metamorpha,Adenia,Passifloraceae,1,2
Logania litoralis,Logania,Loganiaceae,1,3
Bouchea bifurca,Bouchea,Verbenaceae,1,1
Potamogeton sudermanicus,Potamogeton,Potamogetonaceae,1,3
Erythronium albidum,Erythronium,Liliaceae,1,1
Pittosporum tetraspermum,Pittosporum,Pittosporaceae,1,2
Eriocaulon sollyanum,Eriocaulon,Eriocaulaceae,1,1
Saranthe madagascariensis,Saranthe,Marantaceae,1,1
Tambourissa sieberi,Tambourissa,Monimiaceae,1,1
Thylachium seyrigii,Thilachium,Capparaceae,1,1
Gennaria diphylla,Gennaria,Orchidaceae,18,1864
Filago pyramidata,Filago,Asteraceae,78,2529
Galium lucidum,Galium,Rubiaceae,16,857
Vicia parviflora,Vicia,Fabaceae,64,1851
Pseudosasa japonica,Pseudosasa,Poaceae,91,5697
Cyperus elegans,Cyperus,Cyperaceae,48,243
Syzygium racemosum,Syzygium,Myrtaceae,9,81
Euphorbia petiolaris,Euphorbia,Euphorbiaceae,15,119
Aronia arbutifolia,Aronia,Rosaceae,36,244
Amsonia elliptica,Amsonia,Apocynaceae,9,82
Teucrium japonicum,Teucrium,Lamiaceae,24,912
Miconia punctata,Miconia,Melastomataceae,4,34
Grewia multiflora,Grewia,Malvaceae,13,91
Rhododendron javanicum,Rhododendron,Ericaceae,8,215
Heterospathe intermedia,Heterospathe,Arecaceae,5,12
Thunbergia affinis,Thunbergia,Acanthaceae,4,11
Dehaasia cairocan,Dehaasia,Lauraceae,5,8
Lysimachia leucantha,Lysimachia,Primulaceae,5,35
Loxonia burttiana,Loxonia,Gesneriaceae,2,13
Glochidion kanehirae,Glochidion,Phyllanthaceae,6,14
Anthurium scherzerianum,Anthurium,Araceae,5,7
Anemonastrum sachalinense,Anemonastrum,Ranunculaceae,11,62
Monanthotaxis glaucocarpa,Monanthotaxis,Annonaceae,3,30
Stevenia maximowiczii,Stevenia,Brassicaceae,17,28
Lepisanthes falcata,Lepisanthes,Sapindaceae,5,30
Vepris parvicalyx,Vepris,Rutaceae,3,66
Stellaria parviflora,Stellaria,Caryophyllaceae,14,1429
Aegopodium decumbens,Aegopodium,Apiaceae,11,1684
Parietaria alsinifolia,Parietaria,Urticaceae,4,17
Dovyalis caffra,Dovyalis,Salicaceae,6,18
Piper cordatilimbum,Piper,Piperaceae,3,9
Ficus cotinifolia,Ficus,Moraceae,8,83
Gratiola pubescens,Gratiola,Plantaginaceae,8,104
Heptapleurum aromaticum,Heptapleurum,Araliaceae,3,63
Physalis pruinosa,Physalis,Solanaceae,7,18
Hornstedtia leonurus,Hornstedtia,Zingiberaceae,2,12
Laxmannia gracilis,Laxmannia,Asparagaceae,7,43
Pleioluma baueri,Pleioluma,Sapotaceae,2,147
Begonia oxysperma,Begonia,Begoniaceae,1,17
Suaeda salsa,Suaeda,Amaranthaceae,12,19
Distimake macrocalyx,Distimake,Convolvulaceae,7,9
Freycinetia fusifolia,Freycinetia,Pandanaceae,2,2
Wahlenbergia preissii,Wahlenbergia,Campanulaceae,3,5
Quercus pagoda,Quercus,Fagaceae,3,8
Oxygonum sinuatum,Oxygonum,Polygonaceae,6,26
Gymnosporia pyria,Gymnosporia,Celastraceae,2,48
Hakea multilineata,Hakea,Proteaceae,2,2
Striga lutea,Striga,Orobanchaceae,5,13
Hovenia tomentella,Hovenia,Rhamnaceae,2,269
Didymocheton maota,Didymocheton,Meliaceae,2,93
Nonea versicolor,Nonea,Boraginaceae,4,14
Elaeocarpus pulchellus,Elaeocarpus,Elaeocarpaceae,1,40
Osmanthus delavayi,Osmanthus,Oleaceae,2,6
