accepted_species,genus,family,n_islands,n_records
Hyparrhenia hirta,Hyparrhenia,Poaceae,120,2466
Blysmus compressus,Blysmus,Cyperaceae,68,7453
Syzygium grande,Syzygium,Myrtaceae,12,72
Croton astroites,Croton,Euphorbiaceae,21,184
Malus toringo,Malus,Rosaceae,57,2532
Periploca graeca,Periploca,Apocynaceae,13,55
Clinopodium menthifolium,Clinopodium,Lamiaceae,38,15765
Memecylon umbellatum,Memecylon,Melastomataceae,5,42
Pterospermum diversifolium,Pterospermum,Malvaceae,18,134
Vaccinium cereum,Vaccinium,Ericaceae,12,108
Sabal bermudana,Sabal,Arecaceae,6,34
Pseuderanthemum laxiflorum,Pseuderanthemum,Acanthaceae,6,14
Litsea guppyi,Litsea,Lauraceae,6,64
Embelia coriacea,Embelia,Primulaceae,7,65
Agalmyla macrocolon,Agalmyla,Gesneriaceae,3,4
Phyllanthus niruroides,Phyllanthus,Phyllanthaceae,7,39
Anadendrum montanum,Anadendrum,Araceae,6,23
Nigella degenii,Nigella,Ranunculaceae,16,156
Artabotrys hongkongensis,Artabotrys,Annonaceae,4,23
Parrya nudicaulis,Parrya,Brassicaceae,32,233
Guioa glauca,Guioa,Sapindaceae,6,586
Geijera balansae,Geijera,Rutaceae,5,74
Cerastium bialynickii,Cerastium,Caryophyllaceae,26,71
Ammoides pusilla,Ammoides,Apiaceae,16,345
Pilea margarettae,Pilea,Urticaceae,6,10
Flacourtia zippelii,Flacourtia,Salicaceae,9,65
Ficus nymphaeifolia,Ficus,Moraceae,12,93
Peperomia argyroneura,Peperomia,Piperaceae,4,6
Veronica trichadena,Veronica,Plantaginaceae,13,117
Didymopanax angustissimus,Didymopanax,Araliaceae,5,11
Solanum marginatum,Solanum,Solanaceae,10,99
Hedychium gardneranum,Hedychium,Zingiberaceae,3,5
Hosta plantaginea,Hosta,Asparagaceae,11,31
Planchonella microphylla,Planchonella,Sapotaceae,3,33
Begonia randaiensis,Begonia,Begoniaceae,1,51
Suaeda japonica,Suaeda,Amaranthaceae,17,137
Calystegia marginata,Calystegia,Convolvulaceae,9,150
Benstonea gibbsiana,Benstonea,Pandanaceae,2,24
Lobelia nicotianifolia,Lobelia,Campanulaceae,4,32
Quercus dalechampii,Quercus,Fagaceae,4,25
Persicaria hastatosagittata,Persicaria,Polygonaceae,10,122
Lophopetalum subobovatum,Lophopetalum,Celastraceae,3,35
Grevillea elbertii,Grevillea,Proteaceae,2,12
Agalinis neoscotica,Agalinis,Orobanchaceae,8,56
Colletia paradoxa,Colletia,Rhamnaceae,4,14
Aglaia speciosa,Aglaia,Meliaceae,4,24
Pulmonaria longifolia,Pulmonaria,Boraginaceae,5,1358
Elaeocarpus glabripetalus,Elaeocarpus,Elaeocarpaceae,2,3
Chionanthus montanus,Chionanthus,Oleaceae,3,6
Diospyros anisandra,Diospyros,Ebenaceae,2,24
Aeonium glutinosum,Aeonium,Crassulaceae,4,1131
Gentiana saponaria,Gentiana,Gentianaceae,3,12
Dracontomelon costatum,Dracontomelon,Anacardiaceae,3,63
Cissus modeccoides,Cissus,Vitaceae,3,75
Viola pilosa,Viola,Violaceae,5,29
Vatica albiramis,Vatica,Dipterocarpaceae,2,119
Deplanchea sessilifolia,Deplanchea,Bignoniaceae,2,63
Knema pectinata,Knema,Myristicaceae,2,21
Allium tricoccum,Allium,Amaryllidaceae,5,49
Siraitia siamensis,Siraitia,Cucurbitaceae,3,12
Fuchsia standishii,Fuchsia,Onagraceae,5,31
Galphimia brasiliensis,Galphimia,Malpighiaceae,2,4
Macrosolen avenis,Macrosolen,Loranthaceae,2,24
Cipura paludosa,Cipura,Iridaceae,5,40
Gonystylus maingayi,Gonystylus,Thymelaeaceae,2,25
Opuntia auberi,Opuntia,Cactaceae,3,13
Clusia microstemon,Clusia,Clusiaceae,2,4
Limonium coralliforme,Limonium,Plumbaginaceae,2,7
Edmundoa lindenii,Edmundoa,Bromeliaceae,2,17
Xanthophyllum korthalsianum,Xanthophyllum,Polygalaceae,2,9
Aloe occidentalis,Aloe,Asphodelaceae,1,47
Commiphora aprevalii,Commiphora,Burseraceae,1,271
Weigela decora,Weigela,Caprifoliaceae,3,1540
Impatiens urticoides,Impatiens,Balsaminaceae,1,7
Juncus gregiflorus,Juncus,Juncaceae,7,104
Pterophylla decora,Pterophylla,Cunoniaceae,1,83
Isotrema cucurbitifolium,Isotrema,Aristolochiaceae,1,131
Asimitellaria furusei,Asimitellaria,Saxifragaceae,3,365
Aneilema aequinoctiale,Aneilema,Commelinaceae,2,4
Hypericum petiolulatum,Hypericum,Hypericaceae,2,2
Buddleja lewisiana,Buddleja,Scrophulariaceae,2,4
Terminalia tetrandra,Terminalia,Combretaceae,1,76
Corydalis rutifolia,Corydalis,Papaveraceae,2,64
Saurauia knemifolia,Saurauia,Actinidiaceae,1,3
Erodium maculatum,Erodium,Geraniaceae,2,2
Mammea griseo-flavescens,Mammea,Calophyllaceae,1,16
Ilex microwrightioides,Ilex,Aquifoliaceae,1,9
Ternstroemia meiocarpa,Ternstroemia,Pentaphylacaceae,1,5
Burasaia apetela,Burasaia,Menispermaceae,1,22
Hibbertia patula,Hibbertia,Dilleniaceae,1,60
Tacca soalala,Tacca,Dioscoreaceae,1,9
Adenia epigea,Adenia,Passifloraceae,1,21
Citharexylum svensonii,Citharexylum,Verbenaceae,1,10
Neuburgia rumphiana,Neuburgia,Loganiaceae,1,23
Erythronium montanum,Erythronium,Liliaceae,1,89
Pittosporum morierei,Pittosporum,Pittosporaceae,1,39
Eriocaulon fenshamii,Eriocaulon,Eriocaulaceae,1,3
Tambourissa lowryi,Tambourissa,Monimiaceae,1,4
Potamogeton pygmaeus,Potamogeton,Potamogetonaceae,2,4
Cuphea riparia,Cuphea,Lythraceae,1,3
Symplocos paniensis,Symplocos,Symplocaceae,1,5
Goeppertia colorata,Goeppertia,Marantaceae,1,2
Dendrophthora bonaniae,Dendrophthora,Viscaceae,1,2
Heliotropium roigii,Heliotropium,Heliotropiaceae,1,2
Neea ekmanii,Neea,Nyctaginaceae,1,2
Capparis moonii,Capparis,Capparaceae,1,2
Varronia shaferi,Varronia,Cordiaceae,1,2
Goodenia kakadu,Goodenia,Goodeniaceae,1,1
Magnolia isbergiana,Magnolia,Magnoliaceae,1,3
Smilax koyamae,Smilax,Smilacaceae,1,4
Nepenthes aenigma,Nepenthes,Nepenthaceae,1,1
Alnus fernandi-coburgii,Alnus,Betulaceae,1,1
Licania glauca,Licania,Chrysobalanaceae,1,1
Utricularia longifolia,Utricularia,Lentibulariaceae,1,2
Camellia subintegra,Camellia,Theaceae,1,1
Helianthemum rosmarinifolium,Helianthemum,Cistaceae,1,1
Oxalis obtusa,Oxalis,Oxalidaceae,1,1
Epimedium pubigerum,Epimedium,Berberidaceae,1,1
Vandellia humilis,Vandellia,Linderniaceae,1,1
Erythroxylum ulei,Erythroxylum,Erythroxylaceae,1,1
Eulophia nuda,Eulophia,Orchidaceae,23,85
Centratherum punctatum,Centratherum,Asteraceae,105,968
Scleromitrion brachypodum,Scleromitrion,Rubiaceae,22,276
Indigofera spicata,Indigofera,Fabaceae,79,1297
Bambusa vulgaris,Bambusa,Poaceae,117,1689
Eriophorum gracile,Eriophorum,Cyperaceae,68,799
Eugenia lambertiana,Eugenia,Myrtaceae,12,62
Acalypha alopecuroidea,Acalypha,Euphorbiaceae,21,99
Rubus wahlbergii,Rubus,Rosaceae,57,1448
Wrightia religiosa,Wrightia,Apocynaceae,13,50
Callicarpa pedunculata,Callicarpa,Lamiaceae,38,5279
Aciotis indecora,Aciotis,Melastomataceae,5,41
Sida linifolia,Sida,Malvaceae,18,99
Gaultheria antipoda,Gaultheria,Ericaceae,11,5262
Ptychosperma gracile,Ptychosperma,Arecaceae,6,32
Strobilanthes apoensis,Strobilanthes,Acanthaceae,6,11
Beilschmiedia maingayi,Beilschmiedia,Lauraceae,6,59
Ardisia ternatensis,Ardisia,Primulaceae,7,56
Cyrtandra atherocalyx,Cyrtandra,Gesneriaceae,3,4
Chascotheca neopeltandra,Chascotheca,Phyllanthaceae,7,38
Spathiphyllum friedrichsthalii,Spathiphyllum,Araceae,6,23
Ranunculus creticus,Ranunculus,Ranunculaceae,16,120
Orophea enneandra,Orophea,Annonaceae,4,20
Arabis caucasica,Arabis,Brassicaceae,31,3337
Acer diabolicum,Acer,Sapindaceae,6,579
Zanthoxylum rhodoxylon,Zanthoxylum,Rutaceae,5,65
Paronychia argentea,Paronychia,Caryophyllaceae,25,911
Bupleurum longiradiatum,Bupleurum,Apiaceae,16,207
Boehmeria penduliflora,Boehmeria,Urticaceae,5,1437
Piparea dentata,Piparea,Salicaceae,9,54
Ficus aurata,Ficus,Moraceae,11,404
Piper littorale,Piper,Piperaceae,4,6
Veronicastrum virginicum,Veronicastrum,Plantaginaceae,13,104
Osmoxylon pulcherrimum,Osmoxylon,Araliaceae,5,10
Solanum lasiophyllum,Solanum,Solanaceae,10,95
Hedychium horsfieldii,Hedychium,Zingiberaceae,3,5
Ornithogalum armeniacum,Ornithogalum,Asparagaceae,11,31
Pichonia lauterbachiana,Pichonia,Sapotaceae,3,32
Begonia gueritziana,Begonia,Begoniaceae,1,50
Amaranthus hypochondriacus,Amaranthus,Amaranthaceae,17,110
Erycibe tomentosa,Erycibe,Convolvulaceae,9,105
Pandanus longecuspidatus,Pandanus,Pandanaceae,2,17
Cyanea angustifolia,Cyanea,Campanulaceae,4,30
Quercus berberidifolia,Quercus,Fagaceae,4,24
Persicaria arifolia,Persicaria,Polygonaceae,10,70
Euonymus boninensis,Euonymus,Celastraceae,3,34
Turrillia ferruginea,Turrillia,Proteaceae,2,10
Buchnera longifolia,Buchnera,Orobanchaceae,8,48
Ventilago palawanensis,Ventilago,Rhamnaceae,4,11
Trichilia pleeana,Trichilia,Meliaceae,4,24
Nihon japonicum,Nihon,Boraginaceae,5,812
Elaeocarpus lepidus,Elaeocarpus,Elaeocarpaceae,2,3
Forestiera macrocarpa,Forestiera,Oleaceae,3,6
Diospyros euphlebia,Diospyros,Ebenaceae,2,23
Aichryson villosum,Aichryson,Crassulaceae,4,767
Sabatia brevifolia,Sabatia,Gentianaceae,3,8
Gluta tourtour,Gluta,Anacardiaceae,3,63
Leea zippeliana,Leea,Vitaceae,3,63
Viola scabra,Viola,Violaceae,5,19
Shorea fallax,Shorea,Dipterocarpaceae,2,106
Ekmanianthe longiflora,Ekmanianthe,Bignoniaceae,2,54
Myristica teysmannii,Myristica,Myristicaceae,2,20
Allium chamaespathum,Allium,Amaryllidaceae,5,40
Zehneria martinez-crovettoi,Zehneria,Cucurbitaceae,3,12
Ludwigia inclinata,Ludwigia,Onagraceae,5,17
Hiptage burkilliana,Hiptage,Malpighiaceae,2,4
Trilepidea adamsii,Trilepidea,Loranthaceae,2,24
Sisyrinchium patagonicum,Sisyrinchium,Iridaceae,5,30
Linodendron cubanum,Linodendron,Thymelaeaceae,2,25
Rhipsalis crispata,Rhipsalis,Cactaceae,3,9
Clusia sellowiana,Clusia,Clusiaceae,2,4
Limonium cythereum,Limonium,Plumbaginaceae,2,7
Pitcairnia integrifolia,Pitcairnia,Bromeliaceae,2,17
Polygala linarifolia,Polygala,Polygalaceae,2,7
Aloe compressa,Aloe,Asphodelaceae,1,45
Canarium obtusifolium,Canarium,Burseraceae,1,232
Lonicera strophiophora,Lonicera,Caprifoliaceae,3,462
Impatiens verrucifera,Impatiens,Balsaminaceae,1,7
Juncus flavidus,Juncus,Juncaceae,7,41
Spiraeanthemum meridionale,Spiraeanthemum,Cunoniaceae,1,72
Aristolochia bilobata,Aristolochia,Aristolochiaceae,1,28
Asimitellaria stylosa,Asimitellaria,Saxifragaceae,3,214
Dichorisandra paranaensis,Dichorisandra,Commelinaceae,2,4
Hypericum seniawinii,Hypericum,Hypericaceae,2,2
Dischisma arenarium,Dischisma,Scrophulariaceae,2,4
Combretum meridionalis,Combretum,Combretaceae,1,75
Papaver multiradiatum,Papaver,Papaveraceae,2,44
Saurauia lanceolata,Saurauia,Actinidiaceae,1,3
Geranium albiflorum,Geranium,Geraniaceae,2,2
Calophyllum depressinervosum,Calophyllum,Calophyllaceae,1,12
Ilex apiculata,Ilex,Aquifoliaceae,1,8
Ternstroemia microcalyx,Ternstroemia,Pentaphylacaceae,1,5
Legnephora minutiflora,Legnephora,Menispermaceae,1,14
Hibbertia ebracteata,Hibbertia,Dilleniaceae,1,47
Dioscorea piscatorum,Dioscorea,Dioscoreaceae,1,6
Passiflora bicrura,Passiflora,Passifloraceae,1,21
Lantana jamaicensis,Lantana,Verbenaceae,1,10
Mitreola turgida,Mitreola,Loganiaceae,1,20
Fritillaria rhodia,Fritillaria,Liliaceae,1,86
Pittosporum letocartiorum,Pittosporum,Pittosporaceae,1,38
Eriocaulon magnificum,Eriocaulon,Eriocaulaceae,1,3
Kibara formicarum,Kibara,Monimiaceae,1,3
Potamogeton gessnacensis,Potamogeton,Potamogetonaceae,2,3
Ginoria glabra,Ginoria,Lythraceae,1,3
Symplocos rayae,Symplocos,Symplocaceae,1,5
Goeppertia eichleri,Goeppertia,Marantaceae,1,2
Dendrophthora tenuifolia,Dendrophthora,Viscaceae,1,2
Heliotropium steudneri,Heliotropium,Heliotropiaceae,1,2
Neea stenophylla,Neea,Nyctaginaceae,1,2
Capparis roxburghii,Capparis,Capparaceae,1,2
Varronia suffruticosa,Varronia,Cordiaceae,1,2
Goodenia macrocalyx,Goodenia,Goodeniaceae,1,1
Magnolia longipes,Magnolia,Magnoliaceae,1,3
Smilax menispermoides,Smilax,Smilacaceae,1,3
Nepenthes angasanensis,Nepenthes,Nepenthaceae,1,1
Betula macrophylla,Betula,Betulaceae,1,1
Licania littoralis,Licania,Chrysobalanaceae,1,1
Utricularia nana,Utricularia,Lentibulariaceae,1,2
Camellia yunnanensis,Camellia,Theaceae,1,1
Helianthemum rotundifolium,Helianthemum,Cistaceae,1,1
Oxalis perdicaria,Oxalis,Oxalidaceae,1,1
Epimedium sasakii,Epimedium,Berberidaceae,1,1
Vandellia stemodioides,Vandellia,Linderniaceae,1,1
Grammatophyllum scriptum,Grammatophyllum,Orchidaceae,23,54
Antennaria alpina,Antennaria,Asteraceae,104,620
Rubia jesoensis,Rubia,Rubiaceae,22,230
Prosopis juliflora,Prosopis,Fabaceae,78,1846
Sorghum bicolor,Sorghum,Poaceae,117,1054
Carex macrochaeta,Carex,Cyperaceae,68,387
Syzygium antisepticum,Syzygium,Myrtaceae,12,45
Euphorbia stricta,Euphorbia,Euphorbiaceae,20,1406
Rubus ursinus,Rubus,Rosaceae,56,4927
Dischidia ovata,Dischidia,Apocynaceae,13,47
Lycopus lucidus,Lycopus,Lamiaceae,38,2066
Medinilla radicans,Medinilla,Melastomataceae,5,38
Gossypium arboreum,Gossypium,Malvaceae,18,66
Monotoca glauca,Monotoca,Ericaceae,11,3402
Pigafetta filaris,Pigafetta,Arecaceae,6,31
Justicia hygrophiloides,Justicia,Acanthaceae,6,9
Litsea tomentosa,Litsea,Lauraceae,6,59
Maesa cumingii,Maesa,Primulaceae,7,29
Cyrtandra ciliata,Cyrtandra,Gesneriaceae,3,4
Phyllanthus calycinus,Phyllanthus,Phyllanthaceae,7,35
Alocasia indica,Alocasia,Araceae,6,21
Clematis smilacifolia,Clematis,Ranunculaceae,16,49
Goniothalamus costulatus,Goniothalamus,Annonaceae,4,19
Cardamine scutata,Cardamine,Brassicaceae,31,2256
Acer capillipes,Acer,Sapindaceae,6,438
Coleonema pulchellum,Coleonema,Rutaceae,5,64
Colobanthus quitensis,Colobanthus,Caryophyllaceae,25,240
Torilis pseudonodosa,Torilis,Apiaceae,16,128
Boehmeria zollingeriana,Boehmeria,Urticaceae,5,1427
Xylosma lifuana,Xylosma,Salicaceae,9,43
Ficus uniglandulosa,Ficus,Moraceae,11,337
Piper caldense,Piper,Piperaceae,4,5
Veronica austriaca,Veronica,Plantaginaceae,13,59
Pseudopanax ferox,Pseudopanax,Araliaceae,4,1318
Solanum richardii,Solanum,Solanaceae,10,65
Curcuma picta,Curcuma,Zingiberaceae,3,4
Scilla hyacinthoides,Scilla,Asparagaceae,11,23
Madhuca curtisii,Madhuca,Sapotaceae,3,27
Begonia diadema,Begonia,Begoniaceae,1,45
Pupalia lappacea,Pupalia,Amaranthaceae,17,62
Ipomoea pileata,Ipomoea,Convolvulaceae,9,66
Pandanus bilinearis,Pandanus,Pandanaceae,2,13
Wahlenbergia perrottetii,Wahlenbergia,Campanulaceae,4,25
Quercus chapmanii,Quercus,Fagaceae,4,8
Coccoloba coronata,Coccoloba,Polygonaceae,10,29
Euonymus acuminifolius,Euonymus,Celastraceae,3,28
Heliciopsis lanceolata,Heliciopsis,Proteaceae,2,9
Agalinis heterophylla,Agalinis,Orobanchaceae,8,47
Alphitonia petriei,Alphitonia,Rhamnaceae,4,10
Trichilia glabra,Trichilia,Meliaceae,4,19
Echium decaisnei,Echium,Boraginaceae,5,620
Elaeocarpus mollis,Elaeocarpus,Elaeocarpaceae,2,3
Chionanthus luzonicus,Chionanthus,Oleaceae,3,5
Diospyros discocalyx,Diospyros,Ebenaceae,2,22
Umbilicus oppositifolius,Umbilicus,Crassulaceae,4,237
Gentiana linearis,Gentiana,Gentianaceae,3,7
Swintonia glauca,Swintonia,Anacardiaceae,3,38
Vitis mustangensis,Vitis,Vitaceae,3,62
Viola septentrionalis,Viola,Violaceae,5,17
Shorea platyclados,Shorea,Dipterocarpaceae,2,103
Fernandoa coccinea,Fernandoa,Bignoniaceae,2,45
Horsfieldia majuscula,Horsfieldia,Myristicaceae,2,18
Narcissus triandrus,Narcissus,Amaryllidaceae,5,37
Neoalsomitra schefferiana,Neoalsomitra,Cucurbitaceae,3,11
Epilobium fastigiatoramosum,Epilobium,Onagraceae,5,7
Hiptage myrtifolia,Hiptage,Malpighiaceae,2,4
Dendropemon parvifolius,Dendropemon,Loranthaceae,2,23
Sisyrinchium miamiense,Sisyrinchium,Iridaceae,5,12
Lagetta valenzuelana,Lagetta,Thymelaeaceae,2,24
Rhipsalis elliptica,Rhipsalis,Cactaceae,3,9
Garcinia hendersoniana,Garcinia,Clusiaceae,2,4
Limonium cosyrense,Limonium,Plumbaginaceae,2,6
Hohenbergia augusta,Hohenbergia,Bromeliaceae,2,16
Securidaca tenuifolia,Securidaca,Polygalaceae,2,6
Aloe ibitiensis,Aloe,Asphodelaceae,1,45
Ambilobea madagascariensis,Ambilobea,Burseraceae,1,203
Lonicera ramosissima,Lonicera,Caprifoliaceae,3,413
Impatiens cuspidata,Impatiens,Balsaminaceae,1,6
Juncus inundatus,Juncus,Juncaceae,7,33
Cunonia lenormandii,Cunonia,Cunoniaceae,1,67
Asarum sakawanum,Asarum,Aristolochiaceae,1,25
Asimitellaria japonica,Asimitellaria,Saxifragaceae,3,139
Dichorisandra pubescens,Dichorisandra,Commelinaceae,2,4
Vismia ferruginea,Vismia,Hypericaceae,2,2
Verbascum lydium,Verbascum,Scrophulariaceae,2,4
Terminalia divaricata,Terminalia,Combretaceae,1,73
Corydalis multiflora,Corydalis,Papaveraceae,2,25
Saurauia mamberamana,Saurauia,Actinidiaceae,1,3
Geranium maximowiczii,Geranium,Geraniaceae,2,2
Calophyllum walkeri,Calophyllum,Calophyllaceae,1,12
Ilex jacobsii,Ilex,Aquifoliaceae,1,8
Ternstroemia parviflora,Ternstroemia,Pentaphylacaceae,1,5
Cissampelos perrieri,Cissampelos,Menispermaceae,1,13
Hibbertia glebosa,Hibbertia,Dilleniaceae,1,38
Dioscorea urophylla,Dioscorea,Dioscoreaceae,1,6
Adenia isaloensis,Adenia,Passifloraceae,1,19
Lantana angustifolia,Lantana,Verbenaceae,1,9
Strychnos angolensis,Strychnos,Loganiaceae,1,20
Tulipa cretica,Tulipa,Liliaceae,1,85
Pittosporum croceum,Pittosporum,Pittosporaceae,1,36
Eriocaulon pachystroma,Eriocaulon,Eriocaulaceae,1,3
Kibara macrantha,Kibara,Monimiaceae,1,3
Potamogeton manchuriensis,Potamogeton,Potamogetonaceae,2,3
Lafoensia acuminata,Lafoensia,Lythraceae,1,3
Symplocos adenopus,Symplocos,Symplocaceae,1,4
Goeppertia luciani,Goeppertia,Marantaceae,1,2
Korthalsella taeniodes,Korthalsella,Viscaceae,1,2
Tournefortia conocarpa,Tournefortia,Heliotropiaceae,1,2
