accepted_species,genus,family,n_islands,n_records
Solanum diphyllum,Solanum,Solanaceae,42,5667
Meistera echinocarpa,Meistera,Zingiberaceae,8,33
Drimia numidica,Drimia,Asparagaceae,58,765
Pouteria multiflora,Pouteria,Sapotaceae,9,122
Begonia muricata,Begonia,Begoniaceae,4,41
Gomphrena globosa,Gomphrena,Amaranthaceae,76,278
Evolvulus convolvuloides,Evolvulus,Convolvulaceae,50,267
Pandanus sechellarum,Pandanus,Pandanaceae,4,601
Lobelia zeylanica,Lobelia,Campanulaceae,22,326
Quercus laurifolia,Quercus,Fagaceae,12,19
Persicaria senticosa,Persicaria,Polygonaceae,70,2207
Mystroxylon aethiopicum,Mystroxylon,Celastraceae,14,810
Helicia serrata,Helicia,Proteaceae,7,84
Orobanche alba,Orobanche,Orobanchaceae,48,2815
Condalia globosa,Condalia,Rhamnaceae,13,32
Sloanea hirsuta,Sloanea,Elaeocarpaceae,6,14
Lithospermum erythrorhizon,Lithospermum,Boraginaceae,37,175
Khaya senegalensis,Khaya,Meliaceae,16,63
Chengiodendron marginatum,Chengiodendron,Oleaceae,17,678
Diospyros sumatrana,Diospyros,Ebenaceae,6,174
Sedum spathulifolium,Sedum,Crassulaceae,33,5704
Voyria aphylla,Voyria,Gentianaceae,17,140
Toxicodendron diversilobum,Toxicodendron,Anacardiaceae,17,322
Ampelopsis brevipedunculata,Ampelopsis,Vitaceae,16,216
Viola variegata,Viola,Violaceae,25,144
Hopea philippinensis,Hopea,Dipterocarpaceae,7,19
Amphilophium paniculatum,Amphilophium,Bignoniaceae,11,43
Myristica mindanaensis,Myristica,Myristicaceae,8,35
Echinopepon insularis,Echinopepon,Cucurbitaceae,14,93
Allium paniculatum,Allium,Amaryllidaceae,32,217
Diplopterys lucida,Diplopterys,Malpighiaceae,6,17
Oenothera drummondii,Oenothera,Onagraceae,31,550
Scurrula atropurpurea,Scurrula,Loranthaceae,6,64
Iris pallida,Iris,Iridaceae,25,119
Aquilaria malaccensis,Aquilaria,Thymelaeaceae,8,64
Pilosocereus robinii,Pilosocereus,Cactaceae,14,68
Garcinia cowa,Garcinia,Clusiaceae,5,10
Limonium bahamense,Limonium,Plumbaginaceae,6,13
Aechmea blanchetiana,Aechmea,Bromeliaceae,8,19
Xanthophyllum discolor,Xanthophyllum,Polygalaceae,7,37
Hemerocallis dumortieri,Hemerocallis,Asphodelaceae,10,25
Tetragastris panamensis,Tetragastris,Burseraceae,6,62
Valerianella echinata,Valerianella,Caprifoliaceae,32,106
Impatiens tayemonii,Impatiens,Balsaminaceae,1,297
Juncus prismatocarpus,Juncus,Juncaceae,62,2151
Hypericum majus,Hypericum,Hypericaceae,12,29
Aristolochia labiata,Aristolochia,Aristolochiaceae,5,8
Saxifraga serpyllifolia,Saxifraga,Saxifragaceae,25,149
Myoporum sandwicense,Myoporum,Scrophulariaceae,13,813
Gibasis pellucida,Gibasis,Commelinaceae,10,94
Anodopetalum biglandulosum,Anodopetalum,Cunoniaceae,2,2086
Terminalia kaernbachii,Terminalia,Combretaceae,7,71
Saurauia altissima,Saurauia,Actinidiaceae,2,9
Lamprocapnos spectabilis,Lamprocapnos,Papaveraceae,29,322
Pelargonium capitatum,Pelargonium,Geraniaceae,18,301
Ilex vitiensis,Ilex,Aquifoliaceae,7,25
Calophyllum ferrugineum,Calophyllum,Calophyllaceae,3,16
Cleyera albopunctata,Cleyera,Pentaphylacaceae,3,24
Hibbertia hirsuta,Hibbertia,Dilleniaceae,5,434
Tiliacora triandra,Tiliacora,Menispermaceae,5,39
Passiflora palmeri,Passiflora,Passifloraceae,6,132
Dioscorea polyclados,Dioscorea,Dioscoreaceae,5,13
Bouchea prismatica,Bouchea,Verbenaceae,10,85
Geniostoma hedyosmifolium,Geniostoma,Loganiaceae,4,96
Lilium maculatum,Lilium,Liliaceae,13,324
Pittosporum rigidum,Pittosporum,Pittosporaceae,5,709
Tambourissa gracilis,Tambourissa,Monimiaceae,2,9
Eriocaulon nudicuspe,Eriocaulon,Eriocaulaceae,2,74
Cuphea strigulosa,Cuphea,Lythraceae,9,265
Dendrophthora domingensis,Dendrophthora,Viscaceae,3,84
Heliotropium glabrum,Heliotropium,Heliotropiaceae,6,48
Symplocos racemosa,Symplocos,Symplocaceae,3,79
Commicarpus tuberosus,Commicarpus,Nyctaginaceae,6,93
Cordia taguahuyensis,Cordia,Cordiaceae,4,10
Crateva excelsa,Crateva,Capparaceae,4,292
Nepenthes veitchii,Nepenthes,Nepenthaceae,1,143
Goeppertia indecora,Goeppertia,Marantaceae,3,8
Dampiera sylvestris,Dampiera,Goodeniaceae,5,27
Moquilea tomentosa,Moquilea,Chrysobalanaceae,3,8
Utricularia tricolor,Utricularia,Lentibulariaceae,6,39
Potamogeton cristatus,Potamogeton,Potamogetonaceae,10,90
Smilax purpurata,Smilax,Smilacaceae,6,94
Oxalis alstonii,Oxalis,Oxalidaceae,5,6
Camellia hongkongensis,Camellia,Theaceae,3,3
Fumana juniperina,Fumana,Cistaceae,6,91
Vancouveria hexandra,Vancouveria,Berberidaceae,4,22
Betula schmidtii,Betula,Betulaceae,11,359
Careya arborea,Careya,Lecythidaceae,3,12
Magnolia philippinensis,Magnolia,Magnoliaceae,3,17
Ouratea longifolia,Ouratea,Ochnaceae,3,19
Erythroxylum gerrardii,Erythroxylum,Erythroxylaceae,2,186
Bonnaya veronicifolia,Bonnaya,Linderniaceae,3,3
Viburnum lentago,Viburnum,Viburnaceae,9,69
Drypetes monosperma,Drypetes,Putranjivaceae,3,10
Carpobrotus virescens,Carpobrotus,Aizoaceae,5,10
Philadelphus schrenkii,Philadelphus,Hydrangeaceae,4,7
Myriophyllum pinnatum,Myriophyllum,Haloragaceae,5,17
Connarus grandifolius,Connarus,Connaraceae,3,5
Linum arenicola,Linum,Linaceae,2,20
Celtis gomphophylla,Celtis,Cannabaceae,6,163
Ryparosa kunstleri,Ryparosa,Achariaceae,2,15
Colchicum laetum,Colchicum,Colchicaceae,2,42
Alangium maliliense,Alangium,Cornaceae,4,12
Bourreria costaricensis,Bourreria,Ehretiaceae,2,7
Tribulus macropterus,Tribulus,Zygophyllaceae,4,17
Buxus crassifolia,Buxus,Buxaceae,1,17
Najas malesiana,Najas,Hydrocharitaceae,8,11
Paris japonica,Paris,Melanthiaceae,2,222
Drosera burmanni,Drosera,Droseraceae,3,7
Macarisia humbertiana,Macarisia,Rhizophoraceae,2,43
Rhodolaena altivola,Rhodolaena,Sarcolaenaceae,1,85
Calandrinia brevipedata,Rumicastrum,Montiaceae,3,5
Polemonium pauciflorum,Polemonium,Polemoniaceae,3,6
Phytocrene racemosa,Phytocrene,Icacinaceae,1,18
Polyosma induta,Polyosma,Escalloniaceae,1,7
Aquarius grisebachii,Aquarius,Alismataceae,3,10
Gastrolepis austrocaledonica,Gastrolepis,Stemonuraceae,1,72
Erythranthe dentata,Erythranthe,Phrymaceae,2,87
Baloskion australe,Baloskion,Restionaceae,2,951
Soulamea cardioptera,Soulamea,Simaroubaceae,1,13
Xyris straminea,Xyris,Xyridaceae,1,14
Ribes cynosbati,Ribes,Grossulariaceae,2,2
Stylidium glandulosum,Stylidium,Stylidiaceae,2,3
Thismia coronata,Thismia,Burmanniaceae,1,6
Gymnostoma deplancheanum,Gymnostoma,Casuarinaceae,1,163
Tarenaya parviflora,Tarenaya,Cleomaceae,2,2
Nothofagus magelhaenica,Nothofagus,Nothofagaceae,1,18
Zygogynum acsmithii,Zygogynum,Winteraceae,1,9
Rhodoleia parvipetala,Rhodoleia,Hamamelidaceae,1,9
Heliconia solomonensis,Heliconia,Heliconiaceae,2,2
Nymphaea micrantha,Nymphaea,Nymphaeaceae,2,2
Voatamalo capuronii,Voatamalo,Picrodendraceae,1,24
Tapeinochilos acaulis,Tapeinochilos,Costaceae,1,4
Phacelia phyllomanica,Phacelia,Hydrophyllaceae,1,34
Musa philippensis,Musa,Musaceae,1,3
Portulaca minuta,Portulaca,Portulacaceae,1,10
Sabia schumanniana,Sabia,Sabiaceae,1,9
Dufrenoya euryphylla,Dufrenoya,Amphorogynaceae,1,3
Exocarpos pseudocasuarina,Exocarpos,Santalaceae,1,24
Juglandicarya depressa,Carya,Juglandaceae,1,5
Dichapetalum choristilum,Dichapetalum,Dichapetalaceae,1,2
Styrax glabratus,Styrax,Styracaceae,1,3
Clethra delavayi,Clethra,Clethraceae,1,1
Illicium rubellum,Illicium,Schisandraceae,1,2
Planera betuloides,Planera,Ulmaceae,1,1
Sparganium longifolium,Sparganium,Typhaceae,1,1
Hypoxis villosa,Hypoxis,Hypoxidaceae,1,1
Pseudorchis straminea,Pseudorchis,Orchidaceae,58,937
Pilosella aurantiaca,Pilosella,Asteraceae,277,49056
Galium verrucosum,Galium,Rubiaceae,63,844
Rhynchosia minima,Rhynchosia,Fabaceae,187,1618
Anthoxanthum nitens,Anthoxanthum,Poaceae,321,3618
Carex mackenziei,Carex,Cyperaceae,223,1038
Myrcia guianensis,Myrcia,Myrtaceae,30,365
Euphorbia lathyris,Euphorbia,Euphorbiaceae,73,25236
Dasiphora fruticosa,Dasiphora,Rosaceae,167,7966
Araujia sericifera,Araujia,Apocynaceae,47,3418
Nepeta cataria,Nepeta,Lamiaceae,104,4720
Miconia minutiflora,Miconia,Melastomataceae,12,58
Thespesia populneoides,Thespesia,Malvaceae,62,387
Pyrola asarifolia,Pyrola,Ericaceae,59,1050
Roystonea oleracea,Roystonea,Arecaceae,20,122
Codonacanthus pauciflorus,Codonacanthus,Acanthaceae,28,1580
Cryptocarya ferrea,Cryptocarya,Lauraceae,14,335
Jacquinia arborea,Jacquinia,Primulaceae,34,416
Sinningia speciosa,Sinningia,Gesneriaceae,6,8
Bridelia stipularis,Bridelia,Phyllanthaceae,22,300
Arum cylindraceum,Arum,Araceae,29,1240
Halerpestes cymbalaria,Halerpestes,Ranunculaceae,71,402
Guatteria australis,Guatteria,Annonaceae,10,70
Draba glabella,Draba,Brassicaceae,127,1117
Schleichera oleosa,Schleichera,Sapindaceae,28,107
Glycosmis pentaphylla,Glycosmis,Rutaceae,26,96
Spergula morisonii,Spergula,Caryophyllaceae,143,1271
Ammi majus,Ammi,Apiaceae,83,2396
Procris frutescens,Procris,Urticaceae,20,150
Salix sitchensis,Salix,Salicaceae,38,454
Ficus lyrata,Ficus,Moraceae,37,320
Piper quinqueangulatum,Piper,Piperaceae,12,169
Veronica sublobata,Veronica,Plantaginaceae,85,32459
Hydrocotyle heteromeria,Hydrocotyle,Araliaceae,15,2014
Solanum nitidibaccatum,Solanum,Solanaceae,41,3198
Alpinia pubiflora,Alpinia,Zingiberaceae,8,20
Asparagus densiflorus,Asparagus,Asparagaceae,58,217
Palaquium galactoxylum,Palaquium,Sapotaceae,9,75
Begonia semiovata,Begonia,Begoniaceae,4,19
Amaranthus cruentus,Amaranthus,Amaranthaceae,75,627
Distimake quinquefolius,Distimake,Convolvulaceae,49,378
Pandanus pygmaeus,Pandanus,Pandanaceae,4,220
Campanula pyramidalis,Campanula,Campanulaceae,22,306
Quercus bicolor,Quercus,Fagaceae,11,5804
Fallopia baldschuanica,Fallopia,Polygonaceae,68,12635
Euonymus maackii,Euonymus,Celastraceae,14,79
Hakea lorea,Hakea,Proteaceae,7,43
Agalinis maritima,Agalinis,Orobanchaceae,47,187
Ziziphus timoriensis,Ziziphus,Rhamnaceae,13,31
Aristotelia fruticosa,Aristotelia,Elaeocarpaceae,5,2331
Myosotis incrassata,Myosotis,Boraginaceae,35,159
Didymocheton spectabilis,Didymocheton,Meliaceae,15,6464
Syringa reticulata,Syringa,Oleaceae,16,6170
Diospyros caribaea,Diospyros,Ebenaceae,6,151
Phedimus stellatus,Phedimus,Crassulaceae,33,1051
Voyria parasitica,Voyria,Gentianaceae,17,50
Toxicodendron rydbergii,Toxicodendron,Anacardiaceae,17,200
Cissus oblonga,Cissus,Vitaceae,16,45
Viola stagnina,Viola,Violaceae,24,1449
Dryobalanops lanceolata,Dryobalanops,Dipterocarpaceae,6,145
Parmentiera aculeata,Parmentiera,Bignoniaceae,11,34
Myristica subalulata,Myristica,Myristicaceae,7,357
Cucurbita ficifolia,Cucurbita,Cucurbitaceae,14,84
Zephyranthes citrina,Zephyranthes,Amaryllidaceae,32,189
Tristellateia madagascariensis,Tristellateia,Malpighiaceae,5,381
Ludwigia perennis,Ludwigia,Onagraceae,31,158
Helixanthera cylindrica,Helixanthera,Loranthaceae,6,49
Watsonia meriana,Watsonia,Iridaceae,23,573
Drapetes muscosus,Drapetes,Thymelaeaceae,8,64
Pilosocereus millspaughii,Pilosocereus,Cactaceae,14,57
Garcinia dioica,Garcinia,Clusiaceae,5,10
Limonium articulatum,Limonium,Plumbaginaceae,5,312
Racinaea insularis,Racinaea,Bromeliaceae,7,149
Polygala obversa,Polygala,Polygalaceae,7,32
Bulbine frutescens,Bulbine,Asphodelaceae,10,20
Bursera tomentosa,Bursera,Burseraceae,5,237
Lonicera morrowii,Lonicera,Caprifoliaceae,31,669
Impatiens firmula,Impatiens,Balsaminaceae,1,263
Juncus ensifolius,Juncus,Juncaceae,59,449
Hypericum monogynum,Hypericum,Hypericaceae,11,62
Asarum caulescens,Asarum,Aristolochiaceae,4,692
Astilbe rubra,Astilbe,Saxifragaceae,24,160
Myoporum bontioides,Myoporum,Scrophulariaceae,13,142
Commelina rufipes,Commelina,Commelinaceae,10,67
Weinmannia mauritiana,Weinmannia,Cunoniaceae,2,377
Terminalia solomonensis,Terminalia,Combretaceae,7,56
Saurauia glabrifolia,Saurauia,Actinidiaceae,2,9
Corydalis speciosa,Corydalis,Papaveraceae,29,196
Geranium versicolor,Geranium,Geraniaceae,17,4042
Ilex viridis,Ilex,Aquifoliaceae,7,15
Calophyllum comorense,Calophyllum,Calophyllaceae,3,12
Eurya macartneyi,Eurya,Pentaphylacaceae,3,17
Dillenia triquetra,Dillenia,Dilleniaceae,5,372
Albertisia papuana,Albertisia,Menispermaceae,5,34
Adenia cissampeloides,Adenia,Passifloraceae,6,43
Dioscorea filiformis,Dioscorea,Dioscoreaceae,5,11
Verbena tenera,Verbena,Verbenaceae,10,81
Geniostoma fagraeoides,Geniostoma,Loganiaceae,4,43
Clintonia udensis,Clintonia,Liliaceae,12,736
Pittosporum taitense,Pittosporum,Pittosporaceae,5,64
Kibara laurifolia,Kibara,Monimiaceae,2,8
Eriocaulon hookerianum,Eriocaulon,Eriocaulaceae,2,66
Trapa incisa,Trapa,Lythraceae,9,164
Viscum liquidambaricola,Viscum,Viscaceae,3,74
Heliotropium suaveolens,Heliotropium,Heliotropiaceae,6,35
Symplocos theifolia,Symplocos,Symplocaceae,3,65
Pisonia sandwicensis,Pisonia,Nyctaginaceae,6,51
Varronia rupicola,Varronia,Cordiaceae,3,61
Thilachium panduriforme,Thilachium,Capparaceae,4,138
Nepenthes bicalcarata,Nepenthes,Nepenthaceae,1,127
Monotagma plurispicatum,Monotagma,Marantaceae,3,7
Lechenaultia peregrina,Lechenaultia,Goodeniaceae,5,9
Parinari parva,Parinari,Chrysobalanaceae,3,4
Utricularia tenuicaulis,Utricularia,Lentibulariaceae,5,48
Stuckenia suecica,Stuckenia,Potamogetonaceae,10,24
Smilax guianensis,Smilax,Smilacaceae,6,75
Oxalis florida,Oxalis,Oxalidaceae,5,5
Camellia caudata,Camellia,Theaceae,2,195
Lechea minor,Lechea,Cistaceae,6,40
Berberis aetnensis,Berberis,Berberidaceae,3,1010
Betula fruticosa,Betula,Betulaceae,11,141
Planchonia spectabilis,Planchonia,Lecythidaceae,3,10
Magnolia laevifolia,Magnolia,Magnoliaceae,3,9
Ochna multiflora,Ochna,Ochnaceae,3,18
Erythroxylum coffeifolium,Erythroxylum,Erythroxylaceae,2,94
Lindernia grandiflora,Lindernia,Linderniaceae,3,3
Viburnum lutescens,Viburnum,Viburnaceae,7,163
Drypetes natalensis,Drypetes,Putranjivaceae,3,8
Trianthema triquetrum,Trianthema,Aizoaceae,4,22
Philadelphus incanus,Philadelphus,Hydrangeaceae,4,4
Haloragis prostrata,Haloragis,Haloragaceae,5,7
Connarus whitfordii,Connarus,Connaraceae,3,4
Philbornea magnifolia,Philbornea,Linaceae,2,15
Gironniera nervosa,Gironniera,Cannabaceae,5,310
Ryparosa micromera,Ryparosa,Achariaceae,2,8
Wurmbea latifolia,Wurmbea,Colchicaceae,2,39
Cornus obliqua,Cornus,Cornaceae,4,9
Tiquilia nesiotica,Tiquilia,Ehretiaceae,2,7
Fagonia pachyacantha,Fagonia,Zygophyllaceae,4,11
Buxus olivacea,Buxus,Buxaceae,1,17
Ottelia ovalifolia,Ottelia,Hydrocharitaceae,7,306
Trillium hibbersonii,Trillium,Melanthiaceae,2,185
Drosera fulva,Drosera,Droseraceae,3,7
Cassipourea madagascariensis,Cassipourea,Rhizophoraceae,2,33
Xerochlamys tampoketsensis,Xerochlamys,Sarcolaenaceae,1,80
Calandrinia uniflora,Rumicastrum,Montiaceae,3,3
Leptosiphon pygmaeus,Leptosiphon,Polemoniaceae,2,58
Pyrenacantha ambrensis,Pyrenacantha,Icacinaceae,1,17
Polyosma pseudobracteosa,Polyosma,Escalloniaceae,1,5
Albidella oligococca,Albidella,Alismataceae,3,6
Gomphandra rarinervis,Gomphandra,Stemonuraceae,1,26
Erythranthe decora,Erythranthe,Phrymaceae,2,15
Chordifex monocephalus,Chordifex,Restionaceae,2,291
Soulamea moratii,Soulamea,Simaroubaceae,1,11
Abolboda americana,Abolboda,Xyridaceae,1,12
Ribes nevadense,Ribes,Grossulariaceae,2,2
Stylidium eriorrhizum,Stylidium,Stylidiaceae,2,2
Thismia pallida,Thismia,Burmanniaceae,1,6
Gymnostoma webbianum,Gymnostoma,Casuarinaceae,1,49
Cleome dumosa,Cleome,Cleomaceae,1,21
Nothofagus elongata,Nothofagus,Nothofagaceae,1,10
Zygogynum sororium,Zygogynum,Winteraceae,1,9
Chunia bucklandioides,Chunia,Hamamelidaceae,1,8
Heliconia papuana,Heliconia,Heliconiaceae,1,23
Nuphar subintegerrima,Nuphar,Nymphaeaceae,1,69
Austrobuxus ovalis,Austrobuxus,Picrodendraceae,1,19
Tapeinochilos beccarii,Tapeinochilos,Costaceae,1,4
Phacelia hastata,Phacelia,Hydrophyllaceae,1,16
Musa sumatrana,Musa,Musaceae,1,3
Portulaca brevifolia,Portulaca,Portulacaceae,1,8
Meliosma recurvata,Meliosma,Sabiaceae,1,8
Cladomyza densa,Cladomyza,Amphorogynaceae,1,2
Exocarpos lauterbachianus,Exocarpos,Santalaceae,1,22
Juglans acuminata,Juglans,Juglandaceae,1,3
Dichapetalum donnell-smithii,Dichapetalum,Dichapetalaceae,1,2
Styrax portoricensis,Styrax,Styracaceae,1,3
Clethra elongata,Clethra,Clethraceae,1,1
Illicium sumatranum,Illicium,Schisandraceae,1,2
Ulmus changii,Ulmus,Ulmaceae,1,1
Sparganium probatovae,Sparganium,Typhaceae,1,1
Ophrys lutea,Ophrys,Orchidaceae,57,4170
Bidens tripartita,Bidens,Asteraceae,272,24970
Hexasepalum teres,Hexasepalum,Rubiaceae,63,671
Pueraria montana,Pueraria,Fabaceae,182,7401
Festuca vivipara,Festuca,Poaceae,315,37118
Carex otrubae,Carex,Cyperaceae,220,80513
Eucalyptus viminalis,Eucalyptus,Myrtaceae,29,8633
Melanolepis multiglandulosa,Melanolepis,Euphorbiaceae,72,3665
Rosa rubiginosa,Rosa,Rosaceae,164,15845
Rhabdadenia biflora,Rhabdadenia,Apocynaceae,46,526
Lamium confertum,Lamium,Lamiaceae,104,3201
Miconia racemosa,Miconia,Melastomataceae,11,391
Tilia europaea,Tilia,Malvaceae,61,3201
Vaccinium angustifolium,Vaccinium,Ericaceae,58,1260
Coccothrinax argentea,Coccothrinax,Arecaceae,20,106
Elytraria imbricata,Elytraria,Acanthaceae,28,289
Cinnamomum doederleinii,Cinnamomum,Lauraceae,14,284
Lysimachia sikokiana,Lysimachia,Primulaceae,34,381
Cyrtandra pendula,Cyrtandra,Gesneriaceae,5,288
Glochidion littorale,Glochidion,Phyllanthaceae,22,154
Typhonium blumei,Typhonium,Araceae,28,1489
Anemonastrum narcissiflorum,Anemonastrum,Ranunculaceae,69,848
Goniothalamus elmeri,Goniothalamus,Annonaceae,10,52
Noccaea caerulescens,Noccaea,Brassicaceae,125,4151
Acer spicatum,Acer,Sapindaceae,27,646
Correa reflexa,Correa,Rutaceae,25,1704
Silene coronaria,Silene,Caryophyllaceae,133,9885
Chaerophyllum temulum,Chaerophyllum,Apiaceae,81,106137
Urera baccifera,Urera,Urticaceae,19,521
Salix ovalifolia,Salix,Salicaceae,38,163
Ficus racemosa,Ficus,Moraceae,37,273
Peperomia hernandiifolia,Peperomia,Piperaceae,12,148
Veronica catenata,Veronica,Plantaginaceae,85,28399
Polyscias aherniana,Polyscias,Araliaceae,15,46
Solanum lasiocarpum,Solanum,Solanaceae,40,324
Globba campsophylla,Globba,Zingiberaceae,8,20
Liriope spicata,Liriope,Asparagaceae,57,620
Palaquium ridleyi,Palaquium,Sapotaceae,9,70
Begonia augustae,Begonia,Begoniaceae,4,18
Salsola tragus,Salsola,Amaranthaceae,69,643
Cuscuta pentagona,Cuscuta,Convolvulaceae,48,405
Pandanus decumbens,Pandanus,Pandanaceae,4,132
Cyclocodon lancifolius,Cyclocodon,Campanulaceae,22,300
Quercus ilicifolia,Quercus,Fagaceae,11,588
Persicaria thunbergii,Persicaria,Polygonaceae,68,3993
Tripterygium wilfordii,Tripterygium,Celastraceae,13,879
Hakea drupacea,Hakea,Proteaceae,7,36
Castilleja miniata,Castilleja,Orobanchaceae,45,981
Paliurus ramosissimus,Paliurus,Rhamnaceae,12,181
Elaeocarpus mastersii,Elaeocarpus,Elaeocarpaceae,5,144
Cynoglossum amabile,Cynoglossum,Boraginaceae,30,301
Chisocheton patens,Chisocheton,Meliaceae,15,228
Cartrema americana,Cartrema,Oleaceae,16,77
Diospyros peekelii,Diospyros,Ebenaceae,6,90
Crassula decumbens,Crassula,Crassulaceae,29,452
Gentiana squarrosa,Gentiana,Gentianaceae,16,189
Toxicodendron vernicifluum,Toxicodendron,Anacardiaceae,17,197
Tetrastigma pedunculare,Tetrastigma,Vitaceae,15,183
Viola sororia,Viola,Violaceae,23,353
Shorea hopeifolia,Shorea,Dipterocarpaceae,6,138
Radermachera sinica,Radermachera,Bignoniaceae,10,635
Knema latericia,Knema,Myristicaceae,7,289
Cayaponia racemosa,Cayaponia,Cucurbitaceae,14,70
Crinum amabile,Crinum,Amaryllidaceae,32,63
Malpighia cnide,Malpighia,Malpighiaceae,5,115
Epilobium pyrricholophum,Epilobium,Onagraceae,30,1823
Decaisnina cumingii,Decaisnina,Loranthaceae,6,24
Libertia chilensis,Libertia,Iridaceae,23,513
Enkleia malaccensis,Enkleia,Thymelaeaceae,8,51
Pereskia grandifolia,Pereskia,Cactaceae,14,45
Garcinia hombroniana,Garcinia,Clusiaceae,5,9
Limonium contortirameum,Limonium,Plumbaginaceae,5,265
Guzmania plumieri,Guzmania,Bromeliaceae,7,137
Senega glochidata,Polygala,Polygalaceae,7,23
Aloe nobilis,Aloe,Asphodelaceae,10,13
Dacryodes costata,Dacryodes,Burseraceae,5,141
Lonicera villosa,Lonicera,Caprifoliaceae,29,329
Impatiens devolii,Impatiens,Balsaminaceae,1,220
Luzula kjellmaniana,Luzula,Juncaceae,59,269
Hypericum undulatum,Hypericum,Hypericaceae,10,5284
Asarum canadense,Asarum,Aristolochiaceae,4,40
Saxifraga cherlerioides,Saxifraga,Saxifragaceae,24,72
Scrophularia alata,Scrophularia,Scrophulariaceae,13,136
Pollia macrophylla,Pollia,Commelinaceae,10,38
Pancheria billardierei,Pancheria,Cunoniaceae,2,334
Terminalia grandiflora,Terminalia,Combretaceae,7,50
Saurauia confusa,Saurauia,Actinidiaceae,2,7
Pseudofumaria alba,Pseudofumaria,Papaveraceae,27,617
Geranium yesoense,Geranium,Geraniaceae,16,1224
Ilex buergeri,Ilex,Aquifoliaceae,6,172
Calophyllum molle,Calophyllum,Calophyllaceae,3,9
Ternstroemia urdanetensis,Ternstroemia,Pentaphylacaceae,3,14
Tetracera akara,Tetracera,Dilleniaceae,5,105
Stephania capitata,Stephania,Menispermaceae,5,21
Passiflora antioquiensis,Passiflora,Passifloraceae,6,38
Dioscorea quartiniana,Dioscorea,Dioscoreaceae,4,53
Lantana undulata,Lantana,Verbenaceae,10,45
Geniostoma celastrineum,Geniostoma,Loganiaceae,4,39
Gagea triflora,Gagea,Liliaceae,12,113
Pittosporum obovatum,Pittosporum,Pittosporaceae,5,47
Wilkiea hugeliana,Wilkiea,Monimiaceae,2,5
Syngonanthus lagopodioides,Syngonanthus,Eriocaulaceae,2,47
Cuphea micrantha,Cuphea,Lythraceae,9,39
Korthalsella latissima,Korthalsella,Viscaceae,3,41
Myriopus poliochros,Myriopus,Heliotropiaceae,6,29
Symplocos brandisii,Symplocos,Symplocaceae,3,21
Boerhavia schomburgkiana,Boerhavia,Nyctaginaceae,6,22
Varronia serrata,Varronia,Cordiaceae,3,55
Capparis artensis,Capparis,Capparaceae,4,93
Nepenthes lowii,Nepenthes,Nepenthaceae,1,124
Phrynium fasciculatum,Phrynium,Marantaceae,3,6
Scaevola anchusifolia,Scaevola,Goodeniaceae,5,9
Dactyladenia barteri,Dactyladenia,Chrysobalanaceae,3,3
Utricularia heterosepala,Utricularia,Lentibulariaceae,5,27
Stuckenia filiformis x pectinata,Stuckenia,Potamogetonaceae,10,19
Smilax gaudichaudiana,Smilax,Smilacaceae,6,49
Oxalis nipponica,Oxalis,Oxalidaceae,4,297
Schima brevifolia,Schima,Theaceae,2,79
Helianthemum ledifolium,Helianthemum,Cistaceae,6,29
Berberis gagnepainii,Berberis,Berberidaceae,3,377
Alnus serrulata,Alnus,Betulaceae,11,122
