accepted_species,genus,family,n_islands,n_records
Beccarianthus pulcherrimus,Beccarianthus,Melastomataceae,4,28
Hibiscus geranioides,Hibiscus,Malvaceae,13,23
Pyrola faurieana,Pyrola,Ericaceae,8,38
Gaussia maya,Gaussia,Arecaceae,5,7
Ruellia longepetiolata,Ruellia,Acanthaceae,4,8
Litsea subumbelliflora,Litsea,Lauraceae,4,84
Myrsine cruciata,Myrsine,Primulaceae,5,13
Boea mollis,Boea,Gesneriaceae,2,10
Baccaurea odoratissima,Baccaurea,Phyllanthaceae,5,164
Cyrtosperma macrotum,Cyrtosperma,Araceae,4,53
Ficaria chrysocephala,Ficaria,Ranunculaceae,10,81
Xylopia heterotricha,Xylopia,Annonaceae,3,23
Orychophragmus violaceus,Orychophragmus,Brassicaceae,14,947
Mischocarpus triqueter,Mischocarpus,Sapindaceae,5,12
Zanthoxylum pancheri,Zanthoxylum,Rutaceae,3,37
Stellaria peduncularis,Stellaria,Caryophyllaceae,14,66
Sanicula canadensis,Sanicula,Apiaceae,11,89
Elatostema benguetense,Elatostema,Urticaceae,4,11
Chosenia arbutifolia,Chosenia,Salicaceae,5,129
Piper crassinervium,Piper,Piperaceae,3,8
Ficus polyantha,Ficus,Moraceae,8,45
Maurandella antirrhiniflora,Maurandella,Plantaginaceae,8,36
Astrotricha glabra,Astrotricha,Araliaceae,3,38
Physalis cinerascens,Physalis,Solanaceae,6,168
Meistera lappacea,Meistera,Zingiberaceae,2,13
Drimiopsis maculata,Drimiopsis,Asparagaceae,7,11
Mimusops voalela,Mimusops,Sapotaceae,2,111
Begonia antsiranensis,Begonia,Begoniaceae,1,15
Amaranthus pumilus,Amaranthus,Amaranthaceae,11,34
Polymeria pusilla,Polymeria,Convolvulaceae,6,29
Pandanus paloensis,Pandanus,Pandanaceae,2,2
Wahlenbergia saxicola,Wahlenbergia,Campanulaceae,2,308
Quercus libani,Quercus,Fagaceae,3,4
Persicaria trigonocarpa,Persicaria,Polygonaceae,6,67
Brexia cauliflora,Brexia,Celastraceae,2,24
Orites revolutus,Orites,Proteaceae,1,1972
Castilleja affinis,Castilleja,Orobanchaceae,4,606
Gouania nematostachya,Gouania,Rhamnaceae,3,5
Malleastrum sepaliferum,Malleastrum,Meliaceae,2,58
Eritrichium nipponicum,Eritrichium,Boraginaceae,3,189
Sloanea hainanensis,Sloanea,Elaeocarpaceae,1,37
Fraxinus berlandieriana,Fraxinus,Oleaceae,2,4
Diospyros greenwayi,Diospyros,Ebenaceae,2,2
Bryophyllum delagoense,Kalanchoe,Crassulaceae,3,3
Curtia tenella,Curtia,Gentianaceae,2,3
Ampelocissus sphaerophylla,Ampelocissus,Vitaceae,2,86
Mangifera decandra,Mangifera,Anacardiaceae,2,31
Viola mirabilis x reichenbachiana,Viola,Violaceae,3,15
Shorea carapae,Shorea,Dipterocarpaceae,2,10
Knema kinabaluensis,Knema,Myristicaceae,1,55
Tecoma fulva,Tecoma,Bignoniaceae,2,2
Allium longanum,Allium,Amaryllidaceae,3,6
Trichosanthes pulleana,Trichosanthes,Cucurbitaceae,2,5
Epilobium anatolicum,Epilobium,Onagraceae,3,3
Tristellateia bojeriana,Tristellateia,Malpighiaceae,1,17
Diplarrena latifolia,Diplarrena,Iridaceae,2,550
Lepidaria pulchella,Lepidaria,Loranthaceae,1,54
Pimelea suteri,Pimelea,Thymelaeaceae,1,188
Hatiora gaertneri,Hatiora,Cactaceae,2,3
Garcinia trianii,Garcinia,Clusiaceae,1,32
Limonium morisianum,Limonium,Plumbaginaceae,1,18
Zizkaea tuerckheimii,Zizkaea,Bromeliaceae,1,48
Xanthophyllum reticulatum,Xanthophyllum,Polygalaceae,1,30
Aloe megalocarpa,Aloe,Asphodelaceae,1,7
Lonicera hildebrandiana,Lonicera,Caprifoliaceae,2,22
Haplolobus lanceolatus,Haplolobus,Burseraceae,1,19
Impatiens leucantha,Impatiens,Balsaminaceae,1,3
Pterophylla serrata,Pterophylla,Cunoniaceae,1,40
Juncus diffusissimus,Juncus,Juncaceae,3,5
Aristolochia constricta,Aristolochia,Aristolochiaceae,1,8
Asimitellaria doiana,Asimitellaria,Saxifragaceae,2,6
Amischotolype pedicellata,Amischotolype,Commelinaceae,1,10
Scrophularia morisii,Scrophularia,Scrophulariaceae,1,11
Hypericum jovis,Hypericum,Hypericaceae,1,9
Combretum brevistylum,Combretum,Combretaceae,1,4
Pelargonium insularis,Pelargonium,Geraniaceae,1,4
Saurauia armata,Saurauia,Actinidiaceae,1,1
Meconopsis dhwojii,Meconopsis,Papaveraceae,1,4
Ilex epiphytica,Ilex,Aquifoliaceae,1,2
Mammea brevipetiolata,Mammea,Calophyllaceae,1,3
Cissampelos capensis,Cissampelos,Menispermaceae,1,2
Adinandra loerzingiana,Adinandra,Pentaphylacaceae,1,1
Dioscorea arachidna,Dioscorea,Dioscoreaceae,1,1
Passiflora luetzelburgii,Passiflora,Passifloraceae,1,2
Schumacheria angustifolia,Schumacheria,Dilleniaceae,1,2
Mitrasacme ambigua,Mitrasacme,Loganiaceae,1,2
Citharexylum stenophyllum,Citharexylum,Verbenaceae,1,1
Potamogeton bennettii,Potamogeton,Potamogetonaceae,1,2
Fritillaria euboeica,Fritillaria,Liliaceae,1,1
Pittosporum perahuense,Pittosporum,Pittosporaceae,1,1
Paepalanthus myocephalon,Paepalanthus,Eriocaulaceae,1,1
Platanthera unalascensis,Platanthera,Orchidaceae,18,160
Scorzonera humilis,Scorzonera,Asteraceae,72,6765
Hedyotis rigida,Hedyotis,Rubiaceae,16,85
Paraserianthes lophantha,Paraserianthes,Fabaceae,60,1961
Ischaemum muticum,Ischaemum,Poaceae,88,428
Cyperus aromaticus,Cyperus,Cyperaceae,45,530
Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,8,659
Astraea surinamensis,Astraea,Euphorbiaceae,15,36
Acaena magellanica,Acaena,Rosaceae,34,883
Carruthersia pilosa,Carruthersia,Apocynaceae,9,39
Stachys ocymastrum,Stachys,Lamiaceae,22,997
Medinilla tuberosa,Medinilla,Melastomataceae,4,28
Hoheria populnea,Hoheria,Malvaceae,12,2376
Gaultheria antarctica,Gaultheria,Ericaceae,8,26
Calamus latifolius,Calamus,Arecaceae,5,5
Dyschoriste nagchana,Dyschoriste,Acanthaceae,4,7
Endiandra firma,Endiandra,Lauraceae,4,81
Myrsine crassifolia,Myrsine,Primulaceae,5,10
Codonoboea albina,Codonoboea,Gesneriaceae,2,10
Phyllanthus leucanthus,Phyllanthus,Phyllanthaceae,5,116
Homalomena rostrata,Homalomena,Araceae,4,41
Ranunculus longirostris,Ranunculus,Ranunculaceae,10,32
Friesodielsia borneensis,Friesodielsia,Annonaceae,3,22
Lepidium desvauxii,Lepidium,Brassicaceae,14,211
Serjania rhombea,Serjania,Sapindaceae,5,11
Melicope crassiramis,Melicope,Rutaceae,3,32
Stellaria laeta,Stellaria,Caryophyllaceae,14,42
Opopanax chironium,Opopanax,Apiaceae,11,79
Elatostema subcoriaceum,Elatostema,Urticaceae,4,10
Casearia clutiifolia,Casearia,Salicaceae,5,97
Peperomia rivulorum,Peperomia,Piperaceae,3,7
Ficus granatum,Ficus,Moraceae,8,38
Nanorrhinum elegans,Nanorrhinum,Plantaginaceae,8,32
Astropanax barteri,Astropanax,Araliaceae,3,36
Cestrum macrophyllum,Cestrum,Solanaceae,6,152
Meistera gyrolophos,Meistera,Zingiberaceae,2,12
Ornithogalum fimbriatum,Ornithogalum,Asparagaceae,7,10
Madhuca mindanaensis,Madhuca,Sapotaceae,2,97
Begonia banaoensis,Begonia,Begoniaceae,1,15
Chenopodium baccatum,Chenopodium,Amaranthaceae,11,34
Bonamia menziesii,Bonamia,Convolvulaceae,6,23
Pandanus veitchii,Pandanus,Pandanaceae,2,2
Lobelia physaloides,Lobelia,Campanulaceae,2,224
Quercus mccormickii,Quercus,Fagaceae,3,4
Rumex nepalensis,Rumex,Polygonaceae,5,194
Elaeodendron pininsulare,Elaeodendron,Celastraceae,2,21
Bellendena montana,Bellendena,Proteaceae,1,1960
Castilleja levisecta,Castilleja,Orobanchaceae,4,247
Pomaderris racemosa,Pomaderris,Rhamnaceae,2,164
Dysoxylum pachyrhache,Dysoxylum,Meliaceae,2,57
Echium webbii,Echium,Boraginaceae,3,180
Elaeocarpus blepharoceras,Elaeocarpus,Elaeocarpaceae,1,36
Jasminum malabaricum,Jasminum,Oleaceae,2,4
Diospyros olacinoides,Diospyros,Ebenaceae,1,500
Crassula lactea,Crassula,Crassulaceae,3,3
Curtia tenuifolia,Curtia,Gentianaceae,2,3
Cissus polita,Cissus,Vitaceae,2,48
Mangifera applanata,Mangifera,Anacardiaceae,2,30
Viola canina x riviniana,Viola,Violaceae,3,7
Hopea bancana,Hopea,Dipterocarpaceae,2,9
Myristica cornutiflora,Myristica,Myristicaceae,1,55
Tecoma tenuiflora,Tecoma,Bignoniaceae,2,2
Crinum stuhlmannii,Crinum,Amaryllidaceae,3,6
Trichosanthes rubriflos,Trichosanthes,Cucurbitaceae,2,5
Epilobium borbasianum,Epilobium,Onagraceae,3,3
Byrsonima orientensis,Byrsonima,Malpighiaceae,1,15
Iris gracilipes,Iris,Iridaceae,2,123
Scurrula notothixoides,Scurrula,Loranthaceae,1,53
Gnidia gnidioides,Gnidia,Thymelaeaceae,1,169
Mammillaria backebergiana,Mammillaria,Cactaceae,2,3
Garcinia archboldiana,Garcinia,Clusiaceae,1,31
Limonium planesiae,Limonium,Plumbaginaceae,1,18
Pitcairnia fuertesii,Pitcairnia,Bromeliaceae,1,34
Xanthophyllum trichocladum,Xanthophyllum,Polygalaceae,1,30
Aloe pembana,Aloe,Asphodelaceae,1,7
Scabiosa tenuis,Scabiosa,Caprifoliaceae,2,14
Canarium kaniense,Canarium,Burseraceae,1,18
Impatiens luteoviridis,Impatiens,Balsaminaceae,1,3
Pterophylla arguta,Pterophylla,Cunoniaceae,1,35
Luzula nemorosa,Luzula,Juncaceae,3,5
Aristolochia clavidenia,Aristolochia,Aristolochiaceae,1,6
Saxifragodes albowiana,Saxifragodes,Saxifragaceae,2,3
Amischotolype lobata,Amischotolype,Commelinaceae,1,7
Eremophila forrestii,Eremophila,Scrophulariaceae,1,10
Psorospermum crenatum,Psorospermum,Hypericaceae,1,9
Combretum evisceratum,Combretum,Combretaceae,1,4
Erodium carolinianum,Erodium,Geraniaceae,1,3
Saurauia ashtonii,Saurauia,Actinidiaceae,1,1
Papaver glaucum,Papaver,Papaveraceae,1,4
Ilex florifera,Ilex,Aquifoliaceae,1,2
Mammea grandifolia,Mammea,Calophyllaceae,1,3
Cyclea robusta,Cyclea,Menispermaceae,1,2
Adinandra loheri,Adinandra,Pentaphylacaceae,1,1
Dioscorea asteriscus,Dioscorea,Dioscoreaceae,1,1
Passiflora miersii,Passiflora,Passifloraceae,1,2
Tetracera costata,Tetracera,Dilleniaceae,1,2
Mitrasacme oasena,Mitrasacme,Loganiaceae,1,2
Diphyllocalyx armatus,Diphyllocalyx,Verbenaceae,1,1
Potamogeton grovesii,Potamogeton,Potamogetonaceae,1,2
Fritillaria forbesii,Fritillaria,Liliaceae,1,1
Pittosporum praedictum,Pittosporum,Pittosporaceae,1,1
Paepalanthus myocephalus,Paepalanthus,Eriocaulaceae,1,1
Liparis caespitosa,Liparis,Orchidaceae,18,96
Calyptocarpus vialis,Calyptocarpus,Asteraceae,72,2735
Pavetta indica,Pavetta,Rubiaceae,16,75
Erythrina crista-galli,Erythrina,Fabaceae,60,329
Lolium giganteum,Lolium,Poaceae,87,88678
Carex scabrifolia,Carex,Cyperaceae,45,360
Austromyrtus dulcis,Austromyrtus,Myrtaceae,8,224
Euphorbia mellifera,Euphorbia,Euphorbiaceae,14,1038
Cormus domestica,Cormus,Rosaceae,34,850
Asclepias lanceolata,Asclepias,Apocynaceae,9,38
Lamium bifidum,Lamium,Lamiaceae,22,421
Miconia scabrosa,Miconia,Melastomataceae,4,28
Entelea arborescens,Entelea,Malvaceae,12,1557
Archeria traversii,Archeria,Ericaceae,7,4917
Deckenia nobilis,Deckenia,Arecaceae,4,575
Lepidagathis eucephala,Lepidagathis,Acanthaceae,4,7
Litsea costalis,Litsea,Lauraceae,4,71
Myrsine howittiana,Myrsine,Primulaceae,5,9
Cyrtandra terrae-guilelmii,Cyrtandra,Gesneriaceae,2,10
Antidesma cuspidatum,Antidesma,Phyllanthaceae,5,113
Arisaema maximowiczii,Arisaema,Araceae,4,36
Adonis aestivalis,Adonis,Ranunculaceae,10,24
Hubera humblotii,Hubera,Annonaceae,3,21
Lepidium oblongum,Lepidium,Brassicaceae,14,207
Atalaya hemiglauca,Atalaya,Sapindaceae,5,10
Myrtopsis novae-caledoniae,Myrtopsis,Rutaceae,3,29
Stellaria multiflora,Stellaria,Caryophyllaceae,13,268
Magydaris pastinacea,Magydaris,Apiaceae,11,76
Leucosyke puya,Leucosyke,Urticaceae,4,10
Salix kinuyanagi,Salix,Salicaceae,5,92
Piper imperiale,Piper,Piperaceae,3,7
Ficus prasinicarpa,Ficus,Moraceae,8,36
Bacopa repens,Bacopa,Plantaginaceae,8,17
Heptapleurum acutissimum,Heptapleurum,Araliaceae,3,31
Nothocestrum longifolium,Nothocestrum,Solanaceae,6,57
Adelmeria alpinum,Adelmeria,Zingiberaceae,2,11
Cordyline indivisa,Cordyline,Asparagaceae,6,1858
Palaquium calophyllum,Palaquium,Sapotaceae,2,93
Begonia trichopoda,Begonia,Begoniaceae,1,15
Suaeda californica,Suaeda,Amaranthaceae,11,30
Convolvulus erubescens,Convolvulus,Convolvulaceae,6,20
Pandanus yuleensis,Pandanus,Pandanaceae,2,2
Wahlenbergia rupestris,Wahlenbergia,Campanulaceae,2,183
Quercus oxyodon,Quercus,Fagaceae,3,3
Rheum palmatum,Rheum,Polygonaceae,5,107
Kokoona ovatolanceolata,Kokoona,Celastraceae,2,21
Hakea aenigma,Hakea,Proteaceae,1,1701
Pedicularis apodochila,Pedicularis,Orobanchaceae,4,226
Bathiorhamnus macrocarpus,Bathiorhamnus,Rhamnaceae,2,118
Didymocheton macranthus,Didymocheton,Meliaceae,2,51
Echium pitardii,Echium,Boraginaceae,3,126
Elaeocarpus howii,Elaeocarpus,Elaeocarpaceae,1,36
Chionanthus acuminatissimus,Chionanthus,Oleaceae,2,3
Diospyros borbonica,Diospyros,Ebenaceae,1,386
Echeveria multicaulis,Echeveria,Crassulaceae,3,3
Gentiana clausa,Gentiana,Gentianaceae,2,3
Cissus producta,Cissus,Vitaceae,2,30
Gluta papuana,Gluta,Anacardiaceae,2,28
Agatea veillonii,Agatea,Violaceae,3,6
Shorea blumutensis,Shorea,Dipterocarpaceae,2,9
Knema hirtella,Knema,Myristicaceae,1,51
Zeyheria tuberculosa,Zeyheria,Bignoniaceae,2,2
Allium peninsulare,Allium,Amaryllidaceae,3,5
Ibervillea insularis,Ibervillea,Cucurbitaceae,2,4
Ludwigia virgata,Ludwigia,Onagraceae,3,3
Peixotoa catarinensis,Peixotoa,Malpighiaceae,1,14
Olsynium biflorum,Olsynium,Iridaceae,2,111
Taxillus caloreas,Taxillus,Loranthaceae,1,50
Stephanodaphne cremostachya,Stephanodaphne,Thymelaeaceae,1,156
Opuntia scheeri,Opuntia,Cactaceae,2,3
Garcinia crassiflora,Garcinia,Clusiaceae,1,31
Limonium retirameum,Limonium,Plumbaginaceae,1,18
Pitcairnia cubensis,Pitcairnia,Bromeliaceae,1,23
Comesperma praecelsum,Comesperma,Polygalaceae,1,24
Aloe bosseri,Aloe,Asphodelaceae,1,6
Lonicera tatarinowii,Lonicera,Caprifoliaceae,2,12
Canarium obovatum,Canarium,Burseraceae,1,18
Impatiens macroptera,Impatiens,Balsaminaceae,1,3
Pterophylla sanguisugarum,Pterophylla,Cunoniaceae,1,35
Juncus brachycephalus,Juncus,Juncaceae,3,3
Aristolochia goliathiana,Aristolochia,Aristolochiaceae,1,6
Boykinia richardsonii,Boykinia,Saxifragaceae,2,2
Polyspatha paniculata,Polyspatha,Commelinaceae,1,7
Scrophularia tuerckheimii,Scrophularia,Scrophulariaceae,1,10
Triadenum breviflorum,Triadenum,Hypericaceae,1,9
Combretum kostermansii,Combretum,Combretaceae,1,4
Erodium nervulosum,Erodium,Geraniaceae,1,3
Saurauia asperifolia,Saurauia,Actinidiaceae,1,1
Papaver lateritium,Papaver,Papaveraceae,1,4
Ilex graciliflora,Ilex,Aquifoliaceae,1,2
Mammea sanguinea,Mammea,Calophyllaceae,1,3
Cyclea sutchuenensis,Cyclea,Menispermaceae,1,2
Adinandra macgregorii,Adinandra,Pentaphylacaceae,1,1
Dioscorea auriculata,Dioscorea,Dioscoreaceae,1,1
Passiflora pentagona,Passiflora,Passifloraceae,1,2
Tetracera lanuginosa,Tetracera,Dilleniaceae,1,2
Mitrasacme patens,Mitrasacme,Loganiaceae,1,2
Diphyllocalyx galanus,Diphyllocalyx,Verbenaceae,1,1
Potamogeton nerviger,Potamogeton,Potamogetonaceae,1,2
Fritillaria persica,Fritillaria,Liliaceae,1,1
Pittosporum purpureum,Pittosporum,Pittosporaceae,1,1
Syngonanthus amapensis,Syngonanthus,Eriocaulaceae,1,1
Vanilla barbellata,Vanilla,Orchidaceae,18,89
Aetheorhiza bulbosa,Aetheorhiza,Asteraceae,72,1742
Lasianthus clementis,Lasianthus,Rubiaceae,16,70
Lespedeza cyrtobotrya,Lespedeza,Fabaceae,59,1966
Brachypodium pinnatum,Brachypodium,Poaceae,87,26836
Carex ursina,Carex,Cyperaceae,45,354
Corymbia novoguinensis,Corymbia,Myrtaceae,8,179
Croton discolor,Croton,Euphorbiaceae,14,308
Prunus emarginata,Prunus,Rosaceae,34,345
Oxypetalum banksii,Oxypetalum,Apocynaceae,9,34
Lamium garganicum,Lamium,Lamiaceae,22,377
Henriettea patrisiana,Henriettea,Melastomataceae,4,26
Sterculia stipulata,Sterculia,Malvaceae,12,189
Dracophyllum rosmarinifolium,Dracophyllum,Ericaceae,7,3636
Dypsis pinnatifrons,Dypsis,Arecaceae,4,247
Rungia repens,Rungia,Acanthaceae,4,6
Alseodaphne insignis,Alseodaphne,Lauraceae,4,66
Hottonia inflata,Hottonia,Primulaceae,5,8
Sinningia douglasii,Sinningia,Gesneriaceae,2,10
Baccaurea deflexa,Baccaurea,Phyllanthaceae,5,100
Monstera praetermissa,Monstera,Araceae,4,33
Clematis plukenetii,Clematis,Ranunculaceae,10,23
Platymitra macrocarpa,Platymitra,Annonaceae,3,20
Descurainia sophioides,Descurainia,Brassicaceae,14,164
Serjania caracasana,Serjania,Sapindaceae,5,10
Flindersia bennettii,Flindersia,Rutaceae,3,25
Spergula pentandra,Spergula,Caryophyllaceae,13,113
Eryngium yuccifolium,Eryngium,Apiaceae,11,40
Pilea caribaea,Pilea,Urticaceae,4,10
Salix cinerea subsp. cinerea x myrsinifolia,Salix,Salicaceae,5,76
Piper subnudispicum,Piper,Piperaceae,3,7
Artocarpus hypargyreus,Artocarpus,Moraceae,8,30
Russelia sarmentosa,Russelia,Plantaginaceae,8,13
Polyscias prolifera,Polyscias,Araliaceae,3,30
Withania frutescens,Withania,Solanaceae,6,49
Epiamomum borneense,Epiamomum,Zingiberaceae,2,10
Dracaena xiphophylla,Dracaena,Asparagaceae,6,242
Capurodendron tampinense,Capurodendron,Sapotaceae,2,86
Begonia crateris,Begonia,Begoniaceae,1,14
Atriplex canescens,Atriplex,Amaranthaceae,11,20
Ipomoea velutina,Ipomoea,Convolvulaceae,6,18
Pandanus montanus,Pandanus,Pandanaceae,1,668
Solenopsis corsica,Solenopsis,Campanulaceae,2,180
Quercus pumila,Quercus,Fagaceae,3,3
Eriogonum fasciculatum,Eriogonum,Polygonaceae,5,89
Monteverdia ponceana,Monteverdia,Celastraceae,2,20
Orites acicularis,Orites,Proteaceae,1,1109
Castilleja exserta,Castilleja,Orobanchaceae,4,194
Colubrina articulata,Colubrina,Rhamnaceae,2,94
Aglaia ramotricha,Aglaia,Meliaceae,2,48
Ancistrocarya japonica,Ancistrocarya,Boraginaceae,3,125
Elaeocarpus nitentifolius,Elaeocarpus,Elaeocarpaceae,1,34
Chionanthus filiformis,Chionanthus,Oleaceae,2,3
Diospyros pruinosa,Diospyros,Ebenaceae,1,323
Aeonium glandulosum,Aeonium,Crassulaceae,2,701
Potalia turbinata,Potalia,Gentianaceae,2,3
Tetrastigma schraderi-montis,Tetrastigma,Vitaceae,2,27
Pegia sarmentosa,Pegia,Anacardiaceae,2,27
Viola apoensis,Viola,Violaceae,3,6
Vatica ridleyana,Vatica,Dipterocarpaceae,2,8
Knema mogeana,Knema,Myristicaceae,1,50
Stereospermum euphorioides,Stereospermum,Bignoniaceae,1,321
Ammocharis longifolia,Ammocharis,Amaryllidaceae,3,5
Zehneria macrosepala,Zehneria,Cucurbitaceae,2,4
Oenothera salicifolia,Oenothera,Onagraceae,3,3
Philgamia brachystemon,Philgamia,Malpighiaceae,1,14
