accepted_species,genus,family,n_islands,n_records
Tournefortia kirkii,Tournefortia,Heliotropiaceae,3,33
Symplocos salicifolia,Symplocos,Symplocaceae,2,18
Pisonia macranthocarpa,Pisonia,Nyctaginaceae,4,9
Cordia sonorae,Cordia,Cordiaceae,2,9
Capparis lobbiana,Capparis,Capparaceae,3,14
Ctenanthe marantifolia,Ctenanthe,Marantaceae,2,8
Nepenthes faizaliana,Nepenthes,Nepenthaceae,1,30
Goodenia ochracea,Goodenia,Goodeniaceae,3,41
Althenia filiformis,Althenia,Potamogetonaceae,6,99
Licania davillifolia,Licania,Chrysobalanaceae,2,6
Utricularia arenaria,Utricularia,Lentibulariaceae,3,17
Smilax megacarpa,Smilax,Smilacaceae,3,38
Oxalis radicosa,Oxalis,Oxalidaceae,3,4
Camellia synaptica,Camellia,Theaceae,2,3
Helianthemum gorgoneum,Helianthemum,Cistaceae,4,20
Epimedium setosum,Epimedium,Berberidaceae,2,22
Alnus pubescens,Alnus,Betulaceae,7,22
Planchonia grandis,Planchonia,Lecythidaceae,2,9
Magnolia speciosa,Magnolia,Magnoliaceae,2,6
Erythroxylum aerolatum,Erythroxylum,Erythroxylaceae,2,6
Vandellia elata,Vandellia,Linderniaceae,2,4
Ouratea savannarum,Ouratea,Ochnaceae,2,3
Viburnum cylindricum,Viburnum,Viburnaceae,4,6
Drypetes sumatrana,Drypetes,Putranjivaceae,2,8
Delosperma napiforme,Delosperma,Aizoaceae,2,401
Hydrangea barbara,Hydrangea,Hydrangeaceae,2,5
Haloragis acutangula,Haloragis,Haloragaceae,2,41
Agelaea thouarsiana,Agelaea,Connaraceae,1,20
Gironniera hirta,Gironniera,Cannabaceae,3,124
Linum punctatum,Linum,Linaceae,1,19
Ryparosa baccaureoides,Ryparosa,Achariaceae,1,10
Colchicum cretense,Colchicum,Colchicaceae,1,26
Cornus drummondii,Cornus,Cornaceae,2,4
Bourreria schatziana,Bourreria,Ehretiaceae,1,34
Tribulus zeyheri,Tribulus,Zygophyllaceae,2,5
Buxus vaccinioides,Buxus,Buxaceae,1,8
Anticlea occidentalis,Anticlea,Melanthiaceae,1,223
Montia angustifolia,Montia,Montiaceae,1,90
Sarcolaena delphinensis,Sarcolaena,Sarcolaenaceae,1,54
Elodea najas,Elodea,Hydrocharitaceae,3,8
Drosera praefolia,Drosera,Droseraceae,1,39
Pellacalyx symphiodiscus,Pellacalyx,Rhizophoraceae,1,8
Gilia tenuiflora,Gilia,Polemoniaceae,1,22
Aquarius floribundus,Aquarius,Alismataceae,1,9
Polyosma occulta,Polyosma,Escalloniaceae,1,2
Cassinopsis ilicifolia,Cassinopsis,Icacinaceae,1,6
Cyrtandromoea angustifolia,Cyrtandromoea,Phrymaceae,1,29
Xyris atrovirida,Xyris,Xyridaceae,1,2
Centrolepis muscoides,Centrolepis,Restionaceae,1,49
Medusanthera megistocarpa,Medusanthera,Stemonuraceae,1,4
Nothofagus simplicidens,Nothofagus,Nothofagaceae,1,5
Burmannia flava,Burmannia,Burmanniaceae,1,2
Picrasma nanophylla,Picrasma,Simaroubaceae,1,3
Ribes viscosissimum,Ribes,Grossulariaceae,1,2
Zygogynum staufferianum,Zygogynum,Winteraceae,1,5
Stylidium rivulosum,Stylidium,Stylidiaceae,1,2
Arivela uncifera,Arivela,Cleomaceae,1,1
Allocasuarina Shaw-Island,Allocasuarina,Casuarinaceae,1,1
Bucklandia florovia,Bucklandia,Hamamelidaceae,1,1
Heliconia osaensis,Heliconia,Heliconiaceae,1,1
Nuphar microphylla,Nuphar,Nymphaeaceae,1,1
Meliosma cantiensis,Meliosma,Sabiaceae,1,1
Phacelia douglasii,Phacelia,Hydrophyllaceae,1,1
Musa sikkimensis,Musa,Musaceae,1,1
Hyaenanche globosa,Hyaenanche,Picrodendraceae,1,1
Portulaca sardoa,Portulaca,Portulacaceae,1,1
Costus vargasii,Costus,Costaceae,1,1
Eulophia graminea,Eulophia,Orchidaceae,50,290
Bidens alba,Bidens,Asteraceae,205,19844
Geophila herbacea,Geophila,Rubiaceae,46,737
Lathyrus latifolius,Lathyrus,Fabaceae,147,17075
Digitaria ciliaris,Digitaria,Poaceae,245,6309
Cyperus javanicus,Cyperus,Cyperaceae,160,677
Corymbia ferruginea,Corymbia,Myrtaceae,25,180
Euphorbia palustris,Euphorbia,Euphorbiaceae,47,1088
Cydonia oblonga,Cydonia,Rosaceae,128,2701
Rauvolfia viridis,Rauvolfia,Apocynaceae,31,274
Mentha piperita,Mentha,Lamiaceae,85,736
Mouriri myrtilloides,Mouriri,Melastomataceae,9,93
Sida ulmifolia,Sida,Malvaceae,49,229
Arctostaphylos rubra,Arctostaphylos,Ericaceae,35,222
Dypsis madagascariensis,Dypsis,Arecaceae,14,370
Avicennia schaueriana,Avicennia,Acanthaceae,18,118
Licaria triandra,Licaria,Lauraceae,11,127
Ardisia quinquegona,Ardisia,Primulaceae,21,2313
Cyrtandra sandei,Cyrtandra,Gesneriaceae,4,173
Glochidion angulatum,Glochidion,Phyllanthaceae,16,65
Typhonium roxburghii,Typhonium,Araceae,18,114
Thalictrum aquilegiifolium,Thalictrum,Ranunculaceae,51,1429
Goniothalamus macrophyllus,Goniothalamus,Annonaceae,7,157
Erysimum virgatum,Erysimum,Brassicaceae,100,265
Lepisanthes fruticosa,Lepisanthes,Sapindaceae,19,251
Pilocarpus racemosus,Pilocarpus,Rutaceae,16,157
Dianthus armeria,Dianthus,Caryophyllaceae,91,5808
Kreidion chinensis,Kreidion,Apiaceae,53,1022
Leucosyke australis,Leucosyke,Urticaceae,14,78
Salix planifolia,Salix,Salicaceae,27,117
Ficus disticha,Ficus,Moraceae,27,244
Peperomia alata,Peperomia,Piperaceae,7,118
Veronica franciscana,Veronica,Plantaginaceae,53,2004
Hydrocotyle yabei,Hydrocotyle,Araliaceae,11,467
Solanum decipiens,Solanum,Solanaceae,29,481
Renealmia jamaicensis,Renealmia,Zingiberaceae,5,277
Asparagus asparagoides,Asparagus,Asparagaceae,39,4244
Planchonella sandwicensis,Planchonella,Sapotaceae,6,163
Begonia boiviniana,Begonia,Begoniaceae,3,8
Salsola komarovii,Salsola,Amaranthaceae,55,466
Convolvulus cantabrica,Convolvulus,Convolvulaceae,34,729
Freycinetia tenuis,Freycinetia,Pandanaceae,4,7
Wahlenbergia multicaulis,Wahlenbergia,Campanulaceae,12,409
Quercus urticifolia,Quercus,Fagaceae,8,170
Rumex palustris,Rumex,Polygonaceae,37,4432
Crossopetalum ilicifolium,Crossopetalum,Celastraceae,9,35
Persoonia stradbrokensis,Persoonia,Proteaceae,5,48
Pedicularis sudetica,Pedicularis,Orobanchaceae,34,128
Colubrina glandulosa,Colubrina,Rhamnaceae,8,55
Elaeocarpus rumphii,Elaeocarpus,Elaeocarpaceae,4,35
Amsinckia spectabilis,Amsinckia,Boraginaceae,18,202
Epicharis densiflora,Epicharis,Meliaceae,10,242
Fraxinus uhdei,Fraxinus,Oleaceae,10,84
Diospyros oldhamii,Diospyros,Ebenaceae,4,280
Kalanchoe integra,Kalanchoe,Crassulaceae,17,337
Swertia bimaculata,Swertia,Gentianaceae,10,937
Comocladia dentata,Comocladia,Anacardiaceae,11,245
Tetrastigma nitens,Tetrastigma,Vitaceae,11,20
Melicytus novae-zelandiae,Melicytus,Violaceae,14,149
Shorea smithiana,Shorea,Dipterocarpaceae,5,134
Dolichandrone occidentalis,Dolichandrone,Bignoniaceae,7,14
Myristica subcordata,Myristica,Myristicaceae,5,76
Allium bourgeaui,Allium,Amaryllidaceae,21,100
Ibervillea sonorae,Ibervillea,Cucurbitaceae,10,54
Stigmaphyllon convolvulifolium,Stigmaphyllon,Malpighiaceae,4,19
Fuchsia boliviana,Fuchsia,Onagraceae,16,2169
Amyema dolichopoda,Amyema,Loranthaceae,5,8
Chasmanthe bicolor,Chasmanthe,Iridaceae,16,102
Wikstroemia yakushimensis,Wikstroemia,Thymelaeaceae,5,66
Cylindropuntia prolifera,Cylindropuntia,Cactaceae,9,240
Garcinia dives,Garcinia,Clusiaceae,4,12
Limonium frutescens,Limonium,Plumbaginaceae,4,64
Vriesea friburgensis,Vriesea,Bromeliaceae,5,54
Badiera penaea,Badiera,Polygalaceae,5,131
Asphodelus cerasifer,Asphodelus,Asphodelaceae,4,549
Canarium chinare,Canarium,Burseraceae,4,8
Symphoricarpos chenaultii,Symphoricarpos,Caprifoliaceae,16,445
Impatiens pyrrhotricha,Impatiens,Balsaminaceae,1,29
Juncus pygmaeus,Juncus,Juncaceae,29,1198
Hypericum lanceolatum,Hypericum,Hypericaceae,6,3237
Aristolochia maxima,Aristolochia,Aristolochiaceae,3,8
Pterophylla venusta,Pterophylla,Cunoniaceae,2,36
Saxifraga rotundifolia,Saxifraga,Saxifragaceae,15,668
Dichorisandra hexandra,Dichorisandra,Commelinaceae,7,41
Eremophila deserti,Eremophila,Scrophulariaceae,7,64
Terminalia archipelagi,Terminalia,Combretaceae,5,30
Fumaria agraria,Fumaria,Papaveraceae,17,52
Saurauia calyptrata,Saurauia,Actinidiaceae,1,51
Geranium krameri,Geranium,Geraniaceae,9,250
Calophyllum canum,Calophyllum,Calophyllaceae,2,46
Ilex integerrima,Ilex,Aquifoliaceae,4,9
Freziera grisebachii,Freziera,Pentaphylacaceae,2,14
Acrotrema costatum,Acrotrema,Dilleniaceae,4,17
Triclisia loucoubensis,Triclisia,Menispermaceae,3,30
Passiflora coriacea,Passiflora,Passifloraceae,4,11
Dioscorea monadelpha,Dioscorea,Dioscoreaceae,3,7
Lantana radula,Lantana,Verbenaceae,5,8
Strychnos parvifolia,Strychnos,Loganiaceae,3,6
Pittosporum pancheri,Pittosporum,Pittosporaceae,3,62
Fritillaria graeca,Fritillaria,Liliaceae,8,18
Ephippiandra myrtoidea,Ephippiandra,Monimiaceae,1,74
Eriocaulon pancheri,Eriocaulon,Eriocaulaceae,2,3
Ammannia maritima,Ammannia,Lythraceae,4,8
Dendrophthora tetrastachya,Dendrophthora,Viscaceae,2,26
Euploca marifolia,Euploca,Heliotropiaceae,3,17
Symplocos maliliensis,Symplocos,Symplocaceae,2,10
Mirabilis longiflora,Mirabilis,Nyctaginaceae,4,5
Varronia macrocephala,Varronia,Cordiaceae,2,9
Capparis brachybotrya,Capparis,Capparaceae,3,8
Ischnosiphon puberulus,Ischnosiphon,Marantaceae,2,7
Nepenthes glabrata,Nepenthes,Nepenthaceae,1,30
Scaevola ramosissima,Scaevola,Goodeniaceae,3,21
Althenia preissii,Althenia,Potamogetonaceae,6,50
Hunga lifouana,Hunga,Chrysobalanaceae,2,5
Utricularia stellaris,Utricularia,Lentibulariaceae,3,13
Smilax canellifolia,Smilax,Smilacaceae,3,33
Sarcotheca macrophylla,Sarcotheca,Oxalidaceae,2,93
Camellia amplexicaulis,Camellia,Theaceae,2,2
Cistus purpureus,Cistus,Cistaceae,4,18
Berberis barandana,Berberis,Berberidaceae,2,18
Betula caerulea,Betula,Betulaceae,6,15
Barringtonia conoidea,Barringtonia,Lecythidaceae,2,8
Magnolia sprengeri,Magnolia,Magnoliaceae,2,6
Erythroxylum ligustrinum,Erythroxylum,Erythroxylaceae,2,5
Vandellia latifolia,Vandellia,Linderniaceae,2,4
Ochna pervilleana,Ochna,Ochnaceae,1,214
Viburnum propinquum,Viburnum,Viburnaceae,3,286
Drypetes forbesii,Drypetes,Putranjivaceae,2,4
Disphyma papillatum,Disphyma,Aizoaceae,2,71
Philadelphus cymosus,Philadelphus,Hydrangeaceae,2,4
Myriophyllum oguraense,Myriophyllum,Haloragaceae,2,32
Connarus reticulatus,Connarus,Connaraceae,1,15
Celtis tournefortii,Celtis,Cannabaceae,3,23
Linum betsiliense,Linum,Linaceae,1,17
