accepted_species,genus,family,n_islands,n_records
Chrysobalanus icaco,Chrysobalanus,Chrysobalanaceae,147,2110
Pinguicula vulgaris,Pinguicula,Lentibulariaceae,473,67698
Potamogeton natans,Potamogeton,Potamogetonaceae,443,80932
Smilax china,Smilax,Smilacaceae,131,6074
Oxalis corniculata,Oxalis,Oxalidaceae,544,45022
Camellia japonica,Camellia,Theaceae,122,6901
Cistus creticus,Cistus,Cistaceae,125,6492
Berberis vulgaris,Berberis,Berberidaceae,161,13230
Betula pubescens,Betula,Betulaceae,572,174362
Barringtonia asiatica,Barringtonia,Lecythidaceae,218,2019
Magnolia grandiflora,Magnolia,Magnoliaceae,64,584
Ochna serrulata,Ochna,Ochnaceae,41,580
Erythroxylum rotundifolium,Erythroxylum,Erythroxylaceae,38,243
Torenia crustacea,Torenia,Linderniaceae,143,3338
Viburnum opulus,Viburnum,Viburnaceae,365,124267
Drypetes deplanchei,Drypetes,Putranjivaceae,88,1048
Sesuvium portulacastrum,Sesuvium,Aizoaceae,358,4832
Hydrangea macrophylla,Hydrangea,Hydrangeaceae,106,8026
Myriophyllum spicatum,Myriophyllum,Haloragaceae,325,35492
Rourea minor,Rourea,Connaraceae,36,546
Linum catharticum,Linum,Linaceae,434,128461
Humulus lupulus,Humulus,Cannabaceae,244,70129
Pangium edule,Pangium,Achariaceae,46,320
Gloriosa superba,Gloriosa,Colchicaceae,102,946
Cornus suecica,Cornus,Cornaceae,488,12386
Bourreria succulenta,Bourreria,Ehretiaceae,98,2073
Tribulus terrestris,Tribulus,Zygophyllaceae,173,1885
Buxus sempervirens,Buxus,Buxaceae,83,26454
Halophila ovalis,Halophila,Hydrocharitaceae,183,14224
Paris quadrifolia,Paris,Melanthiaceae,299,23173
Drosera rotundifolia,Drosera,Droseraceae,673,75921
Rhizophora mangle,Rhizophora,Rhizophoraceae,237,6160
Leptolaena pauciflora,Leptolaena,Sarcolaenaceae,2,1100
Montia fontana,Montia,Montiaceae,521,67217
Polemonium caeruleum,Polemonium,Polemoniaceae,146,6418
Iodes philippinensis,Iodes,Icacinaceae,11,80
Escallonia rubra,Escallonia,Escalloniaceae,85,7400
Alisma plantago-aquatica,Alisma,Alismataceae,307,98966
Gomphandra mappioides,Gomphandra,Stemonuraceae,27,159
Erythranthe guttata,Erythranthe,Phrymaceae,128,13873
Centrolepis strigosa,Centrolepis,Restionaceae,31,773
Ailanthus altissima,Ailanthus,Simaroubaceae,160,14161
Xyris complanata,Xyris,Xyridaceae,42,333
Ribes nigrum,Ribes,Grossulariaceae,322,38255
Stylidium graminifolium,Stylidium,Stylidiaceae,23,3264
Burmannia coelestis,Burmannia,Burmanniaceae,19,118
Casuarina equisetifolia,Casuarina,Casuarinaceae,411,6024
Arivela viscosa,Arivela,Cleomaceae,226,2408
Nothofagus betuloides,Nothofagus,Nothofagaceae,22,472
Drimys winteri,Drimys,Winteraceae,25,271
Distylium racemosum,Distylium,Hamamelidaceae,40,1301
Heliconia psittacorum,Heliconia,Heliconiaceae,117,1529
Nymphaea alba,Nymphaea,Nymphaeaceae,258,38191
Petalostigma pubescens,Petalostigma,Picrodendraceae,43,422
Hellenia speciosa,Hellenia,Costaceae,145,2936
Phacelia tanacetifolia,Phacelia,Hydrophyllaceae,154,17872
Musa paradisiaca,Musa,Musaceae,163,1075
Portulaca oleracea,Portulaca,Portulacaceae,556,11602
Meliosma oldhamii,Meliosma,Sabiaceae,39,354
Exocarpos latifolius,Exocarpos,Santalaceae,98,791
Dendrotrophe varians,Dendrotrophe,Amphorogynaceae,23,184
Juglans regia,Juglans,Juglandaceae,134,25418
Dichapetalum timoriense,Dichapetalum,Dichapetalaceae,24,151
Styrax japonicus,Styrax,Styracaceae,105,5390
Clethra alnifolia,Clethra,Clethraceae,27,1560
Kadsura japonica,Kadsura,Schisandraceae,55,1856
Ulmus glabra,Ulmus,Ulmaceae,299,170931
Typha latifolia,Typha,Typhaceae,429,160162
Curculigo capitulata,Curculigo,Hypoxidaceae,45,965
Sarcandra glabra,Sarcandra,Chloranthaceae,58,3269
Hippophae rhamnoides,Hippophae,Elaeagnaceae,215,26058
Myrica gale,Myrica,Myricaceae,406,48345
Sphenostemon papuanus,Sphenostemon,Paracryphiaceae,8,307
Astelia pumila,Astelia,Asteliaceae,20,85
Norantea guianensis,Norantea,Marcgraviaceae,11,58
Hernandia nymphaeifolia,Hernandia,Hernandiaceae,144,609
Aponogeton distachyos,Aponogeton,Aponogetonaceae,15,1144
Anisophyllea disticha,Anisophyllea,Anisophylleaceae,11,270
Mentzelia aspera,Mentzelia,Loasaceae,25,374
Menyanthes trifoliata,Menyanthes,Menyanthaceae,618,69375
Mollugo verticillata,Mollugo,Molluginaceae,83,918
Sesamum indicum,Sesamum,Pedaliaceae,65,245
Pera glabrata,Pera,Peraceae,18,119
Thesium chinense,Thesium,Thesiaceae,61,1105
Turnera ulmifolia,Turnera,Turneraceae,252,3041
Gonocaryum litorale,Gonocaryum,Cardiopteridaceae,16,203
Rafflesia tuan-mudae,Rafflesia,Rafflesiaceae,2,64
Staphylea japonica,Staphylea,Staphyleaceae,72,2561
Xerophyta dasylirioides,Xerophyta,Velloziaceae,1,278
Balanophora fungosa,Balanophora,Balanophoraceae,38,128
Olax imbricata,Olax,Olacaceae,31,173
Phytolacca americana,Phytolacca,Phytolaccaceae,241,10535
Sciaphila tenella,Sciaphila,Triuridaceae,17,55
Gunnera tinctoria,Gunnera,Gunneraceae,76,9533
Nyssa sylvatica,Nyssa,Nyssaceae,25,1188
Reseda lutea,Reseda,Resedaceae,132,42368
Zostera marina,Zostera,Zosteraceae,509,21354
Tamarix gallica,Tamarix,Tamaricaceae,65,3938
Vochysia ferruginea,Vochysia,Vochysiaceae,9,27
Daphniphyllum teijsmannii,Daphniphyllum,Daphniphyllaceae,42,1026
Elatine hydropiper,Elatine,Elatinaceae,44,1119
Triglochin maritima,Triglochin,Juncaginaceae,683,34320
Tristicha trifaria,Tristicha,Podostemaceae,6,33
Alstroemeria aurea,Alstroemeria,Alstroemeriaceae,29,1035
Frankenia pulverulenta,Frankenia,Frankeniaceae,77,1404
Pontederia crassipes,Pontederia,Pontederiaceae,176,2758
Carludovica palmata,Carludovica,Cyclanthaceae,15,59
Platea excelsa,Platea,Metteniusaceae,21,256
Rhopalocarpus louvelii,Rhopalocarpus,Sphaerosepalaceae,2,286
Nilssoniopteris tenuinervis,Nilssoniopteris,Williamsoniaceae,2,14
Pentaphragma grandiflorum,Pentaphragma,Pentaphragmataceae,12,88
Schoepfia schreberi,Schoepfia,Schoepfiaceae,45,286
Anacolosa frutescens,Anacolosa,Aptandraceae,12,133
Arachnitis uniflora,Arachnitis,Corsiaceae,4,23
Xiphidium caeruleum,Xiphidium,Haemodoraceae,49,254
Calceolaria tripartita,Calceolaria,Calceolariaceae,13,331
Opilia amentacea,Opilia,Opiliaceae,55,415
Nuxia pachyphylla,Nuxia,Stilbaceae,5,102
Picramnia pentandra,Picramnia,Picramniaceae,27,392
Stemona tuberosa,Stemona,Stemonaceae,13,636
Halodule uninervis,Halodule,Cymodoceaceae,128,14805
Akebia quinata,Akebia,Lardizabalaceae,90,2853
Nama jamaicensis,Nama,Namaceae,30,118
Narthecium ossifragum,Narthecium,Nartheciaceae,317,88464
Paeonia officinalis,Paeonia,Paeoniaceae,24,1500
Talinum paniculatum,Talinum,Talinaceae,97,2550
Corokia cotoneaster,Corokia,Argophyllaceae,6,2185
Coriaria arborea,Coriaria,Coriariaceae,21,3720
Hydrostachys distichophylla,Hydrostachys,Hydrostachyaceae,1,105
Delarbrea paradoxa,Delarbrea,Myodocarpaceae,22,257
Humiria balsamifera,Humiria,Humiriaceae,10,47
Portulacaria afra,Portulacaria,Didiereaceae,25,229
Hanguana malayana,Hanguana,Hanguanaceae,21,199
Orchidantha maxillarioides,Orchidantha,Lowiaceae,2,4
Mazus pumilus,Mazus,Mazaceae,97,2689
Crypteronia paniculata,Crypteronia,Crypteroniaceae,15,181
Cyrilla racemiflora,Cyrilla,Cyrillaceae,15,251
Phelline macrophylla,Phelline,Phellinaceae,3,60
