accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Acalypha hispida,M0_floral_phenotype,flower_primary_color,red_pink,The showy flowers occur in pendulous clusters up to 18 inches long in pink to red colors.,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acalypha-hispida/,The showy flowers occur in pendulous clusters up to 18 inches long in pink to red colors.,species_direct,unknown,unreviewed_llm_extraction,The showy flowers occur in pendulous clusters up to 18 inches long in pink to red colors.,src_829999c22a6c908f3979,f9dddc57d4c17ad4f6e38e668f5ed3f0202ffb0896e08e1d79f2b7e3c1bd34c6,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acacia elata,M0_floral_phenotype,flower_primary_color,white,Flower colours. White.,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acacia-elata/,Flower colours. White.,species_direct,unknown,unreviewed_llm_extraction,Flower colours. White.,src_4a773d741d71789c155f,f17d97c07b9f451896ee22d3b7b9f46a506a3f0ab47200704021f9bb9c10f0ae,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acacia elata,M0_floral_phenotype,floral_form,composite_head,Inflorescence consists of numerous pale yellow globbose heads arranged in racemes.,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acacia-elata/,Inflorescence consists of numerous pale yellow globbose heads arranged in racemes.,species_direct,unknown,unreviewed_llm_extraction,Inflorescence consists of numerous pale yellow globbose heads arranged in racemes.,src_4a773d741d71789c155f,f17d97c07b9f451896ee22d3b7b9f46a506a3f0ab47200704021f9bb9c10f0ae,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acacia elata,M0_floral_phenotype,flower_primary_color,multicolored_variable,oblong to spherical heads of pale yellow or cream-coloured flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_elata,oblong to spherical heads of pale yellow or cream-coloured flowers,species_direct,unknown,unreviewed_llm_extraction,oblong to spherical heads of pale yellow or cream-coloured flowers,src_122d01afda9a3b1f3129,8c3c078bfb21ed41811dd3cda61ba8c223941b5b814ddc03ce204aa7f4ef4d91,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acacia elata,M0_floral_phenotype,floral_form,composite_head,The flowers are borne in spherical heads in panicles or racemes,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_elata,The flowers are borne in spherical heads in panicles or racemes,species_direct,unknown,unreviewed_llm_extraction,The flowers are borne in spherical heads in panicles or racemes,src_122d01afda9a3b1f3129,8c3c078bfb21ed41811dd3cda61ba8c223941b5b814ddc03ce204aa7f4ef4d91,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acacia elata,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Acacia+elata,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_a4530e90bbd4fb3a8c2c,6e8f962ba2f699cd1303acb024c8628c6c6e2ba05406f468be266e8735fed5be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acaena anserinifolia,M0_floral_phenotype,flower_primary_color,multicolored_variable,"Flower colours. Red/Pink, White.",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acaena-anserinifolia/,"Flower colours. Red/Pink, White.",species_direct,unknown,unreviewed_llm_extraction,"Flower colours. Red/Pink, White.",src_06d92b0172182174e153,d998637b22505f81cb134ba0548267a858705eab58817d1062ff4c056c656867,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acaena anserinifolia,M0_floral_phenotype,floral_form,composite_head,Capitulum 5–8 mm diam. at flowering,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acaena-anserinifolia/,Capitulum 5–8 mm diam. at flowering,species_direct,unknown,unreviewed_llm_extraction,Capitulum 5–8 mm diam. at flowering,src_06d92b0172182174e153,d998637b22505f81cb134ba0548267a858705eab58817d1062ff4c056c656867,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acaena anserinifolia,M0_floral_phenotype,flower_primary_color,multicolored_variable,"The flowers are pink, red, or white.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acaena_anserinifolia,"The flowers are pink, red, or white.",species_direct,unknown,unreviewed_llm_extraction,"The flowers are pink, red, or white.",src_933b5afb9426ddf6b7d9,7678776d99ccf1903a1ef8ebccfa090a3e8c6a9cd762347eddc2b6a7838985ff,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acaena anserinifolia,M0_floral_phenotype,floral_form,composite_head,long stems ending in a globular capitulum.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acaena_anserinifolia,long stems ending in a globular capitulum.,species_direct,unknown,unreviewed_llm_extraction,long stems ending in a globular capitulum.,src_933b5afb9426ddf6b7d9,7678776d99ccf1903a1ef8ebccfa090a3e8c6a9cd762347eddc2b6a7838985ff,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Abelmoschus angulosus,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Abelmoschus+angulosus,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_5e396cbeacf485414edf,0d842e662c20363d60bff088f5b6fdffd5b399618f018dd38981ca67ee6ca8c0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acacia alcockii,M0_floral_phenotype,flower_primary_color,yellow_orange,each head with 25 to 40 pale yellow flowers.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_alcockii,each head with 25 to 40 pale yellow flowers.,species_direct,unknown,unreviewed_llm_extraction,each head with 25 to 40 pale yellow flowers.,src_d5883ca0fd9121958853,b69aa3a67dcbc39b30600ee128323895327c83741ee6b78db16c8388263701aa,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acacia alcockii,M0_floral_phenotype,floral_form,composite_head,The flowers are borne in spherical heads of 5 to 11 on a raceme,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_alcockii,The flowers are borne in spherical heads of 5 to 11 on a raceme,species_direct,unknown,unreviewed_llm_extraction,The flowers are borne in spherical heads of 5 to 11 on a raceme,src_d5883ca0fd9121958853,b69aa3a67dcbc39b30600ee128323895327c83741ee6b78db16c8388263701aa,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Amorphophallus elatus,M0_floral_phenotype,flower_primary_color,white,"staminate flowers 3–6-androus, the lower ones entirely synandriate, these ca 6 mm, creamy white",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871686,"staminate flowers 3–6-androus, the lower ones entirely synandriate, these ca 6 mm, creamy white",species_direct,unknown,unreviewed_llm_extraction,"staminate flowers 3–6-androus, the lower ones entirely synandriate, these ca 6 mm, creamy white",src_1014b773ab7f36ed28be,7986390a3a710e4c7110aafbd987598ff1bbb8475fd77c961c13dba51746b985,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,medium
Acriopsis javanica,M0_floral_phenotype,flower_primary_color,multicolored_variable,"It is a clump-forming epiphyte with dark green leaves and curved, branching flower stems with many white and cream-coloured flowers with purple markings.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acriopsis_javanica,"It is a clump-forming epiphyte with dark green leaves and curved, branching flower stems with many white and cream-coloured flowers with purple markings.",species_direct,unknown,unreviewed_llm_extraction,"It is a clump-forming epiphyte with dark green leaves and curved, branching flower stems with many white and cream-coloured flowers with purple markings.",src_b61ab9f16803162d6ac2,e6a37763c0b58eb2e58c7013388cf64fe3ba623cb2bc00733c8f469c66b408b3,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Acriopsis javanica,M0_floral_phenotype,floral_form,other_described,"The flowers are 8–14 mm (0.31–0.55 in) wide, 2–40 mm (0.079–1.575 in) apart on a pedicel 3–6.4 mm (0.12–0.25 in) long and have a three-lobed labellum.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acriopsis_javanica,"The flowers are 8–14 mm (0.31–0.55 in) wide, 2–40 mm (0.079–1.575 in) apart on a pedicel 3–6.4 mm (0.12–0.25 in) long and have a three-lobed labellum.",species_direct,unknown,unreviewed_llm_extraction,"The flowers are 8–14 mm (0.31–0.55 in) wide, 2–40 mm (0.079–1.575 in) apart on a pedicel 3–6.4 mm (0.12–0.25 in) long and have a three-lobed labellum.",src_b61ab9f16803162d6ac2,e6a37763c0b58eb2e58c7013388cf64fe3ba623cb2bc00733c8f469c66b408b3,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,medium
Adina cordifolia,M0_floral_phenotype,flower_primary_color,multicolored_variable,They are usually yellow often tinged with a shade of pink.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Adina_cordifolia,They are usually yellow often tinged with a shade of pink.,species_direct,unknown,unreviewed_llm_extraction,They are usually yellow often tinged with a shade of pink.,src_124ad0637fdbbbbb3d78,c297c543371c0df09b414b2fb336155400f0fc5ffbbfddfcef6fe0521bc7dc20,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Aeschynomene americana,M0_floral_phenotype,flower_primary_color,multicolored_variable,"The flowers range in color from white to pinkish, orange, or purplish.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aeschynomene_americana,"The flowers range in color from white to pinkish, orange, or purplish.",species_direct,unknown,unreviewed_llm_extraction,"The flowers range in color from white to pinkish, orange, or purplish.",src_4de91581295dcdb50f62,8099bff393d49961c4849ee21cc2038ee629baf539cece82bba65234c8f20945,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Aeschynomene americana,M1_reproductive_assurance_pollen_vector,self_incompatibility,SC,Self-fertile. Yes.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Aeschynomene+americana,Self-fertile. Yes.,species_direct,unknown,unreviewed_llm_extraction,Self-fertile. Yes.,src_c4420d5592610a95ecc0,7e1fc6b886d3469454abb6a6bab9e78abc3bc1bae5bef3aceb1df4f0b82355c7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,medium
Agave margaritae,M0_floral_phenotype,flower_primary_color,yellow_orange,The bright-yellow flowers are 45 to 50 mm long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agave_margaritae,The bright-yellow flowers are 45 to 50 mm long,species_direct,unknown,unreviewed_llm_extraction,The bright-yellow flowers are 45 to 50 mm long,src_4757ce76e74731ef76e3,efb433e881b7b65ec800d3202d93a50bd4f74932ba4b0b326213cc68bc3cc135,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,high
Agave margaritae,M0_floral_phenotype,floral_form,tubular,The flower tube is 14 to 10 mm long.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agave_margaritae,The flower tube is 14 to 10 mm long.,species_direct,unknown,unreviewed_llm_extraction,The flower tube is 14 to 10 mm long.,src_4757ce76e74731ef76e3,efb433e881b7b65ec800d3202d93a50bd4f74932ba4b0b326213cc68bc3cc135,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1b6ed44139c91bb9b68b,medium
