accepted_species,genus,family,n_islands,n_records
Anisoptera marginata,Anisoptera,Dipterocarpaceae,7,85
Bignonia corymbosa,Bignonia,Bignoniaceae,12,103
Virola sebifera,Virola,Myristicaceae,9,60
Trichosanthes ovigera,Trichosanthes,Cucurbitaceae,17,102
Allium cernuum,Allium,Amaryllidaceae,41,941
Bunchosia glandulifera,Bunchosia,Malpighiaceae,7,15
Epilobium billardierianum,Epilobium,Onagraceae,39,1478
Psittacanthus sonorae,Psittacanthus,Loranthaceae,7,25
Gladiolus dalenii,Gladiolus,Iridaceae,27,384
Kelleria dieffenbachii,Kelleria,Thymelaeaceae,8,2070
Austrocylindropuntia cylindrica,Austrocylindropuntia,Cactaceae,15,51
Garcinia vidalii,Garcinia,Clusiaceae,5,28
Limonium dodartii,Limonium,Plumbaginaceae,6,84
Vriesea philippocoburgi,Vriesea,Bromeliaceae,8,56
Polygala sanguinea,Polygala,Polygalaceae,9,32
Thelionema caespitosum,Thelionema,Asphodelaceae,11,354
Canarium ovatum,Canarium,Burseraceae,7,142
Valeriana capitata,Valeriana,Caprifoliaceae,39,246
Impatiens grandis,Impatiens,Balsaminaceae,2,3
Juncus decipiens,Juncus,Juncaceae,84,2307
Hypericum inodorum,Hypericum,Hypericaceae,13,718
Aristolochia cretica,Aristolochia,Aristolochiaceae,5,147
Micranthes integrifolia,Micranthes,Saxifragaceae,27,1107
Chaenostoma cordatum,Chaenostoma,Scrophulariaceae,17,220
Tradescantia cerinthoides,Tradescantia,Commelinaceae,12,47
Callicoma serratifolia,Callicoma,Cunoniaceae,3,23
Combretum laxum,Combretum,Combretaceae,8,34
Saurauia bifida,Saurauia,Actinidiaceae,2,34
Corydalis cava,Corydalis,Papaveraceae,30,3467
Geranium oxonianum,Geranium,Geraniaceae,23,1721
Ilex paraguariensis,Ilex,Aquifoliaceae,8,42
Calophyllum sclerophyllum,Calophyllum,Calophyllaceae,3,23
Adinandra millettii,Adinandra,Pentaphylacaceae,4,5
Dillenia pentagyna,Dillenia,Dilleniaceae,7,52
Odontocarya tamoides,Odontocarya,Menispermaceae,6,24
Passiflora serratodigitata,Passiflora,Passifloraceae,7,60
Tacca integrifolia,Tacca,Dioscoreaceae,6,84
Verbena bracteata,Verbena,Verbenaceae,12,169
Spigelia beyrichiana,Spigelia,Loganiaceae,5,13
Cardiocrinum cordatum,Cardiocrinum,Liliaceae,15,1258
Hymenosporum flavum,Hymenosporum,Pittosporaceae,6,39
Levieria nitens,Levieria,Monimiaceae,2,54
Eriocaulon spectabile,Eriocaulon,Eriocaulaceae,3,7
Lythrum borysthenicum,Lythrum,Lythraceae,10,269
Phoradendron leucarpum,Phoradendron,Viscaceae,5,15
Tournefortia rufosericea,Tournefortia,Heliotropiaceae,8,120
Symplocos rubiginosa,Symplocos,Symplocaceae,4,78
Guapira floribunda,Guapira,Nyctaginaceae,9,44
Varronia multispicata,Varronia,Cordiaceae,4,24
Crateva unilocularis,Crateva,Capparaceae,6,37
Nepenthes madagascariensis,Nepenthes,Nepenthaceae,1,257
Goeppertia lietzei,Goeppertia,Marantaceae,4,9
Scaevola hookeri,Scaevola,Goodeniaceae,5,322
Neocarya macrophylla,Neocarya,Chrysobalanaceae,3,13
Pinguicula antarctica,Pinguicula,Lentibulariaceae,8,59
Potamogeton ochreatus,Potamogeton,Potamogetonaceae,12,1768
Smilax coriacea,Smilax,Smilacaceae,7,90
Oxalis rosea,Oxalis,Oxalidaceae,6,86
Pyrenaria spectabilis,Pyrenaria,Theaceae,3,11
Cistus clusii,Cistus,Cistaceae,8,193
Epimedium koreanum,Epimedium,Berberidaceae,4,482
Carpinus caroliniana,Carpinus,Betulaceae,12,1365
Lecythis lurida,Lecythis,Lecythidaceae,3,57
Magnolia villosa,Magnolia,Magnoliaceae,4,11
Campylospermum reticulatum,Campylospermum,Ochnaceae,3,40
Erythroxylum vaccinifolium,Erythroxylum,Erythroxylaceae,3,8
Lindernia clausa,Vandellia,Linderniaceae,4,5
Viburnum luzonicum,Viburnum,Viburnaceae,10,2480
Drypetes ilicifolia,Drypetes,Putranjivaceae,3,27
Lampranthus roseus,Lampranthus,Aizoaceae,7,57
Kirengeshoma palmata,Kirengeshoma,Hydrangeaceae,5,65
Gonocarpus halconensis,Gonocarpus,Haloragaceae,7,107
Connarus monocarpos,Connarus,Connaraceae,3,17
Linum alatum,Linum,Linaceae,3,8
Trema discolor,Trema,Cannabaceae,9,37
Ahernia glandulosa,Ahernia,Achariaceae,2,20
Uvularia perfoliata,Uvularia,Colchicaceae,3,8
Alangium salviifolium,Alangium,Cornaceae,5,84
Ehretia aquatica,Ehretia,Ehretiaceae,3,8
Gonopterodendron arboreum,Gonopterodendron,Zygophyllaceae,5,7
Buxus calcarea,Buxus,Buxaceae,1,23
Najas tenuifolia,Najas,Hydrocharitaceae,12,22
Veratrum longebracteatum,Veratrum,Melanthiaceae,3,52
Drosera banksii,Drosera,Droseraceae,3,12
Pellacalyx saccardianus,Pellacalyx,Rhizophoraceae,3,21
Schizolaena microphylla,Schizolaena,Sarcolaenaceae,1,100
Claytonia tuberosa,Claytonia,Montiaceae,3,20
Phlox divaricata,Phlox,Polemoniaceae,3,88
Cassinopsis ciliata,Cassinopsis,Icacinaceae,1,39
Polyosma laetevirens,Polyosma,Escalloniaceae,1,13
Damasonium bourgaei,Damasonium,Alismataceae,6,31
Codiocarpus andamanicus,Codiocarpus,Stemonuraceae,2,9
Erythranthe inodora,Erythranthe,Phrymaceae,3,11
Sporadanthus traversii,Sporadanthus,Restionaceae,3,63
Perriera madagascariensis,Perriera,Simaroubaceae,1,56
Xyris paraensis,Xyris,Xyridaceae,2,2
Ribes viburnifolium,Ribes,Grossulariaceae,2,162
Stylidium osculum,Stylidium,Stylidiaceae,2,5
Thismia panamensis,Thismia,Burmanniaceae,1,11
Allocasuarina thalassoscopica,Allocasuarina,Casuarinaceae,2,7
Cleome socotrana,Cleome,Cleomaceae,2,8
Nothofagus discoidea,Nothofagus,Nothofagaceae,1,71
Zygogynum tanyostigma,Zygogynum,Winteraceae,1,14
Dicoryphe laurina,Dicoryphe,Hamamelidaceae,1,111
Heliconia irrasa,Heliconia,Heliconiaceae,2,14
Nuphar saijoensis,Nuphar,Nymphaeaceae,2,6
Scagea oligostemon,Scagea,Picrodendraceae,1,41
Tapeinochilos versteegii,Tapeinochilos,Costaceae,1,13
Phacelia nemoralis,Phacelia,Hydrophyllaceae,2,10
Musa boman,Musa,Musaceae,1,5
Portulaca sicula,Portulaca,Portulacaceae,2,2
Sabia racemosa,Sabia,Sabiaceae,1,18
Amphorogyne staufferi,Amphorogyne,Amphorogynaceae,1,9
Exocarpos nanus,Exocarpos,Santalaceae,1,100
Juglans bixbyi,Juglans,Juglandaceae,2,3
Dichapetalum tomentosum,Dichapetalum,Dichapetalaceae,1,4
Styrax hemsleyanus,Styrax,Styracaceae,1,11
Clethra pulgarensis,Clethra,Clethraceae,1,3
Illicium ekmanii,Illicium,Schisandraceae,1,26
Planera ungeri,Planera,Ulmaceae,1,2
Sparganium coreanum,Sparganium,Typhaceae,2,3
Hypoxis colchicifolia,Hypoxis,Hypoxidaceae,1,1
Hedyosmum goudotianum,Hedyosmum,Chloranthaceae,1,3
Elaeagnus tarokoensis,Elaeagnus,Elaeagnaceae,1,26
Morella quercifolia,Morella,Myricaceae,1,1
Sphenostemon balansae,Sphenostemon,Paracryphiaceae,1,5
Astelia waialealae,Astelia,Asteliaceae,1,5
Souroubea bicolor,Souroubea,Marcgraviaceae,1,1
Illigera trifoliata,Illigera,Hernandiaceae,1,1
Cymbidium goeringii,Cymbidium,Orchidaceae,61,1676
Senecio viscosus,Senecio,Asteraceae,301,38592
Theligonum cynocrambe,Theligonum,Rubiaceae,73,1418
Pongamia pinnata,Pongamia,Fabaceae,203,1668
Calamagrostis purpurea,Calamagrostis,Poaceae,350,3208
Carex spicata,Carex,Cyperaceae,245,32247
Syzygium buxifolium,Syzygium,Myrtaceae,33,1008
Jatropha multifida,Jatropha,Euphorbiaceae,83,534
Pyrus communis,Pyrus,Rosaceae,176,16173
Cerbera odollam,Cerbera,Apocynaceae,53,467
Mesosphaerum suaveolens,Mesosphaerum,Lamiaceae,116,1292
Memecylon caeruleum,Memecylon,Melastomataceae,12,191
Malvaviscus arboreus,Malvaviscus,Malvaceae,79,568
Kalmia angustifolia,Kalmia,Ericaceae,66,3469
Caryota urens,Caryota,Arecaceae,22,132
Odontonema cuspidatum,Odontonema,Acanthaceae,33,1092
Litsea grandis,Litsea,Lauraceae,17,140
Myrsine seguinii,Myrsine,Primulaceae,42,2508
Cyrtandra cumingii,Cyrtandra,Gesneriaceae,6,54
Antidesma japonicum,Antidesma,Phyllanthaceae,32,1313
Lemna turionifera,Lemna,Araceae,34,256
Clematis flammula,Clematis,Ranunculaceae,80,3004
Fissistigma latifolium,Fissistigma,Annonaceae,11,127
Crambe maritima,Crambe,Brassicaceae,143,14155
Majidea zanguebarica,Majidea,Sapindaceae,30,437
Citrus japonica,Citrus,Rutaceae,30,123
Stellaria nemorum,Stellaria,Caryophyllaceae,169,12554
Angelica lucida,Angelica,Apiaceae,94,517
Oreocnide pedunculata,Oreocnide,Urticaceae,23,4024
Salix pierotii,Salix,Salicaceae,45,1467
Ficus subulata,Ficus,Moraceae,42,1167
Peperomia emarginella,Peperomia,Piperaceae,15,219
Chaenorhinum minus,Chaenorhinum,Plantaginaceae,112,27310
Polyscias elegans,Polyscias,Araliaceae,19,120
Solanum carolinense,Solanum,Solanaceae,49,1729
Meistera aculeata,Meistera,Zingiberaceae,10,45
Hyacinthoides massartiana,Hyacinthoides,Asparagaceae,64,3785
Planchonella arnhemica,Planchonella,Sapotaceae,10,162
Begonia tuberhybrida,Begonia,Begoniaceae,5,10
Amaranthus deflexus,Amaranthus,Amaranthaceae,80,1315
Ipomoea hederacea,Ipomoea,Convolvulaceae,57,763
Freycinetia ferox,Freycinetia,Pandanaceae,5,20
Campanula uniflora,Campanula,Campanulaceae,25,93
Castanopsis acuminatissima,Castanopsis,Fagaceae,13,568
Reynoutria bohemica,Reynoutria,Polygonaceae,80,2347
Stackhousia viminea,Stackhousia,Celastraceae,16,120
Grevillea agrifolia,Grevillea,Proteaceae,8,33
Euphrasia confusa,Euphrasia,Orobanchaceae,54,10037
Alphitonia macrocarpa,Alphitonia,Rhamnaceae,14,148
Elaeocarpus hortensis,Elaeocarpus,Elaeocarpaceae,7,33
Aegonychon zollingeri,Aegonychon,Boraginaceae,44,759
Carapa guianensis,Carapa,Meliaceae,18,109
Jasminum mesnyi,Jasminum,Oleaceae,21,92
Diospyros venosa,Diospyros,Ebenaceae,7,33
Crassula moschata,Crassula,Crassulaceae,37,546
Schenkia japonica,Schenkia,Gentianaceae,20,183
Semecarpus vitiensis,Semecarpus,Anacardiaceae,19,39
Cayratia acris,Cayratia,Vitaceae,19,51
Viola labradorica,Viola,Violaceae,29,148
Shorea platycarpa,Shorea,Dipterocarpaceae,7,70
Tabebuia lepidota,Tabebuia,Bignoniaceae,12,77
Myristica hypargyraea,Myristica,Myristicaceae,9,36
Cayaponia americana,Cayaponia,Cucurbitaceae,16,94
Narcissus deficiens,Narcissus,Amaryllidaceae,40,369
Malpighia cubensis,Malpighia,Malpighiaceae,6,102
Oenothera humifusa,Oenothera,Onagraceae,39,244
Amyema pendula,Amyema,Loranthaceae,7,23
Sisyrinchium littorale,Sisyrinchium,Iridaceae,26,138
Daphne oleoides,Daphne,Thymelaeaceae,8,314
Opuntia robusta,Opuntia,Cactaceae,15,38
Garcinia venulosa,Garcinia,Clusiaceae,5,26
Limonium gmelini,Limonium,Plumbaginaceae,6,51
Nidularium innocentii,Nidularium,Bromeliaceae,8,55
Polygala boykinii,Polygala,Polygalaceae,9,30
Hemerocallis citrina,Hemerocallis,Asphodelaceae,10,192
Canarium luzonicum,Canarium,Burseraceae,7,88
Knautia integrifolia,Knautia,Caprifoliaceae,36,599
Impatiens leptoceras,Impatiens,Balsaminaceae,2,3
Juncus capitatus,Juncus,Juncaceae,81,2327
Hypericum olympicum,Hypericum,Hypericaceae,13,225
Aristolochia passiflorifolia,Aristolochia,Aristolochiaceae,5,80
Chrysosplenium kamtschaticum,Chrysosplenium,Saxifragaceae,27,730
Scrophularia kakudensis,Scrophularia,Scrophulariaceae,15,377
Commelina paludosa,Commelina,Commelinaceae,11,325
Spiraeanthemum samoense,Spiraeanthemum,Cunoniaceae,3,22
Terminalia myriocarpa,Terminalia,Combretaceae,8,34
Saurauia longistyla,Saurauia,Actinidiaceae,2,31
Corydalis incisa,Corydalis,Papaveraceae,30,2442
Pelargonium hortorum,Pelargonium,Geraniaceae,23,104
Ilex krugiana,Ilex,Aquifoliaceae,8,30
Calophyllum macrocarpum,Calophyllum,Calophyllaceae,3,21
Eurya yaeyamensis,Eurya,Pentaphylacaceae,3,203
Doliocarpus brevipedicellatus,Doliocarpus,Dilleniaceae,7,12
Pachygone vitiensis,Pachygone,Menispermaceae,6,24
Passiflora auriculata,Passiflora,Passifloraceae,7,47
Dioscorea flabellifolia,Dioscorea,Dioscoreaceae,6,15
Verbena halei,Verbena,Verbenaceae,12,116
Mitrasacme alsinoides,Mitrasacme,Loganiaceae,5,7
Gagea peduncularis,Gagea,Liliaceae,15,96
Bursaria tenuifolia,Bursaria,Pittosporaceae,6,21
Tambourissa perrieri,Tambourissa,Monimiaceae,2,47
Eriocaulon pygmaeum,Eriocaulon,Eriocaulaceae,3,6
Rotala rosea,Rotala,Lythraceae,10,34
Dendrophthora flagelliformis,Dendrophthora,Viscaceae,4,40
Euploca ventricosa,Euploca,Heliotropiaceae,8,99
Symplocos maculata,Symplocos,Symplocaceae,4,41
Commicarpus plumbagineus,Commicarpus,Nyctaginaceae,8,74
Varronia inermis,Varronia,Cordiaceae,4,15
Capparis acutifolia,Capparis,Capparaceae,5,148
Nepenthes tobaica,Nepenthes,Nepenthaceae,1,221
Goeppertia louisae,Goeppertia,Marantaceae,4,8
Scaevola chamissoniana,Scaevola,Goodeniaceae,5,216
Chrysobalanus cuspidatus,Chrysobalanus,Chrysobalanaceae,3,12
Utricularia inflata,Utricularia,Lentibulariaceae,8,23
Potamogeton acutifolius,Potamogeton,Potamogetonaceae,11,619
Smilax macrocarpa,Smilax,Smilacaceae,7,78
Biophytum reinwardtii,Biophytum,Oxalidaceae,6,56
Camellia kissii,Camellia,Theaceae,3,8
Tuberaria inconspicua,Tuberaria,Cistaceae,8,33
Berberis empetrifolia,Berberis,Berberidaceae,4,90
Alnus pendula,Alnus,Betulaceae,12,955
Barringtonia macrocarpa,Barringtonia,Lecythidaceae,3,39
Magnolia delavayi,Magnolia,Magnoliaceae,4,7
Ouratea ilicifolia,Ouratea,Ochnaceae,3,35
Erythroxylum laurifolium,Erythroxylum,Erythroxylaceae,2,622
Torenia benthamiana,Torenia,Linderniaceae,3,69
Viburnum acerifolium,Viburnum,Viburnaceae,10,693
Drypetes subsymmetrica,Drypetes,Putranjivaceae,3,22
Mesembryanthemum vascosilvae,Mesembryanthemum,Aizoaceae,7,18
Deutzia parviflora,Deutzia,Hydrangeaceae,5,8
Myriophyllum humile,Myriophyllum,Haloragaceae,7,35
Cnestis corniculata,Cnestis,Connaraceae,3,12
Hugonia serrata,Hugonia,Linaceae,2,219
Celtis pacifica,Celtis,Cannabaceae,9,30
Prockiopsis grandis,Prockiopsis,Achariaceae,2,20
Wurmbea monantha,Wurmbea,Colchicaceae,3,6
Alangium rotundifolium,Alangium,Cornaceae,5,33
Ehretia macrophylla,Ehretia,Ehretiaceae,3,7
Balanites aegyptiaca,Balanites,Zygophyllaceae,4,56
Buxus braimbridgeorum,Buxus,Buxaceae,1,22
Halophila australis,Halophila,Hydrocharitaceae,9,67
Paris bashanensis,Paris,Melanthiaceae,3,20
Drosera darwinensis,Drosera,Droseraceae,3,9
Rhizophora selala,Rhizophora,Rhizophoraceae,3,13
Schizolaena tampoketsana,Schizolaena,Sarcolaenaceae,1,95
Calandrinia pilosiuscula,Calandrinia,Montiaceae,3,15
Phlox glabriflora,Phlox,Polemoniaceae,3,61
Pyrenacantha capitata,Pyrenacantha,Icacinaceae,1,38
Polyosma amygdaloides,Polyosma,Escalloniaceae,1,10
Sagittaria intermedia,Sagittaria,Alismataceae,5,37
Gomphandra oblongifolia,Gomphandra,Stemonuraceae,2,6
Peplidium maritimum,Peplidium,Phrymaceae,3,11
Sporadanthus caudatus,Sporadanthus,Restionaceae,3,27
Soulamea fraxinifolia,Soulamea,Simaroubaceae,1,44
Xyris labatii,Xyris,Xyridaceae,1,115
Ribes horridum,Ribes,Grossulariaceae,2,28
Stylidium diffusum,Stylidium,Stylidiaceae,2,4
Thismia taiwanensis,Thismia,Burmanniaceae,1,11
Casuarina teres,Casuarina,Casuarinaceae,2,7
Cleome aculeata,Tarenaya,Cleomaceae,2,7
Nothofagus brassii,Nothofagus,Nothofagaceae,1,40
Zygogynum mackeei,Zygogynum,Winteraceae,1,13
Dicoryphe buddleoides,Dicoryphe,Hamamelidaceae,1,73
Heliconia paka,Heliconia,Heliconiaceae,2,9
Victoria amazonica,Victoria,Nymphaeaceae,2,4
Pseudanthus micranthus,Pseudanthus,Picrodendraceae,1,39
Tapeinochilos hollrungii,Tapeinochilos,Costaceae,1,9
Nemophila aphylla,Nemophila,Hydrophyllaceae,2,6
Musa barioensis,Musa,Musaceae,1,4
Portulaca tuberculata,Portulaca,Portulacaceae,2,2
Meliosma obtusifolia,Meliosma,Sabiaceae,1,14
Dufrenoya oresitropha,Dufrenoya,Amphorogynaceae,1,8
Exocarpos homalocladus,Exocarpos,Santalaceae,1,37
Carya laciniosa,Carya,Juglandaceae,2,2
Dichapetalum mossambicense,Dichapetalum,Dichapetalaceae,1,3
Sinojackia rehderiana,Sinojackia,Styracaceae,1,4
Purdiaea bissei,Purdiaea,Clethraceae,1,3
Illicium hottense,Illicium,Schisandraceae,1,15
Ulmus viminalis,Ulmus,Ulmaceae,1,2
Typha angustifolia x latifolia,Typha,Typhaceae,2,3
Hypoxis curtissii,Hypoxis,Hypoxidaceae,1,1
Hedyosmum racemosum,Hedyosmum,Chloranthaceae,1,2
Elaeagnus arakiana,Elaeagnus,Elaeagnaceae,1,22
Myrica banksiaefolia,Myrica,Myricaceae,1,1
Sphenostemon thibaudii,Sphenostemon,Paracryphiaceae,1,3
Astelia spicata,Astelia,Asteliaceae,1,2
Souroubea venosa,Souroubea,Marcgraviaceae,1,1
Platanthera stricta,Platanthera,Orchidaceae,61,713
Bidens pilosa,Bidens,Asteraceae,300,12348
Valantia hispida,Valantia,Rubiaceae,72,673
Tamarindus indica,Tamarindus,Fabaceae,202,2464
Aira praecox,Aira,Poaceae,335,73237
Carex glareosa,Carex,Cyperaceae,243,1394
Eucalyptus miniata,Eucalyptus,Myrtaceae,33,857
Euphorbia pulcherrima,Euphorbia,Euphorbiaceae,82,562
Hedlundia hybrida,Hedlundia,Rosaceae,175,3475
Wrightia pubescens,Wrightia,Apocynaceae,53,402
Leonurus japonicus,Leonurus,Lamiaceae,115,1077
Miconia ciliata,Miconia,Melastomataceae,12,105
Kleinhovia hospita,Kleinhovia,Malvaceae,73,992
Vaccinium gaultherioides,Vaccinium,Ericaceae,64,235
Areca macrocalyx,Areca,Arecaceae,21,249
Barleria lupulina,Barleria,Acanthaceae,33,264
Laurus azorica,Laurus,Lauraceae,16,8502
Samolus parviflorus,Samolus,Primulaceae,42,191
Codonanthopsis crassifolia,Codonanthopsis,Gesneriaceae,6,28
Actephila excelsa,Actephila,Phyllanthaceae,30,118
Arisaema serratum,Arisaema,Araceae,33,3394
Eranthis hyemalis,Eranthis,Ranunculaceae,79,16983
Dasymaschalon dasymaschalum,Dasymaschalon,Annonaceae,11,126
Rorippa sylvestris,Rorippa,Brassicaceae,138,20078
Acer pseudosieboldianum,Acer,Sapindaceae,30,363
Luvunga monophylla,Luvunga,Rutaceae,30,118
Agrostemma githago,Agrostemma,Caryophyllaceae,167,12644
Tordylium apulum,Tordylium,Apiaceae,93,1370
Boehmeria sieboldiana,Boehmeria,Urticaceae,23,1196
Flacourtia rukam,Flacourtia,Salicaceae,45,482
Ficus wassa,Ficus,Moraceae,40,351
Peperomia urocarpa,Peperomia,Piperaceae,15,79
Veronica peregrina,Veronica,Plantaginaceae,99,3440
Hydrocotyle muscosa,Hydrocotyle,Araliaceae,18,408
Petunia atkinsiana,Petunia,Solanaceae,48,289
Etlingera coccinea,Etlingera,Zingiberaceae,9,158
Dracaena hyacinthoides,Dracaena,Asparagaceae,63,587
Planchonella malaccensis,Planchonella,Sapotaceae,10,102
Begonia maculata,Begonia,Begoniaceae,5,9
Amaranthus dubius,Amaranthus,Amaranthaceae,79,410
Jacquemontia havanensis,Jacquemontia,Convolvulaceae,53,267
Freycinetia devriesei,Freycinetia,Pandanaceae,5,13
Adenophora polyantha,Adenophora,Campanulaceae,25,55
Quercus coccinea,Quercus,Fagaceae,12,1681
Rumex japonicus,Rumex,Polygonaceae,80,1741
Celastrus scandens,Celastrus,Celastraceae,16,43
Xylomelum scottianum,Xylomelum,Proteaceae,8,33
Pedicularis sceptrum-carolinum,Pedicularis,Orobanchaceae,53,1183
Ziziphus spina-christi,Ziziphus,Rhamnaceae,14,123
Elaeocarpus calomala,Elaeocarpus,Elaeocarpaceae,7,23
Pulmonaria officinalis,Pulmonaria,Boraginaceae,43,13127
Guarea macrophylla,Guarea,Meliaceae,18,84
Jasminum molle,Jasminum,Oleaceae,21,88
Diospyros ebenum,Diospyros,Ebenaceae,7,22
Sedum dasyphyllum,Sedum,Crassulaceae,36,3382
Cyrtophyllum fragrans,Cyrtophyllum,Gentianaceae,19,238
Pistacia chinensis,Pistacia,Anacardiaceae,18,623
Tetrastigma scariosum,Tetrastigma,Vitaceae,19,43
Viola hederacea,Viola,Violaceae,28,4167
Shorea falcifera,Shorea,Dipterocarpaceae,7,58
Catalpa ovata,Catalpa,Bignoniaceae,11,193
Horsfieldia subtilis,Horsfieldia,Myristicaceae,8,295
Zehneria liukiuensis,Zehneria,Cucurbitaceae,15,76
Narcissus papyraceus,Narcissus,Amaryllidaceae,40,218
Byrsonima trinitensis,Byrsonima,Malpighiaceae,6,26
Ludwigia peploides,Ludwigia,Onagraceae,38,1220
Amyema miquelii,Amyema,Loranthaceae,7,16
Gladiolus byzantinus,Gladiolus,Iridaceae,25,1423
Wikstroemia ganpi,Wikstroemia,Thymelaeaceae,8,251
Opuntia galapageia,Opuntia,Cactaceae,14,3224
Clusia panapanari,Clusia,Clusiaceae,5,18
Limonium axillare,Limonium,Plumbaginaceae,6,25
Vriesea platynema,Vriesea,Bromeliaceae,8,30
Securidaca inappendiculata,Securidaca,Polygalaceae,8,93
Xanthorrhoea johnsonii,Xanthorrhoea,Asphodelaceae,10,144
Canarium australasicum,Canarium,Burseraceae,7,12
Lonicera ciliosa,Lonicera,Caprifoliaceae,35,2260
Impatiens madagascariensis,Impatiens,Balsaminaceae,2,2
Juncus inflexus,Juncus,Juncaceae,80,166386
Hypericum cistifolium,Hypericum,Hypericaceae,13,44
Aristolochia navicularis,Aristolochia,Aristolochiaceae,5,25
Tolmiea menziesii,Tolmiea,Saxifragaceae,26,5584
Scrophularia arguta,Scrophularia,Scrophulariaceae,15,158
Amischotolype glabrata,Amischotolype,Commelinaceae,10,1613
Pterophylla comorensis,Pterophylla,Cunoniaceae,3,19
Terminalia arenicola,Terminalia,Combretaceae,8,23
Actinidia eriantha,Actinidia,Actinidiaceae,2,26
Corydalis balansae,Corydalis,Papaveraceae,30,920
Erodium maritimum,Erodium,Geraniaceae,22,3545
Ilex canariensis,Ilex,Aquifoliaceae,7,1256
Calophyllum goniocarpum,Calophyllum,Calophyllaceae,3,17
Anneslea fragrans,Anneslea,Pentaphylacaceae,3,134
Hibbertia salicifolia,Hibbertia,Dilleniaceae,6,74
Menispermum canadense,Menispermum,Menispermaceae,5,63
Passiflora andersonii,Passiflora,Passifloraceae,7,32
Dioscorea collettii,Dioscorea,Dioscoreaceae,5,608
Lantana bahamensis,Lantana,Verbenaceae,12,41
Strychnos madagascariensis,Strychnos,Loganiaceae,4,736
Lilium pensylvanicum,Lilium,Liliaceae,14,397
Billardiera fusiformis,Billardiera,Pittosporaceae,6,19
Tambourissa masoalensis,Tambourissa,Monimiaceae,2,44
Eriocaulon odontospermum,Eriocaulon,Eriocaulaceae,3,5
Sonneratia apetala,Sonneratia,Lythraceae,10,33
