accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Hottonia palustris,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1350060010,ecoflora-d0f6ab32396032d25c86,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1350060010,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Hyoscyamus niger,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1520050010,ecoflora-d7b3b01bc576f14daff9,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1520050010,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Juncus pygmaeus,reproductive_assurance,cleistogamy,obligate,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1890010350,ecoflora-6b86f398b6172add987a,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": entirely cleistogamous",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1890010350,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Koenigia islandica,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=470010010,ecoflora-f97ea33a6f943c0d0d0d,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:470010010,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Limosella aquatica,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1540040010,ecoflora-7d2c6539a07f8cb192de,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": usually cleistogamous",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1540040010,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Persicaria hydropiper,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=470020230,ecoflora-92657b34522e669eb99d,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": pseudo-cleistogamous, some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:470020230,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Silene gallica,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=570281530,ecoflora-8a1cb796ed52bcd0b8cc,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:570281530,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Tragopogon pratensis,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1691620110,ecoflora-c98f1e66a4de91c457ae,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1691620110,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Tuberaria guttata,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1120030040,ecoflora-5393790fd7f706ec8949,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1120030040,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Viola kitaibeliana,reproductive_assurance,cleistogamy,facultative,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1100010810,ecoflora-7869283483092a338488,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Cleistogamy"": some cleistogamous flowers",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1100010810,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Agrostis castellana,flower_colour,flower_primary_color,green_brown_inconspicuous,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1930870250,ecoflora-fcd7f82c59a7eee6b7a9,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": green",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1930870250,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Alchemilla wichurae,flower_colour,flower_primary_color,green_brown_inconspicuous,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=800230770,ecoflora-3bc7ecbff57133bf01d3,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": green",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:800230770,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Amaranthus standleyanus,flower_colour,flower_primary_color,green_brown_inconspicuous,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=920004420,ecoflora-033c6856c0cd91c2da26,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": green",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:920004420,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Aremonia agrimonioides,flower_colour,flower_primary_color,yellow_orange,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=800120010,ecoflora-a6a5fef36d09656baca2,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": yellow",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:800120010,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Brachypodium distachyon,flower_colour,flower_primary_color,green_brown_inconspicuous,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1930450050,ecoflora-b609001d25725b0f598f,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": green",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1930450050,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Carex binervis,flower_colour,flower_primary_color,blue_purple|green_brown_inconspicuous,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1990120870,ecoflora-89a44f7e66be38d4446f,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": dark purple brown",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1990120870,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Carex filiformis,flower_colour,flower_primary_color,green_brown_inconspicuous|red_pink,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1990121170,ecoflora-d36648f5758d8803f2f3,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": red-brown",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1990121170,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Cotoneaster cooperi,flower_colour,flower_primary_color,white,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=920003370,ecoflora-60a8a00877f52d4967f5,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": white",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:920003370,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Cotoneaster nitidus,flower_colour,flower_primary_color,red_pink,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=920007246,ecoflora-5088c77eb1afe2e18068,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": pink",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:920007246,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Cullen americanum,flower_colour,flower_primary_color,white,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=810430020,ecoflora-8b6e571c3160e2310fb5,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": white",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:810430020,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
Cynoglossum germanicum,flower_colour,flower_primary_color,blue_purple|red_pink,medium,latest_public_web,ecoflora_via_uk_flora_snapshot,http://ecoflora.org.uk/search_ecochars.php?plant_no=1480340040,ecoflora-e8556dba36ab663c39fd,"Ecological Flora of the British Isles, Ecoflora species record; archived in seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677","Ecoflora field ""Flower colour"": red-purple",species_direct,ecoflora_scientific_name_exact_to_master,ecoflora:plant_no:1480340040,original_ecoflora_plant_number,ecoflora-uk-flora-snapshot-2020-20260808,seancanobrien/UK_Flora@8e524c994086955bf8f95c5a05213acad1cd1677,data/old_data_scrape.csv,ecoflora_archived_field_value_medium_v1,True,wild_or_unspecified_species_record,codex_gpt5_ecoflora_stratified_record_audit_20260808,2026-08-08T14:15:00Z,accepted_after_exact_species_identity_database_field_value_and_ontology_review
