candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,source_citation,source_tier,source_type,domain,language,supporting_excerpt,normalized_excerpt_sha256,content_fingerprint,name_match_method,wild_cultivated_cultivar_status,decision,species_identity_correct,value_correct,provenance_complete,cultivar_contamination,false_positive_reason,decision_reason,reviewer,reviewed_at_utc
02ae41d1ddb38f4c1debc90f,Catesbaea parviflora,flower_primary_color,white,https://www.fnai.org/PDFs/FieldGuides/Catesbya_parviflora.pdf,Small-flowered lily thorn - Catesbaea parviflora,Florida Natural Areas Inventory species field guide (2000).,A,official_conservation_species_profile,www.fnai.org,en,"SMALL-FLOWERED LILY THORN. Catesbya parviflora Swartz. Synonyms: Echinodendrum parviflorum (Sw.) A. Rich.; Catesbaea parviflora Sw. Flowers less than 13 mm long, white, tubular with 4 spreading lobes, borne on spur shoots. Habitat: Pine rocklands, hammocks, coastal strands, back dunes.",527d6ecd44cf4f3b1663dc248a34fb5942598965ddb1b36826baf4f82831ae89,956db51d7df2da80b059843274bf4e80e8bd1bb5a39fdc9a6d94260212e2da75,exact_synonym,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after the official FNAI page image was rendered and visually checked: it prints both the historic spelling and exact accepted name, then states flower size, colour, and tubular form in the field description.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
6789e38ccfa57ed93fe48895,Catesbaea parviflora,flower_size_class,small,https://www.fnai.org/PDFs/FieldGuides/Catesbya_parviflora.pdf,Small-flowered lily thorn - Catesbaea parviflora,Florida Natural Areas Inventory species field guide (2000).,A,official_conservation_species_profile,www.fnai.org,en,"SMALL-FLOWERED LILY THORN. Catesbya parviflora Swartz. Synonyms: Echinodendrum parviflorum (Sw.) A. Rich.; Catesbaea parviflora Sw. Flowers less than 13 mm long, white, tubular with 4 spreading lobes, borne on spur shoots. Habitat: Pine rocklands, hammocks, coastal strands, back dunes.",527d6ecd44cf4f3b1663dc248a34fb5942598965ddb1b36826baf4f82831ae89,956db51d7df2da80b059843274bf4e80e8bd1bb5a39fdc9a6d94260212e2da75,exact_synonym,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after the official FNAI page image was rendered and visually checked: it prints both the historic spelling and exact accepted name, then states flower size, colour, and tubular form in the field description.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
599dbd283e9d2bf75ee385fe,Chrysanthemum indicum,floral_form,composite_head,https://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=220002857,Chrysanthemum indicum in Flora of China,Flora of China 20-21:669-671; exact accepted-species treatment.,A,official_flora_exact_species_treatment,www.efloras.org,en,"3. Chrysanthemum indicum Linnaeus, Sp. Pl. 2: 889. 1753. Synflorescence a lax terminal flat-topped cyme. Capitula many or few. Phyllaries in 5 rows. Ray floret lamina yellow, 1-1.3 cm.",16df97fe58be507dc270ac46e87afb0d91e30769cfc6c4937b6b0dd0c657f6c7,bc737548e138415c3680fce5cffebf1fc9616fbd30beb98f62f2498480956827,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
4e3f20ca03ccaa47c144c7fa,Critonia macropoda,floral_form,tubular,https://www.govinfo.gov/content/pkg/GOVPUB-SI-PURL-gpo111574/pdf/GOVPUB-SI-PURL-gpo111574.pdf,"Flora of Dominica, Part 2: Dicotyledoneae",Nicolson et al. 1991. Smithsonian Contributions to Botany 77:38; exact species treatment.,A,official_flora_exact_species_treatment,www.govinfo.gov,en,"Critonia macropoda. Glabrous shrubs to 2 m; leaves opposite on 1.5-2.0 cm petioles; inflorescence corymbose, heads with 5 tubular florets in 3-6 fascicles; involucral bracts in 4-5-series.",16e95d95398e19d83bd1fb9a18af27a6d79e9df8e504f96dba43412f0eb25079,ad8e16f38cb371bd980da82545783f6d441c2c35ae64a45d11cabb7c11ce90b2,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
e42be97be16482a5754c4223,Critonia macropoda,inflorescence_display,composite_display|umbel_corymb,https://www.govinfo.gov/content/pkg/GOVPUB-SI-PURL-gpo111574/pdf/GOVPUB-SI-PURL-gpo111574.pdf,"Flora of Dominica, Part 2: Dicotyledoneae",Nicolson et al. 1991. Smithsonian Contributions to Botany 77:38; exact species treatment.,A,official_flora_exact_species_treatment,www.govinfo.gov,en,"Critonia macropoda. Glabrous shrubs to 2 m; leaves opposite on 1.5-2.0 cm petioles; inflorescence corymbose, heads with 5 tubular florets in 3-6 fascicles; involucral bracts in 4-5-series.",16e95d95398e19d83bd1fb9a18af27a6d79e9df8e504f96dba43412f0eb25079,ad8e16f38cb371bd980da82545783f6d441c2c35ae64a45d11cabb7c11ce90b2,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
a739835de7034f84eefa2c67,Helicteres guazumifolia,self_incompatibility,SC,https://research-repository.st-andrews.ac.uk/bitstream/handle/10023/3219/CarolineKingPhDThesis.pdf?isAllowed=y&sequence=3,Putting Pollination Quality into Analyses of Floral Ecology,"King 2012. PhD thesis, University of St Andrews, p. 96; original controlled self-pollen observation.",A,original_university_thesis_controlled_self_pollination,research-repository.st-andrews.ac.uk,en,"After being dusted with self-pollen, the flowers of both species were observed over several days after which the ovaries were dissected and found to have set seed. This confirms that the flowers of M. arboreus are self-compatible, as shown in previous studies (Webb, 1983), as are those of H. guazumifolia. Visitors to target flowers of Malvaviscus arboreus and Helicteres guazumifolia over the day were recorded.",1ed47a36c394151b48aae2991f56d569d70a4fbd71c04d0c76287828a0b70244,0a0b31bdd038410bc6f049513b3ba878c6715e6f07293a1ac5aade51354d8c74,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
392c4575cc23ae972d6d445d,Maerua angolensis,floral_symmetry,actinomorphic,https://africanplants.senckenberg.de/index.php/item/1069,Maerua angolensis DC. | African Plants Photo Guide,Senckenberg institutional exact-species profile.,B,institutional_exact_species_profile,africanplants.senckenberg.de,de,Maerua angolensis DC. Blüte: Farbe weiß gelb; Symmetrie radiär-symmetrisch; Blütenstand einzel- oder wenigblütig.,a9ed0e666621f2337441e4c510e03f2cb006a447d45582171d520b195ea1acf1,ed67df1785f956f958cee7f001372d5a3701944008638efd38aee095470f5c79,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
cc67049c62dfe401a14420a8,Paraboea barnettiae,flower_primary_color,blue_purple,https://lst.nectec.or.th/encyclopedia/wikipedia/plant_taxonomy/view/index.php?cid=189&namelink=%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%82%E0%B8%B2,Paraboea barnettiae C. Puglisi - ช้าหนาดเขา,Thai Plant Taxonomy Encyclopedia exact-species profile by Dr Pramote Triboun; wild limestone habitat in southern Thailand.,A,national_institutional_taxonomic_species_profile,lst.nectec.or.th,th,Paraboea barnettiae C. Puglisi. ช่อดอกแบบช่อกระจุกด้านเดียวเชิงประกอบ มี ๒-๖ ช่อ ออกตามปลายกิ่ง ก้านช่อดอกยาว ๓-๑๕ ซม. ดอกสีม่วงอมฟ้า,c25d088718804932db76ea787436df93a5fe0285f8b3bc9d1852d5fd7bef13af,0a7612e3ca9d291b1c87c49eb15704131ebea83488b8e6e6668d73f732fd9f4a,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
e3a3e0476b4b28a900e220e3,Paraboea barnettiae,inflorescence_display,umbel_corymb,https://lst.nectec.or.th/encyclopedia/wikipedia/plant_taxonomy/view/index.php?cid=189&namelink=%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%82%E0%B8%B2,Paraboea barnettiae C. Puglisi - ช้าหนาดเขา,Thai Plant Taxonomy Encyclopedia exact-species profile by Dr Pramote Triboun; wild limestone habitat in southern Thailand.,A,national_institutional_taxonomic_species_profile,lst.nectec.or.th,th,Paraboea barnettiae C. Puglisi. ช่อดอกแบบช่อกระจุกด้านเดียวเชิงประกอบ มี ๒-๖ ช่อ ออกตามปลายกิ่ง ก้านช่อดอกยาว ๓-๑๕ ซม. ดอกสีม่วงอมฟ้า,c25d088718804932db76ea787436df93a5fe0285f8b3bc9d1852d5fd7bef13af,0a7612e3ca9d291b1c87c49eb15704131ebea83488b8e6e6668d73f732fd9f4a,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
c511010acfe170cf4b589940,Patersonia sericea,tube_depth_class,deep,https://vicflora.rbg.vic.gov.au/flora/taxon/74f4ad73-9c9c-4ad1-9bb1-505dec4e6382,Patersonia sericea - VicFlora,Conn 1994. Iridaceae. Flora of Victoria 2:686-716; official VicFlora accepted-species treatment.,A,official_flora_exact_species_treatment,vicflora.rbg.vic.gov.au,en,"Perianth tube 1.5-3 cm long, basal half hairy; outer perianth lobes broadly ovate, obtuse, 2-3 cm long, 1.5-2.5 cm wide; inner perianth lobes ovate.",0959bfbee7384df22f5f3f18c173c91b8659410eb742e7b280aa371e90f4aa3b,705c6c370516e66d38de6b4e878bca01a48c77cf47639b7e47c63d786b2a8806,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
7fe48dc192e82bc8553160a9,Scabiosa triandra,flower_size_class,small,https://www.provincia.prato.it/pagina2509_dipsacaceae.html,Dipsacaceae - Provincia di Prato,Provincia di Prato. Scheda botanica di Scabiosa triandra L.,B,official_regional_flora_exact_species_page,www.provincia.prato.it,it,"Scabiosa triandra L. I fiori - corolla, da color lillà a rosa e lunga ca. 1 cm - sono riuniti in capolini numerosi, del diametro di ca. 2-3 cm. Habitat: radure boschive, prati.",5897f9874ca49508d8bdf60eedc481d129061744b2bc20b6d95e34dd74219aa6,e2e4b0da23d34283855a838b877b4c210962cac4e335b760cf7112ec796fb75e,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
4e50ec10b17ed438327160e5,Schizomeria ovata,flower_primary_color,white,https://burringbarrainforestnursery.com.au/plant-type/rainforest-height-10-15m/?orderby=price-desc,Rainforest height 10-15m - Burringbar Rainforest Nursery,Burringbar Rainforest Nursery exact native-species listing.,C,native_nursery_exact_species_morphology_only,burringbarrainforestnursery.com.au,en,"Schizomeria ovata - CRAB APPLE. Attractive tree to 12m with bushy crown, showy bronze pink new shoots, white flowers & white fruit. NE.Qld. to SE.NSW.",21e4de911ae2fb702e299457b843068c54c0349acdac572c7507a525055ce185,bdc8b5f5603a8e8ea9f6f486a6a2d3c1b60d0ebf9b750d083743a207579a67aa,accepted_name_exact,wild_or_species_level_not_cultivar_limited,accept,true,true,true,false,,Accepted as limited Medium for exact-species flower colour only; the native nursery listing names no cultivar or hybrid and is not used for reproductive evidence or High-tier inference.,Codex Wave20 individual source audit,2026-08-21T05:00:00Z
a79d8e0bfeeedbb970ddf552,Xanthosoma brasiliense,flower_primary_color,white|yellow_orange,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:269304-2/general-information,Xanthosoma brasiliense - Plants of the World Online,"CATE Araceae 2011 exact-species treatment distributed by Royal Botanic Gardens, Kew; species-level cultivated material.",A,institutional_monograph_species_treatment,powo.science.kew.org,en,"Xanthosoma brasiliense (Desf.) Engl. Inflorescences 1-2 per axil, peduncle 20-25 x .5 cm; spathe 18-19 cm long, tube 5 x 2.5 cm, green outside, white inside, lamina 13-14 x 3 cm long, white in both sides; spadix 14-16 cm long, fertile male portion white 10 x 1-1.5 cm, acute at apex, sterile male portion 3.5 x 1.1 cm, white, weakly dimorphic, female portion 2-3 x 1 cm, pale yellow.",747074cd0c314c76efd8f3d59f4b301c26df108148e388368d51dc5cdb7006d7,280d61db1f0ed502f800dd5fd023fde0e381f726fbad5995e1d4aef12d89ae3f,accepted_name_exact,species_level_cultivated_material_no_named_cultivar_or_hybrid,accept,true,true,true,false,,"Accepted as Medium species-direct morphology only. The institutional treatment explicitly identifies Xanthosoma brasiliense and records the spathe/spadix states, but the observed material is cultivated; no named cultivar or hybrid is transferred and no reproductive inference is made.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
cae41a76083f36678ffdb2e6,Xanthosoma brasiliense,inflorescence_display,raceme_spike_panicle,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:269304-2/general-information,Xanthosoma brasiliense - Plants of the World Online,"CATE Araceae 2011 exact-species treatment distributed by Royal Botanic Gardens, Kew; species-level cultivated material.",A,institutional_monograph_species_treatment,powo.science.kew.org,en,"Xanthosoma brasiliense (Desf.) Engl. Inflorescences 1-2 per axil, peduncle 20-25 x .5 cm; spathe 18-19 cm long, tube 5 x 2.5 cm, green outside, white inside, lamina 13-14 x 3 cm long, white in both sides; spadix 14-16 cm long, fertile male portion white 10 x 1-1.5 cm, acute at apex, sterile male portion 3.5 x 1.1 cm, white, weakly dimorphic, female portion 2-3 x 1 cm, pale yellow.",747074cd0c314c76efd8f3d59f4b301c26df108148e388368d51dc5cdb7006d7,280d61db1f0ed502f800dd5fd023fde0e381f726fbad5995e1d4aef12d89ae3f,accepted_name_exact,species_level_cultivated_material_no_named_cultivar_or_hybrid,accept,true,true,true,false,,"Accepted as Medium species-direct morphology only. The institutional treatment explicitly identifies Xanthosoma brasiliense and records the spathe/spadix states, but the observed material is cultivated; no named cultivar or hybrid is transferred and no reproductive inference is made.",Codex Wave20 individual source audit,2026-08-21T05:00:00Z
