accepted_species,genus,family,n_islands,n_records
Dendrophthora albescens,Dendrophthora,Viscaceae,1,8
Tournefortia microphylla,Tournefortia,Heliotropiaceae,2,3
Potamogeton lanceolatus,Potamogeton,Potamogetonaceae,3,13
Boerhaavia erecta,Boerhavia,Nyctaginaceae,2,2
Goeppertia villosa,Goeppertia,Marantaceae,1,4
Varronia exarata,Varronia,Cordiaceae,1,4
Cynophalla heterophylla,Cynophalla,Capparaceae,1,18
Leschenaultia filiformis,Leschenaultia,Goodeniaceae,2,2
Nepenthes lamii,Nepenthes,Nepenthaceae,1,5
Smilax populnea,Smilax,Smilacaceae,1,19
Hunga myrsinoides,Hunga,Chrysobalanaceae,1,3
Magnolia oblongifolia,Magnolia,Magnoliaceae,1,33
Pinguicula benedicta,Pinguicula,Lentibulariaceae,1,14
Alnites macquarrii,Corylus,Betulaceae,2,5
Sarcotheca lunduensis,Sarcotheca,Oxalidaceae,1,5
Camellia meiocarpa,Camellia,Theaceae,1,2
Helianthemum aganae,Helianthemum,Cistaceae,1,6
Jeffersonia diphylla,Jeffersonia,Berberidaceae,1,2
Micranthemum micranthemoides,Micranthemum,Linderniaceae,1,3
Erythroxylum mangorense,Erythroxylum,Erythroxylaceae,1,5
Eschweilera amazonica,Eschweilera,Lecythidaceae,1,3
Ouratea cassinefolia,Ouratea,Ochnaceae,1,2
Viburnum clemensiae,Viburnum,Viburnaceae,1,15
Carpobrotus acinaciformis x Carpobrotus edulis,Carpobrotus,Aizoaceae,1,1
Drypetes glaberrima,Drypetes,Putranjivaceae,1,1
Deutzia lemoinei,Deutzia,Hydrangeaceae,1,1
Cornus rhamnifolia,Cornus,Cornaceae,1,1
Trema integerrimum,Trema,Cannabaceae,1,1
Myriophyllum hybr,Myriophyllum,Haloragaceae,1,1
Linum spicatum,Linum,Linaceae,1,1
Nothofagus serrata,Nothofagus,Nothofagaceae,1,1
Goodyera schlechtendaliana,Goodyera,Orchidaceae,28,915
Trommsdorffia maculata,Trommsdorffia,Asteraceae,125,6094
Psychotria manillensis,Psychotria,Rubiaceae,28,324
Chamaecrista nictitans,Chamaecrista,Fabaceae,95,1825
Parapholis incurva,Parapholis,Poaceae,152,2516
Fimbristylis spadicea,Fimbristylis,Cyperaceae,98,380
Melaleuca squamea,Melaleuca,Myrtaceae,14,2480
Macaranga hispida,Macaranga,Euphorbiaceae,27,216
Pyracantha coccinea,Pyracantha,Rosaceae,74,7191
Leichhardtia viridiflora,Leichhardtia,Apocynaceae,17,58
Scutellaria minor,Scutellaria,Lamiaceae,48,17556
Sonerila moluccana,Sonerila,Melastomataceae,6,61
Malva trimestris,Malva,Malvaceae,23,365
Leucopogon fasciculatus,Leucopogon,Ericaceae,16,10749
Areca vestiaria,Areca,Arecaceae,8,89
Dianthera eustachiana,Dianthera,Acanthaceae,8,40
Phoebe macrophylla,Phoebe,Lauraceae,8,90
Dodecatheon frigidum,Dodecatheon,Primulaceae,9,90
Liebigia barbata,Liebigia,Gesneriaceae,3,45
Bridelia balansae,Bridelia,Phyllanthaceae,8,2199
Philodendron bipinnatifidum,Philodendron,Araceae,9,11
Ranunculus sieboldii,Ranunculus,Ranunculaceae,24,212
Xylopia densifolia,Xylopia,Annonaceae,5,42
Alyssum simplex,Alyssum,Brassicaceae,48,307
Acer ukurunduense,Acer,Sapindaceae,8,1384
Melicope pteleifolia,Melicope,Rutaceae,7,983
Sabulina verna,Sabulina,Caryophyllaceae,36,6883
Imperatoria ostruthium,Imperatoria,Apiaceae,26,2039
Dendrocnide harveyi,Dendrocnide,Urticaceae,8,30
Casearia aculeata,Casearia,Salicaceae,13,200
Ficus annulata,Ficus,Moraceae,15,276
Peperomia guadaloupensis,Peperomia,Piperaceae,4,58
Veronica stricta,Veronica,Plantaginaceae,19,4038
Polyscias oahuensis,Polyscias,Araliaceae,6,172
Lycium sandwicense,Lycium,Solanaceae,14,105
Etlingera metriocheilos,Etlingera,Zingiberaceae,3,27
Ornithogalum pyrenaicum,Ornithogalum,Asparagaceae,16,3092
Palaquium microphyllum,Palaquium,Sapotaceae,4,19
Begonia novoguineensis,Begonia,Begoniaceae,2,3
Salsola soda,Salsola,Amaranthaceae,25,70
Camonea vitifolia,Camonea,Convolvulaceae,15,95
Freycinetia radicans,Freycinetia,Pandanaceae,3,3
Edraianthus tenuifolius,Edraianthus,Campanulaceae,6,25
Quercus bambusifolia,Quercus,Fagaceae,5,70
Persicaria foliosa,Persicaria,Polygonaceae,17,221
Salacia madagascariensis,Salacia,Celastraceae,4,745
Banksia baxteri,Banksia,Proteaceae,3,4
Orobanche litorea,Orobanche,Orobanchaceae,14,27
Ventilago papuana,Ventilago,Rhamnaceae,5,40
Hackelia suaveolens,Hackelia,Boraginaceae,8,458
Reinwardtiodendron celebicum,Reinwardtiodendron,Meliaceae,6,11
Elaeocarpus pycnanthus,Elaeocarpus,Elaeocarpaceae,2,38
Noronhia comorensis,Noronhia,Oleaceae,4,71
Diospyros rubripetiolata,Diospyros,Ebenaceae,3,11
Umbilicus luteus,Umbilicus,Crassulaceae,7,14
Schultesia brachyptera,Schultesia,Gentianaceae,4,31
Rhus sandwicensis,Rhus,Anacardiaceae,5,41
Ampelocissus elephantina,Ampelocissus,Vitaceae,4,94
Pigea monopetala,Pigea,Violaceae,7,16
Dipterocarpus crinitus,Dipterocarpus,Dipterocarpaceae,3,103
Tabebuia lepidophylla,Tabebuia,Bignoniaceae,3,99
Horsfieldia aruana,Horsfieldia,Myristicaceae,3,6
Trichosanthes globosa,Trichosanthes,Cucurbitaceae,4,26
Allium amethystinum,Allium,Amaryllidaceae,10,46
Helixanthera pulchra,Helixanthera,Loranthaceae,3,12
Epilobium leptocarpum,Epilobium,Onagraceae,7,16
Crocus minimus,Crocus,Iridaceae,7,477
Stigmaphyllon microphyllum,Stigmaphyllon,Malpighiaceae,2,22
Pimelea micrantha,Pimelea,Thymelaeaceae,3,12
Cylindropuntia thurberi,Cylindropuntia,Cactaceae,5,5
Garcinia caudiculata,Garcinia,Clusiaceae,2,28
Armeria soleirolii,Armeria,Plumbaginaceae,2,1328
Aechmea caudata,Aechmea,Bromeliaceae,3,40
Polygala fruticosa,Polygala,Polygalaceae,3,8
Dianella porracea,Dianella,Asphodelaceae,2,5
Santiria conferta,Santiria,Burseraceae,2,25
Lonicera confusa,Lonicera,Caprifoliaceae,6,40
Impatiens lokohensis,Impatiens,Balsaminaceae,1,11
Juncus occidentalis,Juncus,Juncaceae,13,50
Pterophylla stenostachya,Pterophylla,Cunoniaceae,1,151
Aristolochia ornithopterae,Aristolochia,Aristolochiaceae,2,5
Hypericum hakonense,Hypericum,Hypericaceae,2,257
Callisia procumbens,Callisia,Commelinaceae,3,10
Saxifraga cebennensis,Saxifraga,Saxifragaceae,5,14
Buddleja crispa,Buddleja,Scrophulariaceae,3,12
Combretum tetralophoides,Combretum,Combretaceae,2,6
Saurauia borneensis,Saurauia,Actinidiaceae,1,6
Corydalis ternata,Corydalis,Papaveraceae,5,9
Geranium arabicum,Geranium,Geraniaceae,3,58
Calophyllum caledonicum,Calophyllum,Calophyllaceae,1,125
Ilex yunnanensis,Ilex,Aquifoliaceae,1,176
Eurya longisepala,Eurya,Pentaphylacaceae,1,13
Dillenia ingens,Dillenia,Dilleniaceae,2,12
Abuta selloana,Abuta,Menispermaceae,2,3
Smeathmannia pubescens,Smeathmannia,Passifloraceae,2,3
Trichopus sempervirens,Trichopus,Dioscoreaceae,1,56
Lantana insularis,Lantana,Verbenaceae,2,6
Neuburgia tubiflora,Neuburgia,Loganiaceae,2,2
Lilium formolongo,Lilium,Liliaceae,3,143
Marianthus bignoniaceus,Marianthus,Pittosporaceae,1,192
Eriocaulon heterochiton,Eriocaulon,Eriocaulaceae,1,9
Steganthera oligantha,Steganthera,Monimiaceae,1,8
Lagerstroemia microcarpa,Lagerstroemia,Lythraceae,2,4
Symplocos imbricata,Symplocos,Symplocaceae,1,20
Phoradendron haitiense,Phoradendron,Viscaceae,1,7
Heliotropium crispatum,Heliotropium,Heliotropiaceae,1,29
Potamogeton tenuicaulis,Potamogeton,Potamogetonaceae,3,10
Commicarpus simonyi,Commicarpus,Nyctaginaceae,1,18
Phrynium stenophyllum,Phrynium,Marantaceae,1,4
Varronia iberica,Varronia,Cordiaceae,1,4
Crateva humblotii,Crateva,Capparaceae,1,17
Scaevola wrightii,Scaevola,Goodeniaceae,1,16
Nepenthes lingulata,Nepenthes,Nepenthaceae,1,5
Smilax amamiana,Smilax,Smilacaceae,1,17
Licania rodriguesii,Licania,Chrysobalanaceae,1,3
Magnolia wieseneri,Magnolia,Magnoliaceae,1,17
Pinguicula sehuensis,Pinguicula,Lentibulariaceae,1,13
Alnites kefersteinii,Alnus,Betulaceae,2,4
Biophytum perrieri,Biophytum,Oxalidaceae,1,4
Camellia pachyandra,Camellia,Theaceae,1,2
Helianthemum cirae,Helianthemum,Cistaceae,1,6
Berberis aethnensis,Berberis,Berberidaceae,1,1
Torenia crenata,Torenia,Linderniaceae,1,3
Erythroxylum pedicellare,Erythroxylum,Erythroxylaceae,1,5
Foetidia parviflora,Foetidia,Lecythidaceae,1,3
Ouratea spruceana,Ouratea,Ochnaceae,1,2
Viburnum corymbiflorum,Viburnum,Viburnaceae,1,3
Lampranthus coccineus,Lampranthus,Aizoaceae,1,1
Drypetes globosa,Drypetes,Putranjivaceae,1,1
Hydrangea panamensis,Hydrangea,Hydrangeaceae,1,1
Eomastixia bilocularis,Eomastixia,Cornaceae,1,1
Bulbophyllum longiflorum,Bulbophyllum,Orchidaceae,28,809
Tagetes erecta,Tagetes,Asteraceae,125,1136
Spermacoce articularis,Spermacoce,Rubiaceae,28,221
Aeschynomene indica,Aeschynomene,Fabaceae,95,1327
Lolium rigidum,Lolium,Poaceae,152,2113
Bulbostylis barbata,Bulbostylis,Cyperaceae,96,778
Melaleuca lanceolata,Melaleuca,Myrtaceae,14,878
Euphorbia articulata,Euphorbia,Euphorbiaceae,27,215
Potentilla verna,Potentilla,Rosaceae,74,6026
Rauvolfia nitida,Rauvolfia,Apocynaceae,16,237
Ajuga chamaepitys,Ajuga,Lamiaceae,48,1278
Blakea pulverulenta,Blakea,Melastomataceae,6,52
Sida cordata,Sida,Malvaceae,23,244
Dracophyllum longifolium,Dracophyllum,Ericaceae,16,6241
Calamus moseleyanus,Calamus,Arecaceae,8,42
Acanthus montanus,Acanthus,Acanthaceae,8,29
Neolitsea cassiifolia,Neolitsea,Lauraceae,8,70
Tapeinosperma scrobiculatum,Tapeinosperma,Primulaceae,9,78
Loxonia hirsuta,Loxonia,Gesneriaceae,3,41
Breynia retusa,Breynia,Phyllanthaceae,8,387
Pothos chinensis,Pothos,Araceae,8,2983
Trollius riederianus,Trollius,Ranunculaceae,24,205
Stelechocarpus cauliflorus,Stelechocarpus,Annonaceae,5,39
Camelina sativa,Camelina,Brassicaceae,47,1762
Acer oblongum,Acer,Sapindaceae,8,1086
Skimmia reevesiana,Skimmia,Rutaceae,7,489
Sagina micropetala,Sagina,Caryophyllaceae,36,1395
Pleurospermum uralense,Pleurospermum,Apiaceae,26,339
Dendrocnide moroides,Dendrocnide,Urticaceae,8,27
Salix chamissonis,Salix,Salicaceae,13,115
Ficus melinocarpa,Ficus,Moraceae,15,234
Macropiper guahamense,Macropiper,Piperaceae,4,54
Veronica javanica,Veronica,Plantaginaceae,19,344
Meryta denhamii,Meryta,Araliaceae,6,149
Solanum quitoense,Solanum,Solanaceae,14,91
Alpinia stachyodes,Alpinia,Zingiberaceae,3,24
Scilla peruviana,Scilla,Asparagaceae,16,151
Manilkara littoralis,Manilkara,Sapotaceae,4,15
Begonia pseudomuricata,Begonia,Begoniaceae,2,3
Dysphania carinata,Dysphania,Amaranthaceae,24,187
Evolvulus arbuscula,Evolvulus,Convolvulaceae,15,69
Pandanus brachyspathus,Pandanus,Pandanaceae,3,3
Wahlenbergia caryophylloides,Wahlenbergia,Campanulaceae,6,23
Castanopsis psilophylla,Castanopsis,Fagaceae,5,45
Polygonum bellardii,Polygonum,Polygonaceae,17,216
Euonymus laxiflorus,Euonymus,Celastraceae,4,511
Grevillea oleoides,Grevillea,Proteaceae,3,4
Buchnera asperata,Buchnera,Orobanchaceae,14,22
Reynosia mucronata,Reynosia,Rhamnaceae,5,36
Lithodora hispidula,Lithodora,Boraginaceae,8,408
Aphanamixis borneensis,Aphanamixis,Meliaceae,5,155
Aceratium muellerianum,Aceratium,Elaeocarpaceae,2,36
Jasminum calcareum,Jasminum,Oleaceae,4,62
Diospyros ridleyi,Diospyros,Ebenaceae,3,10
Sedum stenopetalum,Sedum,Crassulaceae,7,10
Anthocleista vogelii,Anthocleista,Gentianaceae,4,25
Swintonia floribunda,Swintonia,Anacardiaceae,5,39
Afrocayratia imerinensis,Afrocayratia,Vitaceae,4,78
Afrohybanthus stellarioides,Pigea,Violaceae,7,12
Shorea acuminata,Shorea,Dipterocarpaceae,3,91
Tabebuia leptoneura,Tabebuia,Bignoniaceae,3,68
Myristica alba,Myristica,Myristicaceae,3,6
Sicyos cucumerinus,Sicyos,Cucurbitaceae,4,25
Allium ramosum,Allium,Amaryllidaceae,10,36
Lepeostegeres congestiflorus,Lepeostegeres,Loranthaceae,3,12
Ludwigia curtissii,Ludwigia,Onagraceae,7,12
Iris planifolia,Iris,Iridaceae,7,420
Mascagnia paniculata,Mascagnia,Malpighiaceae,2,21
Daphne cneorum,Daphne,Thymelaeaceae,3,5
Pilosocereus jamaicensis,Pilosocereus,Cactaceae,4,69
Symphonia oligantha,Symphonia,Clusiaceae,2,26
Limonium obtusifolium,Limonium,Plumbaginaceae,2,151
Tillandsia hotteana,Tillandsia,Bromeliaceae,3,34
Xanthophyllum wrayi,Xanthophyllum,Polygalaceae,3,8
Xanthorrhoea media,Xanthorrhoea,Asphodelaceae,2,5
Bursera glauca,Bursera,Burseraceae,2,21
Centranthus macrosiphon,Centranthus,Caprifoliaceae,6,18
Impatiens malcomberi,Impatiens,Balsaminaceae,1,11
Luzula crinita,Luzula,Juncaceae,12,727
Cunonia macrophylla,Cunonia,Cunoniaceae,1,146
Aristolochia ophioides,Aristolochia,Aristolochiaceae,2,3
Psorospermum lanceolatum,Psorospermum,Hypericaceae,2,241
Tradescantia andersoniana,Tradescantia,Commelinaceae,3,5
Saxifraga aleutica,Saxifraga,Saxifragaceae,5,11
Verbascum pycnostachyum,Verbascum,Scrophulariaceae,3,11
Terminalia latifolia,Terminalia,Combretaceae,2,6
Saurauia dicalyx,Saurauia,Actinidiaceae,1,6
Fumaria barnolae,Fumaria,Papaveraceae,5,9
Erodium trifolium,Erodium,Geraniaceae,3,23
Calophyllum chapelieri,Calophyllum,Calophyllaceae,1,114
Ilex hayataiana,Ilex,Aquifoliaceae,1,161
Adinandra masambensis,Adinandra,Pentaphylacaceae,1,12
Hibbertia brevipedunculata,Hibbertia,Dilleniaceae,2,8
Chondrodendron platyphyllum,Chondrodendron,Menispermaceae,2,3
Adenia kirkii,Adenia,Passifloraceae,2,2
Dioscorea bosseri,Dioscorea,Dioscoreaceae,1,54
Stachytarpheta intercedens,Stachytarpheta,Verbenaceae,2,6
Strychnos guianensis,Strychnos,Loganiaceae,2,2
Tulipa greigii,Tulipa,Liliaceae,3,40
Billardiera uniflora,Billardiera,Pittosporaceae,1,177
Eriocaulon infirmum,Eriocaulon,Eriocaulaceae,1,8
Tambourissa nitida,Tambourissa,Monimiaceae,1,8
Lythrum flagellare,Lythrum,Lythraceae,2,4
Symplocos retusa,Symplocos,Symplocaceae,1,12
Viscum rhipsaloides,Viscum,Viscaceae,1,7
Myriopus suffruticosus,Myriopus,Heliotropiaceae,1,20
Potamogeton orientalis,Potamogeton,Potamogetonaceae,2,106
Guapira salicifolia,Guapira,Nyctaginaceae,1,15
Sarcophrynium brachystachyum,Sarcophrynium,Marantaceae,1,4
Varronia longipedunculata,Varronia,Cordiaceae,1,4
Crateva palmeri,Crateva,Capparaceae,1,12
Scaevola floribunda,Scaevola,Goodeniaceae,1,10
Nepenthes naga,Nepenthes,Nepenthaceae,1,5
Smilax borneensis,Smilax,Smilacaceae,1,16
Atuna elliptica,Atuna,Chrysobalanaceae,1,2
Magnolia sabahensis,Magnolia,Magnoliaceae,1,8
Pinguicula caryophyllacea,Pinguicula,Lentibulariaceae,1,11
Betula hybrida,Betula,Betulaceae,2,3
Oxalis fruticosa,Oxalis,Oxalidaceae,1,3
Camellia xanthochroma,Camellia,Theaceae,1,2
Tuberaria macrosepala,Tuberaria,Cistaceae,1,5
Berberis bidentata,Berberis,Berberidaceae,1,1
Torenia cyrtandriflora,Torenia,Linderniaceae,1,3
Erythroxylum zeylanicum,Erythroxylum,Erythroxylaceae,1,5
Foetidia rubescens,Foetidia,Lecythidaceae,1,3
Wallacea insignis,Wallacea,Ochnaceae,1,2
Viburnum ternatum,Viburnum,Viburnaceae,1,2
Mesembryanthemum aitonis,Mesembryanthemum,Aizoaceae,1,1
Drypetes nitida,Drypetes,Putranjivaceae,1,1
Philadelphus monstruosus,Philadelphus,Hydrangeaceae,1,1
Orchis quadripunctata,Orchis,Orchidaceae,28,672
Euchiton japonicus,Euchiton,Asteraceae,124,4134
Psychotria ligustrifolia,Psychotria,Rubiaceae,27,113
Scorpiurus muricatus,Scorpiurus,Fabaceae,94,1749
Setaria verticillata,Setaria,Poaceae,151,3850
Trichophorum caespitosum,Trichophorum,Cyperaceae,94,53376
Eugenia acapulcensis,Eugenia,Myrtaceae,14,333
Cleidion javanicum,Cleidion,Euphorbiaceae,27,207
Fragaria chiloensis,Fragaria,Rosaceae,74,1198
Vallesia glabra,Vallesia,Apocynaceae,16,222
Callicarpa americana,Callicarpa,Lamiaceae,48,798
Medinilla medinilliana,Medinilla,Melastomataceae,6,41
Hibiscus makinoi,Hibiscus,Malvaceae,23,207
Styphelia humifusa,Styphelia,Ericaceae,16,4039
Calamus heteracanthus,Calamus,Arecaceae,8,41
Hygrophila corymbosa,Hygrophila,Acanthaceae,8,20
Cryptocarya exfoliata,Cryptocarya,Lauraceae,8,58
Myrsine venosa,Myrsine,Primulaceae,9,45
Besleria filipes,Besleria,Gesneriaceae,3,32
Baccaurea parviflora,Baccaurea,Phyllanthaceae,8,189
Wolffia arrhiza,Wolffia,Araceae,8,1366
Ranunculus pedatifidus,Ranunculus,Ranunculaceae,23,66
Goniothalamus giganteus,Goniothalamus,Annonaceae,5,37
Draba fladnizensis,Draba,Brassicaceae,47,218
Macphersonia gracilis,Macphersonia,Sapindaceae,8,534
Flindersia laevicarpa,Flindersia,Rutaceae,7,97
Pseudocherleria macrocarpa,Pseudocherleria,Caryophyllaceae,36,241
Eryngium amethystinum,Eryngium,Apiaceae,26,305
Leucosyke corymbulosa,Leucosyke,Urticaceae,8,19
Salix myricoides,Salix,Salicaceae,13,98
Artocarpus rigidus,Artocarpus,Moraceae,15,229
Peperomia maculosa,Peperomia,Piperaceae,4,50
Pennellianthus frutescens,Pennellianthus,Plantaginaceae,19,202
Eleutherococcus sieboldianus,Eleutherococcus,Araliaceae,6,128
Brugmansia insignis,Brugmansia,Solanaceae,14,87
Aframomum daniellii,Aframomum,Zingiberaceae,3,23
Ophiopogon planiscapus,Ophiopogon,Asparagaceae,15,1016
Palaquium gigantifolium,Palaquium,Sapotaceae,4,13
Begonia rantemarioensis,Begonia,Begoniaceae,2,3
Blitum virgatum,Blitum,Amaranthaceae,24,120
Operculina codonantha,Operculina,Convolvulaceae,15,54
Pandanus reineckei,Pandanus,Pandanaceae,3,3
Lobelia dopatrioides,Lobelia,Campanulaceae,6,19
Quercus faginea,Quercus,Fagaceae,5,30
Polygonum persicaria,Polygonum,Polygonaceae,17,24
Salacia leptoclada,Salacia,Celastraceae,4,58
Grevillea striata,Grevillea,Proteaceae,3,4
Euphrasia maximowiczii,Euphrasia,Orobanchaceae,13,417
Ventilago dichotoma,Ventilago,Rhamnaceae,5,29
Nonea pulla,Nonea,Boraginaceae,8,147
Trichilia havanensis,Trichilia,Meliaceae,5,125
Elaeocarpus altigenus,Elaeocarpus,Elaeocarpaceae,2,35
Myxopyrum nervosum,Myxopyrum,Oleaceae,4,29
Diospyros intricata,Diospyros,Ebenaceae,3,9
Orostachys spinosa,Orostachys,Crassulaceae,7,8
Blackstonia grandiflora,Blackstonia,Gentianaceae,4,19
Mangifera macrocarpa,Mangifera,Anacardiaceae,5,28
Ampelocissus imperialis,Ampelocissus,Vitaceae,4,62
Viola vittata,Viola,Violaceae,7,11
Hopea bracteata,Hopea,Dipterocarpaceae,3,79
Tabebuia shaferi,Tabebuia,Bignoniaceae,3,46
Horsfieldia tristis,Horsfieldia,Myristicaceae,3,5
Peponium vogelii,Peponium,Cucurbitaceae,4,24
Pancratium illyricum,Pancratium,Amaryllidaceae,9,2129
Notanthera heterophylla,Notanthera,Loranthaceae,3,10
Epilobium pseudorubescens,Epilobium,Onagraceae,7,10
Sisyrinchium bellum,Sisyrinchium,Iridaceae,7,297
Malpighia epedunculata,Malpighia,Malpighiaceae,2,18
Phaleria acuminata,Phaleria,Thymelaeaceae,3,5
Ferocactus townsendianus,Ferocactus,Cactaceae,4,22
Garcinia sarawhensis,Garcinia,Clusiaceae,2,19
Limonium britannicum,Limonium,Plumbaginaceae,2,92
Tillandsia didistichoides,Tillandsia,Bromeliaceae,3,30
Asemeia monticola,Asemeia,Polygalaceae,3,7
Aloe squarrosa,Aloe,Asphodelaceae,2,4
Protium tenuifolium,Protium,Burseraceae,2,21
Heptacodium miconioides,Heptacodium,Caprifoliaceae,6,12
Impatiens mirabilis,Impatiens,Balsaminaceae,1,11
Luzula divulgata,Luzula,Juncaceae,12,138
Codia nitida,Codia,Cunoniaceae,1,141
Asarum trinacriforme,Asarum,Aristolochiaceae,2,3
