accepted_species,genus,family,n_islands,n_records
Celastrus orbiculatus,Celastrus,Celastraceae,123,6130
Banksia integrifolia,Banksia,Proteaceae,41,1118
Melampyrum pratense,Melampyrum,Orobanchaceae,470,45849
Colubrina asiatica,Colubrina,Rhamnaceae,213,993
Elaeocarpus decipiens,Elaeocarpus,Elaeocarpaceae,45,1595
Myosotis laxa,Myosotis,Boraginaceae,391,73452
Azadirachta indica,Azadirachta,Meliaceae,135,1656
Syringa vulgaris,Syringa,Oleaceae,244,42457
Diospyros kaki,Diospyros,Ebenaceae,73,1262
Rhodiola rosea,Rhodiola,Crassulaceae,390,17067
Centaurium erythraea,Centaurium,Gentianaceae,298,87651
Pistacia lentiscus,Pistacia,Anacardiaceae,176,30865
Ampelopsis glandulosa,Ampelopsis,Vitaceae,146,9144
Viola riviniana,Viola,Violaceae,520,249353
Shorea guiso,Shorea,Dipterocarpaceae,23,194
Spathodea campanulata,Spathodea,Bignoniaceae,159,5617
Gymnacranthera farquhariana,Gymnacranthera,Myristicaceae,43,901
Citrullus lanatus,Citrullus,Cucurbitaceae,143,907
Allium oleraceum,Allium,Amaryllidaceae,300,11599
Malpighia emarginata,Malpighia,Malpighiaceae,52,524
Epilobium palustre,Epilobium,Onagraceae,585,108092
Dendrophthoe glabrescens,Dendrophthoe,Loranthaceae,26,76
Crocosmia crocosmiiflora,Crocosmia,Iridaceae,146,7263
Wikstroemia indica,Wikstroemia,Thymelaeaceae,82,1338
Opuntia ficus-indica,Opuntia,Cactaceae,166,5812
Garcinia celebica,Garcinia,Clusiaceae,35,240
Plumbago auriculata,Plumbago,Plumbaginaceae,196,2690
Tillandsia usneoides,Tillandsia,Bromeliaceae,115,980
Polygala serpyllifolia,Polygala,Polygalaceae,204,72981
Aloe vera,Aloe,Asphodelaceae,128,1560
Canarium australianum,Canarium,Burseraceae,68,553
Succisa pratensis,Succisa,Caprifoliaceae,413,187298
Impatiens balsamina,Impatiens,Balsaminaceae,115,1041
Juncus bufonius,Juncus,Juncaceae,732,112341
Hypericum maculatum,Hypericum,Hypericaceae,347,30325
Asarum sieboldii,Asarum,Aristolochiaceae,41,1019
Saxifraga cespitosa,Saxifraga,Saxifragaceae,311,7137
Scrophularia nodosa,Scrophularia,Scrophulariaceae,396,136250
Tradescantia spathacea,Tradescantia,Commelinaceae,165,1632
Pterophylla racemosa,Pterophylla,Cunoniaceae,13,37883
Conocarpus erectus,Conocarpus,Combretaceae,216,3616
Actinidia chinensis,Actinidia,Actinidiaceae,28,1120
Papaver rhoeas,Papaver,Papaveraceae,335,112309
Erodium cicutarium,Erodium,Geraniaceae,418,39145
Ilex crenata,Ilex,Aquifoliaceae,58,4472
Calophyllum soulattri,Calophyllum,Calophyllaceae,49,623
Eurya emarginata,Eurya,Pentaphylacaceae,70,965
Dillenia suffruticosa,Dillenia,Dilleniaceae,23,1343
Stephania japonica,Stephania,Menispermaceae,122,1793
Passiflora suberosa,Passiflora,Passifloraceae,187,9076
Tacca leontopetaloides,Tacca,Dioscoreaceae,151,938
Phyla nodiflora,Phyla,Verbenaceae,283,3331
Spigelia anthelmia,Spigelia,Loganiaceae,87,767
Lilium martagon,Lilium,Liliaceae,120,4570
Pittosporum ferrugineum,Pittosporum,Pittosporaceae,52,534
Kibara coriacea,Kibara,Monimiaceae,20,193
Eriocaulon aquaticum,Eriocaulon,Eriocaulaceae,27,2930
Punica granatum,Punica,Lythraceae,240,3672
Korthalsella japonica,Korthalsella,Viscaceae,57,486
Heliotropium velutinum,Heliotropium,Heliotropiaceae,174,2037
Symplocos nakaharae,Symplocos,Symplocaceae,47,1868
Boerhavia diffusa,Boerhavia,Nyctaginaceae,163,1279
Cordia sebestena,Cordia,Cordiaceae,120,1368
Cynophalla flexuosa,Cynophalla,Capparaceae,88,1049
Nepenthes ampullaria,Nepenthes,Nepenthaceae,30,1403
Maranta arundinacea,Maranta,Marantaceae,41,149
Scaevola plumieri,Scaevola,Goodeniaceae,95,779
Maranthes corymbosa,Maranthes,Chrysobalanaceae,69,672
Utricularia minor,Utricularia,Lentibulariaceae,274,10545
Stuckenia pectinata,Stuckenia,Potamogetonaceae,419,31147
Smilax aspera,Smilax,Smilacaceae,119,12028
Oxalis acetosella,Oxalis,Oxalidaceae,479,188468
Camellia sinensis,Camellia,Theaceae,38,2138
Cistus salviifolius,Cistus,Cistaceae,124,9547
Berberis thunbergii,Berberis,Berberidaceae,157,5222
Alnus glutinosa,Alnus,Betulaceae,465,290896
Barringtonia racemosa,Barringtonia,Lecythidaceae,106,967
Liriodendron tulipifera,Liriodendron,Magnoliaceae,51,4893
Sauvagesia erecta,Sauvagesia,Ochnaceae,34,541
Erythroxylum havanense,Erythroxylum,Erythroxylaceae,29,327
Bonnaya antipoda,Bonnaya,Linderniaceae,67,1039
Sambucus racemosa,Sambucus,Viburnaceae,323,14162
Drypetes longifolia,Drypetes,Putranjivaceae,31,342
Tetragonia tetragonoides,Tetragonia,Aizoaceae,200,2777
Philadelphus coronarius,Philadelphus,Hydrangeaceae,76,6563
Myriophyllum alterniflorum,Myriophyllum,Haloragaceae,274,31257
Connarus semidecandrus,Connarus,Connaraceae,29,159
Radiola linoides,Radiola,Linaceae,142,5306
Trema orientale,Trema,Cannabaceae,107,4591
Trichadenia philippinensis,Trichadenia,Achariaceae,16,82
Disporum smilacinum,Disporum,Colchicaceae,61,3339
Cornus canadensis,Cornus,Cornaceae,132,6273
Ehretia microphylla,Ehretia,Ehretiaceae,95,1383
Tribulus cistoides,Tribulus,Zygophyllaceae,144,1597
Pachysandra terminalis,Pachysandra,Buxaceae,35,1097
Najas marina,Najas,Hydrocharitaceae,151,3654
Veratrum viride,Veratrum,Melanthiaceae,53,2055
Drosera anglica,Drosera,Droseraceae,314,15896
Bruguiera gymnorhiza,Bruguiera,Rhizophoraceae,202,2166
Sarcolaena multiflora,Sarcolaena,Sarcolaenaceae,2,793
Claytonia sibirica,Claytonia,Montiaceae,164,37292
Polemonium acutiflorum,Polemonium,Polemoniaceae,53,245
Phytocrene macrophylla,Phytocrene,Icacinaceae,10,103
Polyosma integrifolia,Polyosma,Escalloniaceae,29,203
Baldellia ranunculoides,Baldellia,Alismataceae,80,10392
Medusanthera laxiflora,Medusanthera,Stemonuraceae,21,194
Phryma oblongifolia,Phryma,Phrymaceae,60,1082
Empodisma minus,Empodisma,Restionaceae,24,3785
Brucea javanica,Brucea,Simaroubaceae,126,1105
Xyris jupicai,Xyris,Xyridaceae,28,143
Ribes uva-crispa,Ribes,Grossulariaceae,312,88786
Donatia fascicularis,Donatia,Stylidiaceae,17,44
Burmannia longifolia,Burmannia,Burmanniaceae,15,149
Casuarina cunninghamiana,Casuarina,Casuarinaceae,49,430
Sieruela rutidosperma,Sieruela,Cleomaceae,101,4803
Nothofagus antarctica,Nothofagus,Nothofagaceae,20,419
Drimys piperita,Drimys,Winteraceae,20,1558
Hamamelis virginiana,Hamamelis,Hamamelidaceae,27,510
Heliconia rostrata,Heliconia,Heliconiaceae,105,1182
Nuphar lutea,Nuphar,Nymphaeaceae,168,46627
Picrodendron baccatum,Picrodendron,Picrodendraceae,19,151
Costus woodsonii,Costus,Costaceae,49,710
Nemophila parviflora,Nemophila,Hydrophyllaceae,30,749
Musa acuminata,Musa,Musaceae,135,1202
Portulaca pilosa,Portulaca,Portulacaceae,195,2392
Meliosma myriantha,Meliosma,Sabiaceae,32,1664
Osyris alba,Osyris,Santalaceae,64,2237
Dendromyza reinwardtiana,Dendromyza,Amphorogynaceae,14,227
Platycarya strobilacea,Platycarya,Juglandaceae,67,998
Dichapetalum gelonioides,Dichapetalum,Dichapetalaceae,12,198
Styrax obassia,Styrax,Styracaceae,18,4441
Clethra canescens,Clethra,Clethraceae,17,241
Illicium anisatum,Illicium,Schisandraceae,28,4207
Ulmus minor,Ulmus,Ulmaceae,112,78582
Sparganium natans,Sparganium,Typhaceae,328,7277
Curculigo orchioides,Curculigo,Hypoxidaceae,34,171
Chloranthus japonicus,Chloranthus,Chloranthaceae,44,1052
Elaeagnus umbellata,Elaeagnus,Elaeagnaceae,162,5320
Morella cerifera,Morella,Myricaceae,83,1513
Quintinia serrata,Quintinia,Paracryphiaceae,5,5180
Astelia fragrans,Astelia,Asteliaceae,13,4287
Schwartzia brasiliensis,Schwartzia,Marcgraviaceae,11,36
Gyrocarpus americanus,Gyrocarpus,Hernandiaceae,58,527
Aponogeton madagascariensis,Aponogeton,Aponogetonaceae,2,108
Combretocarpus rotundatus,Combretocarpus,Anisophylleaceae,7,106
Mentzelia adhaerens,Mentzelia,Loasaceae,18,107
Nephrophyllidium crista-galli,Nephrophyllidium,Menyanthaceae,55,2075
Trigastrotheca pentaphylla,Trigastrotheca,Molluginaceae,58,681
Pedalium murex,Pedalium,Pedaliaceae,9,70
Chaetocarpus castanocarpus,Chaetocarpus,Peraceae,12,235
Thesium bergeri,Thesium,Thesiaceae,40,114
Turnera subulata,Turnera,Turneraceae,78,458
Cardiopteris moluccana,Cardiopteris,Cardiopteridaceae,15,127
Rafflesia arnoldi,Rafflesia,Rafflesiaceae,2,53
Turpinia ternata,Turpinia,Staphyleaceae,26,1355
Xerophyta pectinata,Xerophyta,Velloziaceae,1,116
Balanophora papuana,Balanophora,Balanophoraceae,11,77
Olax aphylla,Olax,Olacaceae,11,37
Rivina humilis,Rivina,Phytolaccaceae,203,6341
Sciaphila arfakiana,Sciaphila,Triuridaceae,16,41
Gunnera magellanica,Gunnera,Gunneraceae,26,504
Mastixia pentandra,Mastixia,Nyssaceae,12,103
Reseda luteola,Reseda,Resedaceae,131,72668
Zostera noltii,Zostera,Zosteraceae,71,3300
Tamarix ramosissima,Tamarix,Tamaricaceae,47,173
Qualea acuminata,Qualea,Vochysiaceae,4,5
Daphniphyllum macropodum,Daphniphyllum,Daphniphyllaceae,36,1889
Elatine triandra,Elatine,Elatinaceae,36,277
Triglochin palustris,Triglochin,Juncaginaceae,568,53724
Cladopus fukienensis,Cladopus,Podostemaceae,3,9
Alstroemeria psittacina,Alstroemeria,Alstroemeriaceae,15,124
Frankenia hirsuta,Frankenia,Frankeniaceae,69,442
Pontederia vaginalis,Pontederia,Pontederiaceae,64,1669
Asplundia rigida,Asplundia,Cyclanthaceae,9,147
Apodytes dimidiata,Apodytes,Metteniusaceae,19,1172
Rhopalocarpus suarezensis,Rhopalocarpus,Sphaerosepalaceae,2,77
Otopteris obtusa,Otozamites,Williamsoniaceae,2,3
Pentaphragma albiflorum,Pentaphragma,Pentaphragmataceae,3,19
Schoepfia jasminodora,Schoepfia,Schoepfiaceae,16,209
Anacolosa papuana,Anacolosa,Aptandraceae,4,64
Corsia ornata,Corsia,Corsiaceae,2,7
Haemodorum coccineum,Haemodorum,Haemodoraceae,15,52
Calceolaria fothergillii,Calceolaria,Calceolariaceae,11,34
Champereia manillana,Champereia,Opiliaceae,37,2278
Halleria lucida,Halleria,Stilbaceae,5,51
Alvaradoa amorphoides,Alvaradoa,Picramniaceae,15,84
Stemona javanica,Stemona,Stemonaceae,8,47
Cymodocea rotundata,Cymodocea,Cymodoceaceae,122,13853
Stauntonia hexaphylla,Stauntonia,Lardizabalaceae,56,1261
Wigandia urens,Wigandia,Namaceae,13,88
Aletris spicata,Aletris,Nartheciaceae,46,395
Paeonia lactiflora,Paeonia,Paeoniaceae,22,123
Talinum fruticosum,Talinum,Talinaceae,85,804
Corokia buddleioides,Corokia,Argophyllaceae,6,626
Coriaria ruscifolia,Coriaria,Coriariaceae,13,112
Hydrostachys imbricata,Hydrostachys,Hydrostachyaceae,1,74
Delarbrea collina,Delarbrea,Myodocarpaceae,6,129
Sacoglottis amazonica,Sacoglottis,Humiriaceae,8,23
Alluaudia procera,Alluaudia,Didiereaceae,3,223
Hanguana anthelminthica,Hanguana,Hanguanaceae,4,29
Orchidantha longiflora,Orchidantha,Lowiaceae,2,3
Mazus miquelii,Mazus,Mazaceae,25,1644
Tofieldia pusilla,Tofieldia,Tofieldiaceae,219,12106
Trimenia papuana,Trimenia,Trimeniaceae,6,205
Atherosperma moschatum,Atherosperma,Atherospermataceae,8,5490
