accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Acronychia octandra,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,The flowers are arranged in panicles 5–24 mm (0.2–0.9 in) long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acronychia_octandra,The flowers are arranged in panicles 5–24 mm (0.2–0.9 in) long,species_direct,unknown,unreviewed_llm_extraction,The flowers are arranged in panicles 5–24 mm (0.2–0.9 in) long,src_0a6a111a8849510a8e0a,bda63f5a871c7255ceb62c2eaf89c8c913d50db3c2b1f842f499f8dfa525f684,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Akebia trifoliata,M0_floral_phenotype,flower_primary_color,blue_purple,Flowers are deep purple in short racemes,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Akebia_trifoliata,Flowers are deep purple in short racemes,species_direct,unknown,unreviewed_llm_extraction,Flowers are deep purple in short racemes,src_b3c3ed0cb4a6a15127a1,c1616b8ad5193da2eb4bf81b11316e0501ce032455135ac76f6fb4a1edccdc16,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Akebia trifoliata,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Flowers are deep purple in short racemes,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Akebia_trifoliata,Flowers are deep purple in short racemes,species_direct,unknown,unreviewed_llm_extraction,Flowers are deep purple in short racemes,src_b3c3ed0cb4a6a15127a1,c1616b8ad5193da2eb4bf81b11316e0501ce032455135ac76f6fb4a1edccdc16,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Allium amethystinum,M0_floral_phenotype,flower_primary_color,red_pink,Flowers are reddish-purple,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_amethystinum,Flowers are reddish-purple,species_direct,unknown,unreviewed_llm_extraction,Flowers are reddish-purple,src_61ec2a38a62090b71aba,3994e9fba7f926481cb995eeae0ca07730aa7d639678b92469322fd72a561bcb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Allium amethystinum,M0_floral_phenotype,floral_form,other_described,"the tepals barely opening at flowering time, remaining wrapped around the ovary and filaments so that only the anthers and stigma are exposed",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_amethystinum,"the tepals barely opening at flowering time, remaining wrapped around the ovary and filaments so that only the anthers and stigma are exposed",species_direct,unknown,unreviewed_llm_extraction,"the tepals barely opening at flowering time, remaining wrapped around the ovary and filaments so that only the anthers and stigma are exposed",src_61ec2a38a62090b71aba,3994e9fba7f926481cb995eeae0ca07730aa7d639678b92469322fd72a561bcb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Allium amethystinum,M0_other_reported_trait,reward_type,nectar,The flowers are rich in nectar,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_amethystinum,The flowers are rich in nectar,species_direct,unknown,unreviewed_llm_extraction,The flowers are rich in nectar,src_61ec2a38a62090b71aba,3994e9fba7f926481cb995eeae0ca07730aa7d639678b92469322fd72a561bcb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Allocasuarina verticillata,M0_other_reported_trait,sex_system,dioecious,Allocasuarina verticillata is a small dioecious tree,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allocasuarina_verticillata,Allocasuarina verticillata is a small dioecious tree,species_direct,unknown,unreviewed_llm_extraction,Allocasuarina verticillata is a small dioecious tree,src_048c018b53bcf8c7a73e,50a84d1ffb6e9ae6fc330aea4f5a563ac0b83a649514c5a93ced70d8337fdebc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Allocasuarina verticillata,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Male flowers are arranged in spikes 30–120 mm (1–5 in) long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allocasuarina_verticillata,Male flowers are arranged in spikes 30–120 mm (1–5 in) long,species_direct,unknown,unreviewed_llm_extraction,Male flowers are arranged in spikes 30–120 mm (1–5 in) long,src_048c018b53bcf8c7a73e,50a84d1ffb6e9ae6fc330aea4f5a563ac0b83a649514c5a93ced70d8337fdebc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Aloe ericetorum,M0_floral_phenotype,flower_primary_color,yellow_orange,Stalks of yellow flowers on long inflorescences.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aloe_ericetorum,Stalks of yellow flowers on long inflorescences.,species_direct,unknown,unreviewed_llm_extraction,Stalks of yellow flowers on long inflorescences.,src_85da4845e134cb98aee6,1b73cbed15b10ffa94b85a5c68f50e58eb2c8994af865f707509f9882d221e3d,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Aloe helenae,M0_floral_phenotype,flower_primary_color,multicolored_variable,"The flower buds are red, opening with pale yellow petals.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aloe_helenae,"The flower buds are red, opening with pale yellow petals.",species_direct,unknown,unreviewed_llm_extraction,"The flower buds are red, opening with pale yellow petals.",src_6af7bdb1537c36bc9e66,d70ecb3cbacf3a42db13a8d7c249b1324dcce9e56ed5d5260a2cbaf3c994af01,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Aloe helenae,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"The inflorescence consists of racemes, each under 30 cm (1 ft) long.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aloe_helenae,"The inflorescence consists of racemes, each under 30 cm (1 ft) long.",species_direct,unknown,unreviewed_llm_extraction,"The inflorescence consists of racemes, each under 30 cm (1 ft) long.",src_6af7bdb1537c36bc9e66,d70ecb3cbacf3a42db13a8d7c249b1324dcce9e56ed5d5260a2cbaf3c994af01,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Aloiampelos striatula,M0_floral_phenotype,flower_primary_color,multicolored_variable,The flowers are reddish-orange,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aloiampelos_striatula,The flowers are reddish-orange,species_direct,unknown,unreviewed_llm_extraction,The flowers are reddish-orange,src_e1865962d8636869b796,f7fc7258ce601433adabefec52cb98a2d9023ceb01a3b08a4590049946348370,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Aloiampelos striatula,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"appear densely on tall (40cm), un-branched, cone-shaped racemes throughout the summer",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aloiampelos_striatula,"appear densely on tall (40cm), un-branched, cone-shaped racemes throughout the summer",species_direct,unknown,unreviewed_llm_extraction,"appear densely on tall (40cm), un-branched, cone-shaped racemes throughout the summer",src_e1865962d8636869b796,f7fc7258ce601433adabefec52cb98a2d9023ceb01a3b08a4590049946348370,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Alyxia squamulosa,M0_floral_phenotype,flower_primary_color,white,The fetid white flowers are about 7 mm long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alyxia_squamulosa,The fetid white flowers are about 7 mm long,species_direct,unknown,unreviewed_llm_extraction,The fetid white flowers are about 7 mm long,src_8d69ea6f383d3cd6b14c,db08b0892961879cb5a5a0c16e1d024f64858afedb8451fbbcb6d10ddabcf691,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Alyxia squamulosa,M0_other_reported_trait,flower_size_class,small,The fetid white flowers are about 7 mm long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alyxia_squamulosa,The fetid white flowers are about 7 mm long,species_direct,unknown,unreviewed_llm_extraction,The fetid white flowers are about 7 mm long,src_8d69ea6f383d3cd6b14c,db08b0892961879cb5a5a0c16e1d024f64858afedb8451fbbcb6d10ddabcf691,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Alyxia squamulosa,M0_other_reported_trait,inflorescence_display,composite_display,"clustered in dense, rounded, terminal inflorescences 2–4 cm in diameter",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alyxia_squamulosa,"clustered in dense, rounded, terminal inflorescences 2–4 cm in diameter",species_direct,unknown,unreviewed_llm_extraction,"clustered in dense, rounded, terminal inflorescences 2–4 cm in diameter",src_8d69ea6f383d3cd6b14c,db08b0892961879cb5a5a0c16e1d024f64858afedb8451fbbcb6d10ddabcf691,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Ambrosia ambrosioides,M0_other_reported_trait,sex_system,monoecious,It is monoecious,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ambrosia_ambrosioides,It is monoecious,species_direct,unknown,unreviewed_llm_extraction,It is monoecious,src_1caedf5d5d5a5fe2908e,0209632fbf8dbefd9be990054aef15b1b294a5a536fdb8d673779716b8cf45d5,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Ambrosia ambrosioides,M0_floral_phenotype,floral_form,composite_head,racemes consisting of staminate heads occurring above their pistillate counterparts,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ambrosia_ambrosioides,racemes consisting of staminate heads occurring above their pistillate counterparts,species_direct,unknown,unreviewed_llm_extraction,racemes consisting of staminate heads occurring above their pistillate counterparts,src_1caedf5d5d5a5fe2908e,0209632fbf8dbefd9be990054aef15b1b294a5a536fdb8d673779716b8cf45d5,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Ambrosia ambrosioides,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,both terminal and axillary racemes consisting of staminate heads,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ambrosia_ambrosioides,both terminal and axillary racemes consisting of staminate heads,species_direct,unknown,unreviewed_llm_extraction,both terminal and axillary racemes consisting of staminate heads,src_1caedf5d5d5a5fe2908e,0209632fbf8dbefd9be990054aef15b1b294a5a536fdb8d673779716b8cf45d5,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
Ambrosia ambrosioides,M0_other_reported_trait,inflorescence_display,composite_display,racemes consisting of staminate heads occurring above their pistillate counterparts,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ambrosia_ambrosioides,racemes consisting of staminate heads occurring above their pistillate counterparts,species_direct,unknown,unreviewed_llm_extraction,racemes consisting of staminate heads occurring above their pistillate counterparts,src_1caedf5d5d5a5fe2908e,0209632fbf8dbefd9be990054aef15b1b294a5a536fdb8d673779716b8cf45d5,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_918619cfa6150fd38e23,high
