accepted_species,genus,family,n_islands,n_records
Saurauia nutans,Saurauia,Actinidiaceae,1,4
Geranium richardsonii,Geranium,Geraniaceae,3,3
Kayea borneensis,Kayea,Calophyllaceae,1,29
Ilex rarasanensis,Ilex,Aquifoliaceae,1,21
Adinandra howii,Adinandra,Pentaphylacaceae,1,7
Hibbertia devitata,Hibbertia,Dilleniaceae,1,211
Chondrodendron platyphyllum,Chondrodendron,Menispermaceae,2,3
Passiflora kewensis,Passiflora,Passifloraceae,2,2
Dioscorea irodensis,Dioscorea,Dioscoreaceae,1,18
Duranta buxifolia,Duranta,Verbenaceae,2,2
Geniostoma waialealae,Geniostoma,Loganiaceae,1,85
Gagea durieui,Gagea,Liliaceae,2,24
Pittosporum sylvaticum,Pittosporum,Pittosporaceae,1,65
Paepalanthus beyrichianus,Paepalanthus,Eriocaulaceae,1,8
Tambourissa moheliensis,Tambourissa,Monimiaceae,1,6
Ammannia cryptantha,Ammannia,Lythraceae,1,11
Potamogeton leptocephalus,Potamogeton,Potamogetonaceae,2,46
Symplocos eriobotryaefolia,Symplocos,Symplocaceae,1,11
Phoradendron haitiense,Phoradendron,Viscaceae,1,7
Goeppertia martinicensis,Goeppertia,Marantaceae,1,3
Euploca rariflora,Euploca,Heliotropiaceae,1,4
Guapira darwinii,Guapira,Nyctaginaceae,1,3
Capparis cerasifolia,Capparis,Capparaceae,1,5
Varronia moensis,Varronia,Cordiaceae,1,3
Scaevola wrightii,Scaevola,Goodeniaceae,1,16
Nepenthes petiolata,Nepenthes,Nepenthaceae,1,3
Magnolia orbiculata,Magnolia,Magnoliaceae,1,7
Smilax prolifera,Smilax,Smilacaceae,1,5
Licania sclerophylla,Licania,Chrysobalanaceae,1,2
Pinguicula cubensis,Pinguicula,Lentibulariaceae,1,4
Camellia meiocarpa,Camellia,Theaceae,1,2
Alnus hanedae,Alnus,Betulaceae,1,3
Oxalis lasiandra,Oxalis,Oxalidaceae,1,2
Berberis aethnensis,Berberis,Berberidaceae,1,1
Cistus brevifolius,Cistus,Cistaceae,1,1
Bonnaya oppositifolia,Bonnaya,Linderniaceae,1,1
Erythroxylon areolatum,Erythroxylum,Erythroxylaceae,1,2
Barringtonia longipes,Barringtonia,Lecythidaceae,1,1
Ochna pygmaea,Ochna,Ochnaceae,1,1
Viburnum nordenskioeldi,Viburnum,Viburnaceae,1,1
Neotinea lactea,Neotinea,Orchidaceae,24,1518
Scolymus hispanicus,Scolymus,Asteraceae,116,2437
Galium debile,Galium,Rubiaceae,24,383
Indigofera hirsuta,Indigofera,Fabaceae,88,966
Bromus madritensis,Bromus,Poaceae,137,4493
Cyperus longus,Cyperus,Cyperaceae,77,7013
Corymbia bleeseri,Corymbia,Myrtaceae,13,194
Claoxylon longifolium,Claoxylon,Euphorbiaceae,24,246
Potentilla villosa,Potentilla,Rosaceae,68,626
Gymnema geminatum,Gymnema,Apocynaceae,15,49
Vitex glabrata,Vitex,Lamiaceae,44,213
Astronia viridifolia,Astronia,Melastomataceae,6,15
Tilia mandshurica,Tilia,Malvaceae,21,89
Rhododendron viscosum,Rhododendron,Ericaceae,14,242
Orania palindan,Orania,Arecaceae,7,50
Justicia carthagenensis,Justicia,Acanthaceae,7,11
Cryptocarya costata,Cryptocarya,Lauraceae,7,40
Myrsine modesta,Myrsine,Primulaceae,8,124
Cyrtandra parvifolia,Cyrtandra,Gesneriaceae,3,13
Actephila venusta,Actephila,Phyllanthaceae,8,28
Anthurium acaule,Anthurium,Araceae,7,32
Ranunculus marginatus,Ranunculus,Ranunculaceae,19,151
Friesodielsia biglandulosa,Friesodielsia,Annonaceae,4,68
Draba pauciflora,Draba,Brassicaceae,40,394
Nephelium maingayi,Nephelium,Sapindaceae,7,152
Tetradium ruticarpum,Tetradium,Rutaceae,6,161
Stellaria fenzlii,Stellaria,Caryophyllaceae,31,314
Pimpinella cretica,Pimpinella,Apiaceae,21,71
Achudemia japonica,Achudemia,Urticaceae,6,586
Salix pyrifolia,Salix,Salicaceae,11,59
Morus cathayana,Morus,Moraceae,13,132
Piper hancei,Piper,Piperaceae,4,24
Veronica acinifolia,Veronica,Plantaginaceae,16,84
Plerandra gabriellae,Plerandra,Araliaceae,5,338
Solanum incanum,Solanum,Solanaceae,12,106
Wurfbainia testacea,Wurfbainia,Zingiberaceae,3,16
Bellevalia trifoliata,Bellevalia,Asparagaceae,13,301
Planchonella reticulata,Planchonella,Sapotaceae,3,103
Begonia taiwaniana,Begonia,Begoniaceae,1,339
Atriplex dioica,Atriplex,Amaranthaceae,21,42
Operculina brownii,Operculina,Convolvulaceae,12,21
Benstonea korthalsii,Benstonea,Pandanaceae,2,28
Lobelia heyneana,Lobelia,Campanulaceae,5,8
Lithocarpus litseifolius,Lithocarpus,Fagaceae,4,194
Persicaria senegalensis,Persicaria,Polygonaceae,13,243
Salacia viminea,Salacia,Celastraceae,4,7
Beauprea spathulifolia,Beauprea,Proteaceae,2,101
Pedicularis pennellii,Pedicularis,Orobanchaceae,10,53
Phyllogeiton discolor,Phyllogeiton,Rhamnaceae,4,289
Didymocheton pauciflorus,Didymocheton,Meliaceae,5,13
Echium asperrimum,Echium,Boraginaceae,7,66
Elaeocarpus graeffei,Elaeocarpus,Elaeocarpaceae,2,9
Noronhia cochleata,Noronhia,Oleaceae,3,75
Diospyros myriophylla,Diospyros,Ebenaceae,2,65
Sedum dendroideum,Sedum,Crassulaceae,6,11
Tachiadenus carinatus,Tachiadenus,Gentianaceae,3,380
Bouea macrophylla,Bouea,Anacardiaceae,4,31
Vitis instabilis,Vitis,Vitaceae,4,45
Melicytus alpinus,Melicytus,Violaceae,5,2750
Shorea sumatrana,Shorea,Dipterocarpaceae,3,27
Catalpa brevipes,Catalpa,Bignoniaceae,3,10
Neobrochoneura madagascariensis,Neobrochoneura,Myristicaceae,2,52
Hippeastrum reginae,Hippeastrum,Amaryllidaceae,7,24
Zehneria emirnensis,Zehneria,Cucurbitaceae,3,134
Mascagnia adamsii,Mascagnia,Malpighiaceae,2,15
Epilobium obscurum x parviflorum,Epilobium,Onagraceae,6,20
Struthanthus orbicularis,Struthanthus,Loranthaceae,3,5
Iris jacquinii,Iris,Iridaceae,6,87
Gnidia danguyana,Gnidia,Thymelaeaceae,2,152
Bergerocactus emoryi,Bergerocactus,Cactaceae,3,53
Tovomita stylosa,Tovomita,Clusiaceae,2,9
Limonium dendroides,Limonium,Plumbaginaceae,2,26
Tillandsia lineatispica,Tillandsia,Bromeliaceae,3,6
Xanthophyllum incertum,Xanthophyllum,Polygalaceae,2,33
Kniphofia hybrida,Kniphofia,Asphodelaceae,2,2
Canarium pseudodecumanum,Canarium,Burseraceae,2,9
Valerianella orientalis,Valerianella,Caprifoliaceae,5,9
Impatiens hendrikii,Impatiens,Balsaminaceae,1,8
Juncus fontanesii,Juncus,Juncaceae,10,35
Pterophylla dichotoma,Pterophylla,Cunoniaceae,1,100
Asarum tamaense,Asarum,Aristolochiaceae,1,174
Callisia graminea,Callisia,Commelinaceae,2,30
Asimitellaria pauciflora,Asimitellaria,Saxifragaceae,4,1195
Hypericum acmosepalum,Hypericum,Hypericaceae,2,10
Verbascum aschersonii,Verbascum,Scrophulariaceae,2,20
Combretum micranthum,Combretum,Combretaceae,2,2
Fumaria occidentalis,Fumaria,Papaveraceae,3,3406
Saurauia panduriformis,Saurauia,Actinidiaceae,1,4
Geranium reinii,Geranium,Geraniaceae,2,310
Kayea hexapetala,Kayea,Calophyllaceae,1,27
Ilex hypaneura,Ilex,Aquifoliaceae,1,19
Eurya calotricha,Eurya,Pentaphylacaceae,1,7
Hibbertia trachyphylla,Hibbertia,Dilleniaceae,1,200
Cocculus balfourii,Cocculus,Menispermaceae,1,34
Passiflora perfoliata,Passiflora,Passifloraceae,1,121
Dioscorea acuminata,Dioscorea,Dioscoreaceae,1,17
Stachytarpheta frantzii,Stachytarpheta,Verbenaceae,2,2
Geniostoma huttonii,Geniostoma,Loganiaceae,1,75
Fritillaria carica,Fritillaria,Liliaceae,2,22
Pittosporum hematomallum,Pittosporum,Pittosporaceae,1,61
Paepalanthus ekmanii,Paepalanthus,Eriocaulaceae,1,6
Steganthera hentyi,Steganthera,Monimiaceae,1,5
Cuphea calophylla,Cuphea,Lythraceae,1,7
Potamogeton kyushuensis,Potamogeton,Potamogetonaceae,2,36
Symplocos molobros,Symplocos,Symplocaceae,1,9
Dendrophthora epiviscum,Dendrophthora,Viscaceae,1,4
Goeppertia umbrosa,Goeppertia,Marantaceae,1,3
Heliotropium riebeckii,Heliotropium,Heliotropiaceae,1,4
Guapira laxa,Guapira,Nyctaginaceae,1,3
Cynophalla sessilis,Cynophalla,Capparaceae,1,4
Cordia anisophylla,Cordia,Cordiaceae,1,2
Lechenaultia linarioides,Lechenaultia,Goodeniaceae,1,3
Nepenthes saranganiensis,Nepenthes,Nepenthaceae,1,3
Magnolia capellinii,Magnolia,Magnoliaceae,1,5
Smilax koyamae,Smilax,Smilacaceae,1,4
Magnistipula butayei,Magnistipula,Chrysobalanaceae,1,2
Utricularia laciniata,Utricularia,Lentibulariaceae,1,4
Gordonia glabrata,Gordonia,Theaceae,1,2
Corylus colurnoides,Corylus,Betulaceae,1,3
Oxalis psoralioides,Oxalis,Oxalidaceae,1,2
Berberis emarginata,Berberis,Berberidaceae,1,1
Cistus osbaeckifolius,Cistus,Cistaceae,1,1
Bonnaya veronicaefolia,Bonnaya,Linderniaceae,1,1
Erythroxylum couveleense,Erythroxylum,Erythroxylaceae,1,2
Barringtonia palawanensis,Barringtonia,Lecythidaceae,1,1
Ouratea acuminata,Ouratea,Ochnaceae,1,1
Pterostylis nutans,Pterostylis,Orchidaceae,24,1184
Mikania micrantha,Mikania,Asteraceae,115,9026
Uncaria cordata,Uncaria,Rubiaceae,24,373
Intsia bijuga,Intsia,Fabaceae,87,1044
Helictochloa pratensis,Helictochloa,Poaceae,136,21260
Schoenoplectus pungens,Schoenoplectus,Cyperaceae,77,1255
Eugenia pseudopsidium,Eugenia,Myrtaceae,13,153
Excoecaria cochinchinensis,Excoecaria,Euphorbiaceae,24,184
Rosa majalis,Rosa,Rosaceae,67,951
Vincetoxicum indicum,Vincetoxicum,Apocynaceae,15,33
Betonica officinalis,Betonica,Lamiaceae,43,84855
Rhexia nashii,Rhexia,Melastomataceae,6,14
Sterculia macrophylla,Sterculia,Malvaceae,20,175
Vaccinium myrtilloides,Vaccinium,Ericaceae,14,153
Hydriastele ramsayi,Hydriastele,Arecaceae,7,41
Dicliptera japonica,Dicliptera,Acanthaceae,6,1009
Ocotea eggersiana,Ocotea,Lauraceae,7,33
Androsace ochotensis,Androsace,Primulaceae,8,117
Kohleria spicata,Kohleria,Gesneriaceae,3,13
Breynia villosa,Breynia,Phyllanthaceae,8,21
Anthurium sellowianum,Anthurium,Araceae,7,24
Anemonastrum canadense,Anemonastrum,Ranunculaceae,19,110
Hubera forbesii,Hubera,Annonaceae,4,67
Lepidium graminifolium,Lepidium,Brassicaceae,40,335
Mischocarpus pyriformis,Mischocarpus,Sapindaceae,7,150
Melicope accedens,Melicope,Rutaceae,6,138
Polycarpaea corymbosa,Polycarpaea,Caryophyllaceae,31,186
Ferula glauca,Ferula,Apiaceae,21,69
Elatostema umbellatum,Elatostema,Urticaceae,6,494
Casearia corymbosa,Casearia,Salicaceae,11,57
Ficus storckii,Ficus,Moraceae,13,71
Peperomia mauiensis,Peperomia,Piperaceae,4,23
Callitriche deflexa,Callitriche,Plantaginaceae,16,68
Hydrocotyle callicarpa,Hydrocotyle,Araliaceae,5,197
Nicotiana obtusifolia,Nicotiana,Solanaceae,12,37
Plagiostachys escritorii,Plagiostachys,Zingiberaceae,3,12
Ornithogalum orthophyllum,Ornithogalum,Asparagaceae,13,65
Sideroxylon leucophyllum,Sideroxylon,Sapotaceae,3,90
Begonia ravenii,Begonia,Begoniaceae,1,327
Alternanthera denticulata,Alternanthera,Amaranthaceae,20,635
Convolvulus angustissimus,Convolvulus,Convolvulaceae,11,456
Benstonea epiphytica,Benstonea,Pandanaceae,2,24
Wahlenbergia albomarginata,Wahlenbergia,Campanulaceae,4,5299
Lithocarpus leptogyne,Lithocarpus,Fagaceae,4,140
Polygonum spergulariiforme,Polygonum,Polygonaceae,13,63
Salacia forsteriana,Salacia,Celastraceae,4,6
Grevillea papuana,Grevillea,Proteaceae,2,95
Agalinis harperi,Agalinis,Orobanchaceae,10,26
Berchemia magna,Berchemia,Rhamnaceae,4,223
Turraea sericea,Turraea,Meliaceae,4,579
Johnstonella fastigiata,Johnstonella,Boraginaceae,7,49
Elaeocarpus macranthus,Elaeocarpus,Elaeocarpaceae,2,8
Chionanthus curvicarpus,Chionanthus,Oleaceae,3,61
Diospyros stenocarpa,Diospyros,Ebenaceae,2,65
Crassula exserta,Crassula,Crassulaceae,6,10
Gentianella tenuifolia,Gentianella,Gentianaceae,3,261
Cyrtocarpa edulis,Cyrtocarpa,Anacardiaceae,4,30
Vitis koberi,Vitis,Vitaceae,4,25
Viola filicaulis,Viola,Violaceae,5,2366
Shorea macrantha,Shorea,Dipterocarpaceae,3,22
Stereospermum chelonoides,Stereospermum,Bignoniaceae,3,10
Myristica clemensii,Myristica,Myristicaceae,2,51
Allium ascalonicum,Allium,Amaryllidaceae,7,22
Kedrostis elongata,Kedrostis,Cucurbitaceae,3,75
Tetrapterys buxifolia,Tetrapterys,Malpighiaceae,2,10
Oenothera grandis,Oenothera,Onagraceae,6,12
Taxillus nigrans,Taxillus,Loranthaceae,2,322
Gladiolus imbricatus,Gladiolus,Iridaceae,6,54
Kelleria ericoides,Kelleria,Thymelaeaceae,2,134
Armatocereus cartwrightianus,Armatocereus,Cactaceae,3,45
Garcinia luzoniensis,Garcinia,Clusiaceae,2,8
Limonium sommierianum,Limonium,Plumbaginaceae,2,22
Vriesea incurva,Vriesea,Bromeliaceae,3,6
Xanthophyllum resupinatum,Xanthophyllum,Polygalaceae,2,30
Xanthorrhoea semiplana,Xanthorrhoea,Asphodelaceae,1,1465
Commiphora caudata,Commiphora,Burseraceae,2,6
Cephalaria transsylvanica,Cephalaria,Caprifoliaceae,5,8
Impatiens henslowiana,Impatiens,Balsaminaceae,1,8
Juncus supinus,Juncus,Juncaceae,10,26
Pterophylla hildebrandtii,Pterophylla,Cunoniaceae,1,92
Isotrema tanzawanum,Isotrema,Aristolochiaceae,1,132
Tricarpelema philippense,Tricarpelema,Commelinaceae,2,18
Saxifraga aizoon,Saxifraga,Saxifragaceae,4,8
Hypericum beccarii,Hypericum,Hypericaceae,2,10
Scrophularia grandiflora,Scrophularia,Scrophulariaceae,2,15
Conocarpus lancifolius,Conocarpus,Combretaceae,2,2
Fumaria reuteri,Fumaria,Papaveraceae,3,431
Saurauia sterrolepida,Saurauia,Actinidiaceae,1,4
Geranium cuneatum,Geranium,Geraniaceae,2,279
Calophyllum rivulare,Calophyllum,Calophyllaceae,1,25
Ilex sterrophylla,Ilex,Aquifoliaceae,1,18
Eurya pluriflora,Eurya,Pentaphylacaceae,1,7
Hibbertia villifera,Hibbertia,Dilleniaceae,1,197
Cyclea polypetala,Cyclea,Menispermaceae,1,32
Deidamia thompsoniana,Deidamia,Passifloraceae,1,96
Tacca borneensis,Tacca,Dioscoreaceae,1,17
Verbena elegans,Verbena,Verbenaceae,2,2
Geniostoma weinlandii,Geniostoma,Loganiaceae,1,72
Gagea japonica,Gagea,Liliaceae,2,20
Pittosporum collinum,Pittosporum,Pittosporaceae,1,59
Eriocaulon modestum,Eriocaulon,Eriocaulaceae,1,5
Tambourissa dorrii,Tambourissa,Monimiaceae,1,5
Cuphea setosa,Cuphea,Lythraceae,1,7
Potamogeton apertus,Potamogeton,Potamogetonaceae,2,20
Symplocos trichomarginalis,Symplocos,Symplocaceae,1,8
Dendrophthora sessilifolia,Dendrophthora,Viscaceae,1,4
Trachyphrynium braunianum,Trachyphrynium,Marantaceae,1,3
Heliotropium socotranum,Heliotropium,Heliotropiaceae,1,4
Guapira leonis,Guapira,Nyctaginaceae,1,3
Hispaniolanthus dolichopodus,Hispaniolanthus,Capparaceae,1,4
Cordia crispiflora,Cordia,Cordiaceae,1,2
Scaevola barrierei,Scaevola,Goodeniaceae,1,3
Nepenthes alfredoi,Nepenthes,Nepenthaceae,1,2
Magnolia shiluensis,Magnolia,Magnoliaceae,1,5
Smilax kwangsiensis,Smilax,Smilacaceae,1,4
Microdesmia rigida,Microdesmia,Chrysobalanaceae,1,2
Utricularia myriocista,Utricularia,Lentibulariaceae,1,4
Camellia cordifolia,Camellia,Theaceae,1,1
Alnus elliptica,Alnus,Betulaceae,1,2
Oxalis tenerrima,Oxalis,Oxalidaceae,1,2
Berberis macrosepala,Berberis,Berberidaceae,1,1
Cistus pauranthus,Cistus,Cistaceae,1,1
Lindernia beasleyi,Lindernia,Linderniaceae,1,1
Erythroxylum echinodendron,Erythroxylum,Erythroxylaceae,1,2
Barringtonia pauciflora,Barringtonia,Lecythidaceae,1,1
Ouratea acunae,Ouratea,Ochnaceae,1,1
Thelymitra pauciflora,Thelymitra,Orchidaceae,24,1125
Taraxacum ceratophorum,Taraxacum,Asteraceae,115,599
Faramea occidentalis,Faramea,Rubiaceae,24,317
Lathyrus cicera,Lathyrus,Fabaceae,87,982
Paspalum dilatatum,Paspalum,Poaceae,136,5491
Ficinia nodosa,Ficinia,Cyperaceae,76,3089
Syzygium zeylanicum,Syzygium,Myrtaceae,13,143
Euphorbia spinosa,Euphorbia,Euphorbiaceae,23,692
Potentilla pulchella,Potentilla,Rosaceae,66,767
Vincetoxicum japonicum,Vincetoxicum,Apocynaceae,14,268
Callicarpa pentandra,Callicarpa,Lamiaceae,43,542
Astronia megalantha,Astronia,Melastomataceae,6,11
Grewia acuminata,Grewia,Malvaceae,20,174
Rhododendron eriocarpum,Rhododendron,Ericaceae,14,60
Livistona benthamii,Livistona,Arecaceae,7,39
Ruellia californica,Ruellia,Acanthaceae,6,88
Endiandra hypotephra,Endiandra,Lauraceae,7,21
Ardisia oxyphylla,Ardisia,Primulaceae,8,73
Cyrtandra fuscovellea,Cyrtandra,Gesneriaceae,3,12
Antidesma tetrandrum,Antidesma,Phyllanthaceae,7,266
Philodendron gloriosum,Philodendron,Araceae,7,23
Clematis pickeringii,Clematis,Ranunculaceae,19,85
Annona exsucca,Annona,Annonaceae,4,65
Barbarea intermedia,Barbarea,Brassicaceae,39,9636
Dodonaea triquetra,Dodonaea,Sapindaceae,7,132
Zanthoxylum kauaense,Zanthoxylum,Rutaceae,6,85
Dianthus longicalyx,Dianthus,Caryophyllaceae,30,1505
Hellenocarum multiflorum,Hellenocarum,Apiaceae,21,52
Urtica subinermis,Urtica,Urticaceae,6,460
Salix gilgiana,Salix,Salicaceae,10,999
Ficus glandifera,Ficus,Moraceae,13,67
Peperomia molleri,Peperomia,Piperaceae,4,19
Angelonia angustifolia,Angelonia,Plantaginaceae,16,42
Hydrocotyle robusta,Hydrocotyle,Araliaceae,5,134
Exodeconus miersii,Exodeconus,Solanaceae,11,149
Globba parviflora,Globba,Zingiberaceae,3,11
Asparagus falcatus,Asparagus,Asparagaceae,13,56
Pichonia dubia,Pichonia,Sapotaceae,3,84
Begonia lukuana,Begonia,Begoniaceae,1,228
Achyranthes sicula,Achyranthes,Amaranthaceae,20,491
Wilsonia backhousei,Wilsonia,Convolvulaceae,11,138
Benstonea gibbsiana,Benstonea,Pandanaceae,2,24
Cyclocodon axillaris,Cyclocodon,Campanulaceae,4,207
Castanopsis costata,Castanopsis,Fagaceae,4,115
Polygonum glaucum,Polygonum,Polygonaceae,13,56
Pristimera glaga,Pristimera,Celastraceae,4,5
Grevillea dimidiata,Grevillea,Proteaceae,2,83
Euphrasia collina,Euphrasia,Orobanchaceae,9,1769
Cryptandra amara,Cryptandra,Rhamnaceae,4,146
Didymocheton rufescens,Didymocheton,Meliaceae,4,363
Alkanna orientalis,Alkanna,Boraginaceae,7,38
Sloanea brachystyla,Sloanea,Elaeocarpaceae,2,8
Fraxinus floribunda,Fraxinus,Oleaceae,3,49
Diospyros pustulata,Diospyros,Ebenaceae,2,50
Sedum adolphi,Sedum,Crassulaceae,6,7
Tripterospermum luzonense,Tripterospermum,Gentianaceae,3,199
Semecarpus albicans,Semecarpus,Anacardiaceae,4,20
Ampelocissus frutescens,Ampelocissus,Vitaceae,4,11
Viola sieboldii,Viola,Violaceae,5,725
Vatica maingayi,Vatica,Dipterocarpaceae,3,22
Tecoma smithii,Tecoma,Bignoniaceae,3,9
Knema linguiformis,Knema,Myristicaceae,2,50
Crinum jagus,Crinum,Amaryllidaceae,7,18
Trichosanthes edulis,Trichosanthes,Cucurbitaceae,3,68
Byrsonima gardneriana,Byrsonima,Malpighiaceae,2,9
Ludwigia suffruticosa,Ludwigia,Onagraceae,6,9
Amyema seemeniana,Amyema,Loranthaceae,2,170
Sparaxis grandiflora,Sparaxis,Iridaceae,6,48
Amyxa pluricornis,Amyxa,Thymelaeaceae,2,83
Cochemiea halei,Cochemiea,Cactaceae,3,34
Garcinia riparia,Garcinia,Clusiaceae,2,8
Limonium laetum,Limonium,Plumbaginaceae,2,21
Aechmea chantinii,Aechmea,Bromeliaceae,3,5
Polygala bifoliata,Polygala,Polygalaceae,2,21
Aloe capitata,Aloe,Asphodelaceae,1,240
Canarium grandifolium,Canarium,Burseraceae,2,5
Lonicera subhispida,Lonicera,Caprifoliaceae,5,7
Impatiens lantziana,Impatiens,Balsaminaceae,1,8
Juncus antarcticus,Juncus,Juncaceae,9,311
Pterophylla humblotii,Pterophylla,Cunoniaceae,1,92
Isotrema cucurbitifolium,Isotrema,Aristolochiaceae,1,131
Commelina capitata,Commelina,Commelinaceae,2,12
Mukdenia rossii,Mukdenia,Saxifragaceae,4,6
Hypericum uralum,Hypericum,Hypericaceae,2,9
Verbascum densiflorum x nigrum,Verbascum,Scrophulariaceae,2,12
Terminalia whitmorei,Terminalia,Combretaceae,2,2
Stylophorum diphyllum,Stylophorum,Papaveraceae,3,97
Saurauia albiflora,Saurauia,Actinidiaceae,1,3
Geranium soboliferum,Geranium,Geraniaceae,2,109
Calophyllum pauciflorum,Calophyllum,Calophyllaceae,1,23
Ilex volkensiana,Ilex,Aquifoliaceae,1,18
Eurya roemeri,Eurya,Pentaphylacaceae,1,7
Hibbertia crinita,Hibbertia,Dilleniaceae,1,178
Paratinospora dentata,Paratinospora,Menispermaceae,1,28
Adenia acuta,Adenia,Passifloraceae,1,77
Dioscorea tsaratananensis,Dioscorea,Dioscoreaceae,1,16
Verbena lilacina,Verbena,Verbenaceae,1,49
Strychnos myrtoides,Strychnos,Loganiaceae,1,69
Fritillaria obliqua,Fritillaria,Liliaceae,2,13
Pittosporum leratii,Pittosporum,Pittosporaceae,1,56
