accepted_species,genus,family,n_islands,n_records
Asparagus scoparius,Asparagus,Asparagaceae,8,177
Pouteria stipitata,Pouteria,Sapotaceae,3,10
Begonia hayatae,Begonia,Begoniaceae,1,25
Salicornia maritima,Salicornia,Amaranthaceae,14,31
Xenostegia medium,Xenostegia,Convolvulaceae,7,178
Benstonea brunigii,Benstonea,Pandanaceae,2,5
Clermontia oblongifolia,Clermontia,Campanulaceae,3,44
Lithocarpus kostermansii,Lithocarpus,Fagaceae,3,34
Polygonum humifusum,Polygonum,Polygonaceae,8,22
Euonymus loheri,Euonymus,Celastraceae,3,7
Banksia paludosa,Banksia,Proteaceae,2,3
Aureolaria flava,Aureolaria,Orobanchaceae,6,29
Ziziphus crebrivenosa,Ziziphus,Rhamnaceae,3,17
Didymocheton variabilis,Didymocheton,Meliaceae,3,90
Eritrichium sericeum,Eritrichium,Boraginaceae,5,6
Sericolea gaultheria,Sericolea,Elaeocarpaceae,1,76
Forsythia togashii,Forsythia,Oleaceae,2,25
Diospyros amboinensis,Diospyros,Ebenaceae,2,7
Aeonium cuneatum,Aeonium,Crassulaceae,3,217
Buchanania engleriana,Buchanania,Anacardiaceae,3,5
Enicostema elizabethiae,Enicostema,Gentianaceae,2,65
Vitis vulpina,Vitis,Vitaceae,3,6
Viola heldreichiana,Viola,Violaceae,4,13
Parashorea macrophylla,Parashorea,Dipterocarpaceae,2,35
Horsfieldia sparsa,Horsfieldia,Myristicaceae,2,4
Jacaranda obtusifolia,Jacaranda,Bignoniaceae,2,8
Zephyranthes bifolia,Zephyranthes,Amaryllidaceae,4,8
Sicyos anunu,Sicyos,Cucurbitaceae,2,42
Epilobium treleasianum,Epilobium,Onagraceae,4,5
Acridocarpus perrieri,Acridocarpus,Malpighiaceae,1,53
Amyema gravis,Amyema,Loranthaceae,2,4
Romulea ligustica,Romulea,Iridaceae,3,150
Pimelea sericostachya,Pimelea,Thymelaeaceae,2,3
Harrisia martinii,Harrisia,Cactaceae,2,19
Garcinia parvula,Garcinia,Clusiaceae,1,154
Armeria multiceps,Armeria,Plumbaginaceae,1,289
Wittmackia abbreviata,Wittmackia,Bromeliaceae,2,10
Securidaca lophosoma,Securidaca,Polygalaceae,2,2
Aloe namorokaensis,Aloe,Asphodelaceae,1,18
Commiphora ornifolia,Commiphora,Burseraceae,1,39
Symphoricarpos doorenbosii,Symphoricarpos,Caprifoliaceae,3,6
Impatiens nomenyae,Impatiens,Balsaminaceae,1,5
Pterophylla paitensis,Pterophylla,Cunoniaceae,1,48
Juncus subtilis,Juncus,Juncaceae,4,32
Lithophragma cymbalaria,Lithophragma,Saxifragaceae,2,83
Aristolochia adiastola,Aristolochia,Aristolochiaceae,1,17
Aneilema sinicum,Aneilema,Commelinaceae,1,40
Verbascum salicifolium,Verbascum,Scrophulariaceae,2,2
Psorospermum brachypodum,Psorospermum,Hypericaceae,1,43
Terminalia diversipilosa,Terminalia,Combretaceae,1,19
Saurauia kajewskii,Saurauia,Actinidiaceae,1,2
Argemone gracilenta,Argemone,Papaveraceae,2,2
Geranium balgooyi,Geranium,Geraniaceae,1,15
Calophyllum piluliferum,Calophyllum,Calophyllaceae,1,6
Ilex huiana,Ilex,Aquifoliaceae,1,4
Adinandra polyneura,Adinandra,Pentaphylacaceae,1,2
Albertisia triplinervis,Albertisia,Menispermaceae,1,4
Hibbertia moratii,Hibbertia,Dilleniaceae,1,8
Dioscorea amazonum,Dioscorea,Dioscoreaceae,1,2
Adenia cladosepala,Adenia,Passifloraceae,1,5
Lantana ciferriana,Lantana,Verbenaceae,1,3
Geniostema rupestre,Geniostema,Loganiaceae,1,6
Fritillaria kiusiana,Fritillaria,Liliaceae,1,6
Pittosporum truncatum,Pittosporum,Pittosporaceae,1,8
Potamogeton fauriei,Potamogeton,Potamogetonaceae,1,11
Comanthera imbricata,Comanthera,Eriocaulaceae,1,1
Hedycarya loxocarya,Hedycarya,Monimiaceae,1,1
Goeppertia sciuroides,Goeppertia,Marantaceae,1,1
Cuphea linarioides,Cuphea,Lythraceae,1,1
Symplocos batakensis,Symplocos,Symplocaceae,1,1
Dendrophthora picotensis,Dendrophthora,Viscaceae,1,1
Guapira petenensis,Guapira,Nyctaginaceae,1,1
Tournefortia latifolia,Tournefortia,Heliotropiaceae,1,1
Thylachium angustifolium,Thilachium,Capparaceae,1,1
Magnolia foggii,Magnolia,Magnoliaceae,1,1
Varronia tomentosa,Varronia,Cordiaceae,1,1
Leschenaultia linioides,Leschenaultia,Goodeniaceae,1,1
Cephalanthera falcata,Cephalanthera,Orchidaceae,20,670
Gamochaeta purpurea,Gamochaeta,Asteraceae,91,1902
Buchozia japonica,Buchozia,Rubiaceae,18,228
Ornithopus compressus,Ornithopus,Fabaceae,70,2822
Agrostis scabra,Agrostis,Poaceae,100,1106
Carex pisiformis,Carex,Cyperaceae,52,4541
Rhodamnia cinerea,Rhodamnia,Myrtaceae,10,185
Euphorbia saratoi,Euphorbia,Euphorbiaceae,16,175
Rubus pedatus,Rubus,Rosaceae,43,1267
Vincetoxicum nikoense,Vincetoxicum,Apocynaceae,10,115
Hyptis brevipes,Hyptis,Lamiaceae,28,263
Melastoma eleagnoides,Melastoma,Melastomataceae,5,7
Brachychiton acerifolius,Brachychiton,Malvaceae,15,58
Epacris pulchella,Epacris,Ericaceae,10,98
Calamus longipinna,Calamus,Arecaceae,5,38
Hypoestes forskaolii,Hypoestes,Acanthaceae,4,49
Litsea panamonja,Litsea,Lauraceae,5,49
Myrsine trinitatis,Myrsine,Primulaceae,6,18
Didymocarpus citrinus,Didymocarpus,Gesneriaceae,2,24
Synostemon stenocladus,Synostemon,Phyllanthaceae,6,56
Anthurium intermedium,Anthurium,Araceae,5,31
Thalictrum filamentosum,Thalictrum,Ranunculaceae,13,71
Fenerivia richardiana,Fenerivia,Annonaceae,3,94
Draba arctica,Draba,Brassicaceae,21,571
Elattostachys bidwillii,Elattostachys,Sapindaceae,6,12
Melicope peduncularis,Melicope,Rutaceae,4,26
Dianthus carthusianorum,Dianthus,Caryophyllaceae,18,229
Sison amomum,Sison,Apiaceae,13,31633
Boehmeria pilosiuscula,Boehmeria,Urticaceae,4,509
Casearia grandiflora,Casearia,Salicaceae,7,25
Ficus subtrinervia,Ficus,Moraceae,9,143
Piper frustratum,Piper,Piperaceae,3,19
Linaria reflexa,Linaria,Plantaginaceae,10,483
Polyscias jackiana,Polyscias,Araliaceae,4,8
Solanum pseudoquina,Solanum,Solanaceae,8,41
Alpinia odontonema,Alpinia,Zingiberaceae,2,24
Acanthocarpus preissii,Acanthocarpus,Asparagaceae,8,114
Palaquium merrillii,Palaquium,Sapotaceae,3,8
Begonia kinabaluensis,Begonia,Begoniaceae,1,25
Chenopodium quinoa,Chenopodium,Amaranthaceae,13,817
Lepistemon urceolatus,Lepistemon,Convolvulaceae,7,61
Benstonea pseudosyncarpa,Benstonea,Pandanaceae,2,5
Lobelia reinwardtiana,Lobelia,Campanulaceae,3,41
Quercus edithiae,Quercus,Fagaceae,3,34
Triplaris americana,Triplaris,Polygonaceae,8,13
Euonymus euphlebius,Euonymus,Celastraceae,3,6
Grevillea alpina,Grevillea,Proteaceae,2,3
Phelipanche olbiensis,Phelipanche,Orobanchaceae,6,14
Rhamnus disperma,Rhamnus,Rhamnaceae,3,16
Aglaia ceramica,Aglaia,Meliaceae,3,19
Mertensia paniculata,Mertensia,Boraginaceae,5,6
Elaeocarpus geminiflorus,Elaeocarpus,Elaeocarpaceae,1,73
Chionanthus longipetalus,Chionanthus,Oleaceae,2,24
Diospyros salicifolia,Diospyros,Ebenaceae,2,7
Sedum alpestre,Sedum,Crassulaceae,3,195
Cotinus obovatus,Cotinus,Anacardiaceae,3,5
Sebaea brachyphylla,Sebaea,Gentianaceae,2,43
Ampelocissus africana,Ampelocissus,Vitaceae,3,5
Viola riviniana x rupestris,Viola,Violaceae,4,7
Dipterocarpus zeylanicus,Dipterocarpus,Dipterocarpaceae,2,34
Knema alvarezii,Knema,Myristicaceae,2,4
Lamiodendron magnificum,Lamiodendron,Bignoniaceae,2,8
Allium multibulbosum,Allium,Amaryllidaceae,4,7
Papuasicyos belensis,Papuasicyos,Cucurbitaceae,2,41
Epilobium gunnianum,Epilobium,Onagraceae,3,279
Rhynchophora phillipsonii,Rhynchophora,Malpighiaceae,1,53
Amyema pyriformis,Amyema,Loranthaceae,2,4
Libertia mooreae,Libertia,Iridaceae,3,101
Aquilaria agallocha,Aquilaria,Thymelaeaceae,2,2
Leptocereus weingartianus,Leptocereus,Cactaceae,2,19
Clusia gundlachii,Clusia,Clusiaceae,1,151
Armeria sardoa,Armeria,Plumbaginaceae,1,198
Werauhia broadwayi,Werauhia,Bromeliaceae,2,5
Polygala arcuata,Polygala,Polygalaceae,1,214
Aloe antsingyensis,Aloe,Asphodelaceae,1,17
Commiphora planifrons,Commiphora,Burseraceae,1,36
Zabelia dielsii,Zabelia,Caprifoliaceae,3,5
Impatiens thwaitesii,Impatiens,Balsaminaceae,1,5
Pterophylla vescoi,Pterophylla,Cunoniaceae,1,48
Juncus secundus,Juncus,Juncaceae,4,18
Micranthes laciniata,Micranthes,Saxifragaceae,2,71
Aristolochia leptosticta,Aristolochia,Aristolochiaceae,1,16
Pseudoparis cauliflora,Pseudoparis,Commelinaceae,1,38
Scrophularia yoshimurae,Scrophularia,Scrophulariaceae,1,85
Hypericum stenobotrys,Hypericum,Hypericaceae,1,34
Combretum coursianum,Combretum,Combretaceae,1,18
Saurauia lepidota,Saurauia,Actinidiaceae,1,2
Argemone platyceras,Argemone,Papaveraceae,2,2
Pelargonium madagascariense,Pelargonium,Geraniaceae,1,14
Mammea africana,Mammea,Calophyllaceae,1,6
Ilex kelabitana,Ilex,Aquifoliaceae,1,4
Adinandra subauriculata,Adinandra,Pentaphylacaceae,1,2
Cocculus diversifolius,Cocculus,Menispermaceae,1,4
Didesmandra aspera,Didesmandra,Dilleniaceae,1,7
Dioscorea brevipetiolata,Dioscorea,Dioscoreaceae,1,2
Adenia longestipitata,Adenia,Passifloraceae,1,5
Lippia scaberrima,Lippia,Verbenaceae,1,3
Schizacme ciliata,Schizacme,Loganiaceae,1,6
Gagea juliae,Gagea,Liliaceae,1,5
Pittosporum pangalanense,Pittosporum,Pittosporaceae,1,6
Potamogeton yamagataensis,Potamogeton,Potamogetonaceae,1,5
Eriocaulon batholithicola,Eriocaulon,Eriocaulaceae,1,1
Kibara flagelliformis,Kibara,Monimiaceae,1,1
Goeppertia variegata,Goeppertia,Marantaceae,1,1
Cuphea procumbens,Cuphea,Lythraceae,1,1
Symplocos bractealis,Symplocos,Symplocaceae,1,1
Dendrophthora ternata,Dendrophthora,Viscaceae,1,1
Guapira warmingii,Guapira,Nyctaginaceae,1,1
Tournefortia latisepala,Tournefortia,Heliotropiaceae,1,1
Thylachium monophyllum,Thilachium,Capparaceae,1,1
Magnolia nordenskioeldi,Magnolia,Magnoliaceae,1,1
Varronia vasqueziana,Varronia,Cordiaceae,1,1
Scaevola samoensis,Scaevola,Goodeniaceae,1,1
Epidendrum rigidum,Epidendrum,Orchidaceae,20,653
Pilosella cymosa,Pilosella,Asteraceae,91,1564
Neonauclea calycina,Neonauclea,Rubiaceae,18,184
Vicia hybrida,Vicia,Fabaceae,70,1058
Cenchrus americanus,Cenchrus,Poaceae,99,1110
Carex atrofusca,Carex,Cyperaceae,52,1069
Corymbia stockeri,Corymbia,Myrtaceae,10,162
Euphorbia dioeca,Euphorbia,Euphorbiaceae,16,164
Rubus vestitus,Rubus,Rosaceae,42,7857
Tabernaemontana alternifolia,Tabernaemontana,Apocynaceae,10,110
Salvia hispanica,Salvia,Lamiaceae,28,236
Pleroma mutabile,Pleroma,Melastomataceae,5,7
Corchorus orinocensis,Corchorus,Malvaceae,15,57
Vaccinium stamineum,Vaccinium,Ericaceae,10,50
Calamus diepenhorstii,Calamus,Arecaceae,5,37
Strobilanthes japonica,Strobilanthes,Acanthaceae,4,46
Machilus velutina,Machilus,Lauraceae,5,44
Myrsine porosa,Myrsine,Primulaceae,6,11
Cyrtandra gibbsiae,Cyrtandra,Gesneriaceae,2,23
Cleistanthus peninsularis,Cleistanthus,Phyllanthaceae,6,55
Arisaema polyphyllum,Arisaema,Araceae,5,30
Clematis brachyura,Clematis,Ranunculaceae,13,24
Polyalthia insignis,Polyalthia,Annonaceae,3,90
Matthiola longipetala,Matthiola,Brassicaceae,21,455
Acer crataegifolium,Acer,Sapindaceae,5,2395
Flindersia schottiana,Flindersia,Rutaceae,4,22
Arenaria balearica,Arenaria,Caryophyllaceae,17,1503
Bunium bulbocastanum,Bunium,Apiaceae,13,1514
Obetia ficifolia,Obetia,Urticaceae,4,302
Azara serrata,Azara,Salicaceae,7,23
Ficus casearioides,Ficus,Moraceae,9,139
Piper ovatum,Piper,Piperaceae,3,19
Limnophila indica,Limnophila,Plantaginaceae,10,113
Polyscias paniculata,Polyscias,Araliaceae,4,6
Petunia integrifolia,Petunia,Solanaceae,8,36
Etlingera brachychila,Etlingera,Zingiberaceae,2,24
Cordyline rubra,Cordyline,Asparagaceae,8,107
Palaquium oxleyanum,Palaquium,Sapotaceae,3,7
Begonia pendula,Begonia,Begoniaceae,1,25
Nitrosalsola vermiculata,Nitrosalsola,Amaranthaceae,13,446
Argyreia mollis,Argyreia,Convolvulaceae,7,60
Freycinetia linearifolia,Freycinetia,Pandanaceae,2,5
Adenophora gmelinii,Adenophora,Campanulaceae,3,38
Lithocarpus rotundatus,Lithocarpus,Fagaceae,3,26
Rumex alpinus,Rumex,Polygonaceae,7,2354
Salacia vitiensis,Salacia,Celastraceae,3,6
Grevillea curviloba,Grevillea,Proteaceae,2,3
Striga parviflora,Striga,Orobanchaceae,6,9
Ventilago malaccensis,Ventilago,Rhamnaceae,3,16
Aglaia brassii,Aglaia,Meliaceae,3,17
Echium nervosum,Echium,Boraginaceae,4,862
Sericolea pullei,Sericolea,Elaeocarpaceae,1,71
Jasminum octocuspe,Jasminum,Oleaceae,2,20
Diospyros adiensis,Diospyros,Ebenaceae,2,6
Aeonium hierrense,Aeonium,Crassulaceae,3,156
Mangifera lagenifera,Mangifera,Anacardiaceae,3,5
Lisianthus silenifolius,Lisianthus,Gentianaceae,2,41
Cissus antarctica,Cissus,Vitaceae,3,5
Viola phitosiana,Viola,Violaceae,4,6
Hopea andersonii,Hopea,Dipterocarpaceae,2,34
Myristica laevis,Myristica,Myristicaceae,2,4
Tabebuia roseoalba,Tabebuia,Bignoniaceae,2,8
Crinum uniflorum,Crinum,Amaryllidaceae,4,7
Thladiantha cordifolia,Thladiantha,Cucurbitaceae,2,33
Epilobium chionanthum,Epilobium,Onagraceae,3,179
Philgamia glabrifolia,Philgamia,Malpighiaceae,1,52
Amyema quandang,Amyema,Loranthaceae,2,4
Crocus variegatus,Crocus,Iridaceae,3,55
Aquilaria hirta,Aquilaria,Thymelaeaceae,2,2
Ferocactus johnstonianus,Ferocactus,Cactaceae,2,18
Symphonia gymnoclada,Symphonia,Clusiaceae,1,101
Limonium coombense,Limonium,Plumbaginaceae,1,155
Tillandsia dura,Tillandsia,Bromeliaceae,2,4
Polygala macroptera,Polygala,Polygalaceae,1,133
Aloe laeta,Aloe,Asphodelaceae,1,16
Boswellia socotrana,Boswellia,Burseraceae,1,35
Valeriana ajanensis,Valeriana,Caprifoliaceae,3,4
Impatiens arguta,Impatiens,Balsaminaceae,1,4
Pancheria brunhesii,Pancheria,Cunoniaceae,1,47
Juncus interior,Juncus,Juncaceae,4,11
Heuchera maxima,Heuchera,Saxifragaceae,2,62
Aristolochia tigrina,Aristolochia,Aristolochiaceae,1,16
Cyanotis kawakamii,Cyanotis,Commelinaceae,1,24
Verbascum spinosum,Verbascum,Scrophulariaceae,1,74
Hypericum parvulum,Hypericum,Hypericaceae,1,32
Combretum decaryi,Combretum,Combretaceae,1,18
Saurauia lorentzii,Saurauia,Actinidiaceae,1,2
Corydalis albipetala,Corydalis,Papaveraceae,2,2
Geranium ardjunense,Geranium,Geraniaceae,1,13
Mammea woodii,Mammea,Calophyllaceae,1,6
Ilex laevigata,Ilex,Aquifoliaceae,1,4
Cleyera ekmanii,Cleyera,Pentaphylacaceae,1,2
Disciphania domingensis,Disciphania,Menispermaceae,1,4
Dillenia fagifolia,Dillenia,Dilleniaceae,1,7
Dioscorea cubensis,Dioscorea,Dioscoreaceae,1,2
Passiflora ovalis,Passiflora,Passifloraceae,1,5
Stachytarpheta coccinea,Stachytarpheta,Verbenaceae,1,3
Geniostoma gaudichaudii,Geniostoma,Loganiaceae,1,5
Gagea polidorii,Gagea,Liliaceae,1,5
Pittosporum bouletii,Pittosporum,Pittosporaceae,1,5
Potamogeton lucens x perfoliatus,Potamogeton,Potamogetonaceae,1,4
Eriocaulon caesium,Eriocaulon,Eriocaulaceae,1,1
Kibara fragrans,Kibara,Monimiaceae,1,1
Goeppertia wallisii,Goeppertia,Marantaceae,1,1
Cuphea purpurea,Cuphea,Lythraceae,1,1
Symplocos cyanocarpa,Symplocos,Symplocaceae,1,1
Notothixos incanus,Notothixos,Viscaceae,1,1
Mirabilis gracilis,Mirabilis,Nyctaginaceae,1,1
Tournefortia microcalyx,Tournefortia,Heliotropiaceae,1,1
Thylachium pouponii,Thilachium,Capparaceae,1,1
Magnolia yunnanensis,Magnolia,Magnoliaceae,1,1
Bromheadia finlaysoniana,Bromheadia,Orchidaceae,20,222
Sonchus tenerrimus,Sonchus,Asteraceae,90,3982
Hexasepalum apiculatum,Hexasepalum,Rubiaceae,18,158
Neustanthus phaseoloides,Neustanthus,Fabaceae,70,818
Lepturus repens,Lepturus,Poaceae,99,452
Carex stipata,Carex,Cyperaceae,52,873
Rhodomyrtus trineura,Rhodomyrtus,Myrtaceae,10,143
Bernardia corensis,Bernardia,Euphorbiaceae,16,135
Rubus phoenicolasius,Rubus,Rosaceae,42,3377
Leichhardtia glandulifera,Leichhardtia,Apocynaceae,10,82
Clerodendrum inerme,Clerodendrum,Lamiaceae,28,115
Medinilla erpetina,Medinilla,Melastomataceae,5,6
Triumfetta repens,Triumfetta,Malvaceae,15,52
Enkianthus campanulatus,Enkianthus,Ericaceae,9,1723
Copernicia yarey,Copernicia,Arecaceae,5,31
Rungia pectinata,Rungia,Acanthaceae,4,37
Actinodaphne procera,Actinodaphne,Lauraceae,5,38
Myrsine nummularia,Myrsine,Primulaceae,5,2572
Cyrtandra urvillei,Cyrtandra,Gesneriaceae,2,19
Glochidion fulvirameum,Glochidion,Phyllanthaceae,6,52
Scindapsus curranii,Scindapsus,Araceae,5,28
Ranunculus penicillatus,Ranunculus,Ranunculaceae,12,17858
Guatteria blainii,Guatteria,Annonaceae,3,72
Cardamine graeca,Cardamine,Brassicaceae,21,238
Acer micranthum,Acer,Sapindaceae,5,1905
Haplophyllum tuberculatum,Haplophyllum,Rutaceae,4,19
Rhodalsine geniculata,Rhodalsine,Caryophyllaceae,17,203
Centella uniflora,Centella,Apiaceae,13,1273
