accepted_species,genus,family,n_islands,n_records
Aglaia rimosa,Aglaia,Meliaceae,20,357
Jasminum nudiflorum,Jasminum,Oleaceae,23,861
Diospyros toposia,Diospyros,Ebenaceae,8,77
Crassula sieberiana,Crassula,Crassulaceae,45,1349
Gentiana pneumonanthe,Gentiana,Gentianaceae,25,5421
Spondias pinnata,Spondias,Anacardiaceae,23,99
Cissus hastata,Cissus,Vitaceae,22,145
Viola collina,Viola,Violaceae,30,621
Shorea multiflora,Shorea,Dipterocarpaceae,7,278
Tecomanthe dendrophila,Tecomanthe,Bignoniaceae,15,161
Knema intermedia,Knema,Myristicaceae,10,78
Trichosanthes quinquangulata,Trichosanthes,Cucurbitaceae,23,133
Allium tuberosum,Allium,Amaryllidaceae,48,985
Stigmaphyllon ciliatum,Stigmaphyllon,Malpighiaceae,7,30
Oenothera rosea,Oenothera,Onagraceae,50,3643
Bakerella clavata,Bakerella,Loranthaceae,8,660
Sisyrinchium atlanticum,Sisyrinchium,Iridaceae,31,348
Daphne jezoensis,Daphne,Thymelaeaceae,9,274
Opuntia maxima,Opuntia,Cactaceae,16,358
Pentadesma butyracea,Pentadesma,Clusiaceae,5,124
Limonium proliferum,Limonium,Plumbaginaceae,8,24
Catopsis nutans,Catopsis,Bromeliaceae,9,35
Polygala verticillata,Polygala,Polygalaceae,10,65
Hemerocallis minor,Hemerocallis,Asphodelaceae,14,18
Santiria griffithii,Santiria,Burseraceae,8,156
Lonicera sempervirens,Lonicera,Caprifoliaceae,44,278
Impatiens wibkeae,Impatiens,Balsaminaceae,2,12
Juncus acutus,Juncus,Juncaceae,102,4943
Hypericum veronense,Hypericum,Hypericaceae,19,1200
Asarum asperum,Asarum,Aristolochiaceae,6,389
Saxifraga hypnoides,Saxifraga,Saxifragaceae,39,13421
Verbascum lychnitis,Verbascum,Scrophulariaceae,21,1754
Commelina virginica,Commelina,Commelinaceae,14,39
Spiraeanthemum graeffei,Spiraeanthemum,Cunoniaceae,4,5
Terminalia boivinii,Terminalia,Combretaceae,9,386
Actinidia rubricaulis,Actinidia,Actinidiaceae,2,51
Fumaria macrocarpa,Fumaria,Papaveraceae,37,165
Pelargonium hybridum,Pelargonium,Geraniaceae,27,230
Ilex liukiuensis,Ilex,Aquifoliaceae,9,329
Calophyllum macrophyllum,Calophyllum,Calophyllaceae,4,4
Adinandra acuminata,Adinandra,Pentaphylacaceae,4,72
Hibbertia persquamata,Hibbertia,Dilleniaceae,8,275
Stephania merrillii,Stephania,Menispermaceae,6,55
Passiflora arida,Passiflora,Passifloraceae,9,29
Dioscorea microphylla,Dioscorea,Dioscoreaceae,9,17
Stachytarpheta fruticosa,Stachytarpheta,Verbenaceae,14,32
Geniostoma hirtellum,Geniostoma,Loganiaceae,5,62
Gagea villosa,Gagea,Liliaceae,19,485
Billardiera longiflora,Billardiera,Pittosporaceae,7,1349
Tambourissa thouvenotii,Tambourissa,Monimiaceae,2,317
Eriocaulon merrillii,Eriocaulon,Eriocaulaceae,3,46
Sonneratia ovata,Sonneratia,Lythraceae,13,94
Viscum triflorum,Viscum,Viscaceae,5,368
Myriopus maculatus,Myriopus,Heliotropiaceae,10,102
Symplocos schumanniana,Symplocos,Symplocaceae,5,70
Ceodes brunoniana,Ceodes,Nyctaginaceae,12,314
Varronia revoluta,Varronia,Cordiaceae,5,85
Crateva adansonii,Crateva,Capparaceae,8,185
Nepenthes truncata,Nepenthes,Nepenthaceae,2,20
Marantochloa comorensis,Marantochloa,Marantaceae,4,172
Goodenia coronopifolia,Goodenia,Goodeniaceae,6,24
Couepia guianensis,Couepia,Chrysobalanaceae,4,9
Utricularia foliosa,Utricularia,Lentibulariaceae,11,46
Potamogeton wrightii,Potamogeton,Potamogetonaceae,18,442
Smilax maritima,Smilax,Smilacaceae,9,31
Biophytum umbraculum,Biophytum,Oxalidaceae,10,97
Camellia furfuracea,Camellia,Theaceae,3,96
Tuberaria lignosa,Tuberaria,Cistaceae,9,100
Diphylleia grayi,Diphylleia,Berberidaceae,5,677
Betula cordifolia,Betula,Betulaceae,21,131
Barringtonia revoluta,Barringtonia,Lecythidaceae,4,19
Magnolia singapurensis,Magnolia,Magnoliaceae,4,55
Campylospermum dependens,Campylospermum,Ochnaceae,3,180
Erythroxylum rufum,Erythroxylum,Erythroxylaceae,3,71
Vandellia setulosa,Vandellia,Linderniaceae,5,32
Viburnum sieboldii,Viburnum,Viburnaceae,13,701
Drypetes dolichocarpa,Drypetes,Putranjivaceae,4,18
Trianthema turgidifolium,Trianthema,Aizoaceae,10,31
Deutzia uniflora,Deutzia,Hydrangeaceae,6,118
Haloragis brownii,Haloragis,Haloragaceae,8,71
Rourea surinamensis,Rourea,Connaraceae,3,121
Linum floridanum,Linum,Linaceae,4,8
Celtis rigescens,Celtis,Cannabaceae,13,56
Hydnocarpus anomalus,Hydnocarpus,Achariaceae,2,49
Colchicum psammophilum,Colchicum,Colchicaceae,3,101
Alangium uniloculare,Alangium,Cornaceae,8,58
Bourreria polyneura,Bourreria,Ehretiaceae,3,116
Fagonia densa,Fagonia,Zygophyllaceae,5,30
Buxus macrocarpa,Buxus,Buxaceae,1,55
Vallisneria spiralis,Vallisneria,Hydrocharitaceae,14,195
Trillium grandiflorum,Trillium,Melanthiaceae,4,18
Drosera ultramafica,Drosera,Droseraceae,5,21
Cassipourea lanceolata,Cassipourea,Rhizophoraceae,4,130
Xyloolaena perrieri,Xyloolaena,Sarcolaenaceae,1,115
Montia sessiliflora,Montia,Montiaceae,4,308
Eriastrum filifolium,Eriastrum,Polemoniaceae,4,33
Icacina trichantha,Icacina,Icacinaceae,2,2
Polyosma pancheriana,Polyosma,Escalloniaceae,1,26
Sagittaria cuneata,Sagittaria,Alismataceae,8,35
Gomphandra simularensis,Gomphandra,Stemonuraceae,2,18
Erythranthe lewisii,Erythranthe,Phrymaceae,4,262
Centrolepis glabra,Centrolepis,Restionaceae,5,57
Eurycoma apiculata,Eurycoma,Simaroubaceae,2,4
Xyris navicularis,Xyris,Xyridaceae,2,27
Ribes ambiguum,Ribes,Grossulariaceae,3,59
Stylidium floodii,Stylidium,Stylidiaceae,3,6
Thismia viridistriata,Thismia,Burmanniaceae,1,29
Allocasuarina luehmannii,Allocasuarina,Casuarinaceae,2,18
Sieruela stricta,Sieruela,Cleomaceae,3,4
Nothofagus codonandra,Nothofagus,Nothofagaceae,1,103
Zygogynum vinkii,Zygogynum,Winteraceae,1,24
Dicoryphe platyphylla,Dicoryphe,Hamamelidaceae,2,17
Heliconia marginata,Heliconia,Heliconiaceae,3,7
Nymphaea gigantea,Nymphaea,Nymphaeaceae,5,6
Voatamalo eugenioides,Voatamalo,Picrodendraceae,1,50
Costus barbatus,Costus,Costaceae,2,2
Phacelia floribunda,Phacelia,Hydrophyllaceae,2,94
Musa johnsii,Musa,Musaceae,1,19
Portulaca mucronata,Portulaca,Portulacaceae,3,4
Meliosma impressa,Meliosma,Sabiaceae,1,26
Cladomyza microphylla,Cladomyza,Amphorogynaceae,1,15
Exocarpos luteolus,Exocarpos,Santalaceae,2,30
Engelhardtia roxburghiana,Engelhardtia,Juglandaceae,2,77
Dichapetalum setosum,Dichapetalum,Dichapetalaceae,1,13
Styrax paralleloneurus,Styrax,Styracaceae,1,97
Clethra bodinieri,Clethra,Clethraceae,1,6
Schisandra propinqua,Schisandra,Schisandraceae,2,7
Zelkova sicula,Zelkova,Ulmaceae,1,20
Typha minima,Typha,Typhaceae,3,7
Curculigo villosa,Curculigo,Hypoxidaceae,1,3
Hedyosmum subintegrum,Hedyosmum,Chloranthaceae,1,13
Elaeagnus magna,Elaeagnus,Elaeagnaceae,2,3
Comptoniphyllum naumanni,Comptonia,Myricaceae,1,4
Quintinia sessiliflora,Quintinia,Paracryphiaceae,1,11
Astelia neocaledonica,Astelia,Asteliaceae,1,86
Marcgravia coriacea,Marcgravia,Marcgraviaceae,1,1
Gyrocarpus jatrophifolius,Gyrocarpus,Hernandiaceae,1,1
Aponogeton cuneatus,Aponogeton,Aponogetonaceae,1,1
Anisophyllea curtisii,Anisophyllea,Anisophylleaceae,1,1
Mentzelia albicaulis,Mentzelia,Loasaceae,1,1
Nymphoides crenata,Nymphoides,Menyanthaceae,1,1
Glinus hirtus,Glinus,Molluginaceae,1,1
Harpagophytum procumbens,Harpagophytum,Pedaliaceae,1,1
Chaetocarpus schomburgkianus,Chaetocarpus,Peraceae,1,1
Thesium perrieri,Thesium,Thesiaceae,1,1
Piriqueta duarteana,Piriqueta,Turneraceae,1,1
Leptaulus daphnoides,Leptaulus,Cardiopteridaceae,1,1
Rafflesia tiomanensis,Rafflesia,Rafflesiaceae,1,1
Staphylea holocarpa,Staphylea,Staphyleaceae,1,1
Xerophyta isaloensis,Xerophyta,Velloziaceae,1,1
Microtis unifolia,Microtis,Orchidaceae,71,4304
Senecio sylvaticus,Senecio,Asteraceae,319,41135
Aidia racemosa,Aidia,Rubiaceae,81,376
Lathyrus linifolius,Lathyrus,Fabaceae,226,66761
Cynodon dactylon,Cynodon,Poaceae,415,10899
Carex capillaris,Carex,Cyperaceae,264,10419
Eucalyptus tetrodonta,Eucalyptus,Myrtaceae,35,1265
Euphorbia characias,Euphorbia,Euphorbiaceae,101,6738
Alchemilla filicaulis,Alchemilla,Rosaceae,199,27626
Gomphocarpus fruticosus,Gomphocarpus,Apocynaceae,58,919
Thymus praecox,Thymus,Lamiaceae,133,106865
Miconia bicolor,Miconia,Melastomataceae,13,220
Malvaviscus penduliflorus,Malvaviscus,Malvaceae,86,597
Harrimanella hypnoides,Harrimanella,Ericaceae,84,642
Syagrus romanzoffiana,Syagrus,Arecaceae,26,111
Sanchezia parvibracteata,Sanchezia,Acanthaceae,37,264
Cryptocarya cunninghamii,Cryptocarya,Lauraceae,19,139
Jacquinia keyensis,Jacquinia,Primulaceae,49,175
Achimenes longiflora,Achimenes,Gesneriaceae,7,9
Breynia oblongifolia,Breynia,Phyllanthaceae,35,225
Spirodela punctata,Spirodela,Araceae,38,559
Anemone ranunculoides,Anemone,Ranunculaceae,100,6730
Anaxagorea javanica,Anaxagorea,Annonaceae,13,192
Barbarea stricta,Barbarea,Brassicaceae,177,2373
Exothea paniculata,Exothea,Sapindaceae,35,207
Harrisonia brownii,Harrisonia,Rutaceae,33,133
Cerastium alpinum,Cerastium,Caryophyllaceae,205,8530
Berula erecta,Berula,Apiaceae,110,39796
Oreocnide rubescens,Oreocnide,Urticaceae,28,271
Salix arctophila,Salix,Salicaceae,54,404
Ficus adenosperma,Ficus,Moraceae,48,959
Piper hispidum,Piper,Piperaceae,18,487
Callitriche hamulata,Callitriche,Plantaginaceae,130,12195
Hedera colchica,Hedera,Araliaceae,22,2944
Solanum lyratum,Solanum,Solanaceae,61,1614
Renealmia alpinia,Renealmia,Zingiberaceae,11,74
Dracaena fragrans,Dracaena,Asparagaceae,70,563
Palaquium rostratum,Palaquium,Sapotaceae,11,117
Begonia robusta,Begonia,Begoniaceae,5,56
Salicornia virginica,Salicornia,Amaranthaceae,90,308
Ipomoea hederifolia,Ipomoea,Convolvulaceae,69,529
Freycinetia robinsonii,Freycinetia,Pandanaceae,6,17
Adenophora stricta,Adenophora,Campanulaceae,29,72
Quercus myrsinifolia,Quercus,Fagaceae,17,1726
Rumex bucephalophorus,Rumex,Polygonaceae,91,2798
Salacia macrophylla,Salacia,Celastraceae,19,78
Helicia australasica,Helicia,Proteaceae,8,173
Pedicularis flammea,Pedicularis,Orobanchaceae,57,1311
Ziziphus oenoplia,Ziziphus,Rhamnaceae,16,74
Elaeocarpus dolichostylus,Elaeocarpus,Elaeocarpaceae,7,124
Neatostema apulum,Neatostema,Boraginaceae,51,372
Chisocheton pentandrus,Chisocheton,Meliaceae,20,263
Osmanthus fragrans,Osmanthus,Oleaceae,23,454
Diospyros korthalsiana,Diospyros,Ebenaceae,8,42
Crassula multicava,Crassula,Crassulaceae,39,2215
Gentiana platypetala,Gentiana,Gentianaceae,24,283
Pistacia atlantica,Pistacia,Anacardiaceae,22,317
Tetrastigma papillosum,Tetrastigma,Vitaceae,22,141
Viola betonicifolia,Viola,Violaceae,29,1329
Shorea pauciflora,Shorea,Dipterocarpaceae,7,255
Amphilophium crucigerum,Amphilophium,Bignoniaceae,15,112
Myristica agusanensis,Myristica,Myristicaceae,10,32
Zehneria japonica,Zehneria,Cucurbitaceae,20,853
Ipheion uniflorum,Ipheion,Amaryllidaceae,46,2903
Heteropterys leona,Heteropterys,Malpighiaceae,7,26
Ludwigia epilobioides,Ludwigia,Onagraceae,46,1086
Helixanthera parasitica,Helixanthera,Loranthaceae,8,105
Trimezia martinicensis,Trimezia,Iridaceae,29,291
Wikstroemia trichotoma,Wikstroemia,Thymelaeaceae,9,264
Opuntia austrina,Opuntia,Cactaceae,16,101
Garcinia madruno,Garcinia,Clusiaceae,5,48
Limonium pectinatum,Limonium,Plumbaginaceae,7,644
Bromelia antiacantha,Bromelia,Bromeliaceae,9,33
Comesperma secundum,Comesperma,Polygalaceae,10,18
Asphodeline liburnica,Asphodeline,Asphodelaceae,13,59
Dacryodes excelsa,Dacryodes,Burseraceae,8,127
Lonicera pileata,Lonicera,Caprifoliaceae,40,31058
Impatiens tapanuliensis,Impatiens,Balsaminaceae,2,9
Luzula capitata,Luzula,Juncaceae,101,2020
Hypericum anagalloides,Hypericum,Hypericaceae,18,256
Aristolochia rugosa,Aristolochia,Aristolochiaceae,6,29
Heuchera micrantha,Heuchera,Saxifragaceae,36,1411
Myoporum boninense,Myoporum,Scrophulariaceae,20,75
Cyanotis axillaris,Cyanotis,Commelinaceae,14,32
Eucryphia lucida,Eucryphia,Cunoniaceae,3,2930
Combretum fruticosum,Combretum,Combretaceae,9,43
Saurauia congestiflora,Saurauia,Actinidiaceae,2,45
Papaver nudicaule,Papaver,Papaveraceae,36,283
Geranium bohemicum,Geranium,Geraniaceae,27,108
Ilex micrococca,Ilex,Aquifoliaceae,9,292
Calophyllum nodosum,Calophyllum,Calophyllaceae,3,95
Adinandra sarosanthera,Adinandra,Pentaphylacaceae,4,41
Hibbertia sphenandra,Hibbertia,Dilleniaceae,8,37
Cocculus carolinus,Cocculus,Menispermaceae,6,36
Passiflora alata,Passiflora,Passifloraceae,9,27
Dioscorea cumingii,Dioscorea,Dioscoreaceae,8,70
Lantana peduncularis,Lantana,Verbenaceae,13,276
Phyllangium paradoxum,Phyllangium,Loganiaceae,5,43
Medeola virginiana,Medeola,Liliaceae,19,459
Pittosporum revolutum,Pittosporum,Pittosporaceae,7,28
Monimia ovalifolia,Monimia,Monimiaceae,2,266
Syngonanthus chrysanthus,Syngonanthus,Eriocaulaceae,3,20
Lythrum alatum,Lythrum,Lythraceae,12,44
Phoradendron hexastichum,Phoradendron,Viscaceae,5,73
Heliotropium messerschmidioides,Heliotropium,Heliotropiaceae,9,458
Symplocos cerasifolia,Symplocos,Symplocaceae,5,39
Neea psychotrioides,Neea,Nyctaginaceae,12,59
Varronia leucophlyctis,Varronia,Cordiaceae,5,62
Quadrella ferruginea,Quadrella,Capparaceae,8,131
Nepenthes spathulata,Nepenthes,Nepenthaceae,2,16
Stachyphrynium placentarium,Stachyphrynium,Marantaceae,4,28
Lechenaultia filiformis,Lechenaultia,Goodeniaceae,6,17
Hirtella gracilipes,Hirtella,Chrysobalanaceae,4,8
Utricularia radiata,Utricularia,Lentibulariaceae,10,40
Potamogeton oakesianus,Potamogeton,Potamogetonaceae,16,67
Smilax lanceifolia,Smilax,Smilacaceae,8,895
Oxalis obtriangulata,Oxalis,Oxalidaceae,10,82
Camellia reticulata,Camellia,Theaceae,3,44
Helianthemum syriacum,Helianthemum,Cistaceae,9,29
Berberis cretica,Berberis,Berberidaceae,5,149
Alnus sieboldiana,Alnus,Betulaceae,18,1005
Grias cauliflora,Grias,Lecythidaceae,4,16
Magnolia gigantifolia,Magnolia,Magnoliaceae,4,43
Neckia serrata,Neckia,Ochnaceae,3,122
Erythroxylum macrophyllum,Erythroxylum,Erythroxylaceae,3,19
Vandellia scapigera,Vandellia,Linderniaceae,5,24
Sambucus gaudichaudiana,Sambucus,Viburnaceae,12,281
Drypetes teysmannii,Drypetes,Putranjivaceae,4,13
Lampranthus spectabilis,Lampranthus,Aizoaceae,8,41
Deutzia naseana,Deutzia,Hydrangeaceae,6,44
Myriophyllum tenellum,Myriophyllum,Haloragaceae,8,27
Cnestis platantha,Cnestis,Connaraceae,3,42
Linum striatum,Linum,Linaceae,4,4
Trema eurhynchum,Trema,Cannabaceae,13,50
Ryparosa kostermansii,Ryparosa,Achariaceae,2,49
Colchicum byzantinum,Colchicum,Colchicaceae,3,44
Cornus foemina,Cornus,Cornaceae,8,21
Bourreria tomentosa,Bourreria,Ehretiaceae,3,77
Tribulus pentandrus,Tribulus,Zygophyllaceae,5,20
Buxus gonoclada,Buxus,Buxaceae,1,48
Najas minor,Najas,Hydrocharitaceae,14,185
Zigadenus glaucus,Zigadenus,Melanthiaceae,4,9
Drosera brevicornis,Drosera,Droseraceae,5,13
Pellacalyx lobbii,Pellacalyx,Rhizophoraceae,4,58
Eremolaena humblotiana,Eremolaena,Sarcolaenaceae,1,114
Claytonia multiscapa,Claytonia,Montiaceae,4,117
Polemonium schmidtii,Polemonium,Polemoniaceae,4,26
Nothapodytes montana,Nothapodytes,Icacinaceae,2,2
Polyosma spicata,Polyosma,Escalloniaceae,1,21
Sagittaria subulata,Sagittaria,Alismataceae,7,59
Medusanthera samoensis,Medusanthera,Stemonuraceae,2,15
Erythranthe floribunda,Erythranthe,Phrymaceae,4,16
Sporadanthus interruptus,Sporadanthus,Restionaceae,5,48
Simaba borneensis,Simaba,Simaroubaceae,2,4
Xyris bicarinata,Xyris,Xyridaceae,2,16
Ribes procumbens,Ribes,Grossulariaceae,3,30
Stylidium floribundum,Stylidium,Stylidiaceae,3,6
Thismia minutissima,Thismia,Burmanniaceae,1,24
Gymnostoma leucodon,Gymnostoma,Casuarinaceae,2,16
Tarenaya diffusa,Tarenaya,Cleomaceae,3,4
Nothofagus perryi,Nothofagus,Nothofagaceae,1,94
Zygogynum cristatum,Zygogynum,Winteraceae,1,21
Exbucklandia tonkinensis,Exbucklandia,Hamamelidaceae,2,11
Heliconia vellerigera,Heliconia,Heliconiaceae,3,7
Barclaya kunstleri,Barclaya,Nymphaeaceae,4,8
Austrobuxus montis-do,Austrobuxus,Picrodendraceae,1,44
Costus productus,Costus,Costaceae,2,2
Phacelia sericea,Phacelia,Hydrophyllaceae,2,68
Musa hirta,Musa,Musaceae,1,13
Portulaca nicaraguensis,Portulaca,Portulacaceae,2,15
Meliosma cuneifolia,Meliosma,Sabiaceae,1,23
Cladomyza nivalis,Cladomyza,Amphorogynaceae,1,15
Exocarpos menziesii,Exocarpos,Santalaceae,2,11
Engelhardtia serrata,Engelhardtia,Juglandaceae,2,9
Dichapetalum pubescens,Dichapetalum,Dichapetalaceae,1,11
Styrax subpaniculatus,Styrax,Styracaceae,1,40
Clethra papuana,Clethra,Clethraceae,1,6
Illicium majus,Illicium,Schisandraceae,2,3
Ulmus villosa,Ulmus,Ulmaceae,1,9
Sparganium oligocarpon,Sparganium,Typhaceae,3,3
Hypoxis graminea,Hypoxis,Hypoxidaceae,1,3
Ascarina subfalcata,Ascarina,Chloranthaceae,1,11
Elaeagnus gonyanthes,Elaeagnus,Elaeagnaceae,1,82
Morella humilis,Morella,Myricaceae,1,3
Quintinia brassii,Quintinia,Paracryphiaceae,1,9
Milligania stylosa,Milligania,Asteliaceae,1,84
Marcgravia glandulosomarginata,Marcgravia,Marcgraviaceae,1,1
Hernandia obovata,Hernandia,Hernandiaceae,1,1
Aponogeton dassanayakei,Aponogeton,Aponogetonaceae,1,1
Anisophyllea insularis,Anisophyllea,Anisophylleaceae,1,1
Mentzelia dispersa,Mentzelia,Loasaceae,1,1
Nymphoides forbesiana,Nymphoides,Menyanthaceae,1,1
Mollugo disticha,Mollugo,Molluginaceae,1,1
Sesamum angustifolium,Sesamum,Pedaliaceae,1,1
Pera arborea,Pera,Peraceae,1,1
Thesium ramosum,Thesium,Thesiaceae,1,1
Turnera campaniflora,Turnera,Turneraceae,1,1
Corallorhiza maculata,Corallorhiza,Orchidaceae,68,2856
Cyanthillium cinereum,Cyanthillium,Asteraceae,319,7650
Timonius timon,Timonius,Rubiaceae,79,526
Sophora tomentosa,Sophora,Fabaceae,225,1182
Melica nutans,Melica,Poaceae,410,13465
Carex vaginata,Carex,Cyperaceae,254,5957
Pimenta racemosa,Pimenta,Myrtaceae,35,539
Euphorbia peplis,Euphorbia,Euphorbiaceae,90,1619
Alchemilla subcrenata,Alchemilla,Rosaceae,198,1153
Gymnanthera oblonga,Gymnanthera,Apocynaceae,58,212
Clinopodium acinos,Clinopodium,Lamiaceae,129,11922
Pachycentria pulverulenta,Pachycentria,Melastomataceae,13,122
Abelmoschus esculentus,Abelmoschus,Malvaceae,86,414
Rhododendron menziesii,Rhododendron,Ericaceae,75,2566
Phoenix loureiroi,Phoenix,Arecaceae,25,864
Thunbergia laurifolia,Thunbergia,Acanthaceae,35,256
Persea palustris,Persea,Lauraceae,19,121
Lysimachia terrestris,Lysimachia,Primulaceae,48,676
Chrysothemis melittifolia,Chrysothemis,Gesneriaceae,6,210
Phyllanthus ciccoides,Phyllanthus,Phyllanthaceae,35,129
Arisaema amurense,Arisaema,Araceae,37,385
Ranunculus circinatus,Ranunculus,Ranunculaceae,95,8711
Xylopia peekelii,Xylopia,Annonaceae,13,44
Cochlearia danica,Cochlearia,Brassicaceae,175,54113
Acer pensylvanicum,Acer,Sapindaceae,34,1725
Zanthoxylum clava-herculis,Zanthoxylum,Rutaceae,32,411
Stellaria longipes,Stellaria,Caryophyllaceae,193,2236
Anethum graveolens,Anethum,Apiaceae,109,926
Urtica platyphylla,Urtica,Urticaceae,26,561
Salix daphnoides,Salix,Salicaceae,51,1660
Ficus aurea,Ficus,Moraceae,47,585
Peperomia myrtifolia,Peperomia,Piperaceae,18,80
Veronica verna,Veronica,Plantaginaceae,127,2627
Polyscias macgillivrayi,Polyscias,Araliaceae,22,87
Solandra maxima,Solandra,Solanaceae,60,677
Alpinia pulchra,Alpinia,Zingiberaceae,11,60
Muscari neglectum,Muscari,Asparagaceae,68,4370
Palaquium luzoniense,Palaquium,Sapotaceae,11,89
Begonia acutifolia,Begonia,Begoniaceae,5,36
Halimione portulacoides,Halimione,Amaranthaceae,84,13168
Convolvulus elegantissimus,Convolvulus,Convolvulaceae,66,513
Pandanus boninensis,Pandanus,Pandanaceae,5,111
Campanula portenschlagiana,Campanula,Campanulaceae,27,9429
Quercus geminata,Quercus,Fagaceae,16,167
Persicaria chinensis,Persicaria,Polygonaceae,87,6668
Loeseneriella pauciflora,Loeseneriella,Celastraceae,19,36
Grevillea decurrens,Grevillea,Proteaceae,8,170
Aeginetia indica,Aeginetia,Orobanchaceae,57,1028
Scutia spicata,Scutia,Rhamnaceae,15,490
Elaeocarpus griffithii,Elaeocarpus,Elaeocarpaceae,7,119
Brunnera macrophylla,Brunnera,Boraginaceae,49,4471
Aglaia brownii,Aglaia,Meliaceae,20,153
Olea paniculata,Olea,Oleaceae,23,329
Diospyros tetrasperma,Diospyros,Ebenaceae,7,73
Sedum polytrichoides,Sedum,Crassulaceae,39,142
Swertia tetrapetala,Swertia,Gentianaceae,23,318
Tapirira guianensis,Tapirira,Anacardiaceae,21,131
Leea aequata,Leea,Vitaceae,21,168
Viola sempervirens,Viola,Violaceae,29,606
Hopea dryobalanoides,Hopea,Dipterocarpaceae,7,155
Bignonia capreolata,Bignonia,Bignoniaceae,15,97
Knema globularia,Knema,Myristicaceae,10,30
Trichosanthes cucumeroides,Trichosanthes,Cucurbitaceae,18,1943
Nothoscordum gracile,Nothoscordum,Amaryllidaceae,46,843
Stigmaphyllon grandifolium,Stigmaphyllon,Malpighiaceae,7,23
Oenothera parviflora,Oenothera,Onagraceae,45,584
Dactyliophora verticillata,Dactyliophora,Loranthaceae,7,31
Romulea ramiflora,Romulea,Iridaceae,28,323
Pimelea microcephala,Pimelea,Thymelaeaceae,9,98
Opuntia engelmannii,Opuntia,Cactaceae,16,88
Garcinia gaudichaudii,Garcinia,Clusiaceae,5,43
Limonium minutum,Limonium,Plumbaginaceae,7,475
Billbergia nutans,Billbergia,Bromeliaceae,9,16
Epirixanthes elongata,Epirixanthes,Polygalaceae,9,72
Xanthorrhoea australis,Xanthorrhoea,Asphodelaceae,12,801
Canarium decumanum,Canarium,Burseraceae,8,28
Lonicera hispidula,Lonicera,Caprifoliaceae,40,1585
Impatiens winkleri,Impatiens,Balsaminaceae,2,8
Luzula sudetica,Luzula,Juncaceae,98,694
Triadenum japonicum,Triadenum,Hypericaceae,14,555
Thottea tomentosa,Thottea,Aristolochiaceae,6,26
Heuchera glabra,Heuchera,Saxifragaceae,31,199
