accepted_species,genus,family,n_islands,n_records
Vallisneria rubra,Vallisneria,Hydrocharitaceae,1,1
Mappianthus hookerianus,Mappianthus,Icacinaceae,1,1
Leptocarpus barbatus,Leptocarpus,Restionaceae,1,1
Leptolaena itremoensis,Leptolaena,Sarcolaenaceae,1,1
Gomphandra laxiflora,Gomphandra,Stemonuraceae,1,2
Taeniophyllum fasciola,Taeniophyllum,Orchidaceae,35,125
Galinsoga parviflora,Galinsoga,Asteraceae,150,7235
Ixora foetida,Ixora,Rubiaceae,37,163
Adenanthera pavonina,Adenanthera,Fabaceae,116,2069
Calamagrostis arundinacea,Calamagrostis,Poaceae,192,5009
Carex divulsa,Carex,Cyperaceae,115,32349
Eucalyptus obliqua,Eucalyptus,Myrtaceae,17,13797
Acalypha caturus,Acalypha,Euphorbiaceae,33,326
Agrimonia procera,Agrimonia,Rosaceae,90,9201
Vincetoxicum cinerascens,Vincetoxicum,Apocynaceae,21,57
Caryopteris incana,Caryopteris,Lamiaceae,61,528
Chaetogastra longifolia,Chaetogastra,Melastomataceae,7,201
Camptostemon schultzii,Camptostemon,Malvaceae,31,101
Rhododendron schlippenbachii,Rhododendron,Ericaceae,21,74
Pinanga rumphiana,Pinanga,Arecaceae,10,59
Hemigraphis reptans,Hemigraphis,Acanthaceae,11,68
Beilschmiedia lucidula,Beilschmiedia,Lauraceae,9,75
Myrsine divaricata,Myrsine,Primulaceae,13,18268
Cyrtandra filibracteata,Cyrtandra,Gesneriaceae,4,8
Breynia macrantha,Breynia,Phyllanthaceae,11,71
Amorphophallus kiusianus,Amorphophallus,Araceae,11,303
Coptidium lapponicum,Coptidium,Ranunculaceae,32,230
Oxandra laurifolia,Oxandra,Annonaceae,6,68
Lepidium sativum,Lepidium,Brassicaceae,65,1861
Cupania oblongifolia,Cupania,Sapindaceae,11,31
Atalantia monophylla,Atalantia,Rutaceae,11,29
Stellaria neglecta,Stellaria,Caryophyllaceae,55,18993
Anthriscus cerefolium,Anthriscus,Apiaceae,39,840
Pilea tenerrima,Pilea,Urticaceae,10,116
Salix koriyanagi,Salix,Salicaceae,19,243
Ficus crassiramea,Ficus,Moraceae,19,213
Piper guineense,Piper,Piperaceae,5,70
Plantago subulata,Plantago,Plantaginaceae,26,761
Plerandra elegantissima,Plerandra,Araliaceae,8,104
Physalis angustifolia,Physalis,Solanaceae,19,175
Hornstedtia conoidea,Hornstedtia,Zingiberaceae,4,13
Asparagus albus,Asparagus,Asparagaceae,21,2297
Sideroxylon lanuginosum,Sideroxylon,Sapotaceae,5,21
Begonia echinosepala,Begonia,Begoniaceae,2,15
Salicornia fruticosa,Salicornia,Amaranthaceae,37,578
Jacquemontia nodiflora,Jacquemontia,Convolvulaceae,20,288
Pandanus solms-laubachii,Pandanus,Pandanaceae,3,13
Campanula laciniata,Campanula,Campanulaceae,8,30
Quercus canariensis,Quercus,Fagaceae,6,85
Bistorta amplexicaulis,Bistorta,Polygonaceae,23,2543
Elaeodendron glaucum,Elaeodendron,Celastraceae,6,32
Grevillea mimosoides,Grevillea,Proteaceae,4,8
Agalinis fasciculata,Agalinis,Orobanchaceae,19,97
Endotropis crocea,Endotropis,Rhamnaceae,6,452
Mertensia pterocarpa,Mertensia,Boraginaceae,10,80
Elaeocarpus pierrei,Elaeocarpus,Elaeocarpaceae,3,9
Aglaia cumingiana,Aglaia,Meliaceae,8,40
Nestegis montana,Nestegis,Oleaceae,6,298
Diospyros rotundifolia,Diospyros,Ebenaceae,4,7
Sedum eriocarpum,Sedum,Crassulaceae,10,44
Fagraea borneensis,Fagraea,Gentianaceae,6,28
Rhus integrifolia,Rhus,Anacardiaceae,6,1262
Ampelocissus pauciflora,Ampelocissus,Vitaceae,6,7
Viola sagittata,Viola,Violaceae,9,101
Anthoshorea lamellata,Anthoshorea,Dipterocarpaceae,4,102
Colea comorensis,Colea,Bignoniaceae,4,32
Myristica chrysophylla,Myristica,Myristicaceae,3,89
Narcissus bulbocodium,Narcissus,Amaryllidaceae,15,88
Cucumis javanicus,Cucumis,Cucurbitaceae,6,36
Acridocarpus zanzibaricus,Acridocarpus,Malpighiaceae,3,13
Epilobium hirtigerum,Epilobium,Onagraceae,10,239
Trimezia coerulea,Trimezia,Iridaceae,11,20
Helixanthera odorata,Helixanthera,Loranthaceae,3,43
Pimelea cinerea,Pimelea,Thymelaeaceae,3,310
Ferocactus diguetii,Ferocactus,Cactaceae,6,91
Garcinia gummi-gutta,Garcinia,Clusiaceae,3,7
Limonium gymnesicum,Limonium,Plumbaginaceae,3,52
Wittmackia antillana,Wittmackia,Bromeliaceae,4,56
Caamembeca spectabilis,Caamembeca,Polygalaceae,4,9
Corynotheca micrantha,Corynotheca,Asphodelaceae,3,5
Protium aracouchini,Protium,Burseraceae,3,5
Patrinia sibirica,Patrinia,Caprifoliaceae,11,98
Impatiens singgalangensis,Impatiens,Balsaminaceae,1,16
Juncus prominens,Juncus,Juncaceae,18,69
Vismia cayennensis,Vismia,Hypericaceae,4,34
Eucryphia nymansensis,Eucryphia,Cunoniaceae,2,2
Aristolochia socorroensis,Aristolochia,Aristolochiaceae,2,20
Murdannia edulis,Murdannia,Commelinaceae,4,66
Micranthes sachalinensis,Micranthes,Saxifragaceae,8,160
Myoporum rapense,Myoporum,Scrophulariaceae,4,41
Combretum densiflorum,Combretum,Combretaceae,3,3
Papaver miyabeanum,Papaver,Papaveraceae,8,18
Saurauia lepidicalyx,Saurauia,Actinidiaceae,1,13
Pelargonium drummondii,Pelargonium,Geraniaceae,6,6
Calophyllum laticostatum,Calophyllum,Calophyllaceae,2,8
Ilex matanoana,Ilex,Aquifoliaceae,2,21
Ternstroemia britteniana,Ternstroemia,Pentaphylacaceae,1,72
Tetracera potatoria,Tetracera,Dilleniaceae,3,9
Stephania abyssinica,Stephania,Menispermaceae,2,11
Passiflora cubensis,Passiflora,Passifloraceae,2,66
Dioscorea piperifolia,Dioscorea,Dioscoreaceae,2,7
Stachytarpheta marginata,Stachytarpheta,Verbenaceae,3,5
Strychnos trinervis,Strychnos,Loganiaceae,2,14
Gagea pomeranica,Gagea,Liliaceae,4,189
Pittosporum dallii,Pittosporum,Pittosporaceae,2,29
Paepalanthus engleri,Paepalanthus,Eriocaulaceae,1,20
Steganthera royenii,Steganthera,Monimiaceae,1,19
Rotala occultiflora,Rotala,Lythraceae,3,4
Phoradendron tuniforme,Phoradendron,Viscaceae,2,2
Euploca microsalsoloides,Euploca,Heliotropiaceae,2,7
Symplocos tricoccata,Symplocos,Symplocaceae,1,39
Guapira eggersiana,Guapira,Nyctaginaceae,2,9
Cordia aurantiaca,Cordia,Cordiaceae,1,14
Cadaba virgata,Cadaba,Capparaceae,1,151
Monotagma spicatum,Monotagma,Marantaceae,1,12
Althenia patentifolia,Althenia,Potamogetonaceae,4,134
Nepenthes justinae,Nepenthes,Nepenthaceae,1,9
Goodenia paniculata,Goodenia,Goodeniaceae,2,3
Hunga minutiflora,Hunga,Chrysobalanaceae,1,14
Utricularia incisa,Utricularia,Lentibulariaceae,2,4
Smilax myosotiflora,Smilax,Smilacaceae,2,5
Magnolia portoricensis,Magnolia,Magnoliaceae,1,56
Biophytum aeschynomenifolia,Biophytum,Oxalidaceae,1,70
Polyspora marginata,Polyspora,Theaceae,1,13
Helianthemum marifolium,Helianthemum,Cistaceae,2,3
Berberis chinensis,Berberis,Berberidaceae,1,30
Alnus subcordata,Alnus,Betulaceae,3,6
Barringtonia lauterbachii,Barringtonia,Lecythidaceae,1,16
Erythroxylum boivinianum,Erythroxylum,Erythroxylaceae,1,20
Torenia leucosiphon,Torenia,Linderniaceae,1,6
Brackenridgea tetramera,Brackenridgea,Ochnaceae,1,7
Viburnum sempervirens,Viburnum,Viburnaceae,2,3
Putranjiva zeylanica,Putranjiva,Putranjivaceae,1,5
Mesembryanthemum canaliculatum,Mesembryanthemum,Aizoaceae,1,3
Hydrangea peruviana,Hydrangea,Hydrangeaceae,1,3
Rourea vieillardii,Rourea,Connaraceae,1,3
Myriophyllum coronatum,Myriophyllum,Haloragaceae,1,2
Durandea lenormandii,Durandea,Linaceae,1,1
Celtis integerrima,Celtis,Cannabaceae,1,2
Alangium denudatum,Alangium,Cornaceae,1,1
Caloncoba brevipes,Caloncoba,Achariaceae,1,1
Toxicoscordion micranthum,Toxicoscordion,Melanthiaceae,1,1
Iphigenia boinensis,Iphigenia,Colchicaceae,1,1
Nothofagus lobata,Nothofagus,Nothofagaceae,1,1
Ehretia scrobiculata,Ehretia,Ehretiaceae,1,2
Roepera morgsana,Roepera,Zygophyllaceae,1,1
Drosera intermedia x rotundifolia,Drosera,Droseraceae,1,1
Phemeranthus parviflorus,Phemeranthus,Montiaceae,1,1
Buxus loheri,Buxus,Buxaceae,1,2
Aquarius scaber,Aquarius,Alismataceae,1,1
Vallisneria spinulosa,Vallisneria,Hydrocharitaceae,1,1
Rhyticaryum elegans,Ryticaryum,Icacinaceae,1,1
Leptocarpus simplex,Leptocarpus,Restionaceae,1,1
Pentachlaena pestita,Pentachlaena,Sarcolaenaceae,1,1
Neotinea tridentata,Neotinea,Orchidaceae,34,898
Calendula arvensis,Calendula,Asteraceae,149,5204
Rachicallis americana,Rachicallis,Rubiaceae,36,187
Pterocarpus indicus,Pterocarpus,Fabaceae,113,1191
Sorghum halepense,Sorghum,Poaceae,191,2940
Eleocharis multicaulis,Eleocharis,Cyperaceae,113,20583
Leptospermum lanigerum,Leptospermum,Myrtaceae,17,4342
Mallotus nesophilus,Mallotus,Euphorbiaceae,33,203
Cotoneaster dielsianus,Cotoneaster,Rosaceae,90,3625
Cynanchum ovalifolium,Cynanchum,Apocynaceae,20,194
Ajuga iva,Ajuga,Lamiaceae,60,1408
Melastoma dodecandrum,Melastoma,Melastomataceae,7,76
Hibiscus tiliaceus,Talipariti,Malvaceae,31,69
Rhododendron luteum,Rhododendron,Ericaceae,20,3213
Socratea exorrhiza,Socratea,Arecaceae,10,54
Ruellia squarrosa,Ruellia,Acanthaceae,11,60
Actinodaphne nitida,Actinodaphne,Lauraceae,9,73
Androsace bungeana,Androsace,Primulaceae,13,101
Cyrtandra rostrata,Cyrtandra,Gesneriaceae,4,8
Nothobaccaurea stylaris,Nothobaccaurea,Phyllanthaceae,11,54
Typhonodorum lindleyanum,Typhonodorum,Araceae,11,261
Ranunculus chius,Ranunculus,Ranunculaceae,32,119
Mitrephora polypyrena,Mitrephora,Annonaceae,6,64
Barbarea verna,Barbarea,Brassicaceae,62,6648
Allophylus amboinensis,Allophylus,Sapindaceae,11,29
Zieria arborescens,Zieria,Rutaceae,10,3311
Silene dichotoma,Silene,Caryophyllaceae,55,519
Torilis scabra,Torilis,Apiaceae,38,1161
Procris crenata,Procris,Urticaceae,10,75
Salix vestita,Salix,Salicaceae,19,212
Ficus aurita,Ficus,Moraceae,19,127
Peperomia fernandopoiana,Peperomia,Piperaceae,5,60
Plantago cretica,Plantago,Plantaginaceae,26,199
Meryta neoebudica,Meryta,Araliaceae,8,60
Solanum viarum,Solanum,Solanaceae,19,147
Globba variabilis,Globba,Zingiberaceae,4,9
Hyacinthoides italica,Hyacinthoides,Asparagaceae,21,495
Manilkara subsericea,Manilkara,Sapotaceae,5,16
Begonia pryeriana,Begonia,Begoniaceae,2,14
Alternanthera caracasana,Alternanthera,Amaranthaceae,37,250
Ipomoea sinensis,Ipomoea,Convolvulaceae,20,111
Freycinetia vidalii,Freycinetia,Pandanaceae,3,12
Jasione maritima,Jasione,Campanulaceae,8,23
Quercus subsericea,Quercus,Fagaceae,6,72
Muehlenbeckia adpressa,Muehlenbeckia,Polygonaceae,23,543
Lophopetalum wightianum,Lophopetalum,Celastraceae,6,28
Cenarrhenes nitida,Cenarrhenes,Proteaceae,3,2047
Pedicularis parviflora,Pedicularis,Orobanchaceae,19,67
Ceanothus megacarpus,Ceanothus,Rhamnaceae,6,384
Rindera columnae,Rindera,Boraginaceae,10,54
Elaeocarpus cuernosensis,Elaeocarpus,Elaeocarpaceae,3,8
Aglaia mariannensis,Aglaia,Meliaceae,8,40
Nestegis sandwicensis,Nestegis,Oleaceae,6,232
Diospyros ebenaster,Diospyros,Ebenaceae,4,5
Aichryson laxum,Aichryson,Crassulaceae,9,1535
Zeltnera quitensis,Zeltnera,Gentianaceae,6,22
Rhus aromatica,Rhus,Anacardiaceae,6,217
Cissus microdonta,Cissus,Vitaceae,5,463
Viola reichenbachiana x riviniana,Viola,Violaceae,9,68
Shorea palembanica,Shorea,Dipterocarpaceae,4,88
Callichlamys latifolia,Callichlamys,Bignoniaceae,4,31
Knema pallens,Knema,Myristicaceae,3,75
Allium strictum,Allium,Amaryllidaceae,15,75
Trichosanthes wawrae,Trichosanthes,Cucurbitaceae,6,24
Callaeum macropterum,Callaeum,Malpighiaceae,3,13
Fuchsia regia,Fuchsia,Onagraceae,10,42
Libertia ixioides,Libertia,Iridaceae,10,1380
Helixanthera setigera,Helixanthera,Loranthaceae,3,42
Pimelea pseudolyallii,Pimelea,Thymelaeaceae,3,301
Rhipsalis teres,Rhipsalis,Cactaceae,6,53
Garcinia gynotrochoides,Garcinia,Clusiaceae,3,7
Limonium brassicifolium,Limonium,Plumbaginaceae,3,51
Nidularium procerum,Nidularium,Bromeliaceae,4,24
Polygala exilis,Polygala,Polygalaceae,4,9
Dianella acutifolia,Dianella,Asphodelaceae,3,3
Dacryodes microcarpa,Dacryodes,Burseraceae,3,4
Lonicera maximowiczii,Lonicera,Caprifoliaceae,11,87
Impatiens andringitrensis,Impatiens,Balsaminaceae,1,15
Juncus australis,Juncus,Juncaceae,17,887
Vismia laxiflora,Vismia,Hypericaceae,4,31
Pterophylla lucida,Pterophylla,Cunoniaceae,2,2
Asarum kumageanum,Asarum,Aristolochiaceae,2,16
Commelina albescens,Commelina,Commelinaceae,4,32
Chrysosplenium rosendahlii,Chrysosplenium,Saxifragaceae,8,54
Verbascum auriculatum,Verbascum,Scrophulariaceae,4,28
Terminalia prunioides,Terminalia,Combretaceae,3,3
Platystemon californicus,Platystemon,Papaveraceae,7,284
Saurauia tewensis,Saurauia,Actinidiaceae,1,13
Geranium shikokianum,Geranium,Geraniaceae,5,147
Calophyllum morobensis,Calophyllum,Calophyllaceae,2,8
Ilex corallina,Ilex,Aquifoliaceae,2,15
Eurya hainanensis,Eurya,Pentaphylacaceae,1,71
Tetracera hirsuta,Tetracera,Dilleniaceae,3,8
Limacia blumei,Limacia,Menispermaceae,2,10
Passiflora tenuifila,Passiflora,Passifloraceae,2,42
Dioscorea grata,Dioscorea,Dioscoreaceae,2,5
Verbena tampensis,Verbena,Verbenaceae,3,5
Geniostoma cyrtandrae,Geniostoma,Loganiaceae,2,12
Cardiocrinum giganteum,Cardiocrinum,Liliaceae,4,135
Pittosporum coriaceum,Pittosporum,Pittosporaceae,2,21
Eriocaulon pioraense,Eriocaulon,Eriocaulaceae,1,16
Steganthera chimbuensis,Steganthera,Monimiaceae,1,17
Cuphea llavea,Cuphea,Lythraceae,3,3
Viscum myriophlebium,Viscum,Viscaceae,1,66
Euploca inexplicita,Euploca,Heliotropiaceae,2,6
Symplocos neocaledonica,Symplocos,Symplocaceae,1,33
Guapira costaricana,Guapira,Nyctaginaceae,2,8
Cordia ignea,Cordia,Cordiaceae,1,13
Crateva greveana,Crateva,Capparaceae,1,129
Phrynium longispicum,Phrynium,Marantaceae,1,9
Potamogeton kamogawaensis,Potamogeton,Potamogetonaceae,4,59
Nepenthes kampotiana,Nepenthes,Nepenthaceae,1,9
Goodenia bellidifolia,Goodenia,Goodeniaceae,2,2
Parinari metallica,Parinari,Chrysobalanaceae,1,13
Utricularia dunlopii,Utricularia,Lentibulariaceae,2,3
Smilax ornata,Smilax,Smilacaceae,2,4
Magnolia cubensis,Magnolia,Magnoliaceae,1,53
Oxalis novae-caledoniae,Oxalis,Oxalidaceae,1,54
Gordonia angustifolia,Gordonia,Theaceae,1,12
Cistus populifolius,Cistus,Cistaceae,2,2
Berberis bicolor,Berberis,Berberidaceae,1,17
Betula occidentalis,Betula,Betulaceae,3,6
Barringtonia longisepala,Barringtonia,Lecythidaceae,1,15
Erythroxylum choungiense,Erythroxylum,Erythroxylaceae,1,18
Vandellia cyrtotricha,Vandellia,Linderniaceae,1,5
Ouratea laurifolia,Ouratea,Ochnaceae,1,7
Viburnum rhytidophylloides,Viburnum,Viburnaceae,2,2
Drypetes confertiflora,Drypetes,Putranjivaceae,1,4
Mesembryanthemum pallens,Mesembryanthemum,Aizoaceae,1,3
Hydrangea robusta,Hydrangea,Hydrangeaceae,1,3
Connarus rigidus,Connarus,Connaraceae,1,2
Myriophyllum lophatum,Myriophyllum,Haloragaceae,1,2
Linum alpinum,Linum,Linaceae,1,1
Celtis zenkeri,Celtis,Cannabaceae,1,2
Alangium glabrum,Alangium,Cornaceae,1,1
Carpotroche crispidentata,Carpotroche,Achariaceae,1,1
Trillium channellii,Trillium,Melanthiaceae,1,1
Tripladenia cunninghamii,Tripladenia,Colchicaceae,1,1
Nothofagus microphylla,Nothofagus,Nothofagaceae,1,1
Bourreria rotata,Bourreria,Ehretiaceae,1,1
Tetraena longistipulata,Tetraena,Zygophyllaceae,1,1
Drosera sessilifolia,Drosera,Droseraceae,1,1
Rumicastrum pumilum,Rumicastrum,Montiaceae,1,1
Buxus henryi,Buxus,Buxaceae,1,1
Sagittaria variabilis,Sagittaria,Alismataceae,1,1
Hetaeria oblongifolia,Hetaeria,Orchidaceae,34,195
Centaurea scabiosa,Centaurea,Asteraceae,145,64408
Coffea liberica,Coffea,Rubiaceae,36,135
Trifolium stellatum,Trifolium,Fabaceae,112,3612
Megathyrsus maximus,Megathyrsus,Poaceae,190,9780
Cyperus iria,Cyperus,Cyperaceae,113,3252
Decaspermum bracteatum,Decaspermum,Myrtaceae,17,225
Cnidoscolus aconitifolius,Cnidoscolus,Euphorbiaceae,32,190
Spiraea japonica,Spiraea,Rosaceae,90,2984
Dischidia major,Dischidia,Apocynaceae,20,105
Salvia viridis,Salvia,Lamiaceae,58,686
Miconia nervosa,Miconia,Melastomataceae,7,75
Malva verticillata,Malva,Malvaceae,30,287
Daboecia cantabrica,Daboecia,Ericaceae,20,1636
Chamaedorea seifrizii,Chamaedorea,Arecaceae,10,21
Ruellia caroliniensis,Ruellia,Acanthaceae,11,55
Endlicheria paniculata,Endlicheria,Lauraceae,9,31
Myrsine rawacensis,Myrsine,Primulaceae,13,57
Achimenes grandiflora,Achimenes,Gesneriaceae,4,7
Flueggea acidoton,Flueggea,Phyllanthaceae,11,52
Anthurium hookeri,Anthurium,Araceae,11,100
Ranunculus ophioglossifolius,Ranunculus,Ranunculaceae,31,2809
Polyalthia oblongifolia,Polyalthia,Annonaceae,6,63
Matthiola sinuata,Matthiola,Brassicaceae,62,2520
Alectryon glaber,Alectryon,Sapindaceae,11,27
Acronychia trifoliolata,Acronychia,Rutaceae,10,163
Stellaria calycantha,Stellaria,Caryophyllaceae,55,160
Bupleurum trichopodum,Bupleurum,Apiaceae,37,114
Poikilospermum acuminatum,Poikilospermum,Urticaceae,10,60
Salix stolonifera,Salix,Salicaceae,19,71
Ficus retusa,Ficus,Moraceae,19,98
Peperomia quadrifolia,Peperomia,Piperaceae,5,54
Linaria chalepensis,Linaria,Plantaginaceae,26,146
Osmoxylon palmatum,Osmoxylon,Araliaceae,8,22
Brunfelsia pauciflora,Brunfelsia,Solanaceae,19,78
Etlingera cevuga,Etlingera,Zingiberaceae,4,8
