accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Magnolia acuminata,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/37754458,nhm:zhz03b60af49:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 37754458",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:37754458,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Magnolia acuminata,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/2877557,nhm:zhz03b60af4f:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 2877557",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:2877557,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Neptunia javanica,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/28496491,nhm:zhz03b60c757:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 28496491",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:28496491,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Passiflora urbaniana,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/39914138,nhm:zhz03b60d880:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 39914138",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:39914138,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Phygelius capensis,floral_structural_complexity,floral_form,tubular,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/31344250,nhm:zhz03b60e341:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 31344250",flower shape: tubular,species_direct,wfo_accepted_name_exact_to_master,bhl:page:31344250,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Rhododendron lapponicum,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/31344129,nhm:zhz03b6106a4:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 31344129",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:31344129,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Sonerila robusta,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/33504856,nhm:zhz03b61316a:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 33504856",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:33504856,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Staphylea trifolia,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/875479,nhm:zhz03b613738:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 875479",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:875479,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Sterculia lancaviensis,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/43578929,nhm:zhz03b613956:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 43578929",flower shape: campanulate,species_direct,wfo_accepted_name_exact_to_master,bhl:page:43578929,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Vallisneria spiralis,floral_structural_complexity,floral_form,tubular,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/16940450,nhm:zhz03b61582b:floral_form,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 16940450",flower shape: tubular,species_direct,wfo_accepted_name_exact_to_master,bhl:page:16940450,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Amischotolype glabrata,floral_structural_complexity,floral_symmetry,actinomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/43601805,nhm:zhz03b5fd1c0:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 43601805",flower symmetry: actinomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:43601805,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Anechites nerium,floral_structural_complexity,floral_symmetry,actinomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/380770,nhm:zhz03b5fd4b3:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 380770",flower symmetry: actinomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:380770,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Balanophora elongata,floral_structural_complexity,floral_symmetry,zygomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/28577845,nhm:zhz03b5feb28:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 28577845",flower symmetry: zygomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:28577845,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Balanophora lowii,floral_structural_complexity,floral_symmetry,zygomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/28577848,nhm:zhz03b5feb2b:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 28577848",flower symmetry: zygomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:28577848,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Bidens cernua,floral_structural_complexity,floral_symmetry,actinomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/5280487,nhm:zhz03b5fefc0:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 5280487",flower symmetry: actinomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:5280487,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Bidens cernua,floral_structural_complexity,floral_symmetry,actinomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/5305706,nhm:zhz03b5fefc3:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 5305706",flower symmetry: actinomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:5305706,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Cardiospermum grandiflorum,floral_structural_complexity,floral_symmetry,zygomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/381079,nhm:zhz03b6001b0:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 381079",flower symmetry: zygomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:381079,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Carnegiea gigantea,floral_structural_complexity,floral_symmetry,actinomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/22903328,nhm:zhz03b600d2f:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 22903328",flower symmetry: actinomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:22903328,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Procris pedunculata,floral_structural_complexity,floral_symmetry,actinomorphic|asymmetric,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/43627080,nhm:zhz03b60f87a:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 43627080","flower symmetry: actinomorphic, asymmetric",species_direct,wfo_accepted_name_exact_to_master,bhl:page:43627080,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Tacca bibracteata,floral_structural_complexity,floral_symmetry,actinomorphic,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/28577892,nhm:zhz03b6142b0:floral_symmetry,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 28577892",flower symmetry: actinomorphic,species_direct,wfo_accepted_name_exact_to_master,bhl:page:28577892,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Amblyopappus pusillus,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/23115650,nhm:zhz03b5fd070:flower_primary_color,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 23115650",flower colour: yellowish,species_direct,wfo_accepted_name_exact_to_master,bhl:page:23115650,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Argyreia apoensis,flower_colour,flower_primary_color,blue_purple|white,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/40229644,nhm:zhz03b5fdbc1:flower_primary_color,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 40229644","corolla colour: violaceous, whitish, purplish",species_direct,wfo_accepted_name_exact_to_master,bhl:page:40229644,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Aristolochia goldieana,flower_colour,flower_primary_color,blue_purple|green_brown_inconspicuous|red_pink|yellow_orange,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/18090534,nhm:zhz03b5fdd7b:flower_primary_color,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 18090534","flower colour: brownish, yellow, greenish, purple, red",species_direct,wfo_accepted_name_exact_to_master,bhl:page:18090534,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Armoracia rusticana,flower_colour,flower_primary_color,white,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/7934346,nhm:zhz03b5fdde1:flower_primary_color,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 7934346",petal colour: white,species_direct,wfo_accepted_name_exact_to_master,bhl:page:7934346,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
Asarum canadense,flower_colour,flower_primary_color,white,high,latest_public_web,nhm_adept_bhl_2026,https://www.biodiversitylibrary.org/page/4614444,nhm:zhz03b5fe07f:flower_primary_color,"Araujo, Hartley & Brummitt (2026), Angiosperm functional traits extracted from botanical descriptions, https://doi.org/10.5519/p3dm31kc; BHL page 4614444",flower colour: white,species_direct,wfo_accepted_name_exact_to_master,bhl:page:4614444,original_bhl_page_id,nhm-adept-bhl-2026-20260808,nhm-adept-bhl-2026-datastore,bhl_exact_master_records.csv.gz,nhm_adept_bhl_exact_record_quote_audit_v1,True,wild_or_historical_flora_treatment,codex_gpt5_nhm_adept_bhl_stratified_record_audit_20260808,2026-08-08T11:02:39.062150Z,accepted_after_exact_database_field_value_and_species_identity_review
