accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Abutilon hirtum,M0_other_reported_trait,inflorescence_display,solitary,"Flowers axillary, solitary",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3152619,"Flowers axillary, solitary",species_direct,unknown,unreviewed_llm_extraction,"Flowers axillary, solitary",src_97ebe86af44821501ad5,e04fa8c34b66b4a8375b433a13ab861e0e8651f2214bd462e37a5ae321975126,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Agrostis canina,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,the inflorescence is a panicle,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agrostis_canina,the inflorescence is a panicle,species_direct,unknown,unreviewed_llm_extraction,the inflorescence is a panicle,src_a4190f9ff6f940e0f92d,e081e6302649fb3e8f1f08404bde5f8b8e46be2946ca8ad4a54406d5a01707f7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Allium ursinum,M0_floral_phenotype,flower_primary_color,white,The inflorescence is an umbel of six to 20 white flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_ursinum,The inflorescence is an umbel of six to 20 white flowers,species_direct,unknown,unreviewed_llm_extraction,The inflorescence is an umbel of six to 20 white flowers,src_ac4a00911b1b2c698d2e,b02121c295c61d511ce55915ba0829895d0d1ab02d4fb4d0436675074c5f1093,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Allium ursinum,M0_floral_phenotype,floral_form,open_radial,The flowers are star-like with six white tepals,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_ursinum,The flowers are star-like with six white tepals,species_direct,unknown,unreviewed_llm_extraction,The flowers are star-like with six white tepals,src_ac4a00911b1b2c698d2e,b02121c295c61d511ce55915ba0829895d0d1ab02d4fb4d0436675074c5f1093,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Allium ursinum,M0_other_reported_trait,flower_size_class,medium,about 16–20 mm (5⁄8–13⁄16 in) in diameter,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_ursinum,about 16–20 mm (5⁄8–13⁄16 in) in diameter,species_direct,unknown,unreviewed_llm_extraction,about 16–20 mm (5⁄8–13⁄16 in) in diameter,src_ac4a00911b1b2c698d2e,b02121c295c61d511ce55915ba0829895d0d1ab02d4fb4d0436675074c5f1093,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Allium ursinum,M0_other_reported_trait,inflorescence_display,umbel_corymb,The inflorescence is an umbel of six to 20 white flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_ursinum,The inflorescence is an umbel of six to 20 white flowers,species_direct,unknown,unreviewed_llm_extraction,The inflorescence is an umbel of six to 20 white flowers,src_ac4a00911b1b2c698d2e,b02121c295c61d511ce55915ba0829895d0d1ab02d4fb4d0436675074c5f1093,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Allium ursinum,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,The flowers are pollinated by bees,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_ursinum,The flowers are pollinated by bees,species_direct,unknown,unreviewed_llm_extraction,The flowers are pollinated by bees,src_ac4a00911b1b2c698d2e,b02121c295c61d511ce55915ba0829895d0d1ab02d4fb4d0436675074c5f1093,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Alopecurus myosuroides,M0_floral_phenotype,flower_primary_color,multicolored_variable,"The spikelets are cylindrical, yellow-green, pale green or purple in colour",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alopecurus_myosuroides,"The spikelets are cylindrical, yellow-green, pale green or purple in colour",species_direct,unknown,unreviewed_llm_extraction,"The spikelets are cylindrical, yellow-green, pale green or purple in colour",src_7d45cacac1f67387e7a9,de449853ee0a9f7846d80df173d5e4f6f8e39cff9b59d9d0e55ebe25d1de82ca,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Alopecurus myosuroides,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Bluetenstand dicht und schlank aehrig-zylindrisch,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/5290097,Bluetenstand dicht und schlank aehrig-zylindrisch,species_direct,unknown,unreviewed_llm_extraction,Bluetenstand dicht und schlank aehrig-zylindrisch,src_d3c252294421c61c8fcd,9ad99e05da452944a79331ea462ff3eed834f788969f834677b2b5cabf3d16da,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Amorphophallus consimilis,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"Spadix sessile, 8-20 cm long",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871680,"Spadix sessile, 8-20 cm long",species_direct,unknown,unreviewed_llm_extraction,"Spadix sessile, 8-20 cm long",src_0d7496533ee16e45ea3e,dc65972391e81824086065eb95c85bf78f67602d1378983ec561ff16fa7fd890,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Amorphophallus consimilis,M0_other_reported_trait,sex_system,monoecious,"Pistillate zone cylindrical, rarely slightly conical, 0.5-0.8 x 0.7-0.9 cm, flowers congested, forming at least 3 spirals. Staminate zone cylindrical",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871680,"Pistillate zone cylindrical, rarely slightly conical, 0.5-0.8 x 0.7-0.9 cm, flowers congested, forming at least 3 spirals. Staminate zone cylindrical",species_direct,unknown,unreviewed_llm_extraction,"Pistillate zone cylindrical, rarely slightly conical, 0.5-0.8 x 0.7-0.9 cm, flowers congested, forming at least 3 spirals. Staminate zone cylindrical",src_0d7496533ee16e45ea3e,dc65972391e81824086065eb95c85bf78f67602d1378983ec561ff16fa7fd890,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acacia bakeri,M0_floral_phenotype,flower_primary_color,white,pale yellow to cream-coloured flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_bakeri,pale yellow to cream-coloured flowers,species_direct,unknown,unreviewed_llm_extraction,pale yellow to cream-coloured flowers,src_aee4391e80e932fb3c78,fd7a14ef86e957be708ed16be1f28ee806143f33eb1546f68c1f99a689f862c1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acacia bakeri,M0_floral_phenotype,floral_form,composite_head,The flowers are arranged in spherical heads in clusters of two to four,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_bakeri,The flowers are arranged in spherical heads in clusters of two to four,species_direct,unknown,unreviewed_llm_extraction,The flowers are arranged in spherical heads in clusters of two to four,src_aee4391e80e932fb3c78,fd7a14ef86e957be708ed16be1f28ee806143f33eb1546f68c1f99a689f862c1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acacia bakeri,M0_other_reported_trait,inflorescence_display,composite_display,The flowers are arranged in spherical heads in clusters of two to four,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_bakeri,The flowers are arranged in spherical heads in clusters of two to four,species_direct,unknown,unreviewed_llm_extraction,The flowers are arranged in spherical heads in clusters of two to four,src_aee4391e80e932fb3c78,fd7a14ef86e957be708ed16be1f28ee806143f33eb1546f68c1f99a689f862c1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acacia retinervis,M0_floral_phenotype,flower_primary_color,yellow_orange,It blooms from April to September producing yellow flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_retinervis,It blooms from April to September producing yellow flowers,species_direct,unknown,unreviewed_llm_extraction,It blooms from April to September producing yellow flowers,src_e5526c9d2e1fbae8fd32,7f4f4a10cbf992c23e18c7dc4df1224fc44960b57cf724f16c18066bf4ece7db,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acer truncatum,M0_floral_phenotype,flower_primary_color,yellow_orange,"The flowers are in corymbs, yellow-green",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acer_truncatum,"The flowers are in corymbs, yellow-green",species_direct,unknown,unreviewed_llm_extraction,"The flowers are in corymbs, yellow-green",src_1680c4c6d6da165bbfa2,4dcaafcd0e6fd9e252f61250cb131447504e6274a2b5af304918758071e84458,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acer truncatum,M0_other_reported_trait,inflorescence_display,umbel_corymb,"The flowers are in corymbs, yellow-green",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acer_truncatum,"The flowers are in corymbs, yellow-green",species_direct,unknown,unreviewed_llm_extraction,"The flowers are in corymbs, yellow-green",src_1680c4c6d6da165bbfa2,4dcaafcd0e6fd9e252f61250cb131447504e6274a2b5af304918758071e84458,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acmispon dendroideus,M0_floral_phenotype,flower_primary_color,multicolored_variable,"yellow pealike flowers, each roughly a centimeter long and fading red as they age",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acmispon_dendroideus,"yellow pealike flowers, each roughly a centimeter long and fading red as they age",species_direct,unknown,unreviewed_llm_extraction,"yellow pealike flowers, each roughly a centimeter long and fading red as they age",src_ae162faaad83d505515e,87d20b5dda4324df4c1dcc3e0475cff31f1a06d1e7d94d701da516d2d20bd936,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acmispon dendroideus,M0_floral_phenotype,floral_form,papilionaceous,yellow pealike flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acmispon_dendroideus,yellow pealike flowers,species_direct,unknown,unreviewed_llm_extraction,yellow pealike flowers,src_ae162faaad83d505515e,87d20b5dda4324df4c1dcc3e0475cff31f1a06d1e7d94d701da516d2d20bd936,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acmispon dendroideus,M0_other_reported_trait,flower_size_class,small,each roughly a centimeter long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acmispon_dendroideus,each roughly a centimeter long,species_direct,unknown,unreviewed_llm_extraction,each roughly a centimeter long,src_ae162faaad83d505515e,87d20b5dda4324df4c1dcc3e0475cff31f1a06d1e7d94d701da516d2d20bd936,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Acmispon dendroideus,M0_other_reported_trait,inflorescence_display,few_flowered,The inflorescence bears up to 10 yellow pealike flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acmispon_dendroideus,The inflorescence bears up to 10 yellow pealike flowers,species_direct,unknown,unreviewed_llm_extraction,The inflorescence bears up to 10 yellow pealike flowers,src_ae162faaad83d505515e,87d20b5dda4324df4c1dcc3e0475cff31f1a06d1e7d94d701da516d2d20bd936,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
Aeonium glutinosum,M0_floral_phenotype,flower_primary_color,multicolored_variable,"Petals 5–7 millimetres (0.20–0.28 in), golden yellow, usually with red stripes abaxially",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aeonium_glutinosum,"Petals 5–7 millimetres (0.20–0.28 in), golden yellow, usually with red stripes abaxially",species_direct,unknown,unreviewed_llm_extraction,"Petals 5–7 millimetres (0.20–0.28 in), golden yellow, usually with red stripes abaxially",src_881e2f1b241e38fceda5,dff0988c80733a0691159922ca50f66a8a72fc7d43b3da1f7d0c48745306f8a4,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_650fb075db13c4faab76,high
