accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Guapira nitida,floral_structural_complexity,floral_form,bell_campanulate|tubular,high,latest_public_web,brazilian_flora_2020,https://list.worldfloraonline.org/wfo-0000710748,wfo-global-29945207fccc9d94767ae3ab,"Brazilian Flora 2020, official WFO Darwin Core Archive",Flower: form of the flower female tubulose; form of the flower male campanulate; pedicel of the flower male flower subsessile / sessile.,species_direct,wfo_june_2026_exact_synonym_species_family_consistent,provider_treatment:brazilian_flora_2020:Guapira nitida,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,brazilian_flora_2020.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Heliopsis buphthalmoides,floral_structural_complexity,floral_form,bell_campanulate|tubular,high,latest_public_web,flora_of_panama,https://list.worldfloraonline.org/wfo-0000065520,wfo-global-ad55e438cc485568bb88f10c,"Flora of Panama, Missouri Botanical Garden, official WFO DwC-A","Heads radiate, 9-15 mm across exclusive of ligules, becoming ellipsoidal and then conical, to 15 mm long; involucral bracts ca. 8, slightly imbricate, 5-6 mm long, oblong or lanceo- late, apically erose, the margins hyaline, the midvein basally prominent, other venation indistinct; receptacle narrowly conical or fusiform, 7-10 mm long, basally 3 mm across; paleas stramineous, enfolding the floret, apically yellow; ray florets few, ca. 15 mm long, the corolla showy yellow, the ligule 4-5 mm wide, apically 2-dentate, the tube ca. 3 mm long, sparingly pilose outside, the androecium wanting, the style branches like those of the central florets but shorter, the style base only slightly expanded, discontinuous from the ovary, the ovary 3-angled, otherwise resembling that of the disc florets; disc florets numerous, 4-5 mm long, the corolla tubular-campanulate, the 5 deltoid yellow lobes oblique to the tangen- tial axis of the head, minutely papillose-grandular on both sides, the tube glabrate, basally expanded and inserted into the ovary apex, the anthers black, 1-1.2 mm long, with short-deltoid, infolded, apical appendages and coherent adjacent basal auricles, the style branches flattened, marginally papillose, truncate and apically papillose-fringed, the style base hemispherical, much expanded and discontinuous from the ovary, the ovary laterally compressed, flat to lenticular, obovate in outline with a small apical umbo below the style base.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_panama:Heliopsis buphthalmoides,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,flora_panama.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Inga punctata,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_of_panama,https://list.worldfloraonline.org/wfo-0000182126,wfo-global-aabc7689c5aec377bff075fb,"Flora of Panama, Missouri Botanical Garden, official WFO DwC-A","Flowers sessile, whitish; calyx subturbinate, 3-5 mm. long, the 5 teeth conspicuous but only about 0.5 mm. long, puberulent without; corolla tubular, somewhat expanded above the calyx, 7-9 mm. long, the lobes about 1 mm. long, pubescent without; stamens many, the filaments almost 2 cm. long in age, united into a tube for about I/2 their length, glabrous, the anthers minute, bilocular, only a fraction of a mm. long; ovary and style glabrous.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_panama:Inga punctata,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,flora_panama.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Jatropha podagrica,floral_structural_complexity,floral_form,bell_campanulate|open_radial,high,latest_public_web,brazilian_flora_2020,https://list.worldfloraonline.org/wfo-0000219893,wfo-global-fe8f10f31f60a4d4dbc263b0,"Brazilian Flora 2020, official WFO Darwin Core Archive",Flower: corolla of the flower orange - reddish/rotate/campanulate/glabrous; flower male stamen 8/monadelphous/uniseriate; flower female ovary glabrous/style 3.,species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:brazilian_flora_2020:Jatropha podagrica,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,brazilian_flora_2020.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Leonotis nepetifolia,floral_structural_complexity,floral_form,tubular,high,latest_public_web,nybg_memoirs,https://list.worldfloraonline.org/wfo-0000224588,wfo-global-04ae8badb8bbe0d58b9341b8,"Memoirs of the New York Botanical Garden, official WFO DwC-A","Flower glomerules globose 3-6 cm wide, solitary or 2 to several on terminal spikes; bracts 1.2-1.4 cm long, lanceolate, spine-tipped; calyx green, 10- 12 mm long, pubescent, the lobes spine-tipped; corolla tubular, orange, 1.5-2 cm long, pubescent, the upper lip much longer than the lower one; stamens exserted.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:nybg_memoirs:Leonotis nepetifolia,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,nybg_memoirs.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Lippia americana,floral_structural_complexity,floral_form,salverform,high,latest_public_web,flora_of_panama,https://list.worldfloraonline.org/wfo-0000228675,wfo-global-6fe58a184bb2ad0326bd4632,"Flora of Panama, Missouri Botanical Garden, official WFO DwC-A","Flowers not conspicuous; calyx 1-1.5 mm long, equaling or shorter than the corolla-tube, acutely bifid, bifariously villous with long trichomes on the keel, otherwise shortly white-pubescent; corolla small, hypocrateriform, not conspicuous, pale-green or greenish-white to cream, pale-yellow, or white, the tube exiguous, the limb pubescent or hirtellous on the outer surface.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_panama:Lippia americana,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,flora_panama.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Lyonia affinis,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,nybg_floraneotropica,https://list.worldfloraonline.org/wfo-0001230640,wfo-global-d211dfd655b50daa40347197,"Flora Neotropica, New York Botanical Garden, official WFO DwC-A","Flowers (4-)5(-6)-merous; calyx lobes triangular, with acute to acuminate apices, 1-2.5 × 0.7-1.4 mm, adaxial side sparsely pubescent, especially near apex, abaxial side lepidote, otherwise glabrous or very sparsely pubescent near base; corolla cylindrical to long-urceolate, white, 4-7.5 × (2.5-)3-5 mm, abaxially sparsely lepidote; filaments roughened, 3-5.5 mm long, unappendaged or with minute spurs near anther-filament junction; anthers 0.7-1.5 mm long; ovary lepidote, otherwise pubescent, placentae ± subapical.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:nybg_floraneotropica:Lyonia affinis,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,nybg_floraneotropica.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Mansoa hymenaea,floral_structural_complexity,floral_form,bell_campanulate|tubular,high,latest_public_web,brazilian_flora_2020,https://list.worldfloraonline.org/wfo-0000779022,wfo-global-5942afa30a49ecdce5e882e1,"Brazilian Flora 2020, official WFO Darwin Core Archive",Flower: calyx 0.6 to 0.7 long (cm)/0.8 to 0.9 wide (cm)/green coriaceous campanulate truncate pubescent apex ciliate nectary absent; venation of the calyx prominent lengthened above of the sepal not undulate; corolla 6.5 to 7 long (cm)/4 to 5 wide (cm); corolla purple membranous tubular campanulate/apex of the lacinia rounded/region upper pubescent region median basal glabrate; stamen included/connective not lengthened glabrous; ovary cylindric squamulose/2 series of the ovule by locule.,species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:brazilian_flora_2020:Mansoa hymenaea,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,brazilian_flora_2020.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Mansoa verrucifera,floral_structural_complexity,floral_form,bell_campanulate|tubular,high,latest_public_web,flora_of_panama,https://list.worldfloraonline.org/wfo-0000779186,wfo-global-0678ae4b8d8cc5bcbd3f40e7,"Flora of Panama, Missouri Botanical Garden, official WFO DwC-A","Flowers with sweet aroma, calyx cupular, the 5 main ribs ending in narrow, elongate (to 5 mm) teeth, puberulous and lepidote, glandular, 5-7 mm long (without teeth) and 5-6 mm wide, the surface minutely roughened, subverrucose; corolla pinkish lavender with a white throat; tubular-campanulate above an 8 mm by 3 mm tubular base, 5.4-8.1 cm long and 1.0-1.9 cm wide at the mouth, the tube 3.5-6.0 cm long, the lobes 1.2-2.5 cm long; simple puberulous and glandular-lepidote outside, less so on the lobes, mostly glabrous within but somewhat glandular-lepidote on lobes and pubescent at the level of stamen insertion with long, simple, in part gland-tipped, multicellular trichomes; stamens didynamous, the anther thecae divaricate, 3.5-5 mm long, the longer filaments 2.3-2.4 cm long, the shorter filaments 1.1-1.6 cm long, the staminode 4-5 mm long, inserted 8-10 mm from the base of the corolla tube; pistil 3.5-4.2 cm long, the ovary cylindric, 5 mm long and 1-1.5 mm wide, more or less glandular- papillate and inconspicuously scabrous, the ovules 2-seriate in each locule; disc pulvinate, 1 mm long and 3-4 mm wide.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_panama:Mansoa verrucifera,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,flora_panama.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Marsypianthes chamaedrys,floral_structural_complexity,floral_form,bilabiate|tubular,high,latest_public_web,flora_of_panama,https://list.worldfloraonline.org/wfo-0000236725,wfo-global-f8eda958a4820bf7c2ec4079,"Flora of Panama, Missouri Botanical Garden, official WFO DwC-A","Flowers sessile or with pedicels to ca 2 mm long; calyx campanulate, ca 6-8 mm long at maturity, per- sistent, 10-ribbed, pubescent, membranaceous, the teeth deltoid; corolla tubular, purple, ca 7-9 mm long, bilabiate, the upper lip 2-lobed, the lower 3-lobed, the lips weakly pubescent; filaments pubescent, the anthers ca 0.5 mm long; style slender, ca 2-4 mm long, the stigma 2-lobed, the one acute.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_panama:Marsypianthes chamaedrys,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,flora_panama.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Mimosa rufescens,floral_structural_complexity,floral_form,bell_campanulate,high,latest_public_web,nybg_memoirs,https://list.worldfloraonline.org/wfo-0000174627,wfo-global-c50f897c44fd4de2469b8736,"Memoirs of the New York Botanical Garden, official WFO DwC-A","Peduncles fasciculate by 3-7, the longer ones 4-9 mm, minutely bracteolate; capitula without filaments 3.5-4.5(-5) mm diam., prior to anthesis moriform, the fl-buds usually puberulent, sometimes glabrous, the receptacle normally ±1.5 mm, exceptionally elongating to 6 mm; bracts ovate 0.35-0.65 mm, persistent; flowers mostly 5-, some 4-merous, all diplostemonous, all or almost all bisexual, sweetly fragrant; calyx submembranous campanulate (0.4-)0.5-0.8 mm, puberulent externally, the rim minutely deltate-lobulate; corolla turbinate-campanulate 1.4-2 mm, whitish, the ovate or lanceolate, faintly 1-nerved lobes 0.5-0.9 x 0.35-0.45 mm, recurved at anthesis; filaments white or creamy-white, subequilong, the longest 1-2 mm longer than corolla-lobes; anthers (0.2-)0.25-0.3 mm.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:nybg_memoirs:Mimosa rufescens,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,nybg_memoirs.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Nectandra cissiflora,floral_structural_complexity,floral_form,salverform,high,latest_public_web,flora_of_panama,https://list.worldfloraonline.org/wfo-0000379132,wfo-global-7a0e2abcbed6763a3c0c6bb0,"Flora of Panama, Missouri Botanical Garden, official WFO DwC-A","Flowers to 3 mm. long, the pedicel slender, 1-3 mm. long, the perianth hypocrateriform, white according to the collector, the lobes reflexed, thick, papillose-tomentose, oblong, 2.5-3 mm. long; stamens of ser.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_panama:Nectandra cissiflora,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,flora_panama.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Peritassa laevigata,floral_structural_complexity,floral_form,tubular,high,latest_public_web,brazilian_flora_2020,https://list.worldfloraonline.org/wfo-0000394772,wfo-global-3f8cc64e204c45eb369c268d,"Brazilian Flora 2020, official WFO Darwin Core Archive",Flower: type tubular; margin of the disc erose; connective proeminent; anther triangular; dehiscence of the anther rimose; stigma not lobate; ovule per locule 2 to 4.,species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:brazilian_flora_2020:Peritassa laevigata,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,brazilian_flora_2020.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Pourouma melinonii,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,nybg_floraneotropica,https://list.worldfloraonline.org/wfo-0000394983,wfo-global-62cf8b13eb898f8545656ebb,"Flora Neotropica, New York Botanical Garden, official WFO DwC-A","Staminate inflorescences up to 12 cm long and 12 cm wide; peduncle 2-6 cm long, peduncle and branches sparsely to rather densely puberulous; flowers sessile or pedicellate, most of them in globose heads, these 3-4 mm diam.; tepals 0.5-1 mm long, connate, forming a ± urceolate perianth, sparsely to densely hairy; filaments longer than the tepals, free or ± connate.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:nybg_floraneotropica:Pourouma melinonii,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,nybg_floraneotropica.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Richardia stellaris,floral_structural_complexity,floral_form,salverform,high,latest_public_web,brazilian_flora_2020,https://list.worldfloraonline.org/wfo-0000296705,wfo-global-9209c8bed4143728948ee6d1,"Brazilian Flora 2020, official WFO Darwin Core Archive",Flower: symmetry tetramerous; form of the lobule of the calyx triangular; corolla form infundibular/hypocrateriform; corolla colour white; stigma shallowly tetrafid.,species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:brazilian_flora_2020:Richardia stellaris,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,brazilian_flora_2020.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
Strychnos tomentosa,floral_structural_complexity,floral_form,salverform|tubular,high,latest_public_web,brazilian_flora_2020,https://list.worldfloraonline.org/wfo-0000500949,wfo-global-fd6574ca40ae3d3914629581,"Brazilian Flora 2020, official WFO Darwin Core Archive",Flower: corolla tubulose or hypocrateriform; tube of the corolla with length more long of the than the lobe(s) of the corolla; ovary glabrous; style glabrous.,species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:brazilian_flora_2020:Strychnos tomentosa,provider_accepted_species_treatment,wfo-global-six-floras-20260810,wfo-global-six-official-dwca-20260810,brazilian_flora_2020.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v2,true,wild_or_naturalised_flora_treatment,OpenAI Codex source-text holdout review,2026-08-10T03:30:00Z,species treatment directly states the floral or corolla form and the normalized form matches
