candidate_id,trait_name,accepted_species,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash
bsdb:80a952eaff4b681fa4db1ddb,self_incompatibility,Senecio vulgaris,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Senecio vulgaris; tnrs_status=Accepted; tnrs_family=Asteraceae; BreedingSys=SC; ISI_value=NA; ISItype=NA; bs.Source=fryxell1957|ingram1995|lawrence1985a|marshall1984|wisskirchen2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,57269cd832c88f245dbc4a5e07bcc84f149252c0714bdf09829907a7408eeb45
bsdb:142d2e9bf6738cf8801002aa,self_incompatibility,Delphinium emarginatum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Delphinium emarginatum; tnrs_status=Accepted; tnrs_family=Ranunculaceae; BreedingSys=SC; ISI_value=0.229; ISItype=ISIfruits; bs.Source=Bosch et al. 2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,f717e8d1cc7650cf2901b1875be6aa0399c5c179e0ba73954b52b7bb3a6c772c
bsdb:f5925dbcfe81737be3597450,self_incompatibility,Harrisia bonplandii,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Harrisia bonplandii; tnrs_status=Synonym; tnrs_family=Cactaceae; BreedingSys=SC; ISI_value=0.25; ISItype=ISIfruits; bs.Source=ferreira2018,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,4ef4ce076136aa314c7b942f2c7f41a58a485717e906b25112b549e996fb7809
bsdb:fb49708ca738f58ef4e6820b,self_incompatibility,Primula auricula,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Primula auricula; tnrs_status=Accepted; tnrs_family=Primulaceae; BreedingSys=SC; ISI_value=-0.042; ISItype=ISIfruits; bs.Source=scott18xx, cited in-brieger1930",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,94d13ec7ac8782321ede3c0950ea0f1a48a2bf3e259c7cba7860a6e6de17b624
bsdb:1f026d62143f120a9646e3b7,self_incompatibility,Impatiens sakeriana,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Impatiens sakeriana; tnrs_status=Accepted; tnrs_family=Balsaminaceae; BreedingSys=SC; ISI_value=-0.023; ISItype=ISIfruits; bs.Source=janecek2011,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,6747166e04ba2aa19dc84c6d57c1bf27f133f2f52f5dbb9247c2b612ded4a74a
bsdb:af7fabe959d84bebfb2f75ee,self_incompatibility,Lagenocarpus rigidus,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Lagenocarpus rigidus; tnrs_status=Accepted; tnrs_family=Cyperaceae; BreedingSys=SC; ISI_value=-0.048; ISItype=ISIfruits; bs.Source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,9c7efeaee04778e37e8c853cc61202829e114a16b73f61b97aae32d4e38a746c
bsdb:28a68fba8d669a8f889c5715,self_incompatibility,Tristerix corymbosus,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Tristerix corymbosus; tnrs_status=Accepted; tnrs_family=Loranthaceae; BreedingSys=SC; ISI_value=0.068; ISItype=ISIfruits; bs.Source=aizen2005,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,5b110ec7779db88917f4254ce1c910601f04f4000f9706e109c8930b137b57e3
bsdb:7855a68a848d8f313aef83c7,self_incompatibility,Liparis kumokiri,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Liparis kumokiri; tnrs_status=Accepted; tnrs_family=Orchidaceae; BreedingSys=SC; ISI_value=0.297; ISItype=ISIfruits; bs.Source=Oh et al. 2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,6169137584f7295f0eff1810a6029602b78f33ad0ad9c1b23358f2557b81695a
bsdb:970175fb73d0235d6f284290,self_incompatibility,Dendrobium chrysotoxum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Dendrobium chrysotoxum; tnrs_status=Accepted; tnrs_family=Orchidaceae; BreedingSys=SC; ISI_value=0.095; ISItype=ISIfruits; bs.Source=niu2018,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,2d57b0038808406291b1635845af66ef5fbe70208b52d737d4b2f80b13493b1f
bsdb:64d06427e8cedffe1fe8fc19,self_incompatibility,Miconia discolor,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Miconia discolor; tnrs_status=Accepted; tnrs_family=Melastomataceae; BreedingSys=SC; ISI_value=0.084; ISItype=ISIfruits; bs.Source=borges1991-thesis,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,fec204d0f9fc9fd5cc9310484240af56e200a903595aafd40844beecc40659f6
bsdb:4265f07feb46d077e9e6b30e,self_incompatibility,Nertera granadensis,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nertera granadensis; tnrs_status=Accepted; tnrs_family=Rubiaceae; BreedingSys=SC; ISI_value=0.09; ISItype=ISIfruits; bs.Source=riveros1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,ea5c8a52301eecdcb469ac4fb342192e32ecd06bb9871af3d3004faaefadf1bb
bsdb:00ee3006eb8bd2ecae60676b,self_incompatibility,Scleria cyperina,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Scleria cyperina; tnrs_status=Accepted; tnrs_family=Cyperaceae; BreedingSys=SC; ISI_value=0.591; ISItype=ISIfruits; bs.Source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,13dae4e6c28b13d37c6c2acf8e95bf1ad9c6191a1741924716618d261b0a2ddd
bsdb:3a4d067b13cae69388a40642,self_incompatibility,Byrsonima verbascifolia,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Byrsonima verbascifolia; tnrs_status=Accepted; tnrs_family=Malpighiaceae; BreedingSys=SC; ISI_value=0.446; ISItype=ISIfruits; bs.Source=saraiva1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,1e4996ee67dbc8a206e45e01d78d7109fd52d2aea4ec27161046ae20d3a7ce83
bsdb:8d4c7cff27d51b182fbd0c2a,self_incompatibility,Eucalyptus platypus,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Eucalyptus platypus; tnrs_status=Accepted; tnrs_family=Myrtaceae; BreedingSys=SC; ISI_value=0.143; ISItype=ISIfruits; bs.Source=Wallwork and Sedgley 2005,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,8340d62f9f2cf6f37845a1eb00c51bd51e25894334bec4bca7c7aa3f9bea899a
bsdb:07bf289c167904772ede9170,self_incompatibility,Styphnolobium japonicum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Styphnolobium japonicum; tnrs_status=Synonym; tnrs_family=Fabaceae; BreedingSys=SC; ISI_value=0.423; ISItype=ISIfruits; bs.Source=valtuena2008,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,39401b15c4189026064d6b6b20f921cb923535b25b06f4c25fd62837610cf3ea
bsdb:943ffeb07bc4f3d2e101fe8f,self_incompatibility,Byrsonima coccolobifolia,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Byrsonima coccolobifolia; tnrs_status=Accepted; tnrs_family=Malpighiaceae; BreedingSys=SC; ISI_value=0.74; ISItype=ISIfruits; bs.Source=oliveira2000,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,aff2e31e883d6cbfacb6179a75a82a07a1b2674717ab86bfb0f7f54a4ec263ba
bsdb:5bbc3fceb2aa69b475c16723,self_incompatibility,Quercus ilex,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Quercus ilex; tnrs_status=Accepted; tnrs_family=Fagaceae; BreedingSys=SC; ISI_value=-0.373; ISItype=ISIfruits; bs.Source=boavida2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,72a86ad075c7c8b00bae4a1384903bffef69a113df92c3332e46252672c7a7ba
bsdb:5763c0cade369125abb70bb3,self_incompatibility,Anthericum ramosum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Anthericum ramosum; tnrs_status=Accepted; tnrs_family=Asparagaceae; BreedingSys=SC; ISI_value=0.313; ISItype=ISIfruits; bs.Source=rosquist2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,0972d08add7335b67c1ff17e6a9365a101057851df6b1c629138d2b1ef8aae3e
bsdb:323f9b2a25e35dada672f488,self_incompatibility,Cymbopetalum brasiliense,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cymbopetalum brasiliense; tnrs_status=Accepted; tnrs_family=Annonaceae; BreedingSys=SC; ISI_value=-0.371; ISItype=ISIfruits; bs.Source=braun2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,4ae5a434434fcd788d84e3d7c90c80a253a59c500c2306cd914f24bbd31753d6
bsdb:b152eb9188b6995b14f03d5e,self_incompatibility,Alliaria petiolata,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Alliaria petiolata; tnrs_status=Accepted; tnrs_family=Brassicaceae; BreedingSys=SC; ISI_value=-0.2; ISItype=ISIfruits; bs.Source=cruden1996|cruden1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,6406c4df0b278504bd657ec5bd95ec1664d2d740b31ea31117c565e464abeb6e
bsdb:3b90bf9b42fe4d0927f64292,self_incompatibility,Rubus radicans,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Rubus radicans; tnrs_status=Accepted; tnrs_family=Rosaceae; BreedingSys=SC; ISI_value=0.17; ISItype=ISIfruits; bs.Source=riveros1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,165a28f3d5b8df07188e360aef625a830d642d3bb28f3c9ca5a7715a2b18e1a9
bsdb:c3f6677a067b8ca050e52a37,self_incompatibility,Calceolaria dentata,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Calceolaria dentata; tnrs_status=Accepted; tnrs_family=Calceolariaceae; BreedingSys=SC; ISI_value=0.41; ISItype=ISIfruits; bs.Source=riveros1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,d6912994b8a8092f904cf72af546ac2ccc69a50fac2ebf5da1e9fd650cbba17f
bsdb:b0699583c04c76c59d1ade62,self_incompatibility,Nicotiana benthamiana,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana benthamiana; tnrs_status=Accepted; tnrs_family=Solanaceae; BreedingSys=SC; ISI_value=NA; ISItype=NA; bs.Source=golz1998|pandey1979,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,94ff924b6182e7b4a248fe77c71f6339006e204c03572fb9294bdd7cf3c65262
bsdb:e50ba65090e84f6f2a6bc288,self_incompatibility,Crepis tectorum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Crepis tectorum; tnrs_status=Synonym; tnrs_family=Asteraceae; BreedingSys=SC; ISI_value=0.273; ISItype=ISIfruits; bs.Source=andersson1989,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,c71b8c104503907e55f7b66ad34443fa3db0b749ed28f99e94dfd40c81ead687
bsdb:74224582f7c1ba8bd637ad7b,self_incompatibility,Nuttallanthus floridanus,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nuttallanthus floridanus; tnrs_status=Accepted; tnrs_family=Plantaginaceae; BreedingSys=SC; ISI_value=0.011; ISItype=ISIseeds; bs.Source=Crawford and Elisens 2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,468a736421382d33db8b93634a087a95d865b489e4b3ffc32ff39d9fd99e0055
bsdb:30f94c30658a4ccdd3c6a062,self_incompatibility,Pleroma stenocarpum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Pleroma stenocarpum; tnrs_status=Synonym; tnrs_family=Melastomataceae; BreedingSys=SC; ISI_value=0.35; ISItype=ISIfruits; bs.Source=dossantos2012,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,7a6d49499305c1b4d22bcf2e433d84cc41f14e909912e15c4255418f41d814f6
bsdb:bffd53ce09166e755858e347,self_incompatibility,Cistus monspeliensis,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cistus monspeliensis; tnrs_status=Accepted; tnrs_family=Cistaceae; BreedingSys=SC; ISI_value=0.792; ISItype=ISIfruits; bs.Source=bosch1992,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,658973510e3a91e579ab4f27162284377f5a8608585cffa8b2b7269ca4358e92
bsdb:595e973b46728b0f55101800,self_incompatibility,Sparattosperma leucanthum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Sparattosperma leucanthum; tnrs_status=Accepted; tnrs_family=Bignoniaceae; BreedingSys=SC; ISI_value=0.458; ISItype=ISIfruits; bs.Source=polatto2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,bdcde6b18de8f3ab85a41ced65103081a4947c5ed76801da4c483971797d87af
bsdb:151fc8ec05459876ec2bfa08,self_incompatibility,Besleria robusta,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Besleria robusta; tnrs_status=Accepted; tnrs_family=Gesneriaceae; BreedingSys=SC; ISI_value=-0.179; ISItype=ISIfruits; bs.Source=Grove 1985,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,d70d66c646fee06055bb98848f7f871530895358b9a47870b4a3c8e1ee8f4bed
bsdb:317ee108aebac3bd4508ae51,self_incompatibility,Myosotis brockiei,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Myosotis brockiei; tnrs_status=Accepted; tnrs_family=Boraginaceae; BreedingSys=SC; ISI_value=0.12; ISItype=ISIseeds; bs.Source=Newstrom and Robertson 2005,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,56f0d9cc2eae5de70fa7ab91f814a553345211d9a7fd54ca62923ed8c8d7cda5
bsdb:7d7d1d7dda4723996f82c384,self_incompatibility,Maianthemum canadense,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Maianthemum canadense; tnrs_status=Accepted; tnrs_family=Asparagaceae; BreedingSys=SC; ISI_value=0.611; ISItype=ISIfruits; bs.Source=wheelwright2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,5b6bc982ebb20edd585bddbbb8c48d31605e24d12d1436db6908f84102aadf6b
bsdb:b88006a64fcb595ba75e592b,self_incompatibility,Aristolochia baetica,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Aristolochia baetica; tnrs_status=Accepted; tnrs_family=Aristolochiaceae; BreedingSys=SC; ISI_value=0.575; ISItype=ISIfruits; bs.Source=berjano2011,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,76101d086c6f631476082a027b442c2711df429d0264f482d112a7421ada9e80
bsdb:9adfa8c4b11163f6e55d6c26,self_incompatibility,Vriesea platynema,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Vriesea platynema; tnrs_status=Accepted; tnrs_family=Bromeliaceae; BreedingSys=SC; ISI_value=0.077; ISItype=ISIfruits; bs.Source=ramirez1994,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,0940fde731dc83eeed3e77fbbcca8163490c021359d39bdfdddefa4a199ba4db
bsdb:1dc7710ebfe5b76dc6c13197,self_incompatibility,Trifolium alexandrinum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Trifolium alexandrinum; tnrs_status=Accepted; tnrs_family=Fabaceae; BreedingSys=SC; ISI_value=0.462; ISItype=ISIseeds; bs.Source=Roy et al. 2005,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,023be0231bd972d60ffb194d0de091bfcb67de7afe33c91f79dac5ab3ac15a67
bsdb:b31f2d8fb2e7e4020f497806,self_incompatibility,Eucalyptus nitens,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Eucalyptus nitens; tnrs_status=Accepted; tnrs_family=Myrtaceae; BreedingSys=SC; ISI_value=0.33; ISItype=ISIfruits; bs.Source=Pound et al. 2003,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,43224b960c880d37a68bb541be4a958673b290aeda8a764fd16a9504bd03d76c
bsdb:b2ea5afefc4aedbaea510fae,self_incompatibility,Helicteres ovata,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Helicteres ovata; tnrs_status=Accepted; tnrs_family=Malvaceae; BreedingSys=SC; ISI_value=0.043; ISItype=ISIfruits; bs.Source=franceschinelli1989,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,9baa0261e2da2a9a4edba27388130ff7053ef85135572c34b6dd2ce40b2894e0
bsdb:722376707aad641a575be64a,self_incompatibility,Escallonia rubra,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Escallonia rubra; tnrs_status=Accepted; tnrs_family=Escalloniaceae; BreedingSys=SC; ISI_value=0.39; ISItype=ISIfruits; bs.Source=riveros1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a7ee90d989f518b87f8c64971f6cd8fdad6894266a7cfa6cddc4c2701f590e15
bsdb:9ee1d6e5fea69eae6ea2ee2c,self_incompatibility,Cyrilla racemiflora,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cyrilla racemiflora; tnrs_status=Accepted; tnrs_family=Cyrillaceae; BreedingSys=SC; ISI_value=0.763; ISItype=ISIfruits; bs.Source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,0544808cc133e90e445885a28afa7cbd46742635461d4eb253bb356da11902c7
