accepted_species,genus,family,n_islands,n_records
Stachytarpheta jamaicensis,Stachytarpheta,Verbenaceae,257,2845
Mitrasacme pygmaea,Mitrasacme,Loganiaceae,47,299
Fritillaria camschatcensis,Fritillaria,Liliaceae,117,1248
Pittosporum undulatum,Pittosporum,Pittosporaceae,42,6496
Hedycarya arborea,Hedycarya,Monimiaceae,17,17378
Eriocaulon sexangulare,Eriocaulon,Eriocaulaceae,21,459
Pemphis acidula,Pemphis,Lythraceae,170,1009
Viscum articulatum,Viscum,Viscaceae,42,395
Heliotropium indicum,Heliotropium,Heliotropiaceae,132,1458
Symplocos tanakana,Symplocos,Symplocaceae,47,223
Boerhavia coccinea,Boerhavia,Nyctaginaceae,132,1317
Cordia dichotoma,Cordia,Cordiaceae,99,1865
Quadrella cynophallophora,Quadrella,Capparaceae,76,680
Nepenthes gracilis,Nepenthes,Nepenthaceae,21,1706
Thalia geniculata,Thalia,Marantaceae,28,129
Goodenia radicans,Goodenia,Goodeniaceae,36,2408
Atuna excelsa,Atuna,Chrysobalanaceae,58,538
Utricularia vulgaris,Utricularia,Lentibulariaceae,190,4108
Potamogeton perfoliatus,Potamogeton,Potamogetonaceae,340,25894
Smilax australis,Smilax,Smilacaceae,66,722
Oxalis debilis,Oxalis,Oxalidaceae,198,12563
Camellia sasanqua,Camellia,Theaceae,27,940
Helianthemum nummularium,Helianthemum,Cistaceae,108,53868
Mahonia aquifolium,Mahonia,Berberidaceae,122,30536
Corylus avellana,Corylus,Betulaceae,435,359741
Planchonia careya,Planchonia,Lecythidaceae,49,806
Magnolia liliifera,Magnolia,Magnoliaceae,30,453
Gomphia serrata,Gomphia,Ochnaceae,24,446
Erythroxylum cuneatum,Erythroxylum,Erythroxylaceae,21,107
Torenia fournieri,Torenia,Linderniaceae,45,232
Sambucus nigra,Sambucus,Viburnaceae,321,422269
Putranjiva matsumurae,Putranjiva,Putranjivaceae,27,223
Carpobrotus edulis,Carpobrotus,Aizoaceae,155,8839
Hydrangea paniculata,Hydrangea,Hydrangeaceae,37,4026
Myriophyllum sibiricum,Myriophyllum,Haloragaceae,166,1120
Agelaea borneensis,Agelaea,Connaraceae,17,288
Linum usitatissimum,Linum,Linaceae,138,12527
Celtis philippensis,Celtis,Cannabaceae,104,622
Hydnocarpus castaneus,Hydnocarpus,Achariaceae,10,44
Colchicum autumnale,Colchicum,Colchicaceae,53,7597
Cornus sericea,Cornus,Cornaceae,116,13382
Ehretia acuminata,Ehretia,Ehretiaceae,37,1317
Guaiacum officinale,Guaiacum,Zygophyllaceae,55,998
Buxus microphylla,Buxus,Buxaceae,28,384
Thalassia hemprichii,Thalassia,Hydrocharitaceae,143,13982
Veratrum oxysepalum,Veratrum,Melanthiaceae,37,607
Drosera intermedia,Drosera,Droseraceae,184,8840
Rhizophora stylosa,Rhizophora,Rhizophoraceae,168,951
Leptolaena multiflora,Leptolaena,Sarcolaenaceae,2,465
Claytonia perfoliata,Claytonia,Montiaceae,102,21901
Phlox paniculata,Phlox,Polemoniaceae,44,715
Nothapodytes nimmoniana,Nothapodytes,Icacinaceae,9,102
Polyosma fragrans,Polyosma,Escalloniaceae,9,101
Alisma lanceolatum,Alisma,Alismataceae,55,8939
Cantleya corniculata,Cantleya,Stemonuraceae,9,105
Erythranthe alsinoides,Erythranthe,Phrymaceae,32,1896
Dapsilanthus spathaceus,Dapsilanthus,Restionaceae,23,257
Picrasma quassioides,Picrasma,Simaroubaceae,60,1336
Xyris pauciflora,Xyris,Xyridaceae,19,87
Ribes alpinum,Ribes,Grossulariaceae,253,11053
Stylidium despectum,Stylidium,Stylidiaceae,13,226
Burmannia disticha,Burmannia,Burmanniaceae,13,228
Allocasuarina littoralis,Allocasuarina,Casuarinaceae,45,2980
Gynandropsis gynandra,Gynandropsis,Cleomaceae,79,689
Nothofagus alpina,Nothofagus,Nothofagaceae,13,865
Pseudowintera colorata,Pseudowintera,Winteraceae,10,25544
Loropetalum chinense,Loropetalum,Hamamelidaceae,25,195
Heliconia bihai,Heliconia,Heliconiaceae,55,815
Nymphaea candida,Nymphaea,Nymphaeaceae,122,418
Petalostigma banksii,Petalostigma,Picrodendraceae,12,178
Tapeinochilos ananassae,Tapeinochilos,Costaceae,22,78
Nemophila menziesii,Nemophila,Hydrophyllaceae,25,112
Musa ornata,Musa,Musaceae,43,251
Portulaca grandiflora,Portulaca,Portulacaceae,104,343
Meliosma rigida,Meliosma,Sabiaceae,23,1025
Santalum lanceolatum,Santalum,Santalaceae,34,95
Leptomeria drupacea,Leptomeria,Amphorogynaceae,6,1612
Juglans nigra,Juglans,Juglandaceae,31,1152
Dichapetalum vitiense,Dichapetalum,Dichapetalaceae,9,15
Styrax agrestis,Styrax,Styracaceae,14,217
Clethra barbinervis,Clethra,Clethraceae,15,5237
Schisandra chinensis,Schisandra,Schisandraceae,18,634
Ulmus parvifolia,Ulmus,Ulmaceae,60,5680
Sparganium angustifolium,Sparganium,Typhaceae,298,14739
Hypoxis decumbens,Hypoxis,Hypoxidaceae,27,330
Chloranthus fortunei,Chloranthus,Chloranthaceae,39,135
Elaeagnus macrophylla,Elaeagnus,Elaeagnaceae,100,1287
Morella pensylvanica,Morella,Myricaceae,75,2850
Quintinia acutifolia,Quintinia,Paracryphiaceae,4,8678
Astelia hastata,Astelia,Asteliaceae,13,3412
Marcgravia umbellata,Marcgravia,Marcgraviaceae,10,174
Hernandia ovigera,Hernandia,Hernandiaceae,25,173
Aponogeton bernierianus,Aponogeton,Aponogetonaceae,2,47
Anisophyllea fallax,Anisophyllea,Anisophylleaceae,3,103
Eucnide cordata,Eucnide,Loasaceae,14,122
Nymphoides indica,Nymphoides,Menyanthaceae,54,635
Glinus oppositifolius,Glinus,Molluginaceae,41,292
Josephinia celebica,Josephinia,Pedaliaceae,8,23
Trigonopleura malayana,Trigonopleura,Peraceae,8,137
Thesium humile,Thesium,Thesiaceae,35,315
Turnera diffusa,Turnera,Turneraceae,26,219
Gonocaryum calleryanum,Gonocaryum,Cardiopteridaceae,13,129
Rhizanthes lowii,Rhizanthes,Rafflesiaceae,2,45
Staphylea bumalda,Staphylea,Staphyleaceae,23,1922
Xerophyta labatii,Xerophyta,Velloziaceae,1,64
Balanophora abbreviata,Balanophora,Balanophoraceae,10,33
Olax psittacorum,Olax,Olacaceae,5,427
Phytolacca acinosa,Phytolacca,Phytolaccaceae,62,1871
Sciaphila nana,Sciaphila,Triuridaceae,13,37
Gunnera manicata,Gunnera,Gunneraceae,25,677
Mastixia trichotoma,Mastixia,Nyssaceae,11,125
Reseda alba,Reseda,Resedaceae,79,2966
Zostera muelleri,Zostera,Zosteraceae,59,6013
Tamarix africana,Tamarix,Tamaricaceae,41,2916
Vochysia bifalcata,Vochysia,Vochysiaceae,3,8
Daphniphyllum glaucescens,Daphniphyllum,Daphniphyllaceae,17,171
Elatine hexandra,Elatine,Elatinaceae,32,3134
Triglochin striata,Triglochin,Juncaginaceae,60,1596
Cladopus doianus,Cladopus,Podostemaceae,2,33
Luzuriaga marginata,Luzuriaga,Alstroemeriaceae,15,118
Frankenia laevis,Frankenia,Frankeniaceae,41,1582
Pontederia cordata,Pontederia,Pontederiaceae,59,1352
Cyclanthus bipartitus,Cyclanthus,Cyclanthaceae,7,23
Platea latifolia,Platea,Metteniusaceae,14,151
Rhopalocarpus binervius,Rhopalocarpus,Sphaerosepalaceae,2,75
Williamsonia gigas,Williamsonia,Williamsoniaceae,1,40
Pentaphragma horsfieldii,Pentaphragma,Pentaphragmataceae,3,6
Schoepfia obovata,Schoepfia,Schoepfiaceae,14,86
Aptandra tubicina,Aptandra,Aptandraceae,3,9
Corsia merimantaensis,Corsia,Corsiaceae,1,11
Haemodorum brevicaule,Haemodorum,Haemodoraceae,7,32
Calceolaria integrifolia,Calceolaria,Calceolariaceae,5,6
Cansjera leptostachya,Cansjera,Opiliaceae,32,130
Nuxia verticillata,Nuxia,Stilbaceae,3,2537
Picramnia antidesma,Picramnia,Picramniaceae,4,60
Stemona australiana,Stemona,Stemonaceae,6,18
Syringodium isoetifolium,Syringodium,Cymodoceaceae,113,13827
Akebia trifoliata,Akebia,Lardizabalaceae,15,2782
Nama sandwicense,Nama,Namaceae,6,44
Metanarthecium luteoviride,Metanarthecium,Nartheciaceae,14,765
Paeonia obovata,Paeonia,Paeoniaceae,21,610
Talinella grevei,Talinella,Talinaceae,1,226
Corokia virgata,Corokia,Argophyllaceae,6,251
Coriaria japonica,Coriaria,Coriariaceae,7,1065
Hydrostachys longifida,Hydrostachys,Hydrostachyaceae,1,68
Delarbrea harmsii,Delarbrea,Myodocarpaceae,2,69
Sacoglottis guianensis,Sacoglottis,Humiriaceae,4,6
Canella winterana,Canella,Canellaceae,47,393
Canna indica,Canna,Cannaceae,183,4122
Crypteronia cumingii,Crypteronia,Crypteroniaceae,11,95
Cliftonia monophylla,Cliftonia,Cyrillaceae,3,3
Alluaudia dumosa,Alluaudia,Didiereaceae,2,106
Erythropalum scandens,Erythropalum,Erythropalaceae,21,183
Aucuba japonica,Aucuba,Garryaceae,67,11213
Hanguana kassintu,Hanguana,Hanguanaceae,2,5
Orchidantha holttumii,Orchidantha,Lowiaceae,1,6
Mazus pumilio,Mazus,Mazaceae,10,284
Nilsonia orientalis,Nilssonia,Nilssoniaceae,2,5
Galearia fulva,Galearia,Pandaceae,13,262
Parnassia palustris,Parnassia,Parnassiaceae,478,36525
Phelline billardierei,Phelline,Phellinaceae,2,34
Quiina guianensis,Quiina,Quiinaceae,5,13
Forchhammeria watsonii,Forchhammeria,Stixaceae,7,53
Ravenala madagascariensis,Ravenala,Strelitziaceae,65,370
Strombosia javanica,Strombosia,Strombosiaceae,8,94
Tofieldia coccinea,Tofieldia,Tofieldiaceae,83,938
Trimenia weinmanniifolia,Trimenia,Trimeniaceae,6,14
Tropaeolum majus,Tropaeolum,Tropaeolaceae,188,11053
Alseuosmia quercifolia,Alseuosmia,Alseuosmiaceae,7,961
Liquidambar styraciflua,Liquidambar,Altingiaceae,44,25016
Laurelia novae-zelandiae,Laurelia,Atherospermataceae,7,4618
Balanops pedicellata,Balanops,Balanopaceae,5,34
Anredera cordifolia,Anredera,Basellaceae,109,4348
Neocalamites hoerensis,Neocalamites,Calamitaceae,1,32
Carica papaya,Carica,Caricaceae,318,6343
Scleropyrum pentandrum,Scleropyrum,Cervantesiaceae,10,123
Diapensia lapponica,Diapensia,Diapensiaceae,129,1319
Itea oldhamii,Itea,Iteaceae,13,1711
Sarracenia purpurea,Sarracenia,Sarraceniaceae,67,3062
Aralidium pinnatifidum,Aralidium,Torricelliaceae,5,85
Asteropeia multiflora,Asteropeia,Asteropeiaceae,1,641
Cochlospermum vitifolium,Cochlospermum,Cochlospermaceae,29,100
Misodendrum punctulatum,Misodendrum,Misodendraceae,9,354
Platanus orientalis,Platanus,Platanaceae,49,1139
Ruppia maritima,Ruppia,Ruppiaceae,451,9850
Schlegelia brachyantha,Schlegelia,Schlegeliaceae,4,109
Ctenis leckenbyi,Ptilozamites,Umkomasiaceae,2,5
Caryocar microcarpum,Caryocar,Caryocaraceae,6,22
Trithuria submersa,Trithuria,Hydatellaceae,5,96
Ixonanthes reticulata,Ixonanthes,Ixonanthaceae,10,196
Sphenobaiera longifolia,Sphenobaiera,Karkeniaceae,2,7
Lacistema aggregatum,Lacistema,Lacistemataceae,9,50
Paulownia tomentosa,Paulownia,Paulowniaceae,102,3442
Ripogonum scandens,Ripogonum,Ripogonaceae,20,17280
Siparuna guianensis,Siparuna,Siparunaceae,10,29
Brasenia schreberi,Brasenia,Cabombaceae,45,963
Chimonanthus praecox,Chimonanthus,Calycanthaceae,10,87
Acicarpha spathulata,Acicarpha,Calyceraceae,7,35
Filicites nilssoniana,Sagenopteris,Caytoniaceae,1,10
Bhesa paniculata,Bhesa,Centroplacaceae,22,377
Classopollis simplex,Classopollis,Cheirolepidiaceae,1,17
Czekanowskia setacea,Czekanowskia,Czekanowskiaceae,3,11
Griselinia littoralis,Griselinia,Griseliniaceae,30,39647
Gyrostemon thesioides,Gyrostemon,Gyrostemonaceae,6,256
Hydrolea spinosa,Hydrolea,Hydroleaceae,14,64
Stigmaria ficoides,Stigmaria,Lepidodendraceae,3,90
Sphenopteris hymenophylloides,Sphenopteris,Lyginopteridaceae,2,10
Martynia annua,Martynia,Martyniaceae,16,100
Moringa oleifera,Moringa,Moringaceae,171,1421
Plectronia odorata,Olinia,Penaeaceae,3,39
Posidonia oceanica,Posidonia,Posidoniaceae,111,3484
Salvadora persica,Salvadora,Salvadoraceae,14,67
Houttuynia cordata,Houttuynia,Saururaceae,77,5765
Trigonia nivea,Trigonia,Trigoniaceae,8,27
Ploiarium alternifolium,Ploiarium,Bonnetiaceae,6,123
Ceratophyllum demersum,Ceratophyllum,Ceratophyllaceae,257,29739
Corynocarpus laevigatus,Corynocarpus,Corynocarpaceae,31,4893
Cycadeoidea megalophylla,Cycadeoidea,Cycadeoideaceae,1,12
Cyclostigma wijkianum,Cyclostigma,Cyclostigmataceae,1,10
Cytinus ruber,Cytinus,Cytinaceae,50,810
Perrottetia alpestris,Perrottetia,Dipentodontaceae,27,624
Flagellaria indica,Flagellaria,Flagellariaceae,207,2517
Fouquieria diguetii,Fouquieria,Fouquieriaceae,13,115
Gelsemium sempervirens,Gelsemium,Gelsemiaceae,15,80
Krameria ixine,Krameria,Krameriaceae,10,283
Filicites lonchiticus,Alethopteris,Pachytestaceae,2,34
Rapatea paludosa,Rapatea,Rapateaceae,5,34
Glossopteris indica,Glossopteris,Rigbyaceae,1,8
Carpodetus serratus,Carpodetus,Rousseaceae,9,23154
Stachyurus praecox,Stachyurus,Stachyuraceae,34,4048
Ximenia americana,Ximenia,Ximeniaceae,112,372
Phaulothamnus spinescens,Phaulothamnus,Achatocarpaceae,13,26
Byblis liniflora,Byblis,Byblidaceae,14,30
Campynema lineare,Campynema,Campynemataceae,2,326
Francoa appendiculata,Francoa,Francoaceae,11,70
Irvingia malayana,Irvingia,Irvingiaceae,5,72
Joinvillea plicata,Joinvillea,Joinvilleaceae,10,123
Limnanthes douglasii,Limnanthes,Limnanthaceae,25,2065
Melianthus major,Melianthus,Melianthaceae,15,507
Rehmannia glutinosa,Rehmannia,Rehmanniaceae,7,27
Stauropteris oldhamia,Stauropteris,Stauropteridaceae,1,14
Suriana maritima,Suriana,Surianaceae,159,1322
Trochodendron aralioides,Trochodendron,Trochodendraceae,17,2493
Actinopodium nathorstii,Actinopodium,Archaeopteridaceae,1,24
Blandfordia grandiflora,Blandfordia,Blandfordiaceae,5,20
Borya nitida,Borya,Boryaceae,2,2
Berzelia lanuginosa,Berzelia,Bruniaceae,2,3
Cercidiphyllum japonicum,Cercidiphyllum,Cercidiphyllaceae,26,3144
Baxteria australis,Baxteria,Dasypogonaceae,1,1
Octomelis sumatranus,Octomelis,Datiscaceae,9,85
Eupomatia laurina,Eupomatia,Eupomatiaceae,5,125
Gisekia pharnaceoides,Gisekia,Gisekiaceae,6,74
Nelumbo nucifera,Nelumbo,Nelumbonaceae,66,1323
Nitraria billardierei,Nitraria,Nitrariaceae,15,75
Pennantia corymbosa,Pennantia,Pennantiaceae,10,6753
Petrosavia sakuraii,Petrosavia,Petrosaviaceae,3,35
Cheirostrobus pettycurensis,Cheirostrobus,Sphenophyllaceae,1,19
Tecophilaea cyanocrocus,Tecophilaea,Tecophilaeaceae,1,2
Polypremum procumbens,Polypremum,Tetrachondraceae,51,297
Zosterophyllum fertile,Zosterophyllum,Zosterophyllaceae,1,4
Metaclepsydropsis duplex,Metaclepsydropsis,Zygopteridaceae,1,51
Acorus calamus,Acorus,Acoraceae,108,10728
Aphanopetalum resinosum,Aphanopetalum,Aphanopetalaceae,2,25
Pilostyles blanchetii,Pilostyles,Apodanthaceae,2,3
Batis maritima,Batis,Bataceae,138,1377
Berberidopsis corallina,Berberidopsis,Berberidopsidaceae,3,11
Bixa orellana,Bixa,Bixaceae,114,1229
Mariopteris nervosa,Mariopteris,Callistophytaceae,1,3
Desfontainia spinosa,Desfontainia,Columelliaceae,10,11
Geocaulon lividum,Geocaulon,Comandraceae,30,123
Cooksonia pertoni,Cooksonia,Cooksoniaceae,1,15
Flabellaria borassifolia,Cordaites,Cordaitaceae,3,9
Crossosoma californicum,Crossosoma,Crossosomataceae,3,246
Degeneria vitiensis,Degeneria,Degeneriaceae,2,30
Didymeles integrifolia,Didymeles,Didymelaceae,2,95
Cephalaria leucantha,Cephalaria,Dipsacaceae,19,47
Doryanthes palmeri,Doryanthes,Doryanthaceae,5,13
Euptelea polyandra,Euptelea,Eupteleaceae,6,1693
Gigantopteris bosschana,Gothanopteris,Gigantopteridaceae,1,2
Kewa acida,Kewa,Kewaceae,2,12
Ruffordia goepperti,Ruffordia,Klukiaceae,1,30
Lonchitis hirsuta,Lonchitis,Lonchitidaceae,14,177
Mayaca fluviatilis,Mayaca,Mayacaceae,8,91
Microtea debilis,Microtea,Microteaceae,13,56
Kaliphora madagascariensis,Kaliphora,Montiniaceae,1,524
Dactylanthus taylorii,Dactylanthus,Mystropetalaceae,2,92
Nanodea muscosa,Nanodea,Nanodeaceae,8,37
Oncotheca balansae,Oncotheca,Oncothecaceae,1,82
Stachyotaxus septentrionalis,Stachyotaxus,Palissyaceae,1,9
Thinnfeldia rhomboidalis,Thinnfeldia,Peltaspermaceae,2,6
Penthorum chinense,Penthorum,Penthoraceae,11,185
Philesia magellanica,Philesia,Philesiaceae,18,133
Philydrum lanuginosum,Philydrum,Philydraceae,34,238
Physena madagascariensis,Physena,Physenaceae,4,936
Rhynia gwynnevaughani,Rhynia,Rhyniaceae,1,47
Sigillaria scutellata,Sigillaria,Sigillariaceae,1,8
Spencerites insignis,Spencerites,Spenceritaceae,1,8
Stegnosperma halimifolium,Stegnosperma,Stegnospermataceae,18,96
Huertea cubensis,Huertea,Tapisciaceae,2,20
Octomeles sumatranum,Octomeles,Tetramelaceae,20,198
Pelliciera rhizophorae,Pelliciera,Tetrameristaceae,9,42
Sphenopteris grevillioides,Thyrsopteris,Thyrsopteridaceae,2,5
Xeronema callistemon,Xeronema,Xeronemataceae,3,22
Pelletieria valdensis,Pelletieria,Acrostichopteridaceae,1,22
Aextoxicon punctatum,Aextoxicon,Aextoxicaceae,3,40
Agdestis clematidea,Agdestis,Agdestidaceae,1,11
Bretschneidera sinensis,Bretschneidera,Akaniaceae,1,180
Amborella trichopoda,Amborella,Amborellaceae,2,483
Ancistrocladus tectorius,Ancistrocladus,Ancistrocladaceae,6,84
Milleria thomsonii,Protopteridium,Aneurophytaceae,1,4
Aphloia theiformis,Aphloia,Aphloiaceae,15,6319
Sigillaria vanuxemi,Archaeosigillaria,Archaeosigillariaceae,2,22
Vincetoxicum scoparium,Vincetoxicum,Asclepiadaceae,1,1
Caulopteris primaeva,Caulopteris,Asterothecaceae,1,1
Asteroxylon mackiei,Asteroxylon,Asteroxylaceae,1,40
Barbeuia madagascariensis,Barbeuia,Barbeuiaceae,1,93
Barbeya oleoides,Barbeya,Barbeyaceae,3,16
Krithodeophyton croftii,Krithodeophyton,Barinophytaceae,1,1
Rhabdoxylon dichotomum,Rhabdoxylon,Botryopteridiaceae,1,2
Brunellia comocladifolia,Brunellia,Brunelliaceae,5,144
Butomus umbellatus,Butomus,Butomaceae,73,21910
Carlemannia tetragona,Carlemannia,Carlemanniaceae,3,13
Cephalotus follicularis,Cephalotus,Cephalotaceae,1,2
Coldenia procumbens,Coldenia,Coldeniaceae,15,197
Corbichonia decumbens,Corbichonia,Corbichoniaceae,4,27
Eremopteris artemisiaefolia,Eremopteris,Cornucarpaceae,1,17
Ochanostachys amentacea,Ochanostachys,Coulaceae,6,248
Ctenolophon parvifolius,Ctenolophon,Ctenolophonaceae,9,128
Curtisia dentata,Curtisia,Curtisiaceae,2,3
Cynomorium coccineum,Cynomorium,Cynomoriaceae,15,262
Cystodium sorbifolium,Cystodium,Cystodiaceae,29,276
Desmophlebium lechleri,Desmophlebium,Desmophlebiaceae,1,14
Diegodendron humbertii,Diegodendron,Diegodendraceae,1,58
Dirachma socotrana,Dirachma,Dirachmaceae,1,69
Drepanophycus spinaeformis,Drepanophycus,Drepanophycaceae,1,15
Eucommia ulmoides,Eucommia,Eucommiaceae,15,807
Phyllotheca australis,Phyllotheca,Gondwanostachyaceae,1,7
Gosslingia breconensis,Gosslingia,Gosslingiaceae,1,27
Goupia glabra,Goupia,Goupiaceae,3,8
Helwingia japonica,Helwingia,Helwingiaceae,16,3034
Hemidictyum marginatum,Hemidictyum,Hemidictyaceae,14,147
Galbulimima belgraveana,Galbulimima,Himantandraceae,6,266
Hydnora esculenta,Hydnora,Hydnoraceae,2,19
Ixerba brexioides,Ixerba,Ixerbaceae,4,3715
Ixiolirion tataricum,Ixiolirion,Ixioliriaceae,1,3
Kirkia leandrii,Kirkia,Kirkiaceae,1,59
Koeberlinia spinosa,Koeberlinia,Koeberliniaceae,2,5
Limeum viscosum,Limeum,Limeaceae,1,1
Lophopyxis maingayi,Lophopyxis,Lophopyxidaceae,15,56
Macarthuria neocambrica,Macarthuria,Macarthuriaceae,9,26
Maundia triglochinoides,Maundia,Maundiaceae,1,7
Medusagyne oppositifolia,Medusagyne,Medusagynaceae,2,143
Miadesmia membranacea,Miadesmia,Miadesmiaceae,1,1
Mitrastemon yamamotoi,Mitrastemon,Mitrastemonaceae,12,250
Muntingia calabura,Muntingia,Muntingiaceae,105,2075
Myrothamnus moschatus,Myrothamnus,Myrothamnaceae,1,253
Neurada procumbens,Neurada,Neuradaceae,7,51
Octoknema affinis,Octoknema,Octoknemaceae,1,3
Pentadiplandra brazzeana,Pentadiplandra,Pentadiplandraceae,1,3
Physostoma elegans,Physostoma,Physostomataceae,1,16
Plocosperma buxifolium,Plocosperma,Plocospermataceae,1,1
Rachiopteris cylindrica,Psalixochlaena,Psalixochlaenaceae,1,55
Pseudobornia ursina,Pseudobornia,Pseudoborniaceae,1,88
Pteridophyllum racemosum,Pteridophyllum,Pteridophyllaceae,2,267
Quillaja saponaria,Quillaja,Quillajaceae,4,17
Rhabdodendron amazonicum,Rhabdodendron,Rhabdodendraceae,1,3
Scheuchzeria palustris,Scheuchzeria,Scheuchzeriaceae,132,2603
Simmondsia chinensis,Simmondsia,Simmondsiaceae,18,141
