accepted_species,genus,family,n_islands,n_records
Olax emirnensis,Olax,Olacaceae,2,344
Phytolacca rivinoides,Phytolacca,Phytolaccaceae,23,281
Sciaphila corallophyton,Sciaphila,Triuridaceae,4,13
Gunnera petaloidea,Gunnera,Gunneraceae,5,64
Nyssa javanica,Nyssa,Nyssaceae,4,64
Ochradenus baccatus,Ochradenus,Resedaceae,7,30
Phyllospadix torreyi,Phyllospadix,Zosteraceae,22,214
Tamarix hampeana,Tamarix,Tamaricaceae,14,37
Vochysia inundata,Vochysia,Vochysiaceae,1,9
Daphniphyllum pentandrum,Daphniphyllum,Daphniphyllaceae,5,1912
Elatine gratioloides,Elatine,Elatinaceae,9,543
Triglochin laxiflora,Triglochin,Juncaginaceae,7,601
Thelethylax minutiflora,Thelethylax,Podostemaceae,1,64
Luzuriaga parviflora,Luzuriaga,Alstroemeriaceae,6,6159
Frankenia salina,Frankenia,Frankeniaceae,7,265
Pontederia korsakowii,Pontederia,Pontederiaceae,11,180
Asplundia dussii,Asplundia,Cyclanthaceae,2,8
Emmotum fagifolium,Emmotum,Metteniusaceae,2,5
Rhopalocarpus triplinervius,Rhopalocarpus,Sphaerosepalaceae,1,140
Otozamites latior,Otozamites,Williamsoniaceae,1,12
Pentaphragma longisepalum,Pentaphragma,Pentaphragmataceae,1,10
Schoepfia parvifolia,Schoepfia,Schoepfiaceae,2,2
Anacolosa insularis,Anacolosa,Aptandraceae,2,11
Corsia clypeata,Corsia,Corsiaceae,1,3
Conostylis candicans,Conostylis,Haemodoraceae,3,42
Jovellana violacea,Jovellana,Calceolariaceae,3,9
Agonandra racemosa,Agonandra,Opiliaceae,4,6
Halleria ligustrifolia,Halleria,Stilbaceae,1,288
Picramnia parvifolia,Picramnia,Picramniaceae,2,4
Croomia kinoshitae,Croomia,Stemonaceae,2,6
Syringodium filiforme,Syringodium,Cymodoceaceae,48,426
Stauntonia chinensis,Stauntonia,Lardizabalaceae,3,13
Eriodictyon traskiae,Eriodictyon,Namaceae,1,122
Lophiola aurea,Lophiola,Nartheciaceae,2,2
Paeonia delavayi,Paeonia,Paeoniaceae,4,42
Talinella dauphinensis,Talinella,Talinaceae,1,62
Argophyllum nitidum,Argophyllum,Argophyllaceae,1,91
Coriaria microphylla,Coriaria,Coriariaceae,3,4
Hydrostachys maximus,Hydrostachys,Hydrostachyaceae,1,21
Myodocarpus involucratus,Myodocarpus,Myodocarpaceae,1,92
Vantanea parviflora,Vantanea,Humiriaceae,1,8
Cinnamodendron corticosum,Cinnamodendron,Canellaceae,1,8
Canna jaegeriana,Canna,Cannaceae,2,8
Axinandra zeylanica,Axinandra,Crypteroniaceae,1,16
Cyrilla cubensis,Cyrilla,Cyrillaceae,1,30
Alluaudiopsis fiherenensis,Alluaudiopsis,Didiereaceae,1,78
Heisteria coccinea,Heisteria,Erythropalaceae,2,15
Aucuba obcordata,Aucuba,Garryaceae,1,12
Hanguana triangulata,Hanguana,Hanguanaceae,1,5
Orchidantha megalantha,Orchidantha,Lowiaceae,1,3
Mazus novaezeelandiae,Mazus,Mazaceae,2,106
Androstrobus zamioides,Androstrobus,Nilssoniaceae,1,4
Galearia aristifera,Galearia,Pandaceae,3,37
Parnassia foliosa,Parnassia,Parnassiaceae,3,173
Phelline erubescens,Phelline,Phellinaceae,1,78
Lacunaria crenata,Lacunaria,Quiinaceae,1,3
Stixis suaveolens,Stixis,Stixaceae,1,46
Strelitzia alba,Strelitzia,Strelitziaceae,3,9
Tetrastylidium grandifolium,Tetrastylidium,Strombosiaceae,2,2
Tofieldia okuboi,Tofieldia,Tofieldiaceae,4,309
Trimenia weinmanniaefolia,Trimenia,Trimeniaceae,1,2
Tropaeolum minus,Tropaeolum,Tropaeolaceae,3,6
Alseuosmia turneri,Alseuosmia,Alseuosmiaceae,1,175
Liquidambar acalycina,Liquidambar,Altingiaceae,3,8
Dryadodaphne celastroides,Dryadodaphne,Atherospermataceae,1,3
Balanops sparsifolia,Balanops,Balanopaceae,1,76
Basella madagascariensis,Basella,Basellaceae,2,23
Pinnularia capillacea,Radicites,Calamitaceae,1,2
Vasconcellea parviflora,Vasconcellea,Caricaceae,1,4
Pyrularia pubera,Pyrularia,Cervantesiaceae,1,3
Shortia uniflora,Shortia,Diapensiaceae,2,794
Itea parviflora,Itea,Iteaceae,2,1394
Sarracenia rubra,Sarracenia,Sarraceniaceae,2,3
Melanophylla madagascariensis,Melanophylla,Torricelliaceae,1,38
Asteropeia mcphersonii,Asteropeia,Asteropeiaceae,1,170
Cochlospermum palmatifidum,Cochlospermum,Cochlospermaceae,1,4
Misodendrum macrolepis,Misodendrum,Misodendraceae,2,2
Platanus mexicana,Platanus,Platanaceae,2,2
Ruppia tuberosa,Ruppia,Ruppiaceae,5,42
Synapsis ilicifolia,Synapsis,Schlegeliaceae,1,14
Pteroma thomasi,Pteroma,Umkomasiaceae,1,2
Caryocar brasiliense,Caryocar,Caryocaraceae,1,1
Trithuria australis,Trithuria,Hydatellaceae,1,1
Phyllocosmus sessiliflorus,Phyllocosmus,Ixonanthaceae,1,13
Sphaerococcites muensterianus,Baiera,Karkeniaceae,1,1
Lozania mutisiana,Lozania,Lacistemataceae,1,2
Moringa stenopetala,Moringa,Moringaceae,1,8
Paulownia fargesii,Paulownia,Paulowniaceae,1,4
Olinia ventosa,Olinia,Penaeaceae,1,1
Posidonia angustifolia,Posidonia,Posidoniaceae,2,7
Ripogonum elseyanum,Ripogonum,Ripogonaceae,1,1
Salvadora angustifolia,Salvadora,Salvadoraceae,2,154
Gymnotheca involucrata,Gymnotheca,Saururaceae,1,4
Siparuna cristata,Siparuna,Siparunaceae,1,5
Humbertiodendron saboureaui,Humbertiodendron,Trigoniaceae,1,36
Bonnetia stricta,Bonnetia,Bonnetiaceae,1,3
Cabomba palaeformis,Cabomba,Cabombaceae,1,2
Idiospermum australiense,Idiospermum,Calycanthaceae,2,2
Gamocarpha falklandica,Gamocarpha,Calyceraceae,1,1
Antholithus arberi,Caytonanthus,Caytoniaceae,1,1
Bhesa nitidissima,Bhesa,Centroplacaceae,1,4
Ceratophyllum muricatum,Ceratophyllum,Ceratophyllaceae,4,7
Frenelopsis hoheneggeri,Frenelopsis,Cheirolepidiaceae,1,1
Corynocarpus rupestris,Corynocarpus,Corynocarpaceae,1,1
Williamsoniella valdensis,Bennettistemon,Cycadeoideaceae,1,1
Knorria imbricata,Knorria,Cyclostigmataceae,1,1
Bdallophyton americanum,Bdallophyton,Cytinaceae,1,1
Solenites murrayana,Solenites,Czekanowskiaceae,1,6
Perrottetia racemosa,Perrottetia,Dipentodontaceae,1,1
Flagellaria collaris,Flagellaria,Flagellariaceae,1,6
Fouquieria columnaris,Fouquieria,Fouquieriaceae,1,8
Gelsemium rankinii,Gelsemium,Gelsemiaceae,1,1
Griselinia jodinifolia,Griselinia,Griseliniaceae,1,1
Gyrostemon sheathii,Gyrostemon,Gyrostemonaceae,1,2
Hydrolea elatior,Hydrolea,Hydroleaceae,1,2
Krameria ixina,Krameria,Krameriaceae,1,1
Conophoroides anthemis,Lepidostrobus,Lepidodendraceae,1,1
Sphenopteris goepperti,Sphenopteris,Lyginopteridaceae,1,2
Craniolaria annua,Craniolaria,Martyniaceae,4,17
Neuropteris acutifolia,Neuropteris,Pachytestaceae,1,1
Saxofridericia aculeata,Saxofridericia,Rapateaceae,1,2
Glossopteris damudica,Glossopteris,Rigbyaceae,1,1
Carpodetus montanus,Carpodetus,Rousseaceae,1,5
Stachyurus yunnanensis,Stachyurus,Stachyuraceae,1,2
Ximenia horrida,Ximenia,Ximeniaceae,1,10
Dactylorhiza majalis,Dactylorhiza,Orchidaceae,207,77574
Tanacetum vulgare,Tanacetum,Asteraceae,607,80027
Galium odoratum,Galium,Rubiaceae,253,72031
Trifolium arvense,Trifolium,Fabaceae,428,42576
Avenella flexuosa,Avenella,Poaceae,673,123433
Carex rostrata,Carex,Cyperaceae,492,80460
Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,81,751
Manihot esculenta,Manihot,Euphorbiaceae,213,3228
Rubus chamaemorus,Rubus,Rosaceae,484,18224
Cascabela thevetia,Cascabela,Apocynaceae,153,1276
Mentha arvensis,Mentha,Lamiaceae,306,43676
Pterolepis glomerata,Pterolepis,Melastomataceae,24,645
Tilia cordata,Tilia,Malvaceae,193,93752
Arctostaphylos uva-ursi,Arctostaphylos,Ericaceae,378,18914
Washingtonia robusta,Washingtonia,Arecaceae,71,412
Acanthus mollis,Acanthus,Acanthaceae,102,8002
Lindera obtusiloba,Lindera,Lauraceae,59,2262
Lysimachia nummularia,Lysimachia,Primulaceae,213,57607
Besleria lutea,Besleria,Gesneriaceae,11,270
Antidesma montanum,Antidesma,Phyllanthaceae,73,1358
Spirodela polyrhiza,Spirodela,Araceae,139,16590
Ranunculus bulbosus,Ranunculus,Ranunculaceae,269,142787
Maasia glauca,Maasia,Annonaceae,29,258
Rorippa palustris,Rorippa,Brassicaceae,349,33602
Ganophyllum falcatum,Ganophyllum,Sapindaceae,80,392
Citrus aurantiifolia,Citrus,Rutaceae,66,255
Silene flos-cuculi,Silene,Caryophyllaceae,504,126841
Foeniculum vulgare,Foeniculum,Apiaceae,301,35458
Parietaria debilis,Parietaria,Urticaceae,72,1265
Salix myrsinifolia,Salix,Salicaceae,217,6703
Ficus septica,Ficus,Moraceae,115,5086
Piper lanatum,Piper,Piperaceae,45,574
Linaria vulgaris,Linaria,Plantaginaceae,456,101567
Hedera hibernica,Hedera,Araliaceae,66,52418
Capsicum annuum,Capsicum,Solanaceae,148,1431
Zingiber spectabile,Zingiber,Zingiberaceae,36,210
Hyacinthoides non-scripta,Hyacinthoides,Asparagaceae,134,262427
Chrysophyllum oliviforme,Chrysophyllum,Sapotaceae,39,562
Begonia grandis,Begonia,Begoniaceae,10,248
Achyranthes aspera,Achyranthes,Amaranthaceae,250,4060
Ipomoea triloba,Ipomoea,Convolvulaceae,145,3972
Freycinetia scandens,Freycinetia,Pandanaceae,15,89
Campanula trachelium,Campanula,Campanulaceae,115,22155
Quercus variabilis,Quercus,Fagaceae,63,1601
Reynoutria japonica,Reynoutria,Polygonaceae,417,155295
Schaefferia frutescens,Schaefferia,Celastraceae,38,260
Banksia serrata,Banksia,Proteaceae,19,277
Odontites litoralis,Odontites,Orobanchaceae,189,1726
Colubrina arborescens,Colubrina,Rhamnaceae,55,409
Elaeocarpus sylvestris,Elaeocarpus,Elaeocarpaceae,13,881
Lycopsis arvensis,Lycopsis,Boraginaceae,228,34605
Swietenia macrophylla,Swietenia,Meliaceae,46,765
Fraxinus ornus,Fraxinus,Oleaceae,72,5264
Diospyros hebecarpa,Diospyros,Ebenaceae,30,199
Kalanchoe houghtonii,Kalanchoe,Crassulaceae,157,1403
Eustoma exaltatum,Eustoma,Gentianaceae,74,738
Schinus molle,Schinus,Anacardiaceae,68,1154
Parthenocissus inserta,Parthenocissus,Vitaceae,73,1421
Viola mirabilis,Viola,Violaceae,106,3200
Parashorea malaanonan,Parashorea,Dipterocarpaceae,13,177
Pyrostegia venusta,Pyrostegia,Bignoniaceae,48,361
Myristica inutilis,Myristica,Myristicaceae,22,165
Diplocyclos palmatus,Diplocyclos,Cucurbitaceae,79,880
Narcissus tazetta,Narcissus,Amaryllidaceae,126,2146
Stigmaphyllon emarginatum,Stigmaphyllon,Malpighiaceae,23,530
Epilobium parviflorum,Epilobium,Onagraceae,194,113474
Amyema congener,Amyema,Loranthaceae,16,44
Iris foetidissima,Iris,Iridaceae,70,54242
Daphne kiusiana,Daphne,Thymelaeaceae,22,532
Opuntia anahuacensis,Opuntia,Cactaceae,49,187
Clusia major,Clusia,Clusiaceae,13,128
Plumbago europaea,Plumbago,Plumbaginaceae,42,318
Pitcairnia angustifolia,Pitcairnia,Bromeliaceae,23,373
Polygala comosa,Polygala,Polygalaceae,27,2520
Aloe maculata,Aloe,Asphodelaceae,47,646
Bursera graveolens,Bursera,Burseraceae,18,526
Valerianella locusta,Valerianella,Caprifoliaceae,203,25166
Impatiens sodenii,Impatiens,Balsaminaceae,18,663
Juncus bulbosus,Juncus,Juncaceae,367,107210
Hypericum calycinum,Hypericum,Hypericaceae,62,12354
Aristolochia parvifolia,Aristolochia,Aristolochiaceae,15,47
Micranthes foliolosa,Micranthes,Saxifragaceae,129,1051
Verbascum phlomoides,Verbascum,Scrophulariaceae,69,2581
Murdannia nudiflora,Murdannia,Commelinaceae,56,270
Spiraeanthemum macgillivrayi,Spiraeanthemum,Cunoniaceae,9,40
Terminalia calamansanai,Terminalia,Combretaceae,27,151
Saurauia latibractea,Saurauia,Actinidiaceae,7,42
Argemone mexicana,Argemone,Papaveraceae,131,2174
Geranium columbinum,Geranium,Geraniaceae,153,18504
Ilex cymosa,Ilex,Aquifoliaceae,28,483
Calophyllum blancoi,Calophyllum,Calophyllaceae,14,87
Ternstroemia cherryi,Ternstroemia,Pentaphylacaceae,10,155
Hibbertia acicularis,Hibbertia,Dilleniaceae,15,523
Arcangelisia flava,Arcangelisia,Menispermaceae,21,159
Passiflora aurantia,Passiflora,Passifloraceae,38,348
Tacca palmata,Tacca,Dioscoreaceae,41,268
Citharexylum spinosum,Citharexylum,Verbenaceae,77,1299
Mitrasacme connata,Mitrasacme,Loganiaceae,20,148
Tulipa sylvestris,Tulipa,Liliaceae,64,3662
Pittosporum tinifolium,Pittosporum,Pittosporaceae,20,64
Peumus boldus,Peumus,Monimiaceae,7,15
Eriocaulon fistulosum,Eriocaulon,Eriocaulaceae,11,39
Cuphea carthagenensis,Cuphea,Lythraceae,71,2058
Phoradendron piperoides,Phoradendron,Viscaceae,15,130
Tournefortia sibirica,Tournefortia,Heliotropiaceae,41,237
Symplocos leptophylla,Symplocos,Symplocaceae,17,321
Ceodes grandis,Ceodes,Nyctaginaceae,43,102
Cordia collococca,Cordia,Cordiaceae,24,242
Quadrella indica,Quadrella,Capparaceae,29,527
Nepenthes vieillardii,Nepenthes,Nepenthaceae,4,429
Maranta leuconeura,Maranta,Marantaceae,13,35
Goodenia ovata,Goodenia,Goodeniaceae,13,2189
Parinari insularum,Parinari,Chrysobalanaceae,9,34
Pinguicula macroceras,Pinguicula,Lentibulariaceae,45,369
Potamogeton alpinus,Potamogeton,Potamogetonaceae,192,7663
Smilax sebeana,Smilax,Smilacaceae,33,202
Oxalis dillenii,Oxalis,Oxalidaceae,73,1284
Camellia lutchuensis,Camellia,Theaceae,10,410
Fumana laevis,Fumana,Cistaceae,29,338
Berberis amurensis,Berberis,Berberidaceae,14,595
Betula glandulosa,Betula,Betulaceae,67,403
Barringtonia samoensis,Barringtonia,Lecythidaceae,13,81
Magnolia sieboldii,Magnolia,Magnoliaceae,15,187
Euthemis leucocarpa,Euthemis,Ochnaceae,7,122
Erythroxylum squamatum,Erythroxylum,Erythroxylaceae,8,46
Vandellia diffusa,Vandellia,Linderniaceae,23,97
Viburnum dilatatum,Viburnum,Viburnaceae,55,4121
Drypetes alba,Drypetes,Putranjivaceae,10,122
Tetragonia implexicoma,Tetragonia,Aizoaceae,51,2334
Hydrangea chinensis,Hydrangea,Hydrangeaceae,21,5637
Proserpinaca palustris,Proserpinaca,Haloragaceae,26,78
Connarus grandis,Connarus,Connaraceae,10,97
Linum medium,Linum,Linaceae,21,180
Trema micranthum,Trema,Cannabaceae,58,504
Hydnocarpus polypetalus,Hydnocarpus,Achariaceae,5,131
Burchardia umbellata,Burchardia,Colchicaceae,16,575
Cornus macrophylla,Cornus,Cornaceae,33,2035
Ehretia saligna,Ehretia,Ehretiaceae,12,25
Roepera billardieri,Roepera,Zygophyllaceae,15,207
Buxus balearica,Buxus,Buxaceae,5,177
Hydrilla verticillata,Hydrilla,Hydrocharitaceae,65,1634
Veratrum grandiflorum,Veratrum,Melanthiaceae,15,102
Drosera burmannii,Drosera,Droseraceae,27,106
Bruguiera exaristata,Bruguiera,Rhizophoraceae,56,149
Sarcolaena oblongifolia,Sarcolaena,Sarcolaenaceae,1,378
