accepted_species,genus,family,n_islands,n_records
Saurauia grandifolia,Saurauia,Actinidiaceae,1,1
Geranium peloponnesiacum,Geranium,Geraniaceae,1,1
Ilex koehneana,Ilex,Aquifoliaceae,1,1
Calophyllum obscurum,Calophyllum,Calophyllaceae,1,1
Cocculus blumeanus,Cocculus,Menispermaceae,1,1
Eurya weissiae,Eurya,Pentaphylacaceae,1,1
Passiflora alatocaerulea,Passiflora,Passifloraceae,1,1
Potamogeton cadburyae,Potamogeton,Potamogetonaceae,1,1
Dillenia castanifolia,Dillenia,Dilleniaceae,1,1
Dioscorea myrantha,Dioscorea,Dioscoreaceae,1,1
Mitrasacme spec.,Mitrasacme,Loganiaceae,1,1
Verbena simplex,Verbena,Verbenaceae,1,1
Epidendrum strobiliferum,Epidendrum,Orchidaceae,16,166
Pilosella floribunda,Pilosella,Asteraceae,64,929
Ixora grandifolia,Ixora,Rubiaceae,14,196
Bauhinia purpurea,Bauhinia,Fabaceae,52,300
Rottboellia cochinchinensis,Rottboellia,Poaceae,75,569
Carex lenta,Carex,Cyperaceae,38,2182
Leptospermum myrsinoides,Leptospermum,Myrtaceae,7,521
Acalypha spiciflora,Acalypha,Euphorbiaceae,12,61
Prunus japonica,Prunus,Rosaceae,29,115
Parsonsia lanceolata,Parsonsia,Apocynaceae,8,18
Clerodendrum tomentosum,Clerodendrum,Lamiaceae,18,83
Medinilla peltata,Medinilla,Melastomataceae,4,8
Althaea rosea,Althaea,Malvaceae,11,26
Styphelia abnormis,Styphelia,Ericaceae,7,11
Allagoptera arenaria,Allagoptera,Arecaceae,4,11
Justicia flava,Justicia,Acanthaceae,3,16
Litsea irianensis,Litsea,Lauraceae,4,20
Myrsine acrantha,Myrsine,Primulaceae,4,24
Cyrtandra inaequifolia,Cyrtandra,Gesneriaceae,2,5
Cleistanthus isabellinus,Cleistanthus,Phyllanthaceae,5,13
Scindapsus haenkei,Scindapsus,Araceae,4,8
Ranunculus psilostachys,Ranunculus,Ranunculaceae,7,491
Xylopia langsdorfiana,Xylopia,Annonaceae,3,10
Draba arabisans,Draba,Brassicaceae,11,38
Matayba intermedia,Matayba,Sapindaceae,4,14
Philotheca myoporoides,Philotheca,Rutaceae,3,7
Dianthus sylvestris,Dianthus,Caryophyllaceae,10,58
Astydamia latifolia,Astydamia,Apiaceae,8,1277
Pipturus schaeferi,Pipturus,Urticaceae,3,14
Populus lasiocarpa,Populus,Salicaceae,4,12
Peperomia swartziana,Peperomia,Piperaceae,2,23
Ficus gracillima,Ficus,Moraceae,6,70
Veronica dieffenbachii,Veronica,Plantaginaceae,6,213
Polyscias borneensis,Polyscias,Araliaceae,3,9
Physaliastrum japonicum,Physaliastrum,Solanaceae,5,152
Adelmeria dicranochila,Adelmeria,Zingiberaceae,2,7
Agave bahamana,Agave,Asparagaceae,5,8
Diploknema sebifera,Diploknema,Sapotaceae,2,16
Begonia howii,Begonia,Begoniaceae,1,10
Bassia tomentosa,Bassia,Amaranthaceae,8,518
Merremia pterygocaulos,Merremia,Convolvulaceae,4,58
Pandanus benstoneoides,Pandanus,Pandanaceae,1,50
Cyanea lanceolata,Cyanea,Campanulaceae,2,24
Castanopsis fulva,Castanopsis,Fagaceae,2,30
Rumex aureostigmatica,Rumex,Polygonaceae,5,10
Monimopetalum chinense,Monimopetalum,Celastraceae,2,5
Beauprea pancheri,Beauprea,Proteaceae,1,66
Castilleja hololeuca,Castilleja,Orobanchaceae,3,452
Pseudocarapa inopinata,Pseudocarapa,Meliaceae,2,25
Pomaderris lanigera,Pomaderris,Rhamnaceae,2,10
Paracynoglossum formosanum,Paracynoglossum,Boraginaceae,3,32
Ligustrum morrisonense,Ligustrum,Oleaceae,1,194
Diospyros obscurinerva,Diospyros,Ebenaceae,1,95
Elaeocarpus comptonii,Elaeocarpus,Elaeocarpaceae,1,23
Sedum ternatum,Sedum,Crassulaceae,2,27
Agatea pancheri,Agatea,Violaceae,2,79
Tachiadenus longifolius,Tachiadenus,Gentianaceae,1,89
Vitis ruggerii,Vitis,Vitaceae,2,5
Melanochyla tomentosa,Melanochyla,Anacardiaceae,2,6
Cotylelobium burckii,Cotylelobium,Dipterocarpaceae,1,51
Horsfieldia angularis,Horsfieldia,Myristicaceae,1,22
Colea lantziana,Colea,Bignoniaceae,1,37
Cyrtanthus mackenii,Cyrtanthus,Amaryllidaceae,2,5
Zehneria filipes,Zehneria,Cucurbitaceae,1,32
Epilobium palustre x roseum,Epilobium,Onagraceae,2,15
Romulea insularis,Romulea,Iridaceae,2,13
Glicophyllum selerianum,Glicophyllum,Malpighiaceae,1,8
Amyema rigidiflora,Amyema,Loranthaceae,1,18
Synaptolepis perrieri,Synaptolepis,Thymelaeaceae,1,46
Cochemiea estebanensis,Cochemiea,Cactaceae,1,17
Clusia picardae,Clusia,Clusiaceae,1,10
Limonium merxmuelleri,Limonium,Plumbaginaceae,1,10
Wittmackia urbaniana,Wittmackia,Bromeliaceae,1,10
Polygala andringitrensis,Polygala,Polygalaceae,1,8
Aloe greenii,Aloe,Asphodelaceae,1,3
Zabelia triflora,Zabelia,Caprifoliaceae,2,2
Pterophylla bernardii,Pterophylla,Cunoniaceae,1,27
Canarium kostermansii,Canarium,Burseraceae,1,9
Impatiens klemmeana,Impatiens,Balsaminaceae,1,2
Luzula pedemontana,Luzula,Juncaceae,1,405
Asimitellaria acerina,Asimitellaria,Saxifragaceae,1,67
Aneilema protensum,Aneilema,Commelinaceae,1,4
Aristolochia gurinderi,Aristolochia,Aristolochiaceae,1,2
Eremophila oldfieldii,Eremophila,Scrophulariaceae,1,2
Vismia sessilifolia,Vismia,Hypericaceae,1,3
Combretum bracteosum,Combretum,Combretaceae,1,1
Roemeria meiklei,Roemeria,Papaveraceae,1,3
Saurauia momiensis,Saurauia,Actinidiaceae,1,1
Geranium robustum,Geranium,Geraniaceae,1,1
Ilex melanophylla,Ilex,Aquifoliaceae,1,1
Calophyllum oliganthum,Calophyllum,Calophyllaceae,1,1
Cocculus flabella,Cocculus,Menispermaceae,1,1
Sakakia hayatai,Cleyera,Pentaphylacaceae,1,1
Passiflora colvillei,Passiflora,Passifloraceae,1,1
Potamogeton drepanoides,Potamogeton,Potamogetonaceae,1,1
Dillenia ptempoda,Dillenia,Dilleniaceae,1,1
Dioscorea tabatae,Dioscorea,Dioscoreaceae,1,1
Strychnos trichocalyx,Strychnos,Loganiaceae,1,1
Coelogyne asperata,Coelogyne,Orchidaceae,16,141
Soliva sessilis,Soliva,Asteraceae,63,1223
Plocama calabrica,Plocama,Rubiaceae,14,181
Crotalaria medicaginea,Crotalaria,Fabaceae,52,172
Festuca filiformis,Festuca,Poaceae,74,12742
Carex maximowiczii,Carex,Cyperaceae,38,1849
Metrosideros carminea,Metrosideros,Myrtaceae,7,375
Acalypha californica,Acalypha,Euphorbiaceae,12,60
Potentilla rubricaulis,Potentilla,Rosaceae,29,92
Alstonia linearis,Alstonia,Apocynaceae,8,13
Teucrium marum,Teucrium,Lamiaceae,17,3193
Medinilla eximia,Medinilla,Melastomataceae,4,7
Brachychiton australis,Brachychiton,Malvaceae,11,17
Rhododendron latoucheae,Rhododendron,Ericaceae,6,1457
Calamus johnsii,Calamus,Arecaceae,4,11
Ruellia praetermissa,Ruellia,Acanthaceae,3,16
Beilschmiedia bangkae,Beilschmiedia,Lauraceae,4,19
Ardisia tomentosa,Ardisia,Primulaceae,4,21
Cyrtandra kalichii,Cyrtandra,Gesneriaceae,2,5
Breynia spatulifolia,Breynia,Phyllanthaceae,5,12
Anadendrum latifolium,Anadendrum,Araceae,4,7
Clematis cunninghamii,Clematis,Ranunculaceae,7,357
Anomianthus dulcis,Anomianthus,Annonaceae,3,9
Lepidium bidentatum,Lepidium,Brassicaceae,11,34
Elattostachys xylocarpa,Elattostachys,Sapindaceae,4,13
Esenbeckia flava,Esenbeckia,Rutaceae,3,6
Dianthus ciliatus,Dianthus,Caryophyllaceae,10,38
Ostericum sieboldii,Ostericum,Apiaceae,8,805
Parietaria micrantha,Parietaria,Urticaceae,3,13
Salix ballii,Salix,Salicaceae,4,12
Peperomia discolor,Peperomia,Piperaceae,2,22
Ficus binnendijkii,Ficus,Moraceae,6,66
Plantago unibracteata,Plantago,Plantaginaceae,6,202
Polyscias javanica,Polyscias,Araliaceae,3,9
Solanum simile,Solanum,Solanaceae,5,132
Globba curtisii,Globba,Zingiberaceae,2,6
Dracaena finlaysonii,Dracaena,Asparagaceae,5,5
Pleioluma foxworthyi,Pleioluma,Sapotaceae,2,16
Begonia malachosticta,Begonia,Begoniaceae,1,10
Suaeda novae-zelandiae,Suaeda,Amaranthaceae,8,369
Bonamia alternifolia,Bonamia,Convolvulaceae,4,50
Pandanus manamboloensis,Pandanus,Pandanaceae,1,50
Brighamia rockii,Brighamia,Campanulaceae,2,23
Lithocarpus crassinervius,Lithocarpus,Fagaceae,2,26
Harfordia macroptera,Harfordia,Polygonaceae,4,103
Monteverdia ardisiifolia,Monteverdia,Celastraceae,2,5
Banksia plagiocarpa,Banksia,Proteaceae,1,65
Euphrasia striata,Euphrasia,Orobanchaceae,3,439
Didymocheton macrostachyus,Didymocheton,Meliaceae,2,20
Colubrina triflora,Colubrina,Rhamnaceae,2,9
Trigonotis guilielmii,Trigonotis,Boraginaceae,2,480
Noronhia verticillata,Noronhia,Oleaceae,1,183
Diospyros microrhombus,Diospyros,Ebenaceae,1,72
Elaeocarpus kaniensis,Elaeocarpus,Elaeocarpaceae,1,23
Phedimus selskanianus,Phedimus,Crassulaceae,2,25
Pigea buxifolia,Pigea,Violaceae,2,76
Exacum exiguum,Exacum,Gentianaceae,1,88
Afrocayratia gracilis,Afrocayratia,Vitaceae,2,4
Schinus latifolia,Schinus,Anacardiaceae,2,6
Hopea papuana,Hopea,Dipterocarpaceae,1,48
Horsfieldia carnosa,Horsfieldia,Myristicaceae,1,22
Phyllarthron cauliflorum,Phyllarthron,Bignoniaceae,1,37
Galanthus gracilis,Galanthus,Amaryllidaceae,2,5
Xerosicyos tripartitus,Xerosicyos,Cucurbitaceae,1,31
Epilobium gorgoneum,Epilobium,Onagraceae,2,13
Libertia cranwelliae,Libertia,Iridaceae,2,5
Malpighia squarrosa,Malpighia,Malpighiaceae,1,8
Dendrophthoe praelonga,Dendrophthoe,Loranthaceae,1,18
Daphnopsis cuneata,Daphnopsis,Thymelaeaceae,1,42
Leptocereus assurgens,Leptocereus,Cactaceae,1,15
Garcinia comptonii,Garcinia,Clusiaceae,1,10
Limonium minoricense,Limonium,Plumbaginaceae,1,10
Wittmackia rohan-estyi,Wittmackia,Bromeliaceae,1,8
Xanthophyllum bicolor,Xanthophyllum,Polygalaceae,1,8
Aloe ifanadianae,Aloe,Asphodelaceae,1,3
Zabelia tyaihyoni,Zabelia,Caprifoliaceae,2,2
Pterophylla louveliana,Pterophylla,Cunoniaceae,1,24
Canarium subtilis,Canarium,Burseraceae,1,9
Impatiens lampungensis,Impatiens,Balsaminaceae,1,2
Luzula taiwaniana,Luzula,Juncaceae,1,369
Astilbe longipedicellata,Astilbe,Saxifragaceae,1,27
Commelina longicapsa,Commelina,Commelinaceae,1,3
Aristolochia impressinervis,Aristolochia,Aristolochiaceae,1,2
Myoporum platycarpum,Myoporum,Scrophulariaceae,1,2
Hypericum aciferum,Hypericum,Hypericaceae,1,2
Combretum collinum,Combretum,Combretaceae,1,1
Corydalis cava x solida,Corydalis,Papaveraceae,1,2
Saurauia muricata,Saurauia,Actinidiaceae,1,1
Geranium subcaulescens,Geranium,Geraniaceae,1,1
Ilex myrtifolia,Ilex,Aquifoliaceae,1,1
Calophyllum parvifolium,Calophyllum,Calophyllaceae,1,1
Cocculus minutus,Cocculus,Menispermaceae,1,1
Ternstroemia africana,Ternstroemia,Pentaphylacaceae,1,1
Passiflora decaisneana,Passiflora,Passifloraceae,1,1
Potamogeton lucens x natans,Potamogeton,Potamogetonaceae,1,1
Hibbertia hemignosta,Hibbertia,Dilleniaceae,1,1
Dioscorea tamarisciflora,Dioscorea,Dioscoreaceae,1,1
Strychnos vitiensis,Strychnos,Loganiaceae,1,1
Epidendrum obrienianum,Epidendrum,Orchidaceae,16,123
Pilosella caespitosa,Pilosella,Asteraceae,63,999
Galium antarcticum,Galium,Rubiaceae,14,126
Amphicarpaea edgeworthii,Amphicarpaea,Fabaceae,51,1620
Saccharum spontaneum,Saccharum,Poaceae,74,2549
Cyperus brevifolioides,Cyperus,Cyperaceae,38,1707
Eucalyptus radiata,Eucalyptus,Myrtaceae,7,350
Euphorbia indica,Euphorbia,Euphorbiaceae,12,60
Cotoneaster salicifolius,Cotoneaster,Rosaceae,28,2818
Vincetoxicum aristolochioides,Vincetoxicum,Apocynaceae,7,854
Cedronella canariensis,Cedronella,Lamiaceae,17,1438
Miconia rubra,Miconia,Melastomataceae,4,4
Leptonychia caudata,Leptonychia,Malvaceae,10,341
Erica canariensis,Erica,Ericaceae,6,951
Clinostigma harlandii,Clinostigma,Arecaceae,4,11
Justicia pulgarensis,Justicia,Acanthaceae,3,15
Actinodaphne tayabensis,Actinodaphne,Lauraceae,4,18
Ardisia pachysandra,Ardisia,Primulaceae,4,20
Cyrtandra pritchardii,Cyrtandra,Gesneriaceae,2,5
Actephila ovalis,Actephila,Phyllanthaceae,5,11
Cyrtosperma johnstonii,Cyrtosperma,Araceae,4,7
Ranunculus paishanensis,Ranunculus,Ranunculaceae,7,307
Mkilua fragrans,Mkilua,Annonaceae,3,9
Draba glacialis,Draba,Brassicaceae,11,32
Allophylus aldabricus,Allophylus,Sapindaceae,4,12
Melicope bracteata,Melicope,Rutaceae,3,6
Dichodon maximum,Dichodon,Caryophyllaceae,10,35
Angelica ursina,Angelica,Apiaceae,8,434
Pipturus australium,Pipturus,Urticaceae,3,12
Casearia halmaherensis,Casearia,Salicaceae,4,11
Peperomia grantii,Peperomia,Piperaceae,2,21
Ficus apiocarpa,Ficus,Moraceae,6,54
Veronica catarractae,Veronica,Plantaginaceae,6,151
Heptapleurum foetidum,Heptapleurum,Araliaceae,3,8
Cestrum citrifolium,Cestrum,Solanaceae,5,81
Wurfbainia uliginosa,Wurfbainia,Zingiberaceae,2,6
Asparagus declinatus,Asparagus,Asparagaceae,4,8802
Planchonella cauliflora,Planchonella,Sapotaceae,2,15
Begonia oblongata,Begonia,Begoniaceae,1,10
Atriplex coulteri,Atriplex,Amaranthaceae,8,152
Convolvulus lopezsocasii,Convolvulus,Convolvulaceae,4,33
Pandanus oligocephalus,Pandanus,Pandanaceae,1,50
Cyanea elliptica,Cyanea,Campanulaceae,2,22
Quercus bushii,Quercus,Fagaceae,2,25
Persicaria erectominor,Persicaria,Polygonaceae,4,68
Monteverdia ilicifolia,Monteverdia,Celastraceae,2,5
Beauprea montana,Beauprea,Proteaceae,1,52
Euphrasia azorica,Euphrasia,Orobanchaceae,3,149
Aphanamixis sumatrana,Aphanamixis,Meliaceae,2,16
Ochetophila trinervis,Ochetophila,Rhamnaceae,2,9
Myosotis traversii,Myosotis,Boraginaceae,2,330
Noronhia myrtoides,Noronhia,Oleaceae,1,174
Diospyros halesioides,Diospyros,Ebenaceae,1,68
Sloanea ramiflora,Sloanea,Elaeocarpaceae,1,23
Sedum lancerottense,Sedum,Crassulaceae,2,24
Viola orbiculata,Viola,Violaceae,2,73
Gentianella decumbens,Gentianella,Gentianaceae,1,80
Cissus biformifolia,Cissus,Vitaceae,2,4
Semecarpus moonii,Semecarpus,Anacardiaceae,2,6
Parashorea smythiesii,Parashorea,Dipterocarpaceae,1,48
Horsfieldia subalpina,Horsfieldia,Myristicaceae,1,22
Colea obtusifolia,Colea,Bignoniaceae,1,36
Nerine filifolia,Nerine,Amaryllidaceae,2,5
Trichosanthes postarii,Trichosanthes,Cucurbitaceae,1,30
Epilobium parviflorum x tetragonum,Epilobium,Onagraceae,2,13
Olsynium obscurum,Olsynium,Iridaceae,2,5
Microsteira ambovombensis,Microsteira,Malpighiaceae,1,8
Macrosolen flammeus,Macrosolen,Loranthaceae,1,16
Lethedon ciliaris,Lethedon,Thymelaeaceae,1,42
Eulychnia chorosensis,Eulychnia,Cactaceae,1,14
Garcinia recondita,Garcinia,Clusiaceae,1,10
Limonium vigaroense,Limonium,Plumbaginaceae,1,10
Aechmea tillandsioides,Aechmea,Bromeliaceae,1,7
Xanthophyllum ngii,Xanthophyllum,Polygalaceae,1,8
Aloe manandonae,Aloe,Asphodelaceae,1,3
Lonicera demissa,Lonicera,Caprifoliaceae,1,361
Pterophylla humbertiana,Pterophylla,Cunoniaceae,1,23
Dacryodes elmeri,Dacryodes,Burseraceae,1,9
Impatiens mahalevonensis,Impatiens,Balsaminaceae,1,2
Juncus bassianus,Juncus,Juncaceae,1,353
Chrysosplenium pseudopilosum,Chrysosplenium,Saxifragaceae,1,25
Cyanotis lanceolata,Cyanotis,Commelinaceae,1,3
Aristolochia incisa,Aristolochia,Aristolochiaceae,1,2
Nemesia caerulea,Nemesia,Scrophulariaceae,1,2
Hypericum annulatum,Hypericum,Hypericaceae,1,2
Combretum eriogynum,Combretum,Combretaceae,1,1
Papaver postii,Papaver,Papaveraceae,1,2
Saurauia nabirensis,Saurauia,Actinidiaceae,1,1
Geranium texanum,Geranium,Geraniaceae,1,1
Ilex nanchuanensis,Ilex,Aquifoliaceae,1,1
Calophyllum polyanthum,Calophyllum,Calophyllaceae,1,1
Palaeosinomenium venablesi,Palaeosinomenium,Menispermaceae,1,1
Ternstroemia barkeri,Ternstroemia,Pentaphylacaceae,1,1
Passiflora pentaschista,Passiflora,Passifloraceae,1,1
Potamogeton maritima,Potamogeton,Potamogetonaceae,1,1
Hibbertia longifolia,Hibbertia,Dilleniaceae,1,1
Dioscorea tauriglossum,Dioscorea,Dioscoreaceae,1,1
Polystachya foliosa,Polystachya,Orchidaceae,16,117
Eupatorium japonicum,Eupatorium,Asteraceae,63,841
Polysphaeria multiflora,Polysphaeria,Rubiaceae,14,123
Vicia pubescens,Vicia,Fabaceae,51,447
Paspalum orbiculare,Paspalum,Poaceae,74,756
Carex scoparia,Carex,Cyperaceae,38,327
Cloezia artensis,Cloezia,Myrtaceae,7,285
Claoxylon fallax,Claoxylon,Euphorbiaceae,12,41
Cotoneaster hjelmqvistii,Cotoneaster,Rosaceae,28,1567
Landolphia myrtifolia,Landolphia,Apocynaceae,7,746
Teijsmanniodendron hollrungii,Teijsmanniodendron,Lamiaceae,17,129
Miconia robinsoniana,Miconia,Melastomataceae,3,345
Trichospermum pleiostigma,Trichospermum,Malvaceae,10,236
Elliottia bracteata,Elliottia,Ericaceae,6,798
Licuala penduliflora,Licuala,Arecaceae,4,11
Dianthera androsaemifolia,Dianthera,Acanthaceae,3,14
Cryptocarya impressa,Cryptocarya,Lauraceae,4,18
Embelia curvinervia,Embelia,Primulaceae,4,19
Cyrtandra propinqua,Cyrtandra,Gesneriaceae,2,5
Phyllanthus orbiculatus,Phyllanthus,Phyllanthaceae,5,11
Homalomena pendula,Homalomena,Araceae,4,7
Helleborus lividus,Helleborus,Ranunculaceae,7,265
Porcelia macrocarpa,Porcelia,Annonaceae,3,9
Cardamine forsteri,Cardamine,Brassicaceae,10,630
Dodonaea oxyptera,Dodonaea,Sapindaceae,4,12
Feroniella lucida,Feroniella,Rutaceae,3,5
Arenaria aegaea,Arenaria,Caryophyllaceae,10,25
Azorella polaris,Azorella,Apiaceae,8,386
Urtica portosanctana,Urtica,Urticaceae,3,12
Xylosma ovata,Xylosma,Salicaceae,4,8
Peperomia pereskiaefolia,Peperomia,Piperaceae,2,20
Ficus pisocarpa,Ficus,Moraceae,6,50
Plantago pachyphylla,Plantago,Plantaginaceae,6,99
Heptapleurum littoreum,Heptapleurum,Araliaceae,3,8
Lycium australe,Lycium,Solanaceae,5,68
Alpinia congesta,Alpinia,Zingiberaceae,2,5
Brimeura fastigiata,Brimeura,Asparagaceae,4,1111
Pycnandra belepensis,Pycnandra,Sapotaceae,2,14
Begonia panayensis,Begonia,Begoniaceae,1,10
Suaeda spicata,Suaeda,Amaranthaceae,8,147
Jacquemontia reclinata,Jacquemontia,Convolvulaceae,4,31
Pandanus saxatilis,Pandanus,Pandanaceae,1,49
Campanula stenocarpa,Campanula,Campanulaceae,2,21
Quercus saulii,Quercus,Fagaceae,2,25
Coccoloba armata,Coccoloba,Polygonaceae,4,61
Salacia elegans,Salacia,Celastraceae,2,5
Helicia hainanensis,Helicia,Proteaceae,1,51
Castilleja foliolosa,Castilleja,Orobanchaceae,3,82
Dysoxylum magnificum,Dysoxylum,Meliaceae,2,16
Pomaderris canescens,Pomaderris,Rhamnaceae,2,8
Cynoglossum borbonicum,Cynoglossum,Boraginaceae,2,308
Noronhia alleizettei,Noronhia,Oleaceae,1,170
Diospyros pseudolanceolata,Diospyros,Ebenaceae,1,67
Aceratium archboldianum,Aceratium,Elaeocarpaceae,1,22
Kalanchoe rosei,Kalanchoe,Crassulaceae,2,20
Viola abyssinica,Viola,Violaceae,2,71
Gentianella angustifolia,Gentianella,Gentianaceae,1,79
Cissus parviflora,Cissus,Vitaceae,2,4
Gluta pubescens,Gluta,Anacardiaceae,2,5
Shorea retusa,Shorea,Dipterocarpaceae,1,47
Knema matanensis,Knema,Myristicaceae,1,21
Colea asperrima,Colea,Bignoniaceae,1,35
Proiphys alba,Proiphys,Amaryllidaceae,2,4
Trichosanthes kinabaluensis,Trichosanthes,Cucurbitaceae,1,28
Epilobium novae-civitatis,Epilobium,Onagraceae,2,11
Iris cretica,Iris,Iridaceae,2,4
Microsteira humbertii,Microsteira,Malpighiaceae,1,8
Socratina bemarivensis,Socratina,Loranthaceae,1,16
Wikstroemia hainanensis,Wikstroemia,Thymelaeaceae,1,42
Leuenbergeria zinniiflora,Leuenbergeria,Cactaceae,1,14
Garcinia bicolorata,Garcinia,Clusiaceae,1,9
Limonium cambrense,Limonium,Plumbaginaceae,1,9
Tillandsia bartramii,Tillandsia,Bromeliaceae,1,7
Xanthophyllum zeylanicum,Xanthophyllum,Polygalaceae,1,8
Aloe pseudoparvula,Aloe,Asphodelaceae,1,3
Lonicera tschonoskii,Lonicera,Caprifoliaceae,1,327
Cunonia schinziana,Cunonia,Cunoniaceae,1,22
Dacryodes kostermansii,Dacryodes,Burseraceae,1,9
Impatiens mananteninae,Impatiens,Balsaminaceae,1,2
Luzula traversii,Luzula,Juncaceae,1,229
Bergenia pacumbis,Bergenia,Saxifragaceae,1,20
Cyanotis tuberosa,Cyanotis,Commelinaceae,1,3
Aristolochia macgregorii,Aristolochia,Aristolochiaceae,1,2
Phyllopodium elegans,Phyllopodium,Scrophulariaceae,1,2
Hypericum arenarioides,Hypericum,Hypericaceae,1,2
Combretum erythrophyllum,Combretum,Combretaceae,1,1
