accepted_species,genus,family,n_islands,n_records
Bunchosia polystachya,Bunchosia,Malpighiaceae,12,36
Epilobium lactiflorum,Epilobium,Onagraceae,70,1023
Scurrula ferruginea,Scurrula,Loranthaceae,11,163
Gladiolus communis,Gladiolus,Iridaceae,40,1658
Wikstroemia androsaemifolia,Wikstroemia,Thymelaeaceae,12,120
Epiphyllum oxypetalum,Epiphyllum,Cactaceae,23,57
Garcinia gardneriana,Garcinia,Clusiaceae,8,41
Limonium ocymifolium,Limonium,Plumbaginaceae,15,36
Fascicularia bicolor,Fascicularia,Bromeliaceae,12,324
Xanthophyllum flavescens,Xanthophyllum,Polygalaceae,12,584
Dianella tasmanica,Dianella,Asphodelaceae,19,3320
Canarium balsamiferum,Canarium,Burseraceae,13,52
Patrinia scabiosifolia,Patrinia,Caprifoliaceae,65,1308
Impatiens bodenii,Impatiens,Balsaminaceae,3,5
Luzula congesta,Luzula,Juncaceae,150,10905
Triadenum virginicum,Triadenum,Hypericaceae,28,161
Asarum caudatum,Asarum,Aristolochiaceae,10,284
Saxifraga tricuspidata,Saxifraga,Saxifragaceae,75,1067
Buddleja asiatica,Buddleja,Scrophulariaceae,37,1605
Gibasis geniculata,Gibasis,Commelinaceae,24,213
Pterophylla macgillivrayi,Pterophylla,Cunoniaceae,5,11
Terminalia sepicana,Terminalia,Combretaceae,13,80
Saurauia elegans,Saurauia,Actinidiaceae,3,35
Corydalis pumila,Corydalis,Papaveraceae,54,1905
Erodium chium,Erodium,Geraniaceae,57,892
Ilex nitida,Ilex,Aquifoliaceae,13,163
Calophyllum lanigerum,Calophyllum,Calophyllaceae,4,47
Eurya osimensis,Eurya,Pentaphylacaceae,6,196
Dillenia biflora,Dillenia,Dilleniaceae,11,25
Fibraurea tinctoria,Fibraurea,Menispermaceae,10,136
Passiflora lutea,Passiflora,Passifloraceae,18,224
Tacca chantrieri,Tacca,Dioscoreaceae,16,107
Verbena incompta,Verbena,Verbenaceae,36,769
Gardneria multiflora,Gardneria,Loganiaceae,8,240
Lilium formosanum,Lilium,Liliaceae,26,2244
Pittosporum resiniferum,Pittosporum,Pittosporaceae,10,90
Tambourissa purpurea,Tambourissa,Monimiaceae,3,872
Paepalanthus anceps,Paepalanthus,Eriocaulaceae,7,7
Duabanga moluccana,Duabanga,Lythraceae,27,372
Korthalsella disticha,Korthalsella,Viscaceae,7,96
Euploca ovalifolia,Euploca,Heliotropiaceae,16,147
Symplocos fasciculata,Symplocos,Symplocaceae,10,286
Cryptocarpus pyriformis,Cryptocarpus,Nyctaginaceae,18,557
Cordia nodosa,Cordia,Cordiaceae,9,25
Atamisquea emarginata,Atamisquea,Capparaceae,13,39
Nepenthes kuchingensis,Nepenthes,Nepenthaceae,3,3
Thalia dealbata,Thalia,Marantaceae,6,23
Scaevola montana,Scaevola,Goodeniaceae,7,375
Leptobalanus longistylus,Leptobalanus,Chrysobalanaceae,5,25
Utricularia striatula,Utricularia,Lentibulariaceae,19,444
Potamogeton compressus,Potamogeton,Potamogetonaceae,24,2914
Smilax gracilior,Smilax,Smilacaceae,14,41
Oxalis montana,Oxalis,Oxalidaceae,21,320
Camellia crapnelliana,Camellia,Theaceae,5,13
Hudsonia ericoides,Hudsonia,Cistaceae,12,369
Berberis glaucocarpa,Berberis,Berberidaceae,8,1931
Betula populifolia,Betula,Betulaceae,30,658
Planchonia papuana,Planchonia,Lecythidaceae,6,50
Magnolia vrieseana,Magnolia,Magnoliaceae,6,79
Sauvagesia sprengelii,Sauvagesia,Ochnaceae,5,21
Erythroxylum novocaledonicum,Erythroxylum,Erythroxylaceae,4,130
Torenia thouarsii,Torenia,Linderniaceae,9,71
Viburnum japonicum,Viburnum,Viburnaceae,29,692
Drypetes sibuyanensis,Drypetes,Putranjivaceae,6,45
Carpobrotus glaucescens,Carpobrotus,Aizoaceae,23,202
Deutzia pulchra,Deutzia,Hydrangeaceae,7,2697
Gonocarpus acanthocarpus,Gonocarpus,Haloragaceae,12,26
Agelaea macrophylla,Agelaea,Connaraceae,4,65
Linum virginianum,Linum,Linaceae,8,131
Gironniera subaequalis,Gironniera,Cannabaceae,25,710
Hydnocarpus venenatus,Hydnocarpus,Achariaceae,3,9
Colchicum macrophyllum,Colchicum,Colchicaceae,6,53
Alangium vitiense,Alangium,Cornaceae,12,82
Ehretia resinosa,Ehretia,Ehretiaceae,6,1407
Larrea tridentata,Larrea,Zygophyllaceae,7,44
Buxus subcolumnaris,Buxus,Buxaceae,2,22
Ottelia alismoides,Ottelia,Hydrocharitaceae,30,443
Paris tetraphylla,Paris,Melanthiaceae,9,2075
Drosera stenopetala,Drosera,Droseraceae,7,618
Rhizophora harrisonii,Rhizophora,Rhizophoraceae,16,185
Schizolaena cauliflora,Schizolaena,Sarcolaenaceae,1,159
Claytonia caroliniana,Claytonia,Montiaceae,9,77
Polemonium chinense,Polemonium,Polemoniaceae,10,30
Pyrenacantha laetevirens,Pyrenacantha,Icacinaceae,2,30
Escallonia leucantha,Escallonia,Escalloniaceae,2,2
Alisma triviale,Alisma,Alismataceae,11,74
Stemonurus scorpioides,Stemonurus,Stemonuraceae,3,67
Erythranthe inflata,Erythranthe,Phrymaceae,6,376
Centrolepis banksii,Centrolepis,Restionaceae,8,29
Ailanthus fordii,Ailanthus,Simaroubaceae,3,12
Xyris juncea,Xyris,Xyridaceae,4,30
Ribes sachalinense,Ribes,Grossulariaceae,7,290
Forstera sedifolia,Forstera,Stylidiaceae,4,978
Gymnosiphon divaricatus,Gymnosiphon,Burmanniaceae,3,6
Gymnostoma vitiense,Gymnostoma,Casuarinaceae,3,5
Dipterygium glaucum,Dipterygium,Cleomaceae,4,17
Trisyngyne starkenborghii,Nothofagus,Nothofagaceae,2,80
Zygogynum stipitatum,Zygogynum,Winteraceae,1,104
Corylopsis multiflora,Corylopsis,Hamamelidaceae,3,55
Heliconia richardiana,Heliconia,Heliconiaceae,4,20
Nymphaea mexicana,Nymphaea,Nymphaeaceae,9,57
Aristogeitonia monophylla,Aristogeitonia,Picrodendraceae,2,5
Costus villosissimus,Costus,Costaceae,5,10
Phacelia ixodes,Phacelia,Hydrophyllaceae,3,72
Musa schizocarpa,Musa,Musaceae,2,79
Portulaca psammotropha,Portulaca,Portulacaceae,5,22
Sabia swinhoei,Sabia,Sabiaceae,2,490
Santalum haleakalae,Santalum,Santalaceae,3,289
Cladomyza cuneata,Cladomyza,Amphorogynaceae,1,66
Engelhardia roxburghiana,Engelhardia,Juglandaceae,5,1281
Dichapetalum helferianum,Dichapetalum,Dichapetalaceae,2,4
Styrax hookeri,Styrax,Styracaceae,2,13
Purdiaea moaensis,Purdiaea,Clethraceae,1,24
Schisandra sphenanthera,Schisandra,Schisandraceae,3,14
Zelkova sinica,Zelkova,Ulmaceae,3,3
Sparganium japonicum,Sparganium,Typhaceae,7,118
Hypoxis pratensis,Hypoxis,Hypoxidaceae,3,3
Ascarina rubricaulis,Ascarina,Chloranthaceae,2,166
Elaeagnus conferta,Elaeagnus,Elaeagnaceae,4,24
Canacomyrica monticola,Canacomyrica,Myricaceae,1,110
Quintinia macgregorii,Quintinia,Paracryphiaceae,1,17
Astelia argyrocoma,Astelia,Asteliaceae,2,142
Marcgravia rubra,Marcgravia,Marcgraviaceae,1,19
Illigera madagascariensis,Illigera,Hernandiaceae,1,30
Aponogeton eggersii,Aponogeton,Aponogetonaceae,1,3
Anisophyllea sabahensis,Anisophyllea,Anisophylleaceae,1,4
Loasa acanthifolia,Loasa,Loasaceae,1,9
Nymphoides montana,Nymphoides,Menyanthaceae,3,12
Paramollugo angustifolia,Paramollugo,Molluginaceae,1,8
Uncarina ankaranensis,Uncarina,Pedaliaceae,1,35
Pera oppositifolia,Pera,Peraceae,1,13
Thesium canariense,Thesium,Thesiaceae,1,12
Turnera panamensis,Turnera,Turneraceae,1,14
Pseudobotrys dorae,Pseudobotrys,Cardiopteridaceae,1,22
Rafflesia tengku-adlinii,Rafflesia,Rafflesiaceae,1,2
Turpinia simplicifolia,Turpinia,Staphyleaceae,1,17
Vellozia dasypus,Vellozia,Velloziaceae,1,5
Balanophora lowii,Balanophora,Balanophoraceae,1,15
Olax gambecola,Olax,Olacaceae,1,3
Phytolacca dodecandra,Phytolacca,Phytolaccaceae,2,43
Sciaphila megastyla,Sciaphila,Triuridaceae,1,2
Gunnera densiflora,Gunnera,Gunneraceae,1,10
Mastixia nimalii,Mastixia,Nyssaceae,1,4
Sesamoides interrupta,Sesamoides,Resedaceae,2,22
Archaeozostera minor,Archaeozostera,Zosteraceae,4,9
Tamarix senegalensis,Tamarix,Tamaricaceae,2,2
Qualea multiflora,Qualea,Vochysiaceae,1,1
Daphniphyllum woodsonianum,Daphniphyllum,Daphniphyllaceae,1,4
Elatine lindbergii,Elatine,Elatinaceae,1,3
Triglochin calcitrapa,Triglochin,Juncaginaceae,2,4
Farmeria metzgerioides,Farmeria,Podostemaceae,1,1
Heteranthera zosterifolia,Heteranthera,Pontederiaceae,2,2
Bomarea uncifolia,Bomarea,Alstroemeriaceae,1,1
Carludovica rotundifolia,Carludovica,Cyclanthaceae,1,1
Frankenia corymbosa,Frankenia,Frankeniaceae,1,1
Emmotum affine,Emmotum,Metteniusaceae,1,2
Rhopalocarpus crassinervius,Rhopalocarpus,Sphaerosepalaceae,1,28
Zamites bayeri,Zamites,Williamsoniaceae,1,1
Pentaphragma platyphyllum,Pentaphragma,Pentaphragmataceae,1,1
Quinchamalium chilense,Quinchamalium,Schoepfiaceae,1,1
Chaunochiton kappleri,Chaunochiton,Aptandraceae,1,1
Corsia wubungu,Corsia,Corsiaceae,1,1
Anigozanthos viridis,Anigozanthos,Haemodoraceae,1,1
Anacamptis morio,Anacamptis,Orchidaceae,87,28847
Cirsium palustre,Cirsium,Asteraceae,468,304099
Galium murale,Galium,Rubiaceae,116,1517
Medicago sativa,Medicago,Fabaceae,274,25877
Alopecurus geniculatus,Alopecurus,Poaceae,485,123099
Carex limosa,Carex,Cyperaceae,306,9316
Myrcia splendens,Myrcia,Myrtaceae,50,736
Euphorbia serpens,Euphorbia,Euphorbiaceae,127,1848
Prunus avium,Prunus,Rosaceae,245,151350
Alstonia scholaris,Alstonia,Apocynaceae,71,937
Volkameria inermis,Volkameria,Lamiaceae,187,1632
Miconia dodecandra,Miconia,Melastomataceae,15,179
Malva pusilla,Malva,Malvaceae,123,1594
Rhododendron groenlandicum,Rhododendron,Ericaceae,134,4129
Pritchardia pacifica,Pritchardia,Arecaceae,34,80
Acanthus ilicifolius,Acanthus,Acanthaceae,51,378
Cryptocarya hypospodia,Cryptocarya,Lauraceae,26,179
Lysimachia japonica,Lysimachia,Primulaceae,77,2749
Rhynchotechum parviflorum,Rhynchotechum,Gesneriaceae,7,64
Glochidion obovatum,Glochidion,Phyllanthaceae,43,404
Amorphophallus paeoniifolius,Amorphophallus,Araceae,62,471
Trollius europaeus,Trollius,Ranunculaceae,150,21092
Uvaria micrantha,Uvaria,Annonaceae,18,56
Cochlearia groenlandica,Cochlearia,Brassicaceae,235,1951
Harpullia arborea,Harpullia,Sapindaceae,49,498
Lunasia amara,Lunasia,Rutaceae,40,340
Cerastium arvense,Cerastium,Caryophyllaceae,274,20356
Torilis nodosa,Torilis,Apiaceae,139,13466
Boehmeria splitgerbera,Boehmeria,Urticaceae,43,456
Salix purpurea,Salix,Salicaceae,92,16443
Ficus sarmentosa,Ficus,Moraceae,65,3502
Piper dilatatum,Piper,Piperaceae,23,250
Veronica anagallis-aquatica,Veronica,Plantaginaceae,174,28571
Heptapleurum heptaphyllum,Heptapleurum,Araliaceae,38,6592
Physalis pubescens,Physalis,Solanaceae,94,646
Alpinia haenkei,Alpinia,Zingiberaceae,14,74
Barnardia japonica,Barnardia,Asparagaceae,94,1554
Pouteria sapota,Pouteria,Sapotaceae,20,70
Begonia hirsuta,Begonia,Begoniaceae,7,47
Amaranthus spinosus,Amaranthus,Amaranthaceae,131,1047
Ipomoea aquatica,Ipomoea,Convolvulaceae,96,1901
Freycinetia cumingiana,Freycinetia,Pandanaceae,8,28
Legousia speculum-veneris,Legousia,Campanulaceae,40,292
Quercus acuta,Quercus,Fagaceae,33,2316
Reynoutria sachalinensis,Reynoutria,Polygonaceae,128,6535
Lophopetalum javanicum,Lophopetalum,Celastraceae,23,255
Hakea salicifolia,Hakea,Proteaceae,13,469
Parentucellia latifolia,Parentucellia,Orobanchaceae,78,1471
Alphitonia incana,Alphitonia,Rhamnaceae,26,267
Elaeocarpus obovatus,Elaeocarpus,Elaeocarpaceae,9,36
Myosotis secunda,Myosotis,Boraginaceae,73,44440
Aglaia sapindina,Aglaia,Meliaceae,25,503
Fraxinus sieboldiana,Fraxinus,Oleaceae,37,2555
Euclea racemosa,Euclea,Ebenaceae,11,45
Sedum sarmentosum,Sedum,Crassulaceae,63,962
Gentianella auriculata,Gentianella,Gentianaceae,36,140
Pistacia vera,Pistacia,Anacardiaceae,38,381
Vitis labrusca,Vitis,Vitaceae,29,190
Viola hamiltoniana,Viola,Violaceae,49,3900
Shorea leprosula,Shorea,Dipterocarpaceae,9,484
Campsis grandiflora,Campsis,Bignoniaceae,20,89
Horsfieldia polyspherula,Horsfieldia,Myristicaceae,11,251
Momordica cochinchinensis,Momordica,Cucurbitaceae,43,818
Amaryllis belladonna,Amaryllis,Amaryllidaceae,65,1754
Cottsia californica,Cottsia,Malpighiaceae,11,40
Epilobium brunnescens,Epilobium,Onagraceae,68,40467
Dendrophthoe falcata,Dendrophthoe,Loranthaceae,11,62
Gladiolus illyricus,Gladiolus,Iridaceae,39,680
Daphne odora,Daphne,Thymelaeaceae,12,113
Selenicereus triangularis,Selenicereus,Cactaceae,22,240
Garcinia vitiensis,Garcinia,Clusiaceae,8,20
Ceratostigma plumbaginoides,Ceratostigma,Plumbaginaceae,14,168
Catopsis berteroniana,Catopsis,Bromeliaceae,12,81
Comesperma calymega,Comesperma,Polygalaceae,12,523
Asphodelus tenuifolius,Asphodelus,Asphodelaceae,19,322
Canarium maluense,Canarium,Burseraceae,12,147
Patrinia villosa,Patrinia,Caprifoliaceae,59,2076
Impatiens vilersii,Impatiens,Balsaminaceae,2,102
Juncus maritimus,Juncus,Juncaceae,134,12438
Hypericum canadense,Hypericum,Hypericaceae,27,204
Aristolochia paucinervis,Aristolochia,Aristolochiaceae,9,48
Micranthes hieraciifolia,Micranthes,Saxifragaceae,63,808
Scrophularia heterophylla,Scrophularia,Scrophulariaceae,35,210
Cartonema spicatum,Cartonema,Commelinaceae,24,133
Pancheria ternata,Pancheria,Cunoniaceae,4,155
Terminalia arjuna,Terminalia,Combretaceae,12,100
Saurauia luzoniensis,Saurauia,Actinidiaceae,3,13
Papaver setigerum,Papaver,Papaveraceae,54,809
Geranium sibiricum,Geranium,Geraniaceae,51,279
Ilex warburgii,Ilex,Aquifoliaceae,11,402
Calophyllum obliquinervium,Calophyllum,Calophyllaceae,4,30
Adinandra forbesii,Adinandra,Pentaphylacaceae,6,52
Hibbertia linearis,Hibbertia,Dilleniaceae,9,130
Hypserpa neocaledonica,Hypserpa,Menispermaceae,10,96
Passiflora subpeltata,Passiflora,Passifloraceae,15,169
Dioscorea cayenensis,Dioscorea,Dioscoreaceae,15,42
Stachytarpheta mutabilis,Stachytarpheta,Verbenaceae,34,157
Mitrasacme elata,Mitrasacme,Loganiaceae,8,108
Fritillaria imperialis,Fritillaria,Liliaceae,26,648
Pittosporum colensoi,Pittosporum,Pittosporaceae,9,1372
Hedycarya angustifolia,Hedycarya,Monimiaceae,3,182
Paepalanthus fluviatilis,Paepalanthus,Eriocaulaceae,6,40
Rotala mexicana,Rotala,Lythraceae,21,116
Notothixos subaureus,Notothixos,Viscaceae,7,24
Heliotropium bacciferum,Heliotropium,Heliotropiaceae,16,96
Symplocos myrtacea,Symplocos,Symplocaceae,9,710
Guapira opposita,Guapira,Nyctaginaceae,18,181
Varronia brittonii,Varronia,Cordiaceae,9,22
Capparis arborea,Capparis,Capparaceae,12,37
Nepenthes gymnamphora,Nepenthes,Nepenthaceae,2,352
Stromanthe thalia,Stromanthe,Marantaceae,6,16
Scaevola micrantha,Scaevola,Goodeniaceae,7,61
Hirtella hebeclada,Hirtella,Chrysobalanaceae,5,20
Utricularia neglecta,Utricularia,Lentibulariaceae,19,76
Stuckenia vaginata,Stuckenia,Potamogetonaceae,24,96
Smilax blumei,Smilax,Smilacaceae,14,38
Oxalis magellanica,Oxalis,Oxalidaceae,13,2328
Gordonia fruticosa,Gordonia,Theaceae,5,10
Helianthemum apenninum,Helianthemum,Cistaceae,12,353
Berberis aggregata,Berberis,Berberidaceae,8,177
Corylus heterophylla,Corylus,Betulaceae,30,445
Lecythis idatimon,Lecythis,Lecythidaceae,6,12
Magnolia dodecapetala,Magnolia,Magnoliaceae,6,77
Cespedesia spathulata,Cespedesia,Ochnaceae,5,7
Erythroxylum amplifolium,Erythroxylum,Erythroxylaceae,4,81
Picria felterrae,Picria,Linderniaceae,9,48
Viburnum rhytidophyllum,Viburnum,Viburnaceae,25,1066
Drypetes pendula,Drypetes,Putranjivaceae,5,75
Disphyma australe,Disphyma,Aizoaceae,18,1278
Philadelphus satsumi,Philadelphus,Hydrangeaceae,7,1178
Gonocarpus incanus,Gonocarpus,Haloragaceae,11,500
Connarus odoratus,Connarus,Connaraceae,4,47
Reinwardtia indica,Reinwardtia,Linaceae,8,33
Celtis luzonica,Celtis,Cannabaceae,25,175
Hydnocarpus kurzii,Hydnocarpus,Achariaceae,3,8
Colchicum filifolium,Colchicum,Colchicaceae,5,626
Alangium longiflorum,Alangium,Cornaceae,12,59
Bourreria havanensis,Bourreria,Ehretiaceae,6,85
Tetraena waterlotii,Tetraena,Zygophyllaceae,7,34
Buxus harlandii,Buxus,Buxaceae,2,21
Blyxa aubertii,Blyxa,Hydrocharitaceae,28,148
Trillium undulatum,Trillium,Melanthiaceae,9,235
Drosera hookeri,Drosera,Droseraceae,7,114
Rhizophora lamarckii,Rhizophora,Rhizophoraceae,16,52
Sarcolaena codonochlamys,Sarcolaena,Sarcolaenaceae,1,148
Montia chamissoi,Montia,Montiaceae,9,36
Gilia tricolor,Gilia,Polemoniaceae,9,29
Phytocrene borneensis,Phytocrene,Icacinaceae,2,25
Escallonia rosea,Escallonia,Escalloniaceae,2,2
Aquarius grandiflorus,Aquarius,Alismataceae,11,17
Gomphandra papuana,Gomphandra,Stemonuraceae,3,34
Erythranthe cardinalis,Erythranthe,Phrymaceae,6,226
Centrolepis ciliata,Centrolepis,Restionaceae,6,489
Leitneria floridana,Leitneria,Simaroubaceae,3,7
Xyris gracilis,Xyris,Xyridaceae,4,22
Ribes latifolium,Ribes,Grossulariaceae,7,248
Stylidium ornatum,Stylidium,Stylidiaceae,4,20
Thismia rodwayi,Thismia,Burmanniaceae,2,166
Allocasuarina trichodon,Allocasuarina,Casuarinaceae,3,3
Polanisia tenuifolia,Polanisia,Cleomaceae,4,11
Nothofagus solfusca,Nothofagus,Nothofagaceae,2,66
Zygogynum pomiferum,Zygogynum,Winteraceae,1,94
Corylopsis glabrescens,Corylopsis,Hamamelidaceae,3,51
Heliconia rauliniana,Heliconia,Heliconiaceae,4,14
Nymphaea rudgeana,Nymphaea,Nymphaeaceae,7,28
Dissiliaria indistincta,Dissiliaria,Picrodendraceae,2,5
Hellenia globosa,Hellenia,Costaceae,4,68
Hydrophyllum virginianum,Hydrophyllum,Hydrophyllaceae,3,37
Musa beccarii,Musa,Musaceae,2,59
Portulaca intraterranea,Portulaca,Portulacaceae,5,21
Meliosma sarawakensis,Meliosma,Sabiaceae,2,28
Santalum spicatum,Santalum,Santalaceae,3,14
Cladomyza angustifolia,Cladomyza,Amphorogynaceae,1,33
Juglans jamaicensis,Juglans,Juglandaceae,5,52
Dichapetalum rufum,Dichapetalum,Dichapetalaceae,2,4
Styrax tonkinensis,Styrax,Styracaceae,2,12
Purdiaea parvifolia,Purdiaea,Clethraceae,1,22
Illicium floridanum,Illicium,Schisandraceae,3,7
Phyllostylon rhamnoides,Phyllostylon,Ulmaceae,2,35
Sparganium fallax,Sparganium,Typhaceae,7,111
Curculigo racemosa,Curculigo,Hypoxidaceae,2,44
Hedyosmum domingense,Hedyosmum,Chloranthaceae,2,44
Elaeagnus epitricha,Elaeagnus,Elaeagnaceae,3,16
Morella picardae,Morella,Myricaceae,1,89
Sphenostemon tireliae,Sphenostemon,Paracryphiaceae,1,17
Astelia samoense,Astelia,Asteliaceae,2,11
Marcgravia nepenthoides,Marcgravia,Marcgraviaceae,1,13
Hernandia jamaicensis,Hernandia,Hernandiaceae,1,8
Aponogeton kannangarae,Aponogeton,Aponogetonaceae,1,3
Anisophyllea apetala,Anisophyllea,Anisophylleaceae,1,2
Loasa elongata,Loasa,Loasaceae,1,5
Ornduffia parnassifolia,Ornduffia,Menyanthaceae,3,4
Paramollugo elliotii,Paramollugo,Molluginaceae,1,7
Uncarina sakalava,Uncarina,Pedaliaceae,1,20
Pera orientensis,Pera,Peraceae,1,12
Thesium madagascariense,Thesium,Thesiaceae,1,7
Arboa madagascariensis,Arboa,Turneraceae,1,9
Gonocaryum crassifolium,Gonocaryum,Cardiopteridaceae,1,21
Rafflesia consueloae,Rafflesia,Rafflesiaceae,1,1
Dalrympelea grandis,Dalrympelea,Staphyleaceae,1,9
Xerophyta calcicola,Xerophyta,Velloziaceae,1,3
Langsdorffia papuana,Langsdorffia,Balanophoraceae,1,10
Dulacia candida,Dulacia,Olacaceae,1,1
Phytolacca bogotensis,Phytolacca,Phytolaccaceae,1,10
Sciaphila stellata,Sciaphila,Triuridaceae,1,2
Tricolpites variabilis,Tricolpites,Gunneraceae,1,7
Nyssa arctica,Nyssa,Nyssaceae,1,4
Reseda inodora,Reseda,Resedaceae,2,2
Archaeozostera pinnata,Archaeozostera,Zosteraceae,4,9
Tamarix boveana,Tamarix,Tamaricaceae,1,17
Vochysia lehmannii,Vochysia,Vochysiaceae,1,1
Daphniphyllum ceramense,Daphniphyllum,Daphniphyllaceae,1,2
Bergia trimera,Bergia,Elatinaceae,1,2
Cycnogeton multifructum,Cycnogeton,Juncaginaceae,2,3
Hydrobryum koribanum,Hydrobryum,Podostemaceae,1,1
Heteranthera rotundifolia,Heteranthera,Pontederiaceae,1,11
Luzuriaga aspericaulis,Luzuriaga,Alstroemeriaceae,1,1
Dicranopygium trianae,Dicranopygium,Cyclanthaceae,1,1
Frankenia tetrapetala,Frankenia,Frankeniaceae,1,1
Platea bullata,Platea,Metteniusaceae,1,2
Rhopalocarpus mollis,Rhopalocarpus,Sphaerosepalaceae,1,19
Zamites dowellii,Zamites,Williamsoniaceae,1,1
Pentaphragma spatulisepalum,Pentaphragma,Pentaphragmataceae,1,1
Schoepfia haitiensis,Schoepfia,Schoepfiaceae,1,1
Dactylorhiza sambucina,Dactylorhiza,Orchidaceae,86,3569
Tripleurospermum maritimum,Tripleurospermum,Asteraceae,466,31128
Galium triflorum,Galium,Rubiaceae,114,1152
Mimosa pudica,Mimosa,Fabaceae,273,11319
Poa nemoralis,Poa,Poaceae,452,61740
Carex pulicaris,Carex,Cyperaceae,300,60405
Callistemon citrinus,Callistemon,Myrtaceae,49,343
Mercurialis perennis,Mercurialis,Euphorbiaceae,123,230542
Potentilla reptans,Potentilla,Rosaceae,244,255146
Pentalinon luteum,Pentalinon,Apocynaceae,69,449
Mentha spicata,Mentha,Lamiaceae,184,23969
Tristemma mauritianum,Tristemma,Melastomataceae,14,574
Heritiera littoralis,Heritiera,Malvaceae,120,983
Phyllodoce caerulea,Phyllodoce,Ericaceae,133,1211
Licuala spinosa,Licuala,Arecaceae,33,239
Barleria cristata,Barleria,Acanthaceae,50,233
Litsea cubeba,Litsea,Lauraceae,25,1822
Ardisia elliptica,Ardisia,Primulaceae,77,2189
Aeschynanthus albidus,Aeschynanthus,Gesneriaceae,7,62
Antidesma bunius,Antidesma,Phyllanthaceae,42,387
Anthurium andraeanum,Anthurium,Araceae,57,269
Ranunculus hyperboreus,Ranunculus,Ranunculaceae,141,1603
Polyalthia cauliflora,Polyalthia,Annonaceae,16,571
