candidate_id,accepted_species,trait_name,axis,raw_value,normalized_value,source_url,page_title,domain,language,supporting_excerpt,source_lineage,lineage_method,name_match_method,matched_page_name,source_tier,source_type,domain_review_status,evidence_status,content_sha256,retrieved_at_utc,query,search_rank,already_direct_in_baseline,source_run_id,source_artifact_id,source_artifact_name
7d4d3958f764411b22404e7f,Bartonia virginica,flower_size_class,floral_structural_complexity,2.5–7 mm,very_small,https://gobotany.nativeplanttrust.org/species/bartonia/virginica,Bartonia virginica (Virginia screwstem): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 2.5–7 mm,url:https://gobotany.nativeplanttrust.org/species/bartonia/virginica,canonical_url,exact_accepted_name,Bartonia virginica,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,0d9424297d955fbffe174ab87c91d0b26e17bdf54ca9ce8f1ba876438daf64ed,2026-08-08T00:49:32.002558Z,inventory:gobotany.nativeplanttrust.org,77,False,31231041298,9013948853,open-web-domain-backfill-31231041298
3fccca0222bf154e3661fd05,Brassica nigra,flower_size_class,floral_structural_complexity,10 mm,small,https://gobotany.nativeplanttrust.org/species/brassica/nigra,Brassica nigra (black mustard): Go Botany,gobotany.nativeplanttrust.org,en,Flower diameter: 10 mm,url:https://gobotany.nativeplanttrust.org/species/brassica/nigra,canonical_url,exact_accepted_name,Brassica nigra,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,893982703b4e5a2f787ecda293f2859c21c41efc181c6ad87500d70ffd18b763,2026-08-08T00:50:17.636700Z,inventory:gobotany.nativeplanttrust.org,162,False,31231041298,9013948853,open-web-domain-backfill-31231041298
bcb6e7a0cee07daaf4ec83a5,Brassica rapa,flower_size_class,floral_structural_complexity,10 mm,small,https://gobotany.nativeplanttrust.org/species/brassica/rapa,Brassica rapa (rape): Go Botany,gobotany.nativeplanttrust.org,en,Flower diameter: 10 mm,url:https://gobotany.nativeplanttrust.org/species/brassica/rapa,canonical_url,exact_accepted_name,Brassica rapa,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,ce623cf8cc7e64d2f29bb648f675d643cc97c53739c24a5ca72920a161436590,2026-08-08T00:50:18.756937Z,inventory:gobotany.nativeplanttrust.org,164,False,31231041298,9013948853,open-web-domain-backfill-31231041298
e75cb6e2252b888775ce2226,Calopogon tuberosus,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/calopogon/tuberosus,Calopogon tuberosus (tuberous grass-pink): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/calopogon/tuberosus,canonical_url,exact_accepted_name,Calopogon tuberosus,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,3f4b6dd37420759d41b2f662dee8ca622eeca4599ec17ece47e757969d1cf8df,2026-08-08T00:50:46.076570Z,inventory:gobotany.nativeplanttrust.org,215,False,31231041298,9013948853,open-web-domain-backfill-31231041298
b4dbe5b7a8531e61e615fd62,Calypso bulbosa,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/calypso/bulbosa,Calypso bulbosa (fairy-slipper): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/calypso/bulbosa,canonical_url,exact_accepted_name,Calypso bulbosa,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,3c222c7d6d5a889bb994663ea8bcd7a5e66e989b6ca7802a3afebe44e6cc6548,2026-08-08T00:50:48.181183Z,inventory:gobotany.nativeplanttrust.org,219,False,31231041298,9013948853,open-web-domain-backfill-31231041298
a5304870ab63d832d3548d53,Campanula rotundifolia,flower_size_class,floral_structural_complexity,10–30 mm,medium,https://gobotany.nativeplanttrust.org/species/campanula/rotundifolia,Campanula rotundifolia (Scotch bellflower): Go Botany,gobotany.nativeplanttrust.org,en,Flower diameter: 10–30 mm,url:https://gobotany.nativeplanttrust.org/species/campanula/rotundifolia,canonical_url,exact_accepted_name,Campanula rotundifolia,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,bbbfe6a5b2bbeb428bb2d8a205ed3bf4c24c32d26c6d80a3d5a66e9e4fa1920d,2026-08-08T00:50:58.344688Z,inventory:gobotany.nativeplanttrust.org,238,False,31231041298,9013948853,open-web-domain-backfill-31231041298
bfcb299f459bc48508d0727b,Capnoides sempervirens,flower_size_class,floral_structural_complexity,11–18 mm,small,https://gobotany.nativeplanttrust.org/species/capnoides/sempervirens,Capnoides sempervirens (pink-corydalis): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 11–18 mm,url:https://gobotany.nativeplanttrust.org/species/capnoides/sempervirens,canonical_url,exact_accepted_name,Capnoides sempervirens,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,dbf4c956589dde6686042d765c428e475e14a32100c9b3311a0a207711c6ae01,2026-08-08T00:51:00.426403Z,inventory:gobotany.nativeplanttrust.org,242,False,31231041298,9013948853,open-web-domain-backfill-31231041298
82cffb1b5f0e063d27d0363f,Chelone glabra,flower_size_class,floral_structural_complexity,25–35 mm,medium,https://gobotany.nativeplanttrust.org/species/chelone/glabra,Chelone glabra (white turtlehead): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 25–35 mm,url:https://gobotany.nativeplanttrust.org/species/chelone/glabra,canonical_url,exact_accepted_name,Chelone glabra,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,6fe918e630e18e5b0916fa17f851152d28e73e5e9d8f453887b2096e46aa9e9e,2026-08-08T00:53:34.037029Z,inventory:gobotany.nativeplanttrust.org,532,False,31231041298,9013948853,open-web-domain-backfill-31231041298
90896da019366c9a6ac0c7f4,Comandra umbellata,flower_size_class,floral_structural_complexity,2–3.5 mm,very_small,https://gobotany.nativeplanttrust.org/species/comandra/umbellata,Comandra umbellata (bastard-toadflax): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 2–3.5 mm,url:https://gobotany.nativeplanttrust.org/species/comandra/umbellata,canonical_url,exact_accepted_name,Comandra umbellata,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,fd4430f5292126a3881cdcabe55ada53fb666c0b942e49ec12cbca2e0d64f860,2026-08-08T00:54:14.910139Z,inventory:gobotany.nativeplanttrust.org,608,False,31231041298,9013948853,open-web-domain-backfill-31231041298
d977ec60f4ff6a741fc090f0,Corallorhiza maculata,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/corallorhiza/maculata,Corallorhiza maculata (spotted coral-root): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/corallorhiza/maculata,canonical_url,exact_accepted_name,Corallorhiza maculata,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,fdbeb8eab6defa1687a4b91f190eaa151f3afc60f63ab4e1292467c9f43e0c6f,2026-08-08T00:54:23.556757Z,inventory:gobotany.nativeplanttrust.org,624,False,31231041298,9013948853,open-web-domain-backfill-31231041298
a7d14cd137e022879862621f,Corallorhiza trifida,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/corallorhiza/trifida,Corallorhiza trifida (early coral-root): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/corallorhiza/trifida,canonical_url,exact_accepted_name,Corallorhiza trifida,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,992e43068901f2fb22b8b0f755432e128747e5b3907c878ade2152ccb6d6c732,2026-08-08T00:54:24.562481Z,inventory:gobotany.nativeplanttrust.org,626,False,31231041298,9013948853,open-web-domain-backfill-31231041298
46ce5e998d62c1ebbed8cb4e,Cucurbita pepo,flower_size_class,floral_structural_complexity,70–100 mm,very_large,https://gobotany.nativeplanttrust.org/species/cucurbita/pepo,Cucurbita pepo (pumpkin): Go Botany,gobotany.nativeplanttrust.org,en,Flower diameter: 70–100 mm,url:https://gobotany.nativeplanttrust.org/species/cucurbita/pepo,canonical_url,exact_accepted_name,Cucurbita pepo,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,a594c990d304d9c30f6263f986ddac1491aeec86d289920a9006dd49c21576d1,2026-08-08T00:55:21.482738Z,inventory:gobotany.nativeplanttrust.org,730,False,31231041298,9013948853,open-web-domain-backfill-31231041298
cfb2f66600cf4a5b1dad322c,Cypripedium acaule,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/cypripedium/acaule,Cypripedium acaule (pink lady's-slipper): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/cypripedium/acaule,canonical_url,exact_accepted_name,Cypripedium acaule,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,2a170d360ffbcf777db3d2a01c3f5fbb4acb8c5a92473c62a07bba4aea279cab,2026-08-08T00:55:47.504012Z,inventory:gobotany.nativeplanttrust.org,779,False,31231041298,9013948853,open-web-domain-backfill-31231041298
26b46460e27700be57a978ee,Cypripedium arietinum,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/cypripedium/arietinum,Cypripedium arietinum (ram's-head lady's-slipper): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/cypripedium/arietinum,canonical_url,exact_accepted_name,Cypripedium arietinum,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,c7dec78d5305b8dc235afd119636d1326e87a5ef84616f6eb43ef8c6e13d4bdc,2026-08-08T00:55:48.006188Z,inventory:gobotany.nativeplanttrust.org,780,False,31231041298,9013948853,open-web-domain-backfill-31231041298
af7877a6436fec5b2dc72908,Cypripedium parviflorum,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/cypripedium/parviflorum,Cypripedium parviflorum (yellow lady's-slipper): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/cypripedium/parviflorum,canonical_url,exact_accepted_name,Cypripedium parviflorum,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,ba85f0c267abb1c43baddb35cc7f475b0ede690e2b6022c44d470235fe08bf63,2026-08-08T00:55:48.518525Z,inventory:gobotany.nativeplanttrust.org,781,False,31231041298,9013948853,open-web-domain-backfill-31231041298
bd554b57bfa36bfa89ac69fd,Cypripedium reginae,cleistogamy,reproductive_assurance,no cleistogamous flowers,absent,https://gobotany.nativeplanttrust.org/species/cypripedium/reginae,Cypripedium reginae (showy lady's-slipper): Go Botany,gobotany.nativeplanttrust.org,en,there are no cleistogamous flowers on this plant,url:https://gobotany.nativeplanttrust.org/species/cypripedium/reginae,canonical_url,exact_accepted_name,Cypripedium reginae,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,f6f9a0a94c8f9fe0159b3330cf5f7051c1c722907ba8c169dacdf5a1dddcb300,2026-08-08T00:55:49.084270Z,inventory:gobotany.nativeplanttrust.org,782,False,31231041298,9013948853,open-web-domain-backfill-31231041298
8d7a455cfbc2c9631afc6438,Desmodium canadense,flower_size_class,floral_structural_complexity,10–13 mm,small,https://gobotany.nativeplanttrust.org/species/desmodium/canadense,Desmodium canadense (showy tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 10–13 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/canadense,canonical_url,exact_accepted_name,Desmodium canadense,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,850748288aecadb62817529216144252b2d88d42a2bc2510f2d8c635e6d1eccc,2026-08-08T00:56:09.929686Z,inventory:gobotany.nativeplanttrust.org,821,False,31231041298,9013948853,open-web-domain-backfill-31231041298
2f7816a6b5d46613d31d831c,Desmodium canescens,flower_size_class,floral_structural_complexity,Up to 10 mm,small,https://gobotany.nativeplanttrust.org/species/desmodium/canescens,Desmodium canescens (hoary tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: Up to 10 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/canescens,canonical_url,exact_accepted_name,Desmodium canescens,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,f45583d2e2a96eacb7480b4079324dc69cf630e3543cd84cd8ef9147020d4b05,2026-08-08T00:56:10.554631Z,inventory:gobotany.nativeplanttrust.org,822,False,31231041298,9013948853,open-web-domain-backfill-31231041298
082ef12756949f1ca57cc86f,Desmodium ciliare,flower_size_class,floral_structural_complexity,4–6 mm,very_small,https://gobotany.nativeplanttrust.org/species/desmodium/ciliare,Desmodium ciliare (hairy small-leaved tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 4–6 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/ciliare,canonical_url,exact_accepted_name,Desmodium ciliare,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,60a354d88ae41f1438e3294727a8dcd6ed930a6e1c2865f0629f2c6bfe26b624,2026-08-08T00:56:11.117868Z,inventory:gobotany.nativeplanttrust.org,823,False,31231041298,9013948853,open-web-domain-backfill-31231041298
1fb874c3f0277179eb2db41a,Desmodium cuspidatum,flower_size_class,floral_structural_complexity,6–12 mm,small,https://gobotany.nativeplanttrust.org/species/desmodium/cuspidatum,Desmodium cuspidatum (large-bracted tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 6–12 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/cuspidatum,canonical_url,exact_accepted_name,Desmodium cuspidatum,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,5fab0462d1fef31d9791de5df9b8248266186f274cc52ebbfadd7e14b00b3db0,2026-08-08T00:56:11.659290Z,inventory:gobotany.nativeplanttrust.org,824,False,31231041298,9013948853,open-web-domain-backfill-31231041298
b8640b71765880c5a77df00b,Desmodium glabellum,flower_size_class,floral_structural_complexity,7–10 mm,small,https://gobotany.nativeplanttrust.org/species/desmodium/glabellum,Desmodium glabellum (smooth tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 7–10 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/glabellum,canonical_url,exact_accepted_name,Desmodium glabellum,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,a849d312e0f6dfa24b509dbc9c91f20df95de0752bbcd82ce99270e8eeeaaccf,2026-08-08T00:56:12.199791Z,inventory:gobotany.nativeplanttrust.org,825,False,31231041298,9013948853,open-web-domain-backfill-31231041298
019e9e774869e2c9f662d101,Desmodium marilandicum,flower_size_class,floral_structural_complexity,4–6 mm,very_small,https://gobotany.nativeplanttrust.org/species/desmodium/marilandicum,Desmodium marilandicum (smooth small-leaved tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 4–6 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/marilandicum,canonical_url,exact_accepted_name,Desmodium marilandicum,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,7c762b48c73370592b19a51953956dd176c7589de1df2dc44352859b4a22524e,2026-08-08T00:56:12.729917Z,inventory:gobotany.nativeplanttrust.org,826,False,31231041298,9013948853,open-web-domain-backfill-31231041298
d823e14dde2599e424dce203,Desmodium obtusum,flower_size_class,floral_structural_complexity,4–6 mm,very_small,https://gobotany.nativeplanttrust.org/species/desmodium/obtusum,Desmodium obtusum (stiff tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 4–6 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/obtusum,canonical_url,exact_accepted_name,Desmodium obtusum,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,0fbb8e3339501d94fc5cc6b608d458c3f15f075f5903f2981a337b53c7e7185e,2026-08-08T00:56:13.268292Z,inventory:gobotany.nativeplanttrust.org,827,False,31231041298,9013948853,open-web-domain-backfill-31231041298
6aa941af973e2aabc7dbf16a,Desmodium paniculatum,flower_size_class,floral_structural_complexity,6–8 mm,small,https://gobotany.nativeplanttrust.org/species/desmodium/paniculatum,Desmodium paniculatum (panicled tick-trefoil): Go Botany,gobotany.nativeplanttrust.org,en,Flower length: 6–8 mm,url:https://gobotany.nativeplanttrust.org/species/desmodium/paniculatum,canonical_url,exact_accepted_name,Desmodium paniculatum,B,specialist_regional_botanical_database,approved_registry_trait,review_only_not_promoted,1d8a75f61d69966036db8427911518220dc5989e10f9fe5253356f5b7517bbe7,2026-08-08T00:56:13.830087Z,inventory:gobotany.nativeplanttrust.org,828,False,31231041298,9013948853,open-web-domain-backfill-31231041298
