accepted_species,genus,family,n_islands,n_records
Dipterocarpus elongatus,Dipterocarpus,Dipterocarpaceae,5,36
Tabebuia trachycarpa,Tabebuia,Bignoniaceae,5,86
Knema sumatrana,Knema,Myristicaceae,4,53
Hymenocallis arenicola,Hymenocallis,Amaryllidaceae,18,37
Sicyos mawhai,Sicyos,Cucurbitaceae,7,45
Carolus sinemariensis,Carolus,Malpighiaceae,4,8
Epilobium luteum,Epilobium,Onagraceae,14,45
Hesperantha coccinea,Hesperantha,Iridaceae,13,493
Dendrophthoe lanosa,Dendrophthoe,Loranthaceae,4,19
Phaleria coccinea,Phaleria,Thymelaeaceae,4,40
Cylindropuntia imbricata,Cylindropuntia,Cactaceae,8,27
Garcinia aristata,Garcinia,Clusiaceae,3,46
Limonium solanderi,Limonium,Plumbaginaceae,4,7
Catopsis nitida,Catopsis,Bromeliaceae,4,76
Polygala persicariifolia,Polygala,Polygalaceae,4,63
Corynotheca lateriflora,Corynotheca,Asphodelaceae,4,9
Pachylobus edulis,Pachylobus,Burseraceae,3,35
Lonicera fragrantissima,Lonicera,Caprifoliaceae,13,167
Impatiens thomensis,Impatiens,Balsaminaceae,1,20
Juncus subulatus,Juncus,Juncaceae,25,200
Cratoxylum maingayi,Cratoxylum,Hypericaceae,5,30
Pterophylla furfuracea,Pterophylla,Cunoniaceae,2,8
Asarum asaroides,Asarum,Aristolochiaceae,2,81
Chrysosplenium grayanum,Chrysosplenium,Saxifragaceae,11,1419
Verbascum lasianthum,Verbascum,Scrophulariaceae,6,38
Tradescantia umbraculifera,Tradescantia,Commelinaceae,5,28
Terminalia calophylla,Terminalia,Combretaceae,3,35
Fumaria kralikii,Fumaria,Papaveraceae,11,24
Saurauia nigrescens,Saurauia,Actinidiaceae,1,32
Geranium brevicaule,Geranium,Geraniaceae,7,1738
Calophyllum recedens,Calophyllum,Calophyllaceae,2,13
Ilex cinerea,Ilex,Aquifoliaceae,3,10
Ternstroemia nitida,Ternstroemia,Pentaphylacaceae,2,2
Hibbertia caudice,Hibbertia,Dilleniaceae,3,120
Hypserpa vieillardii,Hypserpa,Menispermaceae,2,104
Adenia venenata,Adenia,Passifloraceae,3,16
Dioscorea proteiformis,Dioscorea,Dioscoreaceae,2,41
Lantana exarata,Lantana,Verbenaceae,3,48
Neuburgia novocaledonica,Neuburgia,Loganiaceae,2,54
Lilium cernuum,Lilium,Liliaceae,6,12
Pittosporum anomalum,Pittosporum,Pittosporaceae,2,318
Eriocaulon sieboldtianum,Eriocaulon,Eriocaulaceae,2,2
Decarydendron perrieri,Decarydendron,Monimiaceae,1,39
Cuphea viscosissima,Cuphea,Lythraceae,3,17
Korthalsella rubescens,Korthalsella,Viscaceae,2,7
Euploca rhadinostachya,Euploca,Heliotropiaceae,3,6
Symplocos setchuensis,Symplocos,Symplocaceae,1,191
Neea delicatula,Neea,Nyctaginaceae,3,3
Varronia corallicola,Varronia,Cordiaceae,2,2
Crateva urbaniana,Crateva,Capparaceae,2,10
Monotagma laxum,Monotagma,Marantaceae,2,3
Nepenthes peltata,Nepenthes,Nepenthaceae,1,18
Scaevola hainanensis,Scaevola,Goodeniaceae,2,29
Althenia bilocularis,Althenia,Potamogetonaceae,5,76
Licania hoehnei,Licania,Chrysobalanaceae,2,2
Pinguicula crystallina,Pinguicula,Lentibulariaceae,2,30
Smilax scobinicaulis,Smilax,Smilacaceae,2,23
Oxalis filiformis,Oxalis,Oxalidaceae,2,7
Camellia williamsii,Camellia,Theaceae,1,59
Magnolia woodbridgensis,Magnolia,Magnoliaceae,2,4
Lechea torreyi,Lechea,Cistaceae,3,4
Berberis prattii,Berberis,Berberidaceae,2,2
Betula nana x pubescens,Betula,Betulaceae,5,5
Foetidia asymetrica,Foetidia,Lecythidaceae,1,78
Erythroxylum leandrianum,Erythroxylum,Erythroxylaceae,1,129
Lindernia parviflora,Lindernia,Linderniaceae,1,15
Ochna emarginata,Ochna,Ochnaceae,1,26
Viburnum punctatum,Viburnum,Viburnaceae,2,32
Drypetes xanthophylloides,Drypetes,Putranjivaceae,1,22
Malephora luteola,Malephora,Aizoaceae,2,2
Hydrangea amagiana,Hydrangea,Hydrangeaceae,1,14
Laurembergia repens,Laurembergia,Haloragaceae,1,49
Rourea balanseana,Rourea,Connaraceae,1,4
Celtis madagascariensis,Celtis,Cannabaceae,1,256
Linum virgultorum,Linum,Linaceae,1,4
Scaphocalyx spathacea,Scaphocalyx,Achariaceae,1,4
Cornus excelsa,Cornus,Cornaceae,1,5
Colchicum polyphyllum,Colchicum,Colchicaceae,1,2
Paris lanceolata,Paris,Melanthiaceae,1,36
Bourreria quirosii,Bourreria,Ehretiaceae,1,10
Roepera sessilifolia,Roepera,Zygophyllaceae,1,3
Buxus bartlettii,Buxus,Buxaceae,1,4
Calandrinia arenicola,Rumicastrum,Montiaceae,1,3
Blyxa leiosperma,Blyxa,Hydrocharitaceae,2,2
Schizolaena raymondii,Schizolaena,Sarcolaenaceae,1,22
Drosera paradoxa,Drosera,Droseraceae,1,2
Nothofagus densinervosa,Nothofagus,Nothofagaceae,1,2
Carallia calophylloidea,Carallia,Rhizophoraceae,1,2
Aquarius inpai,Aquarius,Alismataceae,1,1
Escallonia virgata,Escallonia,Escalloniaceae,1,1
Lavigeria macrocarpa,Lavigeria,Icacinaceae,1,1
Leptosiphon rattanii,Leptosiphon,Polemoniaceae,1,1
Cyrtandromoea miqueliana,Cyrtandromoea,Phrymaceae,1,1
Castela manitzii,Castela,Simaroubaceae,1,2
Gomphandra laxiflora,Gomphandra,Stemonuraceae,1,2
Xyris laxiflora,Xyris,Xyridaceae,1,1
Gymnosiphon refractus,Gymnosiphon,Burmanniaceae,1,1
Anarthria prolifera,Anarthria,Restionaceae,1,1
Zygogynum schramii,Zygogynum,Winteraceae,1,3
Ribes rotundifolium,Ribes,Grossulariaceae,1,1
Corymborkis veratrifolia,Corymborkis,Orchidaceae,42,186
Wollastonia biflora,Wollastonia,Asteraceae,179,1304
Lasianthus hirsutus,Lasianthus,Rubiaceae,42,438
Medicago arabica,Medicago,Fabaceae,126,40533
Triticum aestivum,Triticum,Poaceae,209,31499
Eleocharis geniculata,Eleocharis,Cyperaceae,138,798
Syzygium myrtifolium,Syzygium,Myrtaceae,21,144
Astraea lobata,Astraea,Euphorbiaceae,41,262
Potentilla recta,Potentilla,Rosaceae,110,3890
Alstonia costata,Alstonia,Apocynaceae,25,278
Clerodendrum thomsoniae,Clerodendrum,Lamiaceae,71,238
Memecylon edule,Memecylon,Melastomataceae,8,68
Abutilon grandifolium,Abutilon,Malvaceae,35,946
Arbutus andrachne,Arbutus,Ericaceae,26,496
Corypha umbraculifera,Corypha,Arecaceae,12,38
Lepidagathis incurva,Lepidagathis,Acanthaceae,13,42
Litsea calicaris,Litsea,Lauraceae,9,2413
Primula modesta,Primula,Primulaceae,17,320
Rhynchotechum eximium,Rhynchotechum,Gesneriaceae,4,25
Baccaurea tetrandra,Baccaurea,Phyllanthaceae,13,364
Lasia spinosa,Lasia,Araceae,14,116
Semiaquilegia adoxoides,Semiaquilegia,Ranunculaceae,37,1069
Xylopia calosericea,Xylopia,Annonaceae,7,20
Draba subcapitata,Draba,Brassicaceae,77,1151
Acer japonicum,Acer,Sapindaceae,14,5194
Melicope ternata,Melicope,Rutaceae,12,961
Cherleria biflora,Cherleria,Caryophyllaceae,69,1659
Lagoecia cuminoides,Lagoecia,Apiaceae,45,327
Elatostema beccarii,Elatostema,Urticaceae,12,52
Salix acutifolia,Salix,Salicaceae,22,319
Artocarpus elasticus,Artocarpus,Moraceae,23,369
Piper jacquemontianum,Piper,Piperaceae,6,200
Veronica elliptica,Veronica,Plantaginaceae,36,1118
Polyscias cissodendron,Polyscias,Araliaceae,9,199
Cestrum parqui,Cestrum,Solanaceae,24,118
Kaempferia elegans,Kaempferia,Zingiberaceae,5,7
Yucca gigantea,Yucca,Asparagaceae,30,87
Payena microphylla,Payena,Sapotaceae,5,92
Begonia aconitifolia,Begonia,Begoniaceae,3,3
Salicornia ambigua,Salicornia,Amaranthaceae,44,156
Cuscuta epilinum,Cuscuta,Convolvulaceae,25,124
Pandanus vitiensis,Pandanus,Pandanaceae,3,33
Campanula drabifolia,Campanula,Campanulaceae,10,55
Lithocarpus caudatifolius,Lithocarpus,Fagaceae,7,89
Rumex transitorius,Rumex,Polygonaceae,27,131
Microtropis platyphylla,Microtropis,Celastraceae,7,64
Hakea megadenia,Hakea,Proteaceae,4,140
Phelipanche lavandulacea,Phelipanche,Orobanchaceae,25,141
Reynosia uncinata,Reynosia,Rhamnaceae,7,63
Elaeocarpus nouhuysii,Elaeocarpus,Elaeocarpaceae,3,34
Plagiobothrys scouleri,Plagiobothrys,Boraginaceae,13,343
Aglaia oligophylla,Aglaia,Meliaceae,9,118
Forestiera eggersiana,Forestiera,Oleaceae,8,22
Diospyros wallichii,Diospyros,Ebenaceae,4,36
Hylotelephium verticillatum,Hylotelephium,Crassulaceae,12,353
Voyria tenella,Voyria,Gentianaceae,8,55
Sclerocarya birrea,Sclerocarya,Anacardiaceae,8,501
Tetrastigma maluense,Tetrastigma,Vitaceae,7,24
Viola macloskeyi,Viola,Violaceae,13,26
Dipterocarpus eurhynchus,Dipterocarpus,Dipterocarpaceae,5,36
Jacaranda copaia,Jacaranda,Bignoniaceae,5,46
Gymnacranthera bancana,Gymnacranthera,Myristicaceae,4,46
Allium sacculiferum,Allium,Amaryllidaceae,18,33
Trichosanthes bracteata,Trichosanthes,Cucurbitaceae,7,30
Galphimia angustifolia,Galphimia,Malpighiaceae,4,8
Epilobium alsinoides,Epilobium,Onagraceae,13,1561
Iris spuria,Iris,Iridaceae,13,219
Passovia pyrifolia,Passovia,Loranthaceae,4,17
Linostoma pauciflorum,Linostoma,Thymelaeaceae,4,32
Kroenleinia grusonii,Kroenleinia,Cactaceae,8,25
Garcinia anjouanensis,Garcinia,Clusiaceae,3,43
Limonium aucheri,Limonium,Plumbaginaceae,4,6
Glomeropitcairnia penduliflora,Glomeropitcairnia,Bromeliaceae,4,73
Polygala javana,Polygala,Polygalaceae,4,57
Aloe delaetii,Aloe,Asphodelaceae,4,8
Canarium apertum,Canarium,Burseraceae,3,32
Scabiosa ochroleuca,Scabiosa,Caprifoliaceae,13,24
Impatiens amoena,Impatiens,Balsaminaceae,1,19
Luzula kobayasii,Luzula,Juncaceae,25,80
Hypericum tetrapetalum,Hypericum,Hypericaceae,5,19
Pterophylla vitiensis,Pterophylla,Cunoniaceae,2,8
Asarum megacalyx,Asarum,Aristolochiaceae,2,70
Micranthes fusca,Micranthes,Saxifragaceae,11,558
Buddleja alternifolia,Buddleja,Scrophulariaceae,5,132
Amischotolype gracilis,Amischotolype,Commelinaceae,5,25
Terminalia phellocarpa,Terminalia,Combretaceae,3,21
Hypecoum torulosum,Hypecoum,Papaveraceae,10,28
Saurauia planchonii,Saurauia,Actinidiaceae,1,31
Geranium sessiliflorum,Geranium,Geraniaceae,7,784
Kayea grandis,Kayea,Calophyllaceae,2,13
Ilex memecylifolia,Ilex,Aquifoliaceae,3,10
Adinandra formosana,Adinandra,Pentaphylacaceae,1,949
Dillenia beccariana,Dillenia,Dilleniaceae,3,65
Hyperbaena laurifolia,Hyperbaena,Menispermaceae,2,40
Passiflora barclayi,Passiflora,Passifloraceae,3,16
Dioscorea mayottensis,Dioscorea,Dioscoreaceae,2,31
Phyla betulifolia,Phyla,Verbenaceae,3,21
Geniostoma lydgatei,Geniostoma,Loganiaceae,2,32
Lilium catesbaei,Lilium,Liliaceae,6,7
Billardiera cymosa,Billardiera,Pittosporaceae,2,200
Eriocaulon montanum,Eriocaulon,Eriocaulaceae,1,58
Palmeria brassii,Palmeria,Monimiaceae,1,38
Ginoria curvispina,Ginoria,Lythraceae,3,17
Viscum salicornoides,Viscum,Viscaceae,2,7
Tournefortia villosa,Tournefortia,Heliotropiaceae,3,6
Symplocos migoi,Symplocos,Symplocaceae,1,168
Pisonia brunoniana,Pisonia,Nyctaginaceae,3,3
Cordia mairei,Cordia,Cordiaceae,1,185
Capparis viminea,Capparis,Capparaceae,2,7
Phrynium minutiflorum,Phrynium,Marantaceae,2,3
Nepenthes clipeata,Nepenthes,Nepenthaceae,1,15
Scaevola marquesensis,Scaevola,Goodeniaceae,2,23
Althenia marina,Althenia,Potamogetonaceae,5,50
Licania incana,Licania,Chrysobalanaceae,2,2
Utricularia delicatula,Utricularia,Lentibulariaceae,2,16
Smilax campestris,Smilax,Smilacaceae,2,17
Oxalis rugeliana,Oxalis,Oxalidaceae,2,5
Polyspora hainanensis,Polyspora,Theaceae,1,35
Magnolia alternans,Magnolia,Magnoliaceae,2,2
Crocanthemum dumosum,Crocanthemum,Cistaceae,3,3
Berberis wilsonii,Berberis,Berberidaceae,2,2
Alnus maritima,Alnus,Betulaceae,4,8
Barringtonia neocaledonica,Barringtonia,Lecythidaceae,1,66
Erythroxylum capitatum,Erythroxylum,Erythroxylaceae,1,54
Lindernia lemuriana,Lindernia,Linderniaceae,1,12
Indovethia calophylla,Indovethia,Ochnaceae,1,21
Viburnum amplificatum,Viburnum,Viburnaceae,2,30
Drypetes dewildei,Drypetes,Putranjivaceae,1,15
Oscularia caulescens,Oscularia,Aizoaceae,2,2
Hydrangea mollissima,Hydrangea,Hydrangeaceae,1,11
Gonocarpus sanguineus,Gonocarpus,Haloragaceae,1,41
Castanola paradoxa,Castanola,Connaraceae,1,3
Aphananthe sakalava,Aphananthe,Cannabaceae,1,141
Durandea neocaledonica,Durandea,Linaceae,1,3
Caloncoba glauca,Caloncoba,Achariaceae,1,3
Eomastixia rugosa,Eomastixia,Cornaceae,1,4
Colchicum sfikasianum,Colchicum,Colchicaceae,1,2
Veratrum nipponicum,Veratrum,Melanthiaceae,1,8
Ehretia obtusifolia,Ehretia,Ehretiaceae,1,10
Kallstroemia grandiflora,Kallstroemia,Zygophyllaceae,1,2
Buxus hainanensis,Buxus,Buxaceae,1,4
Calyptridium arizonicum,Calyptridium,Montiaceae,1,2
Blyxa novoguineensis,Blyxa,Hydrocharitaceae,2,2
Schizolaena parvipetala,Schizolaena,Sarcolaenaceae,1,21
Drosera badgerupii,Drosera,Droseraceae,1,1
Nothofagus bulbosa,Nothofagus,Nothofagaceae,1,1
Carallia hulstijnii,Carallia,Rhizophoraceae,1,2
Aquarius scaber,Aquarius,Alismataceae,1,1
Polyosma crassifolia,Polyosma,Escalloniaceae,1,1
Mappia angustifolia,Mappia,Icacinaceae,1,1
Phlox bifida,Phlox,Polemoniaceae,1,1
Cyrtandromoea sumatrana,Cyrtandromoea,Phrymaceae,1,1
Homalolepis cuneata,Homalolepis,Simaroubaceae,1,1
Gomphandra ultramafiterrestris,Gomphandra,Stemonuraceae,1,2
Xyris lobbii,Xyris,Xyridaceae,1,1
Thismia abei,Thismia,Burmanniaceae,1,1
Centrolepis drummondiana,Centrolepis,Restionaceae,1,1
Drimys brasiliensis,Drimys,Winteraceae,1,1
Ribes rusticum,Ribes,Grossulariaceae,1,1
