accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Allium cepa,M0_floral_phenotype,flower_primary_color,multicolored_variable,"Perigonblaetter, diese weiss mit gruenem Mittelstreifen",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2857697,"Perigonblaetter, diese weiss mit gruenem Mittelstreifen",species_direct,unknown,unreviewed_llm_extraction,"Perigonblaetter, diese weiss mit gruenem Mittelstreifen",src_206617dfa78696223066,d2bfaf824fe865de53922a23d69e47b5a7a1030d5dad3f164eadcc7db527c0c4,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,medium
Allium cepa,M0_floral_phenotype,flower_primary_color,white,The inflorescence takes the form of a rounded umbel of white flowers with parts in sixes.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Onion,The inflorescence takes the form of a rounded umbel of white flowers with parts in sixes.,species_direct,unknown,unreviewed_llm_extraction,The inflorescence takes the form of a rounded umbel of white flowers with parts in sixes.,src_7d0aa2167d9746e49638,3e0b9d425273838182d72497645505f3f972e6a9d8e4655e15921e13a361297a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Allium cepa,M0_floral_phenotype,floral_form,other_described,The inflorescence takes the form of a rounded umbel of white flowers with parts in sixes.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Onion,The inflorescence takes the form of a rounded umbel of white flowers with parts in sixes.,species_direct,unknown,unreviewed_llm_extraction,The inflorescence takes the form of a rounded umbel of white flowers with parts in sixes.,src_7d0aa2167d9746e49638,3e0b9d425273838182d72497645505f3f972e6a9d8e4655e15921e13a361297a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,medium
Allium cepa,M0_floral_phenotype,flower_primary_color,multicolored_variable,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/allium-cepa/,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,species_direct,unknown,unreviewed_llm_extraction,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,src_9c29555c5e05bb095bef,146dc434a4491e3987dac8385c3588580d07bef0bf1077f568c5ce718c53d53e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Allium cepa,M0_floral_phenotype,floral_form,bell_campanulate,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/allium-cepa/,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,species_direct,unknown,unreviewed_llm_extraction,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,src_9c29555c5e05bb095bef,146dc434a4491e3987dac8385c3588580d07bef0bf1077f568c5ce718c53d53e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Allium cepa,M0_floral_phenotype,floral_form,open_radial,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/allium-cepa/,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,species_direct,unknown,unreviewed_llm_extraction,Small clusters of white or pink star or bell-shaped flowers with exerted stamens.,src_9c29555c5e05bb095bef,146dc434a4491e3987dac8385c3588580d07bef0bf1077f568c5ce718c53d53e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Amorphophallus baumannii,M0_floral_phenotype,floral_form,other_described,"Pistillate flowers 3-4 mm long; ovary rotund-ovoid, 2.2-3.5 x 2.3-3 mm, bilocular, cream coloured; stigma sessile, 0.5-1.5 x 1-2 mm, circular from above, arched in lateral view, with 2 rounded-acute humps.",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871404,"Pistillate flowers 3-4 mm long; ovary rotund-ovoid, 2.2-3.5 x 2.3-3 mm, bilocular, cream coloured; stigma sessile, 0.5-1.5 x 1-2 mm, circular from above, arched in lateral view, with 2 rounded-acute humps.",species_direct,unknown,unreviewed_llm_extraction,"Pistillate flowers 3-4 mm long; ovary rotund-ovoid, 2.2-3.5 x 2.3-3 mm, bilocular, cream coloured; stigma sessile, 0.5-1.5 x 1-2 mm, circular from above, arched in lateral view, with 2 rounded-acute humps.",src_cd03899b6992f7d8609e,ebe027c7381deac5eecd417f2fe7edc6e16d311d9f97fc35ddb4ae404267148c,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,medium
Agave atrovirens,M0_floral_phenotype,flower_primary_color,multicolored_variable,numerous flowers which open red and gradually turn yellow,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agave_atrovirens,numerous flowers which open red and gradually turn yellow,species_direct,unknown,unreviewed_llm_extraction,numerous flowers which open red and gradually turn yellow,src_986443a807acfc547675,8467e141836b3f33d5f7a2e82b1420d4eb876738272cded25686167df87d159a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Allium fibrillum,M0_floral_phenotype,flower_primary_color,multicolored_variable,bears an umbel of 10 to 20 bell-shaped white flowers with green or pink midribs,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_fibrillum,bears an umbel of 10 to 20 bell-shaped white flowers with green or pink midribs,species_direct,unknown,unreviewed_llm_extraction,bears an umbel of 10 to 20 bell-shaped white flowers with green or pink midribs,src_2544fd4d9167ed9512de,de8eb8b1a86d63a7fd16d48046b77fa1b3fbc15a057c3c2fbf6c676d5a4775c0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Allium fibrillum,M0_floral_phenotype,floral_form,bell_campanulate,bears an umbel of 10 to 20 bell-shaped white flowers with green or pink midribs,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_fibrillum,bears an umbel of 10 to 20 bell-shaped white flowers with green or pink midribs,species_direct,unknown,unreviewed_llm_extraction,bears an umbel of 10 to 20 bell-shaped white flowers with green or pink midribs,src_2544fd4d9167ed9512de,de8eb8b1a86d63a7fd16d48046b77fa1b3fbc15a057c3c2fbf6c676d5a4775c0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Alnus nitida,M0_floral_phenotype,floral_form,other_described,"Female flowers appear first, followed by male catkinss in September to October, which may be up to 19 cm long.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alnus_nitida,"Female flowers appear first, followed by male catkinss in September to October, which may be up to 19 cm long.",species_direct,unknown,unreviewed_llm_extraction,"Female flowers appear first, followed by male catkinss in September to October, which may be up to 19 cm long.",src_5fdd1b9db1add7c73e25,a856a376e7a36abefb4a9e78a436cedce822eb818b193223adabdc2969db5daf,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,medium
Alyxia grandis,M0_floral_phenotype,flower_primary_color,yellow_orange,The cream-yellow flowers are born on cymes about 20 mm (0.8 in) long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alyxia_grandis,The cream-yellow flowers are born on cymes about 20 mm (0.8 in) long,species_direct,unknown,unreviewed_llm_extraction,The cream-yellow flowers are born on cymes about 20 mm (0.8 in) long,src_e1270c578864f1541c71,300932d1f65e2d06f3b4313a7c3c33a31e5d0f4046cbc9045282ac243f491378,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Anthemis plutonia,M0_floral_phenotype,flower_primary_color,multicolored_variable,"with pink rarely creamy-white tubular florets. Suborbicular ray-florets white, rarely pink.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Anthemis_plutonia,"with pink rarely creamy-white tubular florets. Suborbicular ray-florets white, rarely pink.",species_direct,unknown,unreviewed_llm_extraction,"with pink rarely creamy-white tubular florets. Suborbicular ray-florets white, rarely pink.",src_6d1e6fe20e7426d6c717,b2ec2f75808afa47a77ba4279fb876ddf7663c3ccc9ea1a5c1e3bb3aae57576b,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
Anthemis plutonia,M0_floral_phenotype,floral_form,composite_head,Capitula 15–20 mm in diameter,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Anthemis_plutonia,Capitula 15–20 mm in diameter,species_direct,unknown,unreviewed_llm_extraction,Capitula 15–20 mm in diameter,src_6d1e6fe20e7426d6c717,b2ec2f75808afa47a77ba4279fb876ddf7663c3ccc9ea1a5c1e3bb3aae57576b,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,2136e68faa912faf0214e1ca609c231d4a1db740446c23b7e2329ef86cb63a40,ff775a8d135316d8d7c48083f2ec59f5cb7339fa385adbb8954045c0dd10a04a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8a294f4390e08b7b767a,high
