accepted_species,genus,family,n_islands,n_records
Heteropterys wydleriana,Heteropterys,Malpighiaceae,1,34
Gothanipollis bassensis,Gothanipollis,Loranthaceae,2,5
Crocus variegatus,Crocus,Iridaceae,3,55
Wikstroemia sandwichensis,Wikstroemia,Thymelaeaceae,2,2
Opuntia sulphurea,Opuntia,Cactaceae,2,9
Garcinia urschii,Garcinia,Clusiaceae,1,76
Limonium preauxii,Limonium,Plumbaginaceae,1,67
Werauhia broadwayi,Werauhia,Bromeliaceae,2,5
Polygala hildebrandtii,Polygala,Polygalaceae,1,60
Xanthorrhoea resinosa,Xanthorrhoea,Asphodelaceae,1,12
Symphoricarpos doorenbosii,Symphoricarpos,Caprifoliaceae,3,6
Commiphora stellulata,Commiphora,Burseraceae,1,30
Impatiens cyclocoma,Impatiens,Balsaminaceae,1,4
Ackama fulva,Ackama,Cunoniaceae,1,55
Juncus effusus x inflexus,Juncus,Juncaceae,4,10
Asimitellaria kiusiana,Asimitellaria,Saxifragaceae,2,37
Isotrema howii,Isotrema,Aristolochiaceae,1,18
Streptolirion lineare,Streptolirion,Commelinaceae,1,42
Verbascum nigrum x speciosum,Verbascum,Scrophulariaceae,2,2
Hypericum balfourii,Hypericum,Hypericaceae,1,27
Terminalia rhopalophora,Terminalia,Combretaceae,1,15
Saurauia sapotoides,Saurauia,Actinidiaceae,1,2
Eschscholzia palmeri,Eschscholzia,Papaveraceae,1,49
Erodium anaristatum,Erodium,Geraniaceae,1,28
Calophyllum robustum,Calophyllum,Calophyllaceae,1,5
Ilex manitzii,Ilex,Aquifoliaceae,1,3
Eurya leptanta,Eurya,Pentaphylacaceae,1,2
Tinospora teijsmannii,Tinospora,Menispermaceae,1,5
Acrotrema lanceolatum,Acrotrema,Dilleniaceae,1,4
Dioscorea loheri,Dioscorea,Dioscoreaceae,1,2
Passiflora belotii,Passiflora,Passifloraceae,1,4
Geniostoma gaudichaudii,Geniostoma,Loganiaceae,1,5
Diphyllocalyx nipensis,Diphyllocalyx,Verbenaceae,1,2
Fritillaria kiusiana,Fritillaria,Liliaceae,1,6
Potamogeton yamagataensis,Potamogeton,Potamogetonaceae,1,5
Pittosporum fairchildii,Pittosporum,Pittosporaceae,1,4
Eriocaulon humboldtii,Eriocaulon,Eriocaulaceae,1,1
Levieria scandens,Levieria,Monimiaceae,1,1
Goeppertia allenii,Goeppertia,Marantaceae,1,1
Sonneratia zhongcairongii,Sonneratia,Lythraceae,1,2
Symplocos juiyenensis,Symplocos,Symplocaceae,1,2
Dendrophthora mackenziei,Dendrophthora,Viscaceae,1,1
Thilachium oppositiflorum,Thilachium,Capparaceae,1,1
Magnolia foggii,Magnolia,Magnoliaceae,1,1
Scaevola samoensis,Scaevola,Goodeniaceae,1,1
Tournefortia latifolia,Tournefortia,Heliotropiaceae,1,1
Smilax taipeiensis,Smilax,Smilacaceae,1,1
Dactylorhiza romana,Dactylorhiza,Orchidaceae,19,440
Arctanthemum arcticum,Arctanthemum,Asteraceae,86,378
Rubia agostinhoi,Rubia,Rubiaceae,17,3004
Trifolium montanum,Trifolium,Fabaceae,66,3728
Eragrostis viscosa,Eragrostis,Poaceae,97,477
Bolboschoenus robustus,Bolboschoenus,Cyperaceae,51,134
Syzygium polyanthum,Syzygium,Myrtaceae,10,83
Euphorbia plumerioides,Euphorbia,Euphorbiaceae,16,51
Prunus lusitanica,Prunus,Rosaceae,40,13705
Ruehssia macrophylla,Ruehssia,Apocynaceae,10,32
Teucrium brevifolium,Teucrium,Lamiaceae,27,102
Blastus borneensis,Blastus,Melastomataceae,4,155
Malva preissiana,Malva,Malvaceae,14,54
Vaccinium pallidum,Vaccinium,Ericaceae,9,234
Areca caliso,Areca,Arecaceae,5,21
Thunbergia coccinea,Thunbergia,Acanthaceae,4,30
Lindera novoguineensis,Lindera,Lauraceae,5,21
Maesa novocaledonica,Maesa,Primulaceae,5,126
Cyrtandra wariana,Cyrtandra,Gesneriaceae,2,17
Glochidion glabrum,Glochidion,Phyllanthaceae,6,40
Philodendron grandipes,Philodendron,Araceae,5,17
Aquilegia flabellata,Aquilegia,Ranunculaceae,12,278
Polyalthia anomala,Polyalthia,Annonaceae,3,54
Rorippa anceps,Rorippa,Brassicaceae,20,90
Lepidocupania glomeriflora,Lepidocupania,Sapindaceae,5,302
Acronychia peninsularis,Acronychia,Rutaceae,4,5
Moehringia pentandra,Moehringia,Caryophyllaceae,16,294
Tordylium aegaeum,Tordylium,Apiaceae,13,57
Scepocarpus trinervis,Scepocarpus,Urticaceae,4,43
Salix canariensis,Salix,Salicaceae,6,824
Peperomia portobellensis,Peperomia,Piperaceae,3,14
Ficus scobina,Ficus,Moraceae,9,66
Veronica glauca,Veronica,Plantaginaceae,9,116
Pseudopanax chathamicus,Pseudopanax,Araliaceae,3,170
Solanum crispum,Solanum,Solanaceae,7,167
Meistera muricarpa,Meistera,Zingiberaceae,2,18
Ornithogalum prasinantherum,Ornithogalum,Asparagaceae,8,31
Pouteria semecarpifolia,Pouteria,Sapotaceae,3,6
Begonia laruei,Begonia,Begoniaceae,1,22
Amaranthus watsonii,Amaranthus,Amaranthaceae,13,54
Decalobanthus distillatorius,Decalobanthus,Convolvulaceae,7,31
Benstonea brunigii,Benstonea,Pandanaceae,2,5
Campanula pinatzii,Campanula,Campanulaceae,3,21
Castanopsis lucida,Castanopsis,Fagaceae,3,17
Persicaria viscosa,Persicaria,Polygonaceae,7,139
Euonymus euphlebius,Euonymus,Celastraceae,3,6
Stenocarpus intermedius,Stenocarpus,Proteaceae,2,3
Lathraea japonica,Lathraea,Orobanchaceae,5,112
Ventilago madraspatana,Ventilago,Rhamnaceae,3,7
Chisocheton novobritannicus,Chisocheton,Meliaceae,3,10
Myosotidium hortensia,Myosotidium,Boraginaceae,4,96
Elaeocarpus sarcanthus,Elaeocarpus,Elaeocarpaceae,1,59
Chionanthus parkinsonii,Chionanthus,Oleaceae,2,13
Diospyros forbesii,Diospyros,Ebenaceae,2,5
Aeonium gorgoneum,Aeonium,Crassulaceae,3,34
Enicostema elizabethiae,Enicostema,Gentianaceae,2,65
Sorindeia juglandifolia,Sorindeia,Anacardiaceae,3,3
Ampelopsis arborea,Ampelopsis,Vitaceae,3,3
Rinorea spinosa,Rinorea,Violaceae,3,247
Vatica flavovirens,Vatica,Dipterocarpaceae,2,27
Myristica inopinata,Myristica,Myristicaceae,2,3
Incarvillea diffusa,Incarvillea,Bignoniaceae,2,5
Allium junceum,Allium,Amaryllidaceae,3,84
Cucurbita ecuadorensis,Cucurbita,Cucurbitaceae,2,15
Epilobium brevifolium,Epilobium,Onagraceae,3,88
Microsteira pluriseta,Microsteira,Malpighiaceae,1,32
Macrosolen amboinensis,Macrosolen,Loranthaceae,2,3
Babiana angustifolia,Babiana,Iridaceae,3,17
Solmsia calophylla,Solmsia,Thymelaeaceae,1,814
Rhipsalis neves-armondii,Rhipsalis,Cactaceae,2,9
Symphonia verrucosa,Symphonia,Clusiaceae,1,75
Limonium corsicum,Limonium,Plumbaginaceae,1,58
Pitcairnia halophila,Pitcairnia,Bromeliaceae,2,3
Polygala isaloensis,Polygala,Polygalaceae,1,59
Aloe bakeri,Aloe,Asphodelaceae,1,11
Lonicera tellmanniana,Lonicera,Caprifoliaceae,3,3
Boswellia dioscoridis,Boswellia,Burseraceae,1,28
Impatiens mandrakae,Impatiens,Balsaminaceae,1,4
Pterophylla paitensis,Pterophylla,Cunoniaceae,1,48
Juncus sorrentinii,Juncus,Juncaceae,4,6
Astilbe hachijoensis,Astilbe,Saxifragaceae,2,29
Aristolochia adiastola,Aristolochia,Aristolochiaceae,1,17
Aneilema sinicum,Aneilema,Commelinaceae,1,40
Verbascum salicifolium,Verbascum,Scrophulariaceae,2,2
Hypericum gymnanthum,Hypericum,Hypericaceae,1,27
Terminalia katikii,Terminalia,Combretaceae,1,13
Saurauia schwarzii,Saurauia,Actinidiaceae,1,2
Corydalis fukuharae,Corydalis,Papaveraceae,1,47
Geranium endressii x versicolor,Geranium,Geraniaceae,1,10
Caraipa minor,Caraipa,Calophyllaceae,1,5
Ilex nanningensis,Ilex,Aquifoliaceae,1,3
Eurya montis-wilhelmii,Eurya,Pentaphylacaceae,1,2
Abuta panamensis,Abuta,Menispermaceae,1,3
Dillenia albiflos,Dillenia,Dilleniaceae,1,4
Dioscorea marginata,Dioscorea,Dioscoreaceae,1,2
Passiflora maestrensis,Passiflora,Passifloraceae,1,4
Strychnos johnsonii,Strychnos,Loganiaceae,1,5
Lantana elenievskii,Lantana,Verbenaceae,1,2
Notholirion thomsonianum,Notholirion,Liliaceae,1,3
Potamogeton lucens x perfoliatus,Potamogeton,Potamogetonaceae,1,4
Pittosporum raivavaeense,Pittosporum,Pittosporaceae,1,4
Eriocaulon kushirense,Eriocaulon,Eriocaulaceae,1,1
Macrotorus utriculatus,Macrotorus,Monimiaceae,1,1
Goeppertia warscewiczii,Goeppertia,Marantaceae,1,1
Galpinia transvaalica,Galpinia,Lythraceae,1,1
Symplocos hottae,Symplocos,Symplocaceae,1,1
Phoradendron pellucidulum,Phoradendron,Viscaceae,1,1
Thylachium angustifolium,Thilachium,Capparaceae,1,1
Magnolia nordenskioeldi,Magnolia,Magnoliaceae,1,1
Thelymitra ixioides,Thelymitra,Orchidaceae,19,346
Artemisia princeps,Artemisia,Asteraceae,85,3422
Galium rotundifolium,Galium,Rubiaceae,17,2904
Hippocrepis emerus,Hippocrepis,Fabaceae,66,1675
Apera spica-venti,Apera,Poaceae,95,5614
Carex myosuroides,Carex,Cyperaceae,50,3008
Syzygium oleosum,Syzygium,Myrtaceae,10,67
Euphorbia taurinensis,Euphorbia,Euphorbiaceae,16,51
Spiraea tomentosa,Spiraea,Rosaceae,40,476
Funastrum heterophyllum,Funastrum,Apocynaceae,10,15
Vitex acuminata,Vitex,Lamiaceae,27,96
Medinilla astronioides,Medinilla,Melastomataceae,4,130
Hibiscus furcellatus,Hibiscus,Malvaceae,14,51
Rhododendron macrophyllum,Rhododendron,Ericaceae,9,161
Hydriastele kasesa,Hydriastele,Arecaceae,5,20
Justicia quadrifaria,Justicia,Acanthaceae,4,29
Cryptocarya weinlandii,Cryptocarya,Lauraceae,5,18
Ardisia lindleyana,Ardisia,Primulaceae,5,123
Aeschynanthus kermesinus,Aeschynanthus,Gesneriaceae,2,16
Phyllanthus pacificus,Phyllanthus,Phyllanthaceae,6,37
Schismatoglottis wallichii,Schismatoglottis,Araceae,5,17
Thalictrum actaeifolium,Thalictrum,Ranunculaceae,12,264
Woodiellantha sympetala,Woodiellantha,Annonaceae,3,51
Cochlearia arctica,Cochlearia,Brassicaceae,20,36
Podonephelium homei,Podonephelium,Sapindaceae,5,183
Melicope cucullata,Melicope,Rutaceae,4,5
Spergularia tasmanica,Spergularia,Caryophyllaceae,16,167
Daucus littoralis,Daucus,Apiaceae,13,17
Oreocnide integrifolia,Oreocnide,Urticaceae,4,35
Scolopia oldhamii,Scolopia,Salicaceae,6,695
Peperomia samoensis,Peperomia,Piperaceae,3,12
Ficus fraseri,Ficus,Moraceae,9,63
Gratiola japonica,Gratiola,Plantaginaceae,9,45
Hydrocotyle hirsuta,Hydrocotyle,Araliaceae,3,128
Solanum havanense,Solanum,Solanaceae,7,100
Sundamomum laxesquamosum,Sundamomum,Zingiberaceae,2,17
Dichelostemma congestum,Dichelostemma,Asparagaceae,8,18
Chrysophyllum bicolor,Chrysophyllum,Sapotaceae,3,5
Begonia padangensis,Begonia,Begoniaceae,1,22
Alternanthera littoralis,Alternanthera,Amaranthaceae,13,38
Ipomoea eggersiana,Ipomoea,Convolvulaceae,7,28
Benstonea pseudosyncarpa,Benstonea,Pandanaceae,2,5
Nemacladus glanduliferus,Nemacladus,Campanulaceae,3,21
Quercus sumatrana,Quercus,Fagaceae,3,16
Rumex madaio,Rumex,Polygonaceae,7,70
Euonymus palawanensis,Euonymus,Celastraceae,3,5
Banksia prolata,Banksia,Proteaceae,2,2
Odontites linkii,Odontites,Orobanchaceae,5,90
Alphitonia moluccana,Alphitonia,Rhamnaceae,3,5
Aglaia rugulosa,Aglaia,Meliaceae,3,9
Myosotis rakiura,Myosotis,Boraginaceae,4,96
Elaeocarpus speciosus,Elaeocarpus,Elaeocarpaceae,1,57
Ligustrum sinensis,Ligustrum,Oleaceae,2,13
Diospyros penangiana,Diospyros,Ebenaceae,2,5
Aeonium gomerense,Aeonium,Crassulaceae,3,33
Lisianthus silenifolius,Lisianthus,Gentianaceae,2,41
Baronia thouarsii,Baronia,Anacardiaceae,2,361
Cayratia anemonifolia,Cayratia,Vitaceae,3,3
Viola shikokiana,Viola,Violaceae,3,236
Anthoshorea symingtonii,Anthoshorea,Dipterocarpaceae,2,23
Myristica pilosigemma,Myristica,Myristicaceae,2,3
Pandorea floribunda,Pandorea,Bignoniaceae,2,5
Allium spirale,Allium,Amaryllidaceae,3,33
Trichosanthes papuana,Trichosanthes,Cucurbitaceae,2,13
Epilobium densiflorum,Epilobium,Onagraceae,3,69
Tristellateia bernierana,Tristellateia,Malpighiaceae,1,31
Macrosolen brevitubus,Macrosolen,Loranthaceae,2,3
Crocus weldenii,Crocus,Iridaceae,3,15
Gnidia daphnifolia,Gnidia,Thymelaeaceae,1,517
Echinocereus maritimus,Echinocereus,Cactaceae,2,8
Symphonia linearis,Symphonia,Clusiaceae,1,65
Limonium magallufianum,Limonium,Plumbaginaceae,1,55
Racinaea jenmanii,Racinaea,Bromeliaceae,2,3
Polygala compressa,Polygala,Polygalaceae,1,56
Aloe descoingsii,Aloe,Asphodelaceae,1,11
Valeriana alternifolia,Valeriana,Caprifoliaceae,3,3
Commiphora schlechteri,Commiphora,Burseraceae,1,28
Impatiens navicula,Impatiens,Balsaminaceae,1,4
Pterophylla pullei,Pterophylla,Cunoniaceae,1,47
Luzula rufa,Luzula,Juncaceae,3,1911
Saxifraga acerifolia,Saxifraga,Saxifragaceae,2,28
Isotrema fulvicomum,Isotrema,Aristolochiaceae,1,11
Commelina scandens,Commelina,Commelinaceae,1,14
Scrophularia hirta,Scrophularia,Scrophulariaceae,1,35
Psorospermum nervosum,Psorospermum,Hypericaceae,1,27
Terminalia urschii,Terminalia,Combretaceae,1,12
Saurauia sibuyanensis,Saurauia,Actinidiaceae,1,2
Corydalis filistipes,Corydalis,Papaveraceae,1,37
Geranium rubricum,Geranium,Geraniaceae,1,9
Kayea macrophylla,Kayea,Calophyllaceae,1,5
Ilex paucinervia,Ilex,Aquifoliaceae,1,3
Eurya rehderiana,Eurya,Pentaphylacaceae,1,2
Cissampelos hirta,Cissampelos,Menispermaceae,1,3
Dillenia monantha,Dillenia,Dilleniaceae,1,4
Dioscorea matagalpensis,Dioscorea,Dioscoreaceae,1,2
Passiflora palenquensis,Passiflora,Passifloraceae,1,4
Geniostoma trichostylum,Geniostoma,Loganiaceae,1,4
Lantana mista,Lantana,Verbenaceae,1,2
Erythronium californicum,Erythronium,Liliaceae,1,2
Potamogeton billupsii,Potamogeton,Potamogetonaceae,1,3
Pittosporum linearifolium,Pittosporum,Pittosporaceae,1,3
Eriocaulon latifolium,Eriocaulon,Eriocaulaceae,1,1
Matthaea vidalii,Matthaea,Monimiaceae,1,1
Marantochloa purpurea,Marantochloa,Marantaceae,1,1
Ginoria buchii,Ginoria,Lythraceae,1,1
Symplocos laeviramolusa,Symplocos,Symplocaceae,1,1
Viscum boivinii,Viscum,Viscaceae,1,1
Thylachium monophyllum,Thilachium,Capparaceae,1,1
Michelia parviflora,Magnolia,Magnoliaceae,1,1
Epipactis microphylla,Epipactis,Orchidaceae,19,342
Cynara cardunculus,Cynara,Asteraceae,85,2138
Galium pumilum,Galium,Rubiaceae,17,1235
Biancaea decapetala,Biancaea,Fabaceae,66,885
Phalaris minor,Phalaris,Poaceae,95,1355
Carex microglochin,Carex,Cyperaceae,50,1195
Corymbia grandifolia,Corymbia,Myrtaceae,10,49
Euphorbia pallens,Euphorbia,Euphorbiaceae,16,27
Aronia prunifolia,Aronia,Rosaceae,40,193
Urceola rosea,Urceola,Apocynaceae,9,2236
Stachys riederi,Stachys,Lamiaceae,26,1144
Aciotis purpurascens,Aciotis,Melastomataceae,4,101
Abutilon pannosum,Abutilon,Malvaceae,14,43
Arctostaphylos media,Arctostaphylos,Ericaceae,9,114
Pritchardia thurstonii,Pritchardia,Arecaceae,5,20
Brunoniella linearifolia,Brunoniella,Acanthaceae,4,28
Endiandra scrobiculata,Endiandra,Lauraceae,5,17
Myrsine acrosticta,Myrsine,Primulaceae,5,100
Cyrtandra bidwillii,Cyrtandra,Gesneriaceae,2,16
Flueggea leucopyrus,Flueggea,Phyllanthaceae,6,33
Homalomena rubescens,Homalomena,Araceae,5,16
Ranunculus grandis,Ranunculus,Ranunculaceae,12,96
Anaxagorea phaeocarpa,Anaxagorea,Annonaceae,3,48
Coincya monensis,Coincya,Brassicaceae,19,2296
Paranephelium xestophyllum,Paranephelium,Sapindaceae,5,161
Citrus latifolia,Citrus,Rutaceae,4,4
Polycarpon alsinifolium,Polycarpon,Caryophyllaceae,16,73
Lilaeopsis novae-zelandiae,Lilaeopsis,Apiaceae,12,1028
Elatostema weinlandii,Elatostema,Urticaceae,4,32
Xylosma hawaiense,Xylosma,Salicaceae,6,118
Piper amplum,Piper,Piperaceae,3,12
Dorstenia contrajerva,Dorstenia,Moraceae,9,61
Cymbalaria microcalyx,Cymbalaria,Plantaginaceae,9,39
Eleutherococcus hypoleucus,Eleutherococcus,Araliaceae,3,117
Cestrum fasciculatum,Cestrum,Solanaceae,7,60
Wurfbainia compacta,Wurfbainia,Zingiberaceae,2,16
Thysanotus banksii,Thysanotus,Asparagaceae,8,11
Palaquium bataanense,Palaquium,Sapotaceae,3,5
Begonia razafinjohanyi,Begonia,Begoniaceae,1,22
Amaranthus australis,Amaranthus,Amaranthaceae,13,31
Dichondra microcalyx,Dichondra,Convolvulaceae,7,25
Freycinetia coagmentata,Freycinetia,Pandanaceae,2,3
Cyanea acuminata,Cyanea,Campanulaceae,3,20
Quercus oleoides,Quercus,Fagaceae,3,15
Reynoutria compacta,Reynoutria,Polygonaceae,7,69
Peritassa laevigata,Peritassa,Celastraceae,3,4
Conospermum caeruleum,Conospermum,Proteaceae,2,2
Euphrasia rotundifolia,Euphrasia,Orobanchaceae,5,68
Colubrina javanica,Colubrina,Rhamnaceae,3,5
Dysoxylum carolinae,Dysoxylum,Meliaceae,3,9
Hormuzakia aggregata,Hormuzakia,Boraginaceae,4,47
Elaeocarpus weibelianus,Elaeocarpus,Elaeocarpaceae,1,56
Osmanthus iriomotensis,Osmanthus,Oleaceae,2,13
Diospyros subrotata,Diospyros,Ebenaceae,2,5
Crassula hunua,Crassula,Crassulaceae,3,29
Tachiadenus pervillei,Tachiadenus,Gentianaceae,2,22
Abrahamia sericea,Abrahamia,Anacardiaceae,2,272
Vitis sylvestris,Vitis,Vitaceae,3,3
Rinorea pugionifera,Rinorea,Violaceae,3,167
Upuna borneensis,Upuna,Dipterocarpaceae,2,23
Myristica robusta,Myristica,Myristicaceae,2,3
Pleonotoma orientalis,Pleonotoma,Bignoniaceae,2,5
Allium maackii,Allium,Amaryllidaceae,3,30
Baijiania borneensis,Baijiania,Cucurbitaceae,2,12
Epilobium australe,Epilobium,Onagraceae,3,34
Sphedamnocarpus humbertii,Sphedamnocarpus,Malpighiaceae,1,30
Decaisnina crassilimba,Decaisnina,Loranthaceae,2,2
Sisyrinchium galapagense,Sisyrinchium,Iridaceae,3,14
Stephanodaphne geminata,Stephanodaphne,Thymelaeaceae,1,497
Gymnocalycium gibbosum,Gymnocalycium,Cactaceae,2,7
Montrouziera verticillata,Montrouziera,Clusiaceae,1,58
Limonium naniforme,Limonium,Plumbaginaceae,1,48
Tillandsia caput-medusae,Tillandsia,Bromeliaceae,2,3
Xanthophyllum ecarinatum,Xanthophyllum,Polygalaceae,1,56
Aloe erythrophylla,Aloe,Asphodelaceae,1,11
Vesalea floribunda,Vesalea,Caprifoliaceae,3,3
Canarium moramangae,Canarium,Burseraceae,1,27
Impatiens rubriflora,Impatiens,Balsaminaceae,1,4
Pterophylla marojejyensis,Pterophylla,Cunoniaceae,1,41
Luzula pumila,Luzula,Juncaceae,3,581
Peltoboykinia watanabei,Peltoboykinia,Saxifragaceae,2,26
Thottea triserialis,Thottea,Aristolochiaceae,1,11
Murdannia divergens,Murdannia,Commelinaceae,1,14
Myoporum obscurum,Myoporum,Scrophulariaceae,1,31
Psorospermum sambiranense,Psorospermum,Hypericaceae,1,27
Terminalia exelliana,Terminalia,Combretaceae,1,10
Saurauia taylorii,Saurauia,Actinidiaceae,1,2
Corydalis bracteata,Corydalis,Papaveraceae,1,26
Erodium variabile,Erodium,Geraniaceae,1,8
Mammea castrae,Mammea,Calophyllaceae,1,5
Ilex perryana,Ilex,Aquifoliaceae,1,3
Eurya stenophylla,Eurya,Pentaphylacaceae,1,2
Cyclea peltata,Cyclea,Menispermaceae,1,3
Hibbertia hypericoides,Hibbertia,Dilleniaceae,1,4
Dioscorea mexicana,Dioscorea,Dioscoreaceae,1,2
Passiflora sumatrana,Passiflora,Passifloraceae,1,4
Mitrasacme bogoriensis,Mitrasacme,Loganiaceae,1,4
Premnophyllum trigonum,Premnophyllum,Verbenaceae,1,2
Erythronium sibiricum,Erythronium,Liliaceae,1,2
Potamogeton lintonii,Potamogeton,Potamogetonaceae,1,3
Pittosporum ochrosiaefolium,Pittosporum,Pittosporaceae,1,3
Eriocaulon ligulatum,Eriocaulon,Eriocaulaceae,1,1
Mollinedia floribunda,Mollinedia,Monimiaceae,1,1
Marantochloa ramosissima,Marantochloa,Marantaceae,1,1
Ginoria jimenezii,Ginoria,Lythraceae,1,1
Symplocos macrophylla,Symplocos,Symplocaceae,1,1
Viscum exile,Viscum,Viscaceae,1,1
Thylachium pouponii,Thilachium,Capparaceae,1,1
Ionopsis utricularioides,Ionopsis,Orchidaceae,19,256
Artemisia tilesii,Artemisia,Asteraceae,85,405
Tarenna asiatica,Tarenna,Rubiaceae,17,423
Astragalus hamosus,Astragalus,Fabaceae,66,633
Bromus rigidus,Bromus,Poaceae,95,1245
Carex gynocrates,Carex,Cyperaceae,50,175
Plinia cauliflora,Plinia,Myrtaceae,10,41
Euphorbia pithyusa,Euphorbia,Euphorbiaceae,15,2014
Rubus polyanthemus,Rubus,Rosaceae,39,4812
Stephanotis volubilis,Stephanotis,Apocynaceae,9,382
Clinopodium multicaule,Clinopodium,Lamiaceae,25,1647
Miconia corymbosa,Miconia,Melastomataceae,4,87
Dombeya wallichii,Dombeya,Malvaceae,14,38
Gaylussacia brasiliensis,Gaylussacia,Ericaceae,9,83
Calamus longisetus,Calamus,Arecaceae,5,17
Ecbolium ligustrinum,Ecbolium,Acanthaceae,4,28
Actinodaphne intermedia,Actinodaphne,Lauraceae,5,15
Ardisia macrophylla,Ardisia,Primulaceae,5,96
Cyrtandra holodasys,Cyrtandra,Gesneriaceae,2,16
Margaritaria scandens,Margaritaria,Phyllanthaceae,6,33
Pothos cylindricus,Pothos,Araceae,5,16
Clematis decipiens,Clematis,Ranunculaceae,12,45
Uvaria calamistrata,Uvaria,Annonaceae,3,39
Rorippa dubia,Rorippa,Brassicaceae,19,335
Acer nikoense,Acer,Sapindaceae,5,93
Boronia citriodora,Boronia,Rutaceae,3,1054
Cerastium nigrescens,Cerastium,Caryophyllaceae,15,2557
Kadenia dubia,Kadenia,Apiaceae,12,1009
Elatostema novoguineense,Elatostema,Urticaceae,4,29
Homalium caryophyllaceum,Homalium,Salicaceae,6,106
Peperomia berteroana,Peperomia,Piperaceae,3,11
Allaeanthus luzonicus,Allaeanthus,Moraceae,9,55
Digitalis lanata,Digitalis,Plantaginaceae,9,34
Raukaua parvus,Raukaua,Araliaceae,3,116
Physalis elliottii,Physalis,Solanaceae,7,49
Etlingera sessilanthera,Etlingera,Zingiberaceae,2,15
Ornithogalum sphaerocarpum,Ornithogalum,Asparagaceae,8,10
Pouteria oxyedra,Pouteria,Sapotaceae,3,5
