accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Rhododendron bloembergenii,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-9733d89adf2b192de7d4d858,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla long-tubular below, expanded at the limb, white, fragrant, glabrous outside, densely shortly pubescent at the tube inside, (6.5-)7-7.5 cm long in all, tube 4.5-5 cm, cylindric, straight, base ± 5-saccate, 5-6 mm ø, hardly dilated to apex, lobes broadly obovate-spathulate or suborbicular, 2-2.5 by 1.5-2 cm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Rhododendron bloembergenii:dc7a31c5ccfb1fe25c3b9996c943662d102fc2a138b6d4e034179dd5f220f407,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rhododendron christi,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-c3b2969d60d6a05c9a2b4129,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular below, expanded and oblique at the lobes, (3-)3.5-4(-4.5) cm long in all, at the basal part yellow or greenish yellow, otherwise red or orange-red, ± densely clothed with rather longish hairs in- and outside which are whitish below, becoming reddish to purplish towards the lobes, no scales, tube slightly curved, 2-2.5 cm, base c. 6 mm ø, slightly dilated to 8-10 mm at apex, lobes obovate-spathulate or suborbicular, 1.3-1.8 by 1-1.5(-1.8) cm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Rhododendron christi:2e84e7982cf1bfa66237db3f42e11313cdcaa0ea4d5c2a37a6f3360d7a698b72,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rhododendron ciliilobum,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-4b356d34cae1321ac8000142,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, c. 2 cm long in all, c. 3 mm ø at the base, c. 5 mm below the lobes, laxly lepidote outside, glabrous inside, lobes ovate to suborbicular, 4 by 3-4 mm, erect initially, finally ± spreading, manifestly erose- denticulate and ciliate at the apex.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Rhododendron ciliilobum:245e621dd2f0a0527a39d3bcb7706c31ea354731412f32ad9314a1992c50fa53,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rhododendron dianthosmum,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-4f49781345a8b9f84534eb16,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular below, +- horizontally spreading at the lobes, 6-7-merous, pure white, with a scent of carnation, glabrous outside, short-hairy at the tube inside, 5-6 (when fresh c. 7) cm long in all, tube 2.5-3.5 (when fresh 3-4) cm, 6-7-pouched at the base and c. 6 (when fresh c. 10) mm ø, lobes spathulate, 3 or 4 of them generally smaller than the others, 2-2.5 (when fresh 3-3.5) by 1-2 cm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Rhododendron dianthosmum:1babf218cca0d2215ec7354a0ddfc50f663659be6d5f336ca4811b116025f08b,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rhododendron pachycarpon,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-2801e3038c59dae46f10c1bd,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular below, funnel-shaped-expanded at the lobes, thin-fleshy, of a pure sulphur or lemon yellow, c. 5 cm long in all (6-7 cm when fresh), nodding, showy, quite glabrous in- and outside, tube c. 3 cm long, straight, base 5-7 mm ø, c. 1 cm at apex, lobes erecto-patent, obovate-suborbicular, c. 1.5 cm ø.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Rhododendron pachycarpon:58b16954154e51d1fa36c4bb420f5b23323d90c13cb171dcf8aa7cad6e10fc23,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rhododendron quadrasianum,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-811103ffc0441d0b8b273403,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla c. 15 mm long in all, tubular, pubescent and lepidote outside.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Rhododendron quadrasianum:a2ff6dc01dde7730cf755ebbc2820e3c1f026849bb527863b018d23276dd890a,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rhododendron retusum,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-ea533b98c2a2edc11e756af4,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, light red to intense scarlet, or flame- or orange-red, 2-2.5 (rarely up to 3) cm long in all, tube rather straight-cylindric, base slightly 5-saccate or dilated in form of a ring, 4-6 mm ø at the very base, dilated upwards to 8 mm, laxly to rather densely yellow-lepidote and short whitish hairy outside, glabrous inside, lobes erecto-patent or somewhat spreading, broadly oblong to suborbicular, 4-6 by 3-5 mm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Rhododendron retusum:1052b4f14af5e4c1837e59ffcbc2765df17b14eaad01fc6e1c6ad9a24269dd95,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rhododendron vitis-idaea,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-6d777937584b43861b5fbe92,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, not much subcampanulate-dilated upwards, 4.5-5(-5.5) cm in all, red or deep crimson, laxly stellate, lepidote and short-hairy at least in the lower part outside, practically glabrous inside, tube rather straight or slightly curved, 3.5-4.3 cm, 4-5 mm ø at base, widened to 1.2-1.5(-2) cm at apex, lobes erect, broadly subspathulate-obovate or almost rounded, 8-10 by 6-8 mm.",species_direct,wfo_june_2026_exact_synonym_xml_species_family_consistent,florml-content:Rhododendron vitis-idaea:1b4a66e02898d1db8b5a24fded1516a7178b5f51475180c1a463a204948fb83b,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Rigiolepis piperifolia,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-c857b6702cff2121b18fed4b,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla ovoid-urceolate, thin, white?,c. 3 mm, laxly clothed with short muriculate glandular, but no eglandular hairs.",species_direct,wfo_june_2026_exact_synonym_xml_species_family_consistent,florml-content:Rigiolepis piperifolia:5e81f8e4d6ec98b1b4321c5cc313a15cebf8bef41663971a79c95c766bebc2b7,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Ruellia inflata,floral_structural_complexity,floral_form,salverform,high,latest_public_web,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,florml-d49962d3425a0acfd394f554,"Flora of the Guianas, official FlorML archive","Calyx 17-33 mm long, pubescent with both eglandular and glandular, unicellular and multicellular trichomes, lobes linear, 18-20 x 1.25 mm; corolla salverform, 60-70 mm long, scarlet or bright red, minutely pubescent, tube slightly curved and ventricose, 3 mm wide at base, gradually enlarged to 12-15 mm at mouth, limb to 30 mm wide, lobes oblong-ovate, 9-10 x 6 mm, obtuse; stamens exserted about 20 mm beyond mouth of corolla tube, filaments glabrous, anthers curved, ca. 5 mm long.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Ruellia inflata:8eb8eaa974722e9c85160d201a7f3f35aa1bcb4aaed683658465513784023758,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,FotG_A23_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Senegalia merrillii,floral_structural_complexity,floral_form,funnel_trumpet,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-ee2b9f32dd6463ddf0e813a2,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla narrowly funnel-shaped, 2-2.5 mm; lobes ovate- oblong, 0.5-1 mm, acute.",species_direct,wfo_june_2026_exact_synonym_xml_species_family_consistent,florml-content:Senegalia merrillii:4fc5e6c60001a01dbfdcd5fe5d796a6217ac24a0003ade8781c40a9a6143079b,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol11_part1_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Serianthes robinsonii,floral_structural_complexity,floral_form,funnel_trumpet,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-5a3ab5239ce902eb472c90e3,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, 27-36 mm long, yellowish or ferrugineously woolly, lobes oblong, acute, 15-20 mm long; tube slightly to strongly exserted beyond the calyx.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Serianthes robinsonii:a2708cbb5b659222a71c49d19a56196f18b9d2595ce04d3b79baf85df6eaa482,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol11_part1_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Thismia javanica,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-be54ea5b1ae858bf658118cf,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Perianth tube 7 mm, urceolate, whitish with 12 longitudinal, orange stripes., inside with longitudinal bars connected by many transverse bars.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Thismia javanica:d6a1594888deef91bf0aee9e3e867c377340fbc536b481eef3fb1c1c8159a265,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol4_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Urceola lucida,floral_structural_complexity,floral_form,bell_campanulate|urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-d3550eb77959d526b94fde6b,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla white; lobes valvate in bud; bud ovoid, open corolla urceolate to campanulate; tube 0.8-1.5 mm long, 1-2 times as long as lobes; lobes triangular, 0.5-1 by 0.5-0.7 mm; puberulent outside, sparsely puberulent inside.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Urceola lucida:98bd91eb21354b75be419287252bf36404b48e186fd600440889fa6e6af794ca,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol18_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Vaccinium bodenii,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-c4c2d4745fbbd2a7323565a3,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla ovoid-urceolate, laxly muriculate in the lower part or all over glabrous outside, densely hairy in the upper part inside, c. 5 by 3-4 mm, lobes suberect, blunt, 1 mm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Vaccinium bodenii:99e6c770e8e09e68be80d9fbb25f8a9077ef9ed6d390a389989c943764f48e0f,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Vaccinium elegans,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-119be57fe76c8f385297efaa,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla broadly cylindrical-urceolate, glabrous outside, laxly hairy in the lower half inside, whitish, thin, faintly honey scented, 5-6 by c. 2.5 mm, lobes obtuse, recurved, 1 mm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Vaccinium elegans:c203f9639791c58388e0c3a24b91b969598f1be200bcd0779f85dc06391e4a6a,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Vaccinium otophyllum,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-c48e893105c8b7a6ebf8252b,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla depressedly subglobose-urceolate, a little constricted in the middle, rather fleshy, glabrous at both sides, green, 5-6 by 6-7 mm, lobes c. 1 mm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Vaccinium otophyllum:ea28ad69e065c19a87c0005883952500846d9f40f398c233091a552b8c2829ff,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Vaccinium retivenium,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-8bd5c41143fa506cd57d62b3,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla broad- urceolate to subcampanulate, thick-fleshy, white, c. 6 by 5 mm, glabrous at both sides, lobes sub- erect, c. 2 mm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Vaccinium retivenium:f1554ccf53aabdaf8f0c442bfb99901e448794b9a6611f93fa4110858fe171ac,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Vaccinium xerampelinum,floral_structural_complexity,floral_form,urn_urceolate,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-361bd48268e3c09bcdda5087,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla cylindric- urceolate, waxy-fleshy, purple, pruinose, 12 by 6-8 mm (fresh), 7-8 by c. 3 mm (dry), lobes ovate, reflexed, paler than the tube, c. 1 mm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Vaccinium xerampelinum:d3ac8752abb4449f771df5aa2978f77de881e981e8971f9daf58ce7b6c6655c6,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol6_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
Viburnum coriaceum,floral_structural_complexity,floral_form,tubular,high,latest_public_web,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,florml-c27c18cad77ad498457be7e6,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, ellipsoid-obovoid in bud, creamy white to white, sometimes pink without, usually dotted with brown; tube 3-4 mm, lobes erect, rounded triangular, 1 mm.",species_direct,wfo_june_2026_exact_accepted_xml_species_family_consistent,florml-content:Viburnum coriaceum:fcd0e134df1d0af2e6611a309f703f83062c93fa12633f3c84033b5d35fb1a8e,accepted_species_normalized_content_fingerprint,wfo-florml-malesiana-guianas-20260810,wfo-florml-malesiana-guianas-official-20260810,fmvol4_final.xml::description,official_florml_exact_species_description_quote_v1,,,,,
