candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,source_citation,source_tier,source_type,domain,language,supporting_excerpt,normalized_excerpt_sha256,content_fingerprint,name_match_method,wild_cultivated_cultivar_status,decision,species_identity_correct,value_correct,provenance_complete,cultivar_contamination,false_positive_reason,decision_reason,reviewer,reviewed_at_utc
d3dbe336ae9ef0096d42c6a3,Begonia integerrima,self_incompatibility,SI,https://pollinationecology.org/index.php/jpe/article/download/159/24/214,"Pollination and reproductive biology of thirteen species of Begonia in the Serra do Mar State Park, Sao Paulo, Brazil","Wyatt & Sazima (2011), Journal of Pollination Ecology 6:95-107",A,peer_reviewed_controlled_pollination_experiment,pollinationecology.org,en,the complete absence of pollen tubes in the styles of self-pollinated flowers of B. integerrima suggests that the species is genetically self-incompatible.,8558820a12fe95cb208b984f90a6067a38d77d30f5ac09ca920bc67432c277c9,b41cd2101d95225f327e0416852b00fb55b518342e1cca5dbb32b0104144d547,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T09:42:00Z
3eb9f2d2ce9c73a5103c2ccb,Casearia grandiflora,floral_symmetry,actinomorphic,https://doi.org/10.1590/S0100-84042000000300004,Biologia floral e reprodutiva de Casearia grandiflora Camb. (Flacourtiaceae),"Machado & Oliveira (2000), Brazilian Journal of Botany 23:283-290, DOI 10.1590/S0100-84042000000300004",A,peer_reviewed_floral_biology_article,doi.org,pt,Apresentam simetria radial e são do tipo aberto.,69bdf0012d7b568d14070490eb21d28efc834dad34487eea8be0b68ad0bf210d,0742de01f0340a90839d31050d824d03dde23ce69336091d0694d460ca9f1e58,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T03:59:37Z
276cf96c9850791531882cf8,Casearia grandiflora,flower_size_class,small,https://doi.org/10.1590/S0100-84042000000300004,Biologia floral e reprodutiva de Casearia grandiflora Camb. (Flacourtiaceae),"Machado & Oliveira (2000), Brazilian Journal of Botany 23:283-290, DOI 10.1590/S0100-84042000000300004",A,peer_reviewed_floral_biology_article,doi.org,pt,"As flores são branco-esverdeadas, opacas e têm cerca de 7,0 mm de diâmetro.",d384810972f9c1faac42fdcd522b190d6c949d7e2e1e6242a2d304b84b5b529a,690b4f3b5a38c72423fd999ccdcefb77da96aef460f473bc5f6033a856677498,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T03:59:37Z
4406253362141bc8492d69b5,Erythroxylum suberosum,flower_size_class,small,https://www.repositorio.unb.br/bitstream/10482/36875/1/2019_DiegueHenriqueNascimentoMartins.pdf,Avaliacao da atividade fotoquimiopreventiva das especies vegetais provenientes do Cerrado Brasileiro,"Martins (2019), doctoral thesis, Universidade de Brasilia, repository record 10482/36875",A,doctoral_thesis_species_description,repositorio.unb.br,pt,"Suas flores são pequenas (4,5 mm), hermafroditas, pentâmeras, actinomorfas, de coloração creme-claro.",b94d14371890a58fd2e6c4c4b6513f619ef7c131fea631cd0c765c51b0247ee8,3175bf25acefce0467677eac235310e373a25340da16ba8c49a96d43e1bbf992,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T03:59:37Z
810ab0343f2837a7386234dc,Calamagrostis epigejos,inflorescence_display,raceme_spike_panicle,https://www.nzpcn.org.nz/flora/species/calamagrostis-epigejos/?download=pdf,Calamagrostis epigejos (L.) Roth,New Zealand Plant Conservation Network species profile,A,conservation_network_species_database,nzpcn.org.nz,en,"Inflorescences (panicles) dense, yellowish-brown when seed is ripe, 15-30 cm long.",694d44a682eec78e5396b88e798b55cc81b18f94ae4cb4218ade9f7138723f2a,3df0dac718d6109ffdedd01c93314eb76b2da239c4cf86071ec78197aea557a5,accepted_name_exact,introduced_wild_species_profile_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T03:59:37Z
21a8ca140fd1c8f379fa7114,Ficus citrifolia,mating_system,predominantly_outcrossing,https://stri-apps.si.edu/docs/publications/pdfs/STRI-W_Herre_1998_nason_etal.pdf,The breeding structure of a tropical keystone plant resource,"Nason, Herre & Hamrick (1998), Nature 391:685-687, DOI 10.1038/35607",A,peer_reviewed_paternity_analysis,stri-apps.si.edu,en,"F. citrifolia, F. nymphiifolia, F. obtusifolia, F. pertusa and F. popenoei ... these species are obligately outcrossing.",0e67772d92272626db9fe58ba7ee4f25af4f63564db7a655ace7ee67b6d6be8a,a64ef32bb8590476a46530856fe2cbad55413c44b329a962702a38b4e02fe06d,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T09:42:00Z
3460862c688c4c26f37bed34,Ficus nymphaeifolia,mating_system,predominantly_outcrossing,https://stri-apps.si.edu/docs/publications/pdfs/STRI-W_Herre_1998_nason_etal.pdf,The breeding structure of a tropical keystone plant resource,"Nason, Herre & Hamrick (1998), Nature 391:685-687, DOI 10.1038/35607",A,peer_reviewed_paternity_analysis,stri-apps.si.edu,en,"F. citrifolia, F. nymphiifolia, F. obtusifolia, F. pertusa and F. popenoei ... these species are obligately outcrossing.",0e67772d92272626db9fe58ba7ee4f25af4f63564db7a655ace7ee67b6d6be8a,a64ef32bb8590476a46530856fe2cbad55413c44b329a962702a38b4e02fe06d,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T09:42:00Z
0760948e42ff02d605354e63,Ficus obtusifolia,mating_system,predominantly_outcrossing,https://stri-apps.si.edu/docs/publications/pdfs/STRI-W_Herre_1998_nason_etal.pdf,The breeding structure of a tropical keystone plant resource,"Nason, Herre & Hamrick (1998), Nature 391:685-687, DOI 10.1038/35607",A,peer_reviewed_paternity_analysis,stri-apps.si.edu,en,"F. citrifolia, F. nymphiifolia, F. obtusifolia, F. pertusa and F. popenoei ... these species are obligately outcrossing.",0e67772d92272626db9fe58ba7ee4f25af4f63564db7a655ace7ee67b6d6be8a,a64ef32bb8590476a46530856fe2cbad55413c44b329a962702a38b4e02fe06d,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T09:42:00Z
bb43f92c03a5e8f1f8f9a8d0,Ficus pertusa,mating_system,predominantly_outcrossing,https://stri-apps.si.edu/docs/publications/pdfs/STRI-W_Herre_1998_nason_etal.pdf,The breeding structure of a tropical keystone plant resource,"Nason, Herre & Hamrick (1998), Nature 391:685-687, DOI 10.1038/35607",A,peer_reviewed_paternity_analysis,stri-apps.si.edu,en,"F. citrifolia, F. nymphiifolia, F. obtusifolia, F. pertusa and F. popenoei ... these species are obligately outcrossing.",0e67772d92272626db9fe58ba7ee4f25af4f63564db7a655ace7ee67b6d6be8a,a64ef32bb8590476a46530856fe2cbad55413c44b329a962702a38b4e02fe06d,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T09:42:00Z
cc070a755ced93c5f8bbba41,Ficus popenoei,mating_system,predominantly_outcrossing,https://stri-apps.si.edu/docs/publications/pdfs/STRI-W_Herre_1998_nason_etal.pdf,The breeding structure of a tropical keystone plant resource,"Nason, Herre & Hamrick (1998), Nature 391:685-687, DOI 10.1038/35607",A,peer_reviewed_paternity_analysis,stri-apps.si.edu,en,"F. citrifolia, F. nymphiifolia, F. obtusifolia, F. pertusa and F. popenoei ... these species are obligately outcrossing.",0e67772d92272626db9fe58ba7ee4f25af4f63564db7a655ace7ee67b6d6be8a,a64ef32bb8590476a46530856fe2cbad55413c44b329a962702a38b4e02fe06d,accepted_name_exact,wild_species_not_cultivar_limited,accept,true,true,true,false,,"Accepted species or exact source-stated synonym identity, exact source statement, trait-specific mapping, source URL and retrieved-content hash rechecked; no cultivar, family inference, cross-trait substitution or global fallback.",Codex source-backed independent-lineage evidence audit,2026-08-13T09:42:00Z
