accepted_species,genus,family,n_islands,n_records
Ribes petraeum,Ribes,Grossulariaceae,1,9
Stylidium inundatum,Stylidium,Stylidiaceae,1,8
Zygogynum bosavicum,Zygogynum,Winteraceae,1,6
Physostemon guianensis,Physostemon,Cleomaceae,1,9
Casuarina nana,Casuarina,Casuarinaceae,1,4
Distylium myricoides,Distylium,Hamamelidaceae,1,2
Heliconia thomasiana,Heliconia,Heliconiaceae,1,4
Musa philippensis,Musa,Musaceae,1,3
Nymphaea thiona,Nymphaea,Nymphaeaceae,1,3
Aristogeitonia uapacifolia,Aristogeitonia,Picrodendraceae,1,7
Phacelia cedroensis,Phacelia,Hydrophyllaceae,1,3
Sedopsis sandstone,Portulaca,Portulacaceae,1,2
Cheilocostus potierae,Hellenia,Costaceae,1,1
Meliosma tenua,Meliosma,Sabiaceae,1,2
Juglans crassipes,Juglans,Juglandaceae,1,2
Dendrotrophe arfakensis,Dendrotrophe,Amphorogynaceae,1,1
Exocarpos vitiensis,Exocarpos,Santalaceae,1,1
Halesia hispidus,Halesia,Styracaceae,1,1
Tinus diengensis,Clethra,Clethraceae,1,1
Illicium rubellum,Illicium,Schisandraceae,1,2
Planera betuloides,Planera,Ulmaceae,1,1
Platanthera chorisiana,Platanthera,Orchidaceae,52,385
Tanacetum parthenium,Tanacetum,Asteraceae,232,84171
Dentella repens,Dentella,Rubiaceae,52,353
Macroptilium lathyroides,Macroptilium,Fabaceae,155,1723
Holcus mollis,Holcus,Poaceae,272,171881
Eriophorum latifolium,Eriophorum,Cyperaceae,175,11225
Syzygium claviflorum,Syzygium,Myrtaceae,27,327
Euphorbia terracina,Euphorbia,Euphorbiaceae,49,1229
Rubus laciniatus,Rubus,Rosaceae,137,6501
Apocynum androsaemifolium,Apocynum,Apocynaceae,35,673
Coleus amboinicus,Coleus,Lamiaceae,90,635
Medinilla multiflora,Medinilla,Melastomataceae,10,40
Melochia pyramidata,Melochia,Malvaceae,52,629
Gaultheria procumbens,Gaultheria,Ericaceae,42,1503
Rhopalostylis sapida,Rhopalostylis,Arecaceae,15,7423
Eranthemum pulchellum,Eranthemum,Acanthaceae,21,146
Beilschmiedia gemmiflora,Beilschmiedia,Lauraceae,12,56
Ardisia escallonioides,Ardisia,Primulaceae,24,231
Cyrtandra davaoensis,Cyrtandra,Gesneriaceae,5,15
Glochidion novoguineense,Glochidion,Phyllanthaceae,17,178
Arisarum simorrhinum,Arisarum,Araceae,20,348
Ranunculus arcticus,Ranunculus,Ranunculaceae,58,364
Xylopia fusca,Xylopia,Annonaceae,8,46
Draba alpina,Draba,Brassicaceae,106,1188
Jagera pseudorhus,Jagera,Sapindaceae,22,156
Cyanothamnus anemonifolius,Cyanothamnus,Rutaceae,17,549
Cerastium arcticum,Cerastium,Caryophyllaceae,106,1891
Kitagawia terebinthacea,Kitagawia,Apiaceae,64,577
Laportea bulbifera,Laportea,Urticaceae,15,1418
Salix gmelinii,Salix,Salicaceae,29,396
Ficus caulocarpa,Ficus,Moraceae,29,441
Peperomia laevifolia,Peperomia,Piperaceae,9,32
Linaria purpurea,Linaria,Plantaginaceae,61,60279
Raukaua simplex,Raukaua,Araliaceae,12,21239
Physalis cordata,Physalis,Solanaceae,33,101
Etlingera hemisphaerica,Etlingera,Zingiberaceae,6,45
Puschkinia scilloides,Puschkinia,Asparagaceae,46,1097
Pouteria dominigensis,Pouteria,Sapotaceae,7,93
Begonia wallichiana,Begonia,Begoniaceae,3,30
Alternanthera philoxeroides,Alternanthera,Amaranthaceae,59,2648
Convolvulus sepium,Convolvulus,Convolvulaceae,41,1054
Pandanus whitmeeanus,Pandanus,Pandanaceae,4,13
Adenophora remotiflora,Adenophora,Campanulaceae,15,1208
Lithocarpus coopertus,Lithocarpus,Fagaceae,9,139
Persicaria decipiens,Persicaria,Polygonaceae,46,1125
Gymnosporia vitiensis,Gymnosporia,Celastraceae,10,27
Hakea florulenta,Hakea,Proteaceae,6,22
Pedicularis capitata,Pedicularis,Orobanchaceae,37,483
Rhamnus utilis,Rhamnus,Rhamnaceae,9,59
Aristotelia peduncularis,Aristotelia,Elaeocarpaceae,4,2012
Aegonychon purpurocaeruleum,Aegonychon,Boraginaceae,20,1227
Aglaia saltatorum,Aglaia,Meliaceae,14,21
Nyctanthes arbor-tristis,Nyctanthes,Oleaceae,12,33
Diospyros rugosula,Diospyros,Ebenaceae,5,57
Aeonium haworthii,Aeonium,Crassulaceae,19,507
Fagraea auriculata,Fagraea,Gentianaceae,13,74
Mangifera laurina,Mangifera,Anacardiaceae,13,118
Vitis riparia,Vitis,Vitaceae,13,34
Viola fennica,Viola,Violaceae,19,48
Hopea odorata,Hopea,Dipterocarpaceae,6,27
Handroanthus billbergii,Handroanthus,Bignoniaceae,7,216
Horsfieldia costulata,Horsfieldia,Myristicaceae,6,66
Sicyos australis,Sicyos,Cucurbitaceae,11,120
Allium trifoliatum,Allium,Amaryllidaceae,26,329
Niedenzuella acutifolia,Niedenzuella,Malpighiaceae,5,11
Epilobium leptophyllum,Epilobium,Onagraceae,23,91
Sogerianthe sessiliflora,Sogerianthe,Loranthaceae,5,37
Trimezia northiana,Trimezia,Iridaceae,19,43
Wikstroemia elliptica,Wikstroemia,Thymelaeaceae,6,39
Opuntia repens,Opuntia,Cactaceae,11,148
Garcinia brasiliensis,Garcinia,Clusiaceae,4,21
Limonium scoparium,Limonium,Plumbaginaceae,5,13
Tillandsia dasyliriifolia,Tillandsia,Bromeliaceae,6,11
Polygala trichosperma,Polygala,Polygalaceae,6,18
Chamaescilla corymbosa,Chamaescilla,Asphodelaceae,5,277
Protium javanicum,Protium,Burseraceae,4,33
Valeriana dioscoridis,Valeriana,Caprifoliaceae,19,206
Impatiens fontinalis,Impatiens,Balsaminaceae,1,41
Juncus dichotomus,Juncus,Juncaceae,34,244
Hypericum forrestii,Hypericum,Hypericaceae,7,356
Aristolochia nardiana,Aristolochia,Aristolochiaceae,3,14
Darmera peltata,Darmera,Saxifragaceae,17,1799
Amischotolype marginata,Amischotolype,Commelinaceae,8,103
Pterophylla madagascariensis,Pterophylla,Cunoniaceae,2,94
Verbascum macrurum,Verbascum,Scrophulariaceae,9,139
Combretum grandiflorum,Combretum,Combretaceae,6,13
Saurauia merrillii,Saurauia,Actinidiaceae,2,3
Macleaya cordata,Macleaya,Papaveraceae,22,1628
Pelargonium zonale,Pelargonium,Geraniaceae,13,28
Ilex latifolia,Ilex,Aquifoliaceae,4,300
Calophyllum waworoentii,Calophyllum,Calophyllaceae,3,4
Adinandra collina,Adinandra,Pentaphylacaceae,2,53
Dillenia castaneifolia,Dillenia,Dilleniaceae,4,91
Sarcopetalum harveyanum,Sarcopetalum,Menispermaceae,4,7
Passiflora vespertilio,Passiflora,Passifloraceae,5,14
Dioscorea pilosiuscula,Dioscorea,Dioscoreaceae,3,24
Lantana urticoides,Lantana,Verbenaceae,6,14
Mitrasacme laevis,Mitrasacme,Loganiaceae,3,47
Lilium callosum,Lilium,Liliaceae,9,52
Pittosporum ellipticum,Pittosporum,Pittosporaceae,3,227
Tambourissa hildebrandtii,Tambourissa,Monimiaceae,1,144
Paepalanthus seslerioides,Paepalanthus,Eriocaulaceae,2,9
Cuphea flava,Cuphea,Lythraceae,5,9
Notothixos floccosus,Notothixos,Viscaceae,3,5
Heliotropium laevigatum,Heliotropium,Heliotropiaceae,5,9
Symplocos crassipes,Symplocos,Symplocaceae,2,108
Ceodes amplifolia,Ceodes,Nyctaginaceae,5,8
Cordia bantamensis,Cordia,Cordiaceae,2,19
Steriphoma ellipticum,Steriphoma,Capparaceae,3,18
Phrynium villosulum,Phrynium,Marantaceae,2,17
Nepenthes muluensis,Nepenthes,Nepenthaceae,1,47
Goodenia porphyrea,Goodenia,Goodeniaceae,4,13
Potamogeton gramineus x perfoliatus,Potamogeton,Potamogetonaceae,8,37
Parinari argenteosericea,Parinari,Chrysobalanaceae,2,9
Utricularia graminifolia,Utricularia,Lentibulariaceae,4,31
Smilax excelsa,Smilax,Smilacaceae,5,15
Sarcotheca rubrinervis,Sarcotheca,Oxalidaceae,3,59
Camellia chekiangoleosa,Camellia,Theaceae,2,4
Lechea sessiliflora,Lechea,Cistaceae,5,11
Epimedium youngianum,Epimedium,Berberidaceae,3,6
Betula lenta,Betula,Betulaceae,8,505
Barringtonia ashtonii,Barringtonia,Lecythidaceae,2,24
Magnolia calophylloides,Magnolia,Magnoliaceae,2,10
Erythroxylum passerinum,Erythroxylum,Erythroxylaceae,2,8
Torenia peduncularis,Torenia,Linderniaceae,3,3
Campylospermum humblotii,Campylospermum,Ochnaceae,2,25
Viburnum betulifolium,Viburnum,Viburnaceae,4,380
Drypetes darcyana,Drypetes,Putranjivaceae,2,19
Tetragonia expansa,Tetragonia,Aizoaceae,3,7
Hydrangea fauriei,Hydrangea,Hydrangeaceae,2,388
Laurembergia tetrandra,Laurembergia,Haloragaceae,3,8
Connarus suberosus,Connarus,Connaraceae,2,5
Trema parviflorum,Trema,Cannabaceae,4,27
Hugonia brewerioides,Hugonia,Linaceae,1,69
Hydnocarpus yatesii,Hydnocarpus,Achariaceae,1,14
Colchicum troodi,Colchicum,Colchicaceae,1,85
Cornus chinensis,Cornus,Cornaceae,2,13
Bourreria apetala,Bourreria,Ehretiaceae,1,45
Roepera apiculata,Roepera,Zygophyllaceae,3,4
Buxus rheedioides,Buxus,Buxaceae,1,10
Chamaelirium luteum,Chamaelirium,Melanthiaceae,2,2
Rumicastrum arenicolum,Rumicastrum,Montiaceae,2,8
Vallisneria australis,Vallisneria,Hydrocharitaceae,4,148
Rhodolaena acutifolia,Rhodolaena,Sarcolaenaceae,1,63
Drosera neocaledonica,Drosera,Droseraceae,1,260
Crossostylis sebertii,Crossostylis,Rhizophoraceae,1,28
Phlox diffusa,Phlox,Polemoniaceae,1,250
Phytocrene interrupta,Phytocrene,Icacinaceae,1,11
Polyosma alangiacea,Polyosma,Escalloniaceae,1,2
Damasonium minus,Damasonium,Alismataceae,1,17
Cyrtandromoea acuminata,Cyrtandromoea,Phrymaceae,2,2
Gomphandra halconensis,Gomphandra,Stemonuraceae,1,5
Xyris borneensis,Xyris,Xyridaceae,1,3
Gaimardia fitzgeraldii,Gaimardia,Restionaceae,1,91
Castela jacquiniifolia,Castela,Simaroubaceae,1,4
Thismia pallida,Thismia,Burmanniaceae,1,6
Nothofagus elongata,Nothofagus,Nothofagaceae,1,10
Ribes menziesii,Ribes,Grossulariaceae,1,6
Stylidium debile,Stylidium,Stylidiaceae,1,3
Zygogynum cyclopensis,Zygogynum,Winteraceae,1,5
Sieruela dumosa,Sieruela,Cleomaceae,1,4
Ceuthostoma palawanense,Ceuthostoma,Casuarinaceae,1,3
Bucklandia bucklandii,Bucklandia,Hamamelidaceae,1,1
Heliconia calatheiphylla,Heliconia,Heliconiaceae,1,3
Musa hybr,Musa,Musaceae,1,2
Victoria cruziana,Victoria,Nymphaeaceae,1,3
Austrobuxus dentatus,Austrobuxus,Picrodendraceae,1,7
Hydrophyllum appendiculatum,Hydrophyllum,Hydrophyllaceae,1,1
Portulaca Theda-Station,Portulaca,Portulacaceae,1,1
Costus atlanticus,Costus,Costaceae,1,1
Meliosma cantiensis,Meliosma,Sabiaceae,1,1
Juglans elongata,Juglans,Juglandaceae,1,1
Phacellaria rigidula,Phacellaria,Amphorogynaceae,1,1
Omphacomeria acerba,Omphacomeria,Santalaceae,1,1
Styrax glabrum,Styrax,Styracaceae,1,1
Liparis nervosa,Liparis,Orchidaceae,51,741
Ambrosia artemisiifolia,Ambrosia,Asteraceae,231,5445
Galium tricornutum,Galium,Rubiaceae,51,2632
Macroptilium atropurpureum,Macroptilium,Fabaceae,152,2790
Poa compressa,Poa,Poaceae,272,21226
Carex binervis,Carex,Cyperaceae,173,77234
Decaspermum parviflorum,Decaspermum,Myrtaceae,27,283
Euphorbia nutans,Euphorbia,Euphorbiaceae,49,1215
Rubus ulmifolius,Rubus,Rosaceae,135,39924
Rauvolfia tetraphylla,Rauvolfia,Apocynaceae,35,236
Clerodendrum quadriloculare,Clerodendrum,Lamiaceae,89,469
Miconia cornifolia,Miconia,Melastomataceae,10,36
Hibiscus trionum,Hibiscus,Malvaceae,51,689
Leptecophylla parvifolia,Leptecophylla,Ericaceae,40,4697
Euterpe oleracea,Euterpe,Arecaceae,15,708
Nicoteba betonica,Nicoteba,Acanthaceae,21,58
Cryptocarya turbinata,Cryptocarya,Lauraceae,12,35
Ardisia pusilla,Ardisia,Primulaceae,23,676
Kohleria tubiflora,Kohleria,Gesneriaceae,5,15
Glochidion triandrum,Glochidion,Phyllanthaceae,17,84
Amydrium medium,Amydrium,Araceae,20,198
Anemone blanda,Anemone,Ranunculaceae,56,2690
Dasymaschalon clusiflorum,Dasymaschalon,Annonaceae,8,38
Lepidium campestre,Lepidium,Brassicaceae,104,11574
Acer sempervirens,Acer,Sapindaceae,21,246
Zanthoxylum schreberi,Zanthoxylum,Rutaceae,17,254
Spergularia bocconei,Spergularia,Caryophyllaceae,101,1775
Oenanthe aquatica,Oenanthe,Apiaceae,59,10763
Pilea inaequalis,Pilea,Urticaceae,15,267
Casearia grewiifolia,Casearia,Salicaceae,29,294
Ficus congesta,Ficus,Moraceae,29,275
Piper mollicomum,Piper,Piperaceae,9,28
Kickxia commutata,Kickxia,Plantaginaceae,61,1797
Neopanax colensoi,Neopanax,Araliaceae,12,13893
Solandra grandiflora,Solandra,Solanaceae,33,94
Riedelia lanata,Riedelia,Zingiberaceae,6,28
Asparagus racemosus,Asparagus,Asparagaceae,45,200
Planchonella torricellensis,Planchonella,Sapotaceae,7,61
Begonia media,Begonia,Begoniaceae,3,23
Suaeda linearis,Suaeda,Amaranthaceae,58,171
Distimake tuberosus,Distimake,Convolvulaceae,40,740
Pandanus ornatus,Pandanus,Pandanaceae,4,12
Lobelia gibbosa,Lobelia,Campanulaceae,15,314
Castanopsis inermis,Castanopsis,Fagaceae,9,97
Persicaria barbata,Persicaria,Polygonaceae,45,598
Gymnosporia trilocularis,Gymnosporia,Celastraceae,10,25
Grevillea juniperina,Grevillea,Proteaceae,6,21
Castilleja unalaschcensis,Castilleja,Orobanchaceae,37,270
Ziziphus horsfieldii,Ziziphus,Rhamnaceae,9,51
Tetratheca procumbens,Tetratheca,Elaeocarpaceae,4,238
Echium sabulicola,Echium,Boraginaceae,20,863
Dysoxylum excelsum,Dysoxylum,Meliaceae,13,316
Forestiera rhamnifolia,Forestiera,Oleaceae,11,103
Diospyros mindanaensis,Diospyros,Ebenaceae,5,50
Sedum praealtum,Sedum,Crassulaceae,19,169
Enicostema verticillatum,Enicostema,Gentianaceae,12,55
Semecarpus cassuvium,Semecarpus,Anacardiaceae,13,77
Vitis heyneana,Vitis,Vitaceae,12,185
Viola cornuta,Viola,Violaceae,17,710
Dipterocarpus costulatus,Dipterocarpus,Dipterocarpaceae,6,25
Tabebuia myrtifolia,Tabebuia,Bignoniaceae,7,59
Knema stellata,Knema,Myristicaceae,6,33
Actinostemma lobatum,Actinostemma,Cucurbitaceae,11,103
Allium cupani,Allium,Amaryllidaceae,25,96
Stigmaphyllon puberum,Stigmaphyllon,Malpighiaceae,5,10
Epilobium amurense,Epilobium,Onagraceae,21,2702
Muellerina celastroides,Muellerina,Loranthaceae,5,36
Iris hybrida,Iris,Iridaceae,18,87
Pimelea nivea,Pimelea,Thymelaeaceae,5,1504
Stenocereus griseus,Stenocereus,Cactaceae,10,999
Garcinia penangiana,Garcinia,Clusiaceae,4,20
Limonium neumanii,Limonium,Plumbaginaceae,5,8
Vriesea procera,Vriesea,Bromeliaceae,6,11
Comesperma aphyllum,Comesperma,Polygalaceae,6,13
Bulbine bulbosa,Bulbine,Asphodelaceae,5,156
Protium panamense,Protium,Burseraceae,4,33
Lonicera praeflorens,Lonicera,Caprifoliaceae,19,173
Impatiens lemuriana,Impatiens,Balsaminaceae,1,40
Juncus supiniformis,Juncus,Juncaceae,34,133
Hypericum leschenaultii,Hypericum,Hypericaceae,7,121
Aristolochia anguicida,Aristolochia,Aristolochiaceae,3,13
Astilbe japonica,Astilbe,Saxifragaceae,17,528
Murdannia spirata,Murdannia,Commelinaceae,7,78
Pterophylla venusta,Pterophylla,Cunoniaceae,2,36
Buddleja americana,Buddleja,Scrophulariaceae,9,51
Terminalia carpentariae,Terminalia,Combretaceae,6,13
Saurauia philippinensis,Saurauia,Actinidiaceae,2,3
Fumaria purpurea,Fumaria,Papaveraceae,21,3623
Pelargonium inquinans,Pelargonium,Geraniaceae,12,54
Ilex spicata,Ilex,Aquifoliaceae,4,119
Calophyllum laxiflorum,Calophyllum,Calophyllaceae,2,81
Adinandra subsessilis,Adinandra,Pentaphylacaceae,2,40
Hibbertia juncea,Hibbertia,Dilleniaceae,4,63
Cyclea cauliflora,Cyclea,Menispermaceae,4,6
Passiflora violacea,Passiflora,Passifloraceae,5,11
Dioscorea baracoensis,Dioscorea,Dioscoreaceae,3,20
Verbena peruviana,Verbena,Verbenaceae,6,10
Geniostoma waiolani,Geniostoma,Loganiaceae,3,43
Lilium concolor,Lilium,Liliaceae,9,26
Pittosporum huttonianum,Pittosporum,Pittosporaceae,3,219
Kibaropsis caledonica,Kibaropsis,Monimiaceae,1,116
Eriocaulon sclerocephalum,Eriocaulon,Eriocaulaceae,2,8
Lagerstroemia hypoleuca,Lagerstroemia,Lythraceae,4,220
Arceuthobium americanum,Arceuthobium,Viscaceae,3,4
Euploca foliata,Euploca,Heliotropiaceae,4,7
Symplocos cubensis,Symplocos,Symplocaceae,2,34
Guapira pacurero,Guapira,Nyctaginaceae,4,119
Cordia galeottiana,Cordia,Cordiaceae,2,18
Cadaba farinosa,Cadaba,Capparaceae,3,16
Phrynium hirtum,Phrynium,Marantaceae,2,15
Nepenthes halmahera,Nepenthes,Nepenthaceae,1,42
Scaevola tomentosa,Scaevola,Goodeniaceae,4,6
Potamogeton schweinfurthii,Potamogeton,Potamogetonaceae,7,28
Leptobalanus apetalus,Leptobalanus,Chrysobalanaceae,2,8
Utricularia punctata,Utricularia,Lentibulariaceae,4,8
Smilax aspericaulis,Smilax,Smilacaceae,4,615
Dapania racemosa,Dapania,Oxalidaceae,3,43
Camellia granthamiana,Camellia,Theaceae,2,4
Crocanthemum georgianum,Crocanthemum,Cistaceae,5,7
Mahonia napaulensis,Mahonia,Berberidaceae,3,6
Betula aurata,Betula,Betulaceae,8,180
Lecythis minor,Lecythis,Lecythidaceae,2,15
Magnolia koordersiana,Magnolia,Magnoliaceae,2,9
Erythroxylum cumanense,Erythroxylum,Erythroxylaceae,2,7
Lindernia Sudley,Lindernia,Linderniaceae,2,4
Ouratea cuspidata,Ouratea,Ochnaceae,2,23
