candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,source_citation,source_tier,source_type,domain,language,supporting_excerpt,normalized_excerpt_sha256,content_fingerprint,name_match_method,wild_cultivated_cultivar_status,decision,species_identity_correct,value_correct,provenance_complete,cultivar_contamination,false_positive_reason,decision_reason,reviewer,reviewed_at_utc
79f2b6914a6262f6a32ff32d,Alangium salviifolium,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies#my43,Forest Emission Factor Database - Alangium salviifolium,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Alangium salviifolium",A,government_forest_species_database,bfis.bforest.gov.bd,en,Tree Species Details: Family Name Alangiaceae; Genus Alangium; Species Alangium salviifolium; Key character: floral symmetry: actinomorphic.,e35eef0bbdefc6abe789b9ed6388891ef7940d3e43b72e126813505cb47f5cf7,e78401cb5543ea4921531a16897a68006e10e6bb6be43ae66f79a3566289f108,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
ecc5011b7a9c95c3dec44d62,Alchornea tiliifolia,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Alchornea tiliifolia,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Alchornea tiliifolia",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Alchornea; Species: Alchornea tiliifolia; floral symmetry: actinomorphic.,b243b9a507c0e73ae6fb4ad646f5add7af329479e363a46e4fc36af80a562f77,db128ece88ce04f7485fe377b7c78065086815143762a090c6a2b21fd67a735c,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
da87ae074ae1c7f3198a317a,Alternanthera echinocephala,autonomous_selfing_capacity,autonomous,https://pmc.ncbi.nlm.nih.gov/articles/PMC3489146/,Pollination patterns and plant breeding systems in the Galapagos: a review,"Traveset et al. (2013), Annals of Botany 111:391-404, Table 1, DOI 10.1093/aob/mcs132",B,peer_reviewed_species_level_breeding_system_compilation,pmc.ncbi.nlm.nih.gov,en,"Table 1, Alternanthera echinocephala: Autonomously self-pollinates: Yes; Self-compatible: Yes; References: 4, 6. The table footnote identifies the numbered original studies used for each species.",8e28d2ef37071e9705c0547b2a4066ebf2cc4f0bda72c7209496ad7ec839c334,7ed900a65214c91c69d5be8f923464da4d0dd819116929deeeeb2941485b4d11,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for autonomous_selfing_capacity.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
75ba2a3fb9b0d4fad7380876,Anaphalioides bellidioides,self_incompatibility,SI,https://academic.oup.com/aobpla/article/doi/10.1093/aobpla/plv095/1800409,Patterns in floral traits and plant breeding systems on Southern Ocean Islands,"Lord, J. M. (2015), AoB PLANTS 7:plv095, Supporting Information Table S1, DOI 10.1093/aobpla/plv095",B,peer_reviewed_species_level_compatibility_compilation,academic.oup.com,en,"Supporting Information Table S1: Anaphalioides bellidioides; compatibility and reference-number cell: SI; 32. The table defines SC as fully self-compatible, SCp as partially self-compatible, and SI as self-incompatible.",849a83a8132fe7f9f957774d4e75a2719b46a9a1df0e5b8ba54322a95904fae2,82766f10383d42eced8a609f49779ac91708e77f25ac0c34b541bc634e24ace4,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for self_incompatibility.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
6339a00a3749068a090b5b5a,Antidesma acidum,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Antidesma acidum,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Antidesma acidum",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Antidesma; Species: Antidesma acidum; floral symmetry: actinomorphic.,0567a93479a0063ffa4aa961a54b05a2d3ba4a5ac5adbbabf7ff7ebf18a1b0a7,75f5db5f6bae8eb0330b08fc39cf69331bd107622f7f987e664de9f4ce8c1f8d,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
d411c36438237c17526b47d3,Antidesma ghaesembilla,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Antidesma ghaesembilla,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Antidesma ghaesembilla",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Antidesma; Species: Antidesma ghaesembilla; floral symmetry: actinomorphic.,28f60f80d6744f829577b9f1ccd14236ee804c4945fa2aed2a2ce29e628ce034,ba26edf5168c7f4fbec35a780f091594d952a4e56e8748f232f23430311031a2,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
ea52d596c10533e3bf35770e,Antidesma montanum,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Antidesma montanum,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Antidesma montanum",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Antidesma; Species: Antidesma montanum; floral symmetry: actinomorphic.,a89c6a6c40210a58e84ac908807bc13010459b6dd7751121acb08ea7a7d0e538,ce3c73c0176fa63f0e378a757b5e378c68ee9abb597b55edd3f869795686c983,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
218eff95035e203258f1f541,Antidesma roxburghii,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Antidesma roxburghii,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Antidesma roxburghii",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Antidesma; Species: Antidesma roxburghii; floral symmetry: actinomorphic.,79a0a57fc201bf649b1567b53329ee961c769c034aac5eef1a322d9e4c11b4ce,c2bd8932cdddaa1fca8949f8ad2f4bf17f692ace80979c63a9ab69018ed16d48,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
bf35f5692f34fdb525a695a6,Antidesma velutinum,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Antidesma velutinum,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Antidesma velutinum",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Antidesma; Species: Antidesma velutinum; floral symmetry: actinomorphic.,73fe4cea4fe8a475d7529a2566cf9271072e1474667b478c8d172a05a5adad78,381d4723902736adea466b169f6344a6d21cde2c4b367d68be6531e9f043825a,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
ee9a9d854d0e294c4f68b3c7,Aporosa aurea,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Aporosa aurea,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Aporosa aurea",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Aporosa; Species: Aporosa aurea; floral symmetry: actinomorphic.,42976a1e9159fdb78dc68341424888c0753b220cb2cd0cacb027307b0818cd85,4c2edd02f96b58825c286bd5a991a92d718132c45a3c3b119e0ae572e6c81ab5,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
48969134875814db2a5019eb,Baccaurea ramiflora,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Baccaurea ramiflora,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Baccaurea ramiflora",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Baccaurea; Species: Baccaurea ramiflora; floral symmetry: actinomorphic.,455449a9bb7a6f7cb5ad05e890e06a73721dc98756ff33d7c6631556ba7aa4c6,2d07c56da18a23f58508f8e5aeecc246acd25090f4899e3d7114bfe2733a55b0,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
3ba14e6aad1076a32bb19280,Barringtonia acutangula,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Barringtonia acutangula,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Barringtonia acutangula",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Lecythidaceae; Genus: Barringtonia; Species: Barringtonia acutangula; floral symmetry: actinomorphic.,0f24e04df011d4c2f9842931663a81f2a9457da0e1039252affd74b5dce2672b,609edffc944286c8ffa6aca90a558bbf9a17ff7ca1fffc5eb390e4eeb825d609,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
1bc8536de3f91a3b782b1480,Benstonea foetida,inflorescence_display,raceme_spike_panicle,https://efloraofindia.com/efi/pandanus-foetidus/,Benstonea foetida - eFlora of India,"eFlora of India species account for Benstonea foetida; description attributed to Dr. N. Sasidharan, Kerala Forest Research Institute, via India Biodiversity Portal",B,specialist_regional_flora_species_description,efloraofindia.com,en,"Benstonea foetida (Roxb.) Callm. & Buerki. Shrubs with stilt roots. Leaves spirally arranged; linear-lanceolate, acuminate, spiny along the margins and midrib below, glabrous, to 1.5 m long. Spadix branched, spathe ovate, acute. Male flowers in 5-6 cm long catkins; filaments 1 cm long.",7bc9c855d74d04c5aab542f0d88aaa7a320284cdda9b0eb49c06b3ee12b82f65,33e68e3776f5ca87e8941637392645a8d1497ad3ac1722c8d3a6a12add20c0bd,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for inflorescence_display.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
bb7e32b1d9082d31a620bfeb,Berberis corymbosa,self_incompatibility,SI,https://ri.conicet.gov.ar/bitstream/handle/11336/38527/CONICET_Digital_Nro.2a109d53-78cd-4bee-83fb-c7cfd6b3faab_A.pdf?isAllowed=y&sequence=2,Breeding system and pollination of selected plants endemic to Juan Fernandez Islands,"Anderson et al. (2001), American Journal of Botany 88:220-233, DOI 10.2307/2657013",A,peer_reviewed_primary_bagging_and_controlled_cross_experiment,ri.conicet.gov.ar,en,"Table 1 reports self crosses with fruit set 0% (n=6) and pollen tubes 0% (n=8). In Berberis corymbosa pollen grains germinate on the stigmata, but pollen tubes do not grow beyond the stigmatic level. The authors classify it as SI.",10ad714e25e4afdc2ae8faf9412d285417a4d0b416572326424649afe2819ad0,af6e60d87a176a18e934f24124bd9d0397a3af914d687cf57d7eeca94344bb9c,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for self_incompatibility.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
20ecc8e7840f88691d1abfc0,Bidens pilosa,self_incompatibility,SC,https://pmc.ncbi.nlm.nih.gov/articles/PMC3489146/,Pollination patterns and plant breeding systems in the Galapagos: a review,"Traveset et al. (2013), Annals of Botany 111:391-404, Table 1, DOI 10.1093/aob/mcs132",B,peer_reviewed_species_level_breeding_system_compilation,pmc.ncbi.nlm.nih.gov,en,"Table 1, Bidens pilosa: Autonomously self-pollinates: Yes; Self-compatible: Yes; References: 4, 6. The table footnote identifies the numbered original studies used for each species.",ad3e29221726f756f67a7f4b4901a9abc83829a99424cb161fa5d1a052f7ca13,3117d00b5ae4b1219bdb7f85a3b7bd0c64ec0d0909be7e582fadbced90fb0aaa,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for self_incompatibility.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
4567790a5391c3eac3df4ecf,Boronia muelleri,floral_form,open_radial,https://www.anbg.gov.au/gardens/visiting/iftw/iftw-archive/iftw-2000-10-27.html,In Flower This Week - 27 October 2000,"Australian National Botanic Gardens, In Flower This Week, 27 October 2000, updated by Murray Fagg",A,official_botanic_garden_species_observation,www.anbg.gov.au,en,"At the entrance to the Sydney Region Flora, Boronia muelleri [Section 191] is of medium size, pink with star-like flowers.",f504ff6c6199f79397630f8a8ef6316cc2a1936f9b300a13940424234c8e72f2,e15f17655f644bc36a95838e7edcbd01efde299f1ae1234d770f200e1a221c28,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_form.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
c1895c70402022628da1ab61,Breynia retusa,floral_symmetry,actinomorphic,https://bfis.bforest.gov.bd/nef/index.php/data/dataSpecies/40,Forest Emission Factor Database - Breynia retusa,"Bangladesh Forest Information System, Forest Emission Factor Database species record: Breynia retusa",A,government_forest_database_species_record,bfis.bforest.gov.bd,en,Tree Species Details: Family Name: Euphorbiaceae; Genus: Breynia; Species: Breynia retusa; floral symmetry: actinomorphic.,f5c9bfa79092edcedc5d1e7623e27e7b1ba3efeed64a4dd1e483e32680a6b748,dd52be68010b97804366d5a80405698b6c1ebc4b0bcc0cd44102b3911c27b188,accepted_name_exact,wild_or_species_level_statement_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact species identity, source page or original-study statement, trait-specific ontology, lineage and content fingerprint review; mapping retained only for floral_symmetry.",Codex source-backed rule-unlock wave-2 audit,2026-08-12T09:35:00Z
