accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Allium moschatum,M0_other_reported_trait,inflorescence_display,umbel_corymb,"Flowers are born in umbels on top of thin, wiry scapes rarely more than 15 cm tall",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_moschatum,"Flowers are born in umbels on top of thin, wiry scapes rarely more than 15 cm tall",species_direct,unknown,unreviewed_llm_extraction,"Flowers are born in umbels on top of thin, wiry scapes rarely more than 15 cm tall",src_81282aa39ca8d7d620d1,2207855e42f08114a8b76d7db4c0bf6d444bfb3ddb7375c7d8c496be00d768b4,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Allium moschatum,M0_floral_phenotype,flower_primary_color,multicolored_variable,tepals white with a thin but prominent purple midvein.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Allium_moschatum,tepals white with a thin but prominent purple midvein.,species_direct,unknown,unreviewed_llm_extraction,tepals white with a thin but prominent purple midvein.,src_81282aa39ca8d7d620d1,2207855e42f08114a8b76d7db4c0bf6d444bfb3ddb7375c7d8c496be00d768b4,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acacia paradoxa,M0_floral_phenotype,flower_primary_color,yellow_orange,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acacia-paradoxa/,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,species_direct,unknown,unreviewed_llm_extraction,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,src_b70c9969acb5f32605f3,5b98ac863133f25fc1075afcc39bc5c079fd1451f76e4b6d0f738f778a014b25,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acacia paradoxa,M0_floral_phenotype,floral_form,composite_head,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acacia-paradoxa/,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,species_direct,unknown,unreviewed_llm_extraction,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,src_b70c9969acb5f32605f3,5b98ac863133f25fc1075afcc39bc5c079fd1451f76e4b6d0f738f778a014b25,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acacia paradoxa,M0_other_reported_trait,inflorescence_display,composite_display,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acacia-paradoxa/,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,species_direct,unknown,unreviewed_llm_extraction,Inflorescence consists of many golden yellow flowers held in solitary globbose heads.,src_b70c9969acb5f32605f3,5b98ac863133f25fc1075afcc39bc5c079fd1451f76e4b6d0f738f778a014b25,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acacia paradoxa,M0_other_reported_trait,flower_size_class,small,"small, bright yellow spherical flower heads",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_paradoxa,"small, bright yellow spherical flower heads",species_direct,unknown,unreviewed_llm_extraction,"small, bright yellow spherical flower heads",src_6ffbcb6fe0a4d7394bb1,ad47cb3816c435d4a5bc670b68d1b6366d797724bab9fd86588108fe6960f26f,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acaena tesca,M0_floral_phenotype,flower_primary_color,white,The stemless flowers are white in bloom,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acaena-tesca/,The stemless flowers are white in bloom,species_direct,unknown,unreviewed_llm_extraction,The stemless flowers are white in bloom,src_b832976e348708870e41,dd4ba2905977a7b0f782913edd16c4fc7c2c845b2e64ff16ca076f18fcf42397,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acaena tesca,M0_floral_phenotype,floral_form,composite_head,"Capitulum terminating short shoot, sessile",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acaena-tesca/,"Capitulum terminating short shoot, sessile",species_direct,unknown,unreviewed_llm_extraction,"Capitulum terminating short shoot, sessile",src_b832976e348708870e41,dd4ba2905977a7b0f782913edd16c4fc7c2c845b2e64ff16ca076f18fcf42397,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acaena tesca,M0_other_reported_trait,inflorescence_display,composite_display,"Capitulum terminating short shoot, sessile",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acaena-tesca/,"Capitulum terminating short shoot, sessile",species_direct,unknown,unreviewed_llm_extraction,"Capitulum terminating short shoot, sessile",src_b832976e348708870e41,dd4ba2905977a7b0f782913edd16c4fc7c2c845b2e64ff16ca076f18fcf42397,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acaena tesca,M0_other_reported_trait,flower_size_class,small,"Capitulum terminating short shoot, sessile, subtended by several leafy bracts, 5-8 mm diameter at flowering",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/acaena-tesca/,"Capitulum terminating short shoot, sessile, subtended by several leafy bracts, 5-8 mm diameter at flowering",species_direct,unknown,unreviewed_llm_extraction,"Capitulum terminating short shoot, sessile, subtended by several leafy bracts, 5-8 mm diameter at flowering",src_b832976e348708870e41,dd4ba2905977a7b0f782913edd16c4fc7c2c845b2e64ff16ca076f18fcf42397,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Aciphylla cartilaginea,M0_other_reported_trait,inflorescence_display,umbel_corymb,"umbels 5-6, crowded",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/aciphylla-cartilaginea/,"umbels 5-6, crowded",species_direct,unknown,unreviewed_llm_extraction,"umbels 5-6, crowded",src_1b9fe6d8814c94865f81,079f08a771ab1a1ea6a88d4ddd2ba98331e65f6f98f9d344693a6e9e1d521455,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Aciphylla cartilaginea,M0_other_reported_trait,sex_system,dioecious,"particularly in male plants, appearing thick for size of plant, orange, umbels 5-6, crowded, more spreading in female plants",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/aciphylla-cartilaginea/,"particularly in male plants, appearing thick for size of plant, orange, umbels 5-6, crowded, more spreading in female plants",species_direct,unknown,unreviewed_llm_extraction,"particularly in male plants, appearing thick for size of plant, orange, umbels 5-6, crowded, more spreading in female plants",src_1b9fe6d8814c94865f81,079f08a771ab1a1ea6a88d4ddd2ba98331e65f6f98f9d344693a6e9e1d521455,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acacia imbricata,M0_floral_phenotype,flower_primary_color,yellow_orange,"The flowers are borne in one or two spherical heads in axils on slender peduncles 4–10 mm (0.16–0.39 in) long, each head with 9 to 15 bright golden yellow flowers.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_imbricata,"The flowers are borne in one or two spherical heads in axils on slender peduncles 4–10 mm (0.16–0.39 in) long, each head with 9 to 15 bright golden yellow flowers.",species_direct,unknown,unreviewed_llm_extraction,"The flowers are borne in one or two spherical heads in axils on slender peduncles 4–10 mm (0.16–0.39 in) long, each head with 9 to 15 bright golden yellow flowers.",src_d7b0aa57246cd4429d8c,f6396048643b9b7483833332c2f8f8f9c8bd45194c01bbdc74eefb61be7ccbf8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acacia imbricata,M0_floral_phenotype,floral_form,composite_head,The flowers are borne in one or two spherical heads in axils,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_imbricata,The flowers are borne in one or two spherical heads in axils,species_direct,unknown,unreviewed_llm_extraction,The flowers are borne in one or two spherical heads in axils,src_d7b0aa57246cd4429d8c,f6396048643b9b7483833332c2f8f8f9c8bd45194c01bbdc74eefb61be7ccbf8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Acacia imbricata,M0_other_reported_trait,inflorescence_display,composite_display,The flowers are borne in one or two spherical heads in axils,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_imbricata,The flowers are borne in one or two spherical heads in axils,species_direct,unknown,unreviewed_llm_extraction,The flowers are borne in one or two spherical heads in axils,src_d7b0aa57246cd4429d8c,f6396048643b9b7483833332c2f8f8f9c8bd45194c01bbdc74eefb61be7ccbf8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Achyranthes splendens,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,its flower spike that emerges from the top of the stem.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Achyranthes_splendens,its flower spike that emerges from the top of the stem.,species_direct,unknown,unreviewed_llm_extraction,its flower spike that emerges from the top of the stem.,src_784c23a25ceb4ed1f64c,8c0b525880d5cfbdb436c7a57575c3a1497e510246e3489d090aa8fe4e9c66b0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Adenanthos terminalis,M0_other_reported_trait,inflorescence_display,few_flowered,flowers may occur in groups of up to three.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Adenanthos_terminalis,flowers may occur in groups of up to three.,species_direct,unknown,unreviewed_llm_extraction,flowers may occur in groups of up to three.,src_87b997dcfdc887bf69b7,df1c4f22331951c841a66d8fca975ab8356f072643fd516299a2b46b6e524b3e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Adenanthos terminalis,M0_other_reported_trait,flower_size_class,medium,consist of a perianth up to 16 mm (0.63 in) long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Adenanthos_terminalis,consist of a perianth up to 16 mm (0.63 in) long,species_direct,unknown,unreviewed_llm_extraction,consist of a perianth up to 16 mm (0.63 in) long,src_87b997dcfdc887bf69b7,df1c4f22331951c841a66d8fca975ab8356f072643fd516299a2b46b6e524b3e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Adenanthos terminalis,M0_floral_phenotype,flower_primary_color,multicolored_variable,"The perianth is white to cream in colour, sometimes with some green",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Adenanthos_terminalis,"The perianth is white to cream in colour, sometimes with some green",species_direct,unknown,unreviewed_llm_extraction,"The perianth is white to cream in colour, sometimes with some green",src_87b997dcfdc887bf69b7,df1c4f22331951c841a66d8fca975ab8356f072643fd516299a2b46b6e524b3e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
Adenanthos terminalis,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,"Pollen of A. terminalis was recovered from the facial feathers of individuals of all of these species except Anthochaera chrysoptera, and also from Melithreptus brevirostris (brown-headed honeyeater).",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Adenanthos_terminalis,"Pollen of A. terminalis was recovered from the facial feathers of individuals of all of these species except Anthochaera chrysoptera, and also from Melithreptus brevirostris (brown-headed honeyeater).",species_direct,unknown,unreviewed_llm_extraction,"Pollen of A. terminalis was recovered from the facial feathers of individuals of all of these species except Anthochaera chrysoptera, and also from Melithreptus brevirostris (brown-headed honeyeater).",src_87b997dcfdc887bf69b7,df1c4f22331951c841a66d8fca975ab8356f072643fd516299a2b46b6e524b3e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_495ff9a57b5d1afbaf83,high
