accepted_species,genus,family,n_islands,n_records
Alchemilla murbeckiana,Alchemilla,Rosaceae,71,248
Leichhardtia viridiflora,Leichhardtia,Apocynaceae,17,58
Agastache rugosa,Agastache,Lamiaceae,45,1045
Astronia pulchra,Astronia,Melastomataceae,6,34
Malva punctata,Malva,Malvaceae,22,180
Rhododendron reticulatum,Rhododendron,Ericaceae,15,1675
Latania lontaroides,Latania,Arecaceae,7,789
Ruellia inundata,Ruellia,Acanthaceae,7,26
Neolitsea cassiifolia,Neolitsea,Lauraceae,8,70
Androsace obtusifolia,Androsace,Primulaceae,9,11
Agalmyla stellifera,Agalmyla,Gesneriaceae,3,20
Baccaurea motleyana,Baccaurea,Phyllanthaceae,8,111
Anthurium schlechtendalii,Anthurium,Araceae,8,13
Ranunculus fluitans,Ranunculus,Ranunculaceae,20,6971
Miliusa andamanica,Miliusa,Annonaceae,5,20
Arabis verna,Arabis,Brassicaceae,44,716
Guioa rhoifolia,Guioa,Sapindaceae,8,46
Clausena anisata,Clausena,Rutaceae,7,26
Silene chalcedonica,Silene,Caryophyllaceae,33,425
Opopanax hispidus,Opopanax,Apiaceae,24,119
Urtica aspera,Urtica,Urticaceae,7,243
Salix stipularis,Salix,Salicaceae,12,104
Ficus racemifera,Ficus,Moraceae,14,143
Peperomia acuminata,Peperomia,Piperaceae,4,44
Veronica undulata,Veronica,Plantaginaceae,17,720
Polyscias filicifolia,Polyscias,Araliaceae,6,24
Solanum alatum,Solanum,Solanaceae,13,57
Meistera propinqua,Meistera,Zingiberaceae,3,16
Rohdea japonica,Rohdea,Asparagaceae,14,308
Pouteria glomerata,Pouteria,Sapotaceae,4,9
Begonia gambutensis,Begonia,Begoniaceae,2,2
Celosia spicata,Celosia,Amaranthaceae,23,39
Evolvulus glomeratus,Evolvulus,Convolvulaceae,14,32
Freycinetia schlechteri,Freycinetia,Pandanaceae,2,101
Solenopsis minuta,Solenopsis,Campanulaceae,5,70
Quercus trojana,Quercus,Fagaceae,5,7
Bistorta elliptica,Bistorta,Polygonaceae,15,77
Euonymus centidens,Euonymus,Celastraceae,4,27
Leucospermum cordifolium,Leucospermum,Proteaceae,3,3
Melampyrum laxum,Melampyrum,Orobanchaceae,11,1230
Gouania efatensis,Gouania,Rhamnaceae,5,17
Cynoglossum zeylanicum,Cynoglossum,Boraginaceae,7,656
Didymocheton papuanus,Didymocheton,Meliaceae,5,59
Elaeocarpus undulatus,Elaeocarpus,Elaeocarpaceae,2,20
Notelaea ovata,Notelaea,Oleaceae,4,7
Diospyros subacuta,Diospyros,Ebenaceae,2,139
Kalanchoe ceratophylla,Kalanchoe,Crassulaceae,6,128
Cyrtophyllum giganteum,Cyrtophyllum,Gentianaceae,4,7
Semecarpus heterophyllus,Semecarpus,Anacardiaceae,4,184
Vitis instabilis,Vitis,Vitaceae,4,45
Rinorea arborea,Rinorea,Violaceae,6,750
Hopea iriana,Hopea,Dipterocarpaceae,3,46
Deplanchea glabra,Deplanchea,Bignoniaceae,3,21
Myristica rosselensis,Myristica,Myristicaceae,3,3
Cyclanthera carthagenensis,Cyclanthera,Cucurbitaceae,4,9
Allium senescens,Allium,Amaryllidaceae,8,23
Mascagnia adamsii,Mascagnia,Malpighiaceae,2,15
Ludwigia hexapetala,Ludwigia,Onagraceae,6,73
Muellerina eucalyptoides,Muellerina,Loranthaceae,3,6
Tritonia crocata,Tritonia,Iridaceae,7,23
Thymelaea velutina,Thymelaea,Thymelaeaceae,2,212
Opuntia monacanthos,Opuntia,Cactaceae,4,8
Garcinia solomonensis,Garcinia,Clusiaceae,2,13
Limonium sulcitanum,Limonium,Plumbaginaceae,2,44
Aechmea bromeliifolia,Aechmea,Bromeliaceae,3,11
Polygala sphenoptera,Polygala,Polygalaceae,3,3
Kniphofia gracilis,Kniphofia,Asphodelaceae,2,3
Canarium arcuatum,Canarium,Burseraceae,2,14
Lonicera mochidzukiana,Lonicera,Caprifoliaceae,5,126
Impatiens rhinoceros,Impatiens,Balsaminaceae,1,10
Juncus edgariae,Juncus,Juncaceae,11,1071
Cunonia balansae,Cunonia,Cunoniaceae,1,121
Aristolochia kwangsiensis,Aristolochia,Aristolochiaceae,2,2
Callisia procumbens,Callisia,Commelinaceae,3,10
Hypericum rubicundulum,Hypericum,Hypericaceae,2,57
Asimitellaria pauciflora,Asimitellaria,Saxifragaceae,4,1195
Scrophularia oblongifolia,Scrophularia,Scrophulariaceae,2,133
Terminalia scutifera,Terminalia,Combretaceae,2,4
Actinidia chengkouensis,Actinidia,Actinidiaceae,1,4
Papaver schamurinii,Papaver,Papaveraceae,4,13
Geranium aequale,Geranium,Geraniaceae,3,10
Calophyllum biflorum,Calophyllum,Calophyllaceae,1,54
Ilex socorroensis,Ilex,Aquifoliaceae,1,57
Adinandra magniflora,Adinandra,Pentaphylacaceae,1,10
Davilla flexuosa,Davilla,Dilleniaceae,2,3
Odontocarya diplobotrya,Odontocarya,Menispermaceae,2,2
Passiflora siamica,Passiflora,Passifloraceae,2,2
Dioscorea sterilis,Dioscorea,Dioscoreaceae,1,44
Bouchea pseudogervao,Bouchea,Verbenaceae,2,3
Schizacme archeri,Schizacme,Loganiaceae,1,218
Tulipa fosteriana,Tulipa,Liliaceae,3,4
Pittosporum paniculatum,Pittosporum,Pittosporaceae,1,79
Paepalanthus beyrichianus,Paepalanthus,Eriocaulaceae,1,8
Tambourissa lastelliana,Tambourissa,Monimiaceae,1,6
Koehneria madagascariensis,Koehneria,Lythraceae,1,221
Potamogeton dentatus,Potamogeton,Potamogetonaceae,2,79
Symplocos barisanica,Symplocos,Symplocaceae,1,10
Dendrophthora grandifolia,Dendrophthora,Viscaceae,1,6
Heliotropium sokotranum,Heliotropium,Heliotropiaceae,1,10
Goeppertia martinicensis,Goeppertia,Marantaceae,1,3
Ceodes wagneriana,Ceodes,Nyctaginaceae,1,6
Cordia troyana,Cordia,Cordiaceae,1,3
Capparis tchaourembensis,Capparis,Capparaceae,1,7
Dampiera rosmarinifolia,Dampiera,Goodeniaceae,1,6
Nepenthes burkei,Nepenthes,Nepenthaceae,1,3
Magnolia orbiculata,Magnolia,Magnoliaceae,1,7
Smilax gigantea,Smilax,Smilacaceae,1,10
Dactyladenia gilletii,Dactyladenia,Chrysobalanaceae,1,2
Utricularia guyanensis,Utricularia,Lentibulariaceae,1,7
Betula chichibuensis,Betula,Betulaceae,1,62
Biophytum microphyllum,Biophytum,Oxalidaceae,1,2
Gordonia glabrata,Gordonia,Theaceae,1,2
Berberis emarginata,Berberis,Berberidaceae,1,1
Fumana paphlagonica,Fumana,Cistaceae,1,2
Torenia ciliaris,Torenia,Linderniaceae,1,2
Erythroxylum horridum,Erythroxylum,Erythroxylaceae,1,3
Corythophora rimosa,Corythophora,Lecythidaceae,1,2
Ochna comorensis,Ochna,Ochnaceae,1,1
Viburnum deamii,Viburnum,Viburnaceae,1,1
Philadelphus monstruosus,Philadelphus,Hydrangeaceae,1,1
Coelogyne imbricata,Coelogyne,Orchidaceae,26,97
Helminthotheca echioides,Helminthotheca,Asteraceae,119,102756
Mitchella undulata,Mitchella,Rubiaceae,25,1325
Indigofera tinctoria,Indigofera,Fabaceae,92,689
Cynosurus echinatus,Cynosurus,Poaceae,141,4953
Carex atrata,Carex,Cyperaceae,83,3073
Gossia bidwillii,Gossia,Myrtaceae,14,49
Euphorbia hirsuta,Euphorbia,Euphorbiaceae,25,268
Neillia incisa,Neillia,Rosaceae,70,2274
Sarcolobus retusus,Sarcolobus,Apocynaceae,16,46
Leonurus sibiricus,Leonurus,Lamiaceae,45,223
Miconia affinis,Miconia,Melastomataceae,6,33
Hibiscus diversifolius,Hibiscus,Malvaceae,22,146
Leptecophylla oxycedrus,Leptecophylla,Ericaceae,15,362
Roystonea borinquena,Roystonea,Arecaceae,7,537
Staurogyne spathulata,Staurogyne,Acanthaceae,7,26
Cryptocarya chinensis,Cryptocarya,Lauraceae,7,662
Lysimachia azorica,Lysimachia,Primulaceae,8,4046
Cyrtandra simplex,Cyrtandra,Gesneriaceae,3,19
Aporosa falcifera,Aporosa,Phyllanthaceae,8,104
Montrichardia linifera,Montrichardia,Araceae,8,13
Clematis paniculata,Clematis,Ranunculaceae,20,5307
Polyalthia sinclairiana,Polyalthia,Annonaceae,5,20
Hornungia procumbens,Hornungia,Brassicaceae,44,360
Elattostachys zippeliana,Elattostachys,Sapindaceae,8,40
Amyris sylvatica,Amyris,Rutaceae,7,23
Stellaria ruscifolia,Stellaria,Caryophyllaceae,33,281
Smyrnium creticum,Smyrnium,Apiaceae,24,85
Parietaria cardiostegia,Parietaria,Urticaceae,7,68
Populus tomentiglandulosa,Populus,Salicaceae,12,21
Ficus minahassae,Ficus,Moraceae,14,129
Peperomia hirtella,Peperomia,Piperaceae,4,44
Kickxia cirrhosa,Kickxia,Plantaginaceae,17,590
Heptapleurum cephalotes,Heptapleurum,Araliaceae,6,21
Calibrachoa parviflora,Calibrachoa,Solanaceae,13,46
Wurfbainia testacea,Wurfbainia,Zingiberaceae,3,16
Ornithogalum exscapum,Ornithogalum,Asparagaceae,14,112
Madhuca boerlageana,Madhuca,Sapotaceae,4,8
Begonia herbacea,Begonia,Begoniaceae,2,2
Iresine angustifolia,Iresine,Amaranthaceae,22,85
Ipomoea incarnata,Ipomoea,Convolvulaceae,13,214
Pandanus malgassicus,Pandanus,Pandanaceae,2,65
Campanula versicolor,Campanula,Campanulaceae,5,44
Castanopsis sclerophylla,Castanopsis,Fagaceae,5,6
Polygonum plebeium,Polygonum,Polygonaceae,14,660
Lophopetalum ledermannii,Lophopetalum,Celastraceae,4,23
Telopea truncata,Telopea,Proteaceae,2,2375
Rhinanthus alectorolophus,Rhinanthus,Orobanchaceae,11,88
Ceanothus americanus,Ceanothus,Rhamnaceae,5,16
Nonea lutea,Nonea,Boraginaceae,7,548
Aglaia subcuprea,Aglaia,Meliaceae,5,41
Elaeocarpus celebicus,Elaeocarpus,Elaeocarpaceae,2,17
Syringa persica,Syringa,Oleaceae,4,7
Diospyros squamosa,Diospyros,Ebenaceae,2,117
Aeonium undulatum,Aeonium,Crassulaceae,6,122
Gentiana satsunanensis,Gentiana,Gentianaceae,4,6
Euroschinus papuanus,Euroschinus,Anacardiaceae,4,100
Pterisanthes eriopoda,Pterisanthes,Vitaceae,4,33
Viola hirtipes,Viola,Violaceae,6,280
Cotylelobium lanceolatum,Cotylelobium,Dipterocarpaceae,3,45
Tabebuia stenocalyx,Tabebuia,Bignoniaceae,3,20
Knema pulchra,Knema,Myristicaceae,2,96
Trichosanthes dieniensis,Trichosanthes,Cucurbitaceae,4,9
Allium flavum,Allium,Amaryllidaceae,8,22
Malpighia apiculata,Malpighia,Malpighiaceae,2,14
Ludwigia jussiaeoides,Ludwigia,Onagraceae,6,72
Amyema preissii,Amyema,Loranthaceae,3,5
Crocus thomasii,Crocus,Iridaceae,7,18
Pimelea aridula,Pimelea,Thymelaeaceae,2,197
Selenicereus megalanthus,Selenicereus,Cactaceae,4,8
Garcinia cuspidata,Garcinia,Clusiaceae,2,12
Limonium dianium,Limonium,Plumbaginaceae,2,43
Aechmea setigera,Aechmea,Bromeliaceae,3,9
Polygala wightiana,Polygala,Polygalaceae,3,3
Aloe cooperi,Aloe,Asphodelaceae,2,2
Canarium balansae,Canarium,Burseraceae,2,14
Valeriana asarifolia,Valeriana,Caprifoliaceae,5,100
Impatiens humbertii,Impatiens,Balsaminaceae,1,9
Juncus anthelatus,Juncus,Juncaceae,11,82
Pterophylla eriocarpa,Pterophylla,Cunoniaceae,1,115
Aristolochia montana,Aristolochia,Aristolochiaceae,2,2
Commelina madagascarica,Commelina,Commelinaceae,2,169
Hypericum minutiflorum,Hypericum,Hypericaceae,2,28
Chrysosplenium echinus,Chrysosplenium,Saxifragaceae,4,291
Verbascum arcturus,Verbascum,Scrophulariaceae,2,122
Combretum adenogonium,Combretum,Combretaceae,2,3
Saurauia alkmaarensis,Saurauia,Actinidiaceae,1,4
Corydalis integra,Corydalis,Papaveraceae,4,12
Pelargonium vitifolium,Pelargonium,Geraniaceae,3,9
Kayea macrantha,Kayea,Calophyllaceae,1,42
Ilex suzukii,Ilex,Aquifoliaceae,1,51
Adinandra brefeldii,Adinandra,Pentaphylacaceae,1,9
Dillenia ovata,Dillenia,Dilleniaceae,2,2
Cyclea ochiaiana,Cyclea,Menispermaceae,1,229
Passiflora trifasciata,Passiflora,Passifloraceae,2,2
Dioscorea kimiae,Dioscorea,Dioscoreaceae,1,43
Lippia thymoides,Lippia,Verbenaceae,2,3
Logania minor,Logania,Loganiaceae,1,148
Tulipa clusiana,Tulipa,Liliaceae,3,3
Pittosporum turneri,Pittosporum,Pittosporaceae,1,75
Eriocaulon hildebrandtii,Eriocaulon,Eriocaulaceae,1,6
Tambourissa moheliensis,Tambourissa,Monimiaceae,1,6
Capuronia benoistii,Capuronia,Lythraceae,1,215
Potamogeton leptocephalus,Potamogeton,Potamogetonaceae,2,46
Symplocos herzogii,Symplocos,Symplocaceae,1,10
Dendrophthora bermejae,Dendrophthora,Viscaceae,1,5
Heliotropium stamineum,Heliotropium,Heliotropiaceae,1,10
Goeppertia umbrosa,Goeppertia,Marantaceae,1,3
Guapira nitida,Guapira,Nyctaginaceae,1,5
Cordia vanhermannii,Cordia,Cordiaceae,1,3
Cadaba insularis,Cadaba,Capparaceae,1,6
Scaevola sericophylla,Scaevola,Goodeniaceae,1,6
Nepenthes hamiguitanensis,Nepenthes,Nepenthaceae,1,3
Magnolia lotungensis,Magnolia,Magnoliaceae,1,6
Smilax micrandra,Smilax,Smilacaceae,1,10
Exellodendron coriaceum,Exellodendron,Chrysobalanaceae,1,2
Pinguicula jackii,Pinguicula,Lentibulariaceae,1,6
Betula apoiensis,Betula,Betulaceae,1,25
Biophytum nudum,Biophytum,Oxalidaceae,1,2
Pyrenaria mindanaensis,Pyrenaria,Theaceae,1,2
Berberis hookeri,Berberis,Berberidaceae,1,1
Helianthemum polifolium,Helianthemum,Cistaceae,1,2
Torenia grandiflora,Torenia,Linderniaceae,1,2
Erythroxylum laurel,Erythroxylum,Erythroxylaceae,1,3
Couratari oblongifolia,Couratari,Lecythidaceae,1,2
Ochna holtzii,Ochna,Ochnaceae,1,1
Viburnum fordiae,Viburnum,Viburnaceae,1,1
Orchis militaris,Orchis,Orchidaceae,25,6346
Filago germanica,Filago,Asteraceae,119,21820
Chassalia curviflora,Chassalia,Rubiaceae,25,273
Lupinus nootkatensis,Lupinus,Fabaceae,91,4192
Phleum alpinum,Phleum,Poaceae,141,4049
Carex appropinquata,Carex,Cyperaceae,83,2967
Callistemon rigidus,Callistemon,Myrtaceae,14,39
Manihot carthagenensis,Manihot,Euphorbiaceae,25,178
Sibbaldia tridentata,Sibbaldia,Rosaceae,70,2065
Strophanthus divaricatus,Strophanthus,Apocynaceae,15,318
Teucrium scordium,Teucrium,Lamiaceae,44,3445
Miconia alata,Miconia,Melastomataceae,6,33
Callianthe megapotamica,Callianthe,Malvaceae,22,91
Leucopogon lanceolatus,Leucopogon,Ericaceae,15,219
Dictyosperma album,Dictyosperma,Arecaceae,7,281
Strobilanthes brunelloides,Strobilanthes,Acanthaceae,7,23
Phoebe grandis,Phoebe,Lauraceae,7,158
Lysimachia fortunei,Lysimachia,Primulaceae,8,1137
Cyrtandra ootensis,Cyrtandra,Gesneriaceae,3,18
Phyllanthus pervilleanus,Phyllanthus,Phyllanthaceae,8,101
Aglaonema densinervium,Aglaonema,Araceae,8,12
Anemone quinquefolia,Anemone,Ranunculaceae,20,541
Goniothalamus philippinensis,Goniothalamus,Annonaceae,5,14
Cardamine oligosperma,Cardamine,Brassicaceae,44,345
Cupaniopsis wadsworthii,Cupaniopsis,Sapindaceae,8,38
Glycosmis greenei,Glycosmis,Rutaceae,7,13
Psammophiliella muralis,Psammophiliella,Caryophyllaceae,33,278
Ostericum grosseserratum,Ostericum,Apiaceae,24,84
Poikilospermum amboinense,Poikilospermum,Urticaceae,7,68
Casearia tremula,Casearia,Salicaceae,11,464
Ficus depressa,Ficus,Moraceae,14,109
Peperomia pallidinervis,Peperomia,Piperaceae,4,44
Digitalis lutea,Digitalis,Plantaginaceae,17,540
Osmoxylon orientale,Osmoxylon,Araliaceae,6,17
Solanum wendlandii,Solanum,Solanaceae,13,35
Alpinia latilabris,Alpinia,Zingiberaceae,3,15
Polygonatum biflorum,Polygonatum,Asparagaceae,14,111
Pouteria venosa,Pouteria,Sapotaceae,4,8
Begonia holosericeoides,Begonia,Begoniaceae,2,2
Iresine rhizomatosa,Iresine,Amaranthaceae,22,70
Ipomoea trifida,Ipomoea,Convolvulaceae,13,67
Pandanus guillaumetii,Pandanus,Pandanaceae,2,60
Campanula fragilis,Campanula,Campanulaceae,5,43
Lithocarpus hancei,Lithocarpus,Fagaceae,4,1309
Fagopyrum cymosum,Fagopyrum,Polygonaceae,14,531
Monteverdia cymosa,Monteverdia,Celastraceae,4,18
Helicia formosana,Helicia,Proteaceae,2,1738
Pedicularis ornithorhyncha,Pedicularis,Orobanchaceae,11,47
Reynosia guama,Reynosia,Rhamnaceae,5,13
Echium virescens,Echium,Boraginaceae,7,459
Aglaia erythrosperma,Aglaia,Meliaceae,5,38
Elaeocarpus timikensis,Elaeocarpus,Elaeocarpaceae,2,15
Linociera compacta,Chionanthus,Oleaceae,4,5
Diospyros clusiifolia,Diospyros,Ebenaceae,2,100
Dudleya albiflora,Dudleya,Crassulaceae,6,80
Centaurium cachanlahuen,Centaurium,Gentianaceae,4,5
Semecarpus bunburyanus,Semecarpus,Anacardiaceae,4,93
Tetrastigma pubinerve,Tetrastigma,Vitaceae,4,32
Viola boissieuana,Viola,Violaceae,6,220
Hopea celebica,Hopea,Dipterocarpaceae,3,45
Adenocalymma acutissimum,Adenocalymma,Bignoniaceae,3,14
Myristica borneensis,Myristica,Myristicaceae,2,91
Bryonia acuta,Bryonia,Cucurbitaceae,4,8
Galanthus valentinei,Galanthus,Amaryllidaceae,7,942
Malpighia megacantha,Malpighia,Malpighiaceae,2,14
Camissoniopsis robusta,Camissoniopsis,Onagraceae,6,69
Decaisnina longipes,Decaisnina,Loranthaceae,3,5
Iris oxypetala,Iris,Iridaceae,7,14
Kelleria laxa,Kelleria,Thymelaeaceae,2,191
Schlumbergera truncata,Schlumbergera,Cactaceae,4,7
Tovomita longifolia,Tovomita,Clusiaceae,2,12
Limonium imbricatum,Limonium,Plumbaginaceae,2,39
Tillandsia polystachya,Tillandsia,Bromeliaceae,3,9
Salomonia longiciliata,Salomonia,Polygalaceae,3,3
Aloe zebrina,Aloe,Asphodelaceae,2,2
Bursera spinescens,Bursera,Burseraceae,2,13
Lomelosia crenata,Lomelosia,Caprifoliaceae,5,60
Impatiens pellucidinervia,Impatiens,Balsaminaceae,1,9
Luzula nodulosa,Luzula,Juncaceae,11,58
Cunonia pulchella,Cunonia,Cunoniaceae,1,109
Aristolochia pistolochia,Aristolochia,Aristolochiaceae,2,2
Coleotrype madagascarica,Coleotrype,Commelinaceae,2,132
Hypericum yamamotoi,Hypericum,Hypericaceae,2,26
Brewerimitella ovalis,Brewerimitella,Saxifragaceae,4,222
Myoporum petiolatum,Myoporum,Scrophulariaceae,2,70
Combretum chinense,Combretum,Combretaceae,2,3
Saurauia bogoriensis,Saurauia,Actinidiaceae,1,4
Papaver gracile,Papaver,Papaveraceae,4,11
Pelargonium grossularioides,Pelargonium,Geraniaceae,3,8
Calophyllum vernicosum,Calophyllum,Calophyllaceae,1,36
Ilex clemensiae,Ilex,Aquifoliaceae,1,36
Eurya zigzag,Eurya,Pentaphylacaceae,1,9
Tetracera daemeliana,Tetracera,Dilleniaceae,2,2
