candidate_id,trait_name,accepted_species,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash,provider,source_lineage,source_citation,exact_supporting_quote,name_match_method
bsdb:8537ee0e014352cc9c22b3b1,self_incompatibility,Capparis zeylanica,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Capparis zeylanica; tnrs_status=Accepted; tnrs_family=Capparaceae; BreedingSys=SI; ISI_value=0.941; ISItype=ISIfruits; bs.Source=nayak2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,f437b4f442edd1d620cca75ef57e3c079ac5b94d6f80bb6e5552c1f420e75bdf,,,,,
bsdb:442f069724141e43453d74e2,self_incompatibility,Elymus smithii,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Elymus smithii; tnrs_status=Synonym; tnrs_family=Poaceae; BreedingSys=SI; ISI_value=0.978; ISItype=ISIseeds; bs.Source=smith1944,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,3d25dd79045b29537910113b7d2f79332a277e710977b17d6244691de839bf0d,,,,,
bsdb:5d16c249ea6b0d79230ccd20,self_incompatibility,Melicytus micranthus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Melicytus micranthus; tnrs_status=Accepted; tnrs_family=Violaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIseeds; bs.Source=merrett2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a0fec603ee1e8139662724a1b4afcb092aed1327d56fcd576a2d6f51f91e1517,,,,,
bsdb:5bbb6fe36da637e42ad8522d,self_incompatibility,Passiflora alata,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Passiflora alata; tnrs_status=Accepted; tnrs_family=Passifloraceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=munro1868,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,8605fc082793a796e5fe60cddae8029af45e8b0ff5b86c6a60982d7f53a613ad,,,,,
bsdb:99778f6d5c9d6f8080e80e38,self_incompatibility,Nothofagus dombeyi,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nothofagus dombeyi; tnrs_status=Accepted; tnrs_family=Nothofagaceae; BreedingSys=SI; ISI_value=0.929; ISItype=ISIfruits; bs.Source=riveros1995,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,3a838ef1c736db8c874456e5640c29dcb9c725ff6517322d8259da5f066236f2,,,,,
bsdb:52e4098b28ba8169ae29cd3e,self_incompatibility,Ochroma pyramidale,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Ochroma pyramidale; tnrs_status=Accepted; tnrs_family=Malvaceae; BreedingSys=SI; ISI_value=0.84; ISItype=ISIfruits; bs.Source=bawa1974,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a21d5203ffacf2b9127bfdfae28a837a3c54ab291bf6dd6b99be688765fc15e9,,,,,
bsdb:28b1018392d51882baf376d9,self_incompatibility,Luzuriaga radicans,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Luzuriaga radicans; tnrs_status=Accepted; tnrs_family=Alstroemeriaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=riveros1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a83fde397f1b1800a9757d21b9cd46f266d622056f7a51d23fafd77a0a41edd3,,,,,
bsdb:3d14c140dedd2057f8e45e33,self_incompatibility,Cornus canadensis,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cornus canadensis; tnrs_status=Accepted; tnrs_family=Cornaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=barrett1987,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,30c63deca8a1d13398ddb9bae1fa56ad6b9b6bb493fd341c86ef21d83719566b,,,,,
bsdb:0a1d1c203118d4ee39e402cb,self_incompatibility,Tambourissa amplifolia,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Tambourissa amplifolia; tnrs_status=Accepted; tnrs_family=Monimiaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=lorence1985,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,60a672d79a710cf7fa04f0c854f2c3020119fe0d748395b9f339f84d47a51cbd,,,,,
bsdb:e1b92c3c445758c462689030,self_incompatibility,Cereus repandus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cereus repandus; tnrs_status=Synonym; tnrs_family=Cactaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=nassar1997,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,bcbad4b77890a182975c118473228e841986047fa45b4cdbc2caac04a362cf6c,,,,,
bsdb:db8fe8d2e5a98b1175113d60,self_incompatibility,Stenocereus griseus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Stenocereus griseus; tnrs_status=Accepted; tnrs_family=Cactaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=nassar1997,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,dddc96d2cf3737a298da6de79af783332032055105556105fcf88786c234765a,,,,,
bsdb:a128cb17c9d69625fb48917f,self_incompatibility,Tabebuia aurea,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Tabebuia aurea; tnrs_status=Accepted; tnrs_family=Bignoniaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=duarte2014-thesis,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,79aa8082af967994a30b171b343e59c8a660e29633aa35ff981c8556f477f0b2,,,,,
bsdb:6bd7801c0db1bf6e99970439,self_incompatibility,Rosa filipes,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Rosa filipes; tnrs_status=Accepted; tnrs_family=Rosaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=Ueda and Akimoto 2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,0edd5359fce02b2713aff14b70828a54c5be3a8ae5f542fc1bd199fd38791df9,,,,,
bsdb:93ddbd572ecf0e22fb4e36de,self_incompatibility,Stenocereus pruinosus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Stenocereus pruinosus; tnrs_status=Accepted; tnrs_family=Cactaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=cortes-diaz1997-thesis,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,22bd7f8b71d33c2ac92dee85a870f6dc53dd22d94817e489f849a18af1888408,,,,,
bsdb:a3752c951e8855f5486b9787,self_incompatibility,Senna macranthera,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Senna macranthera; tnrs_status=Accepted; tnrs_family=Fabaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=pinheiro2018,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,6442a14d505f8b5019cb3bd1dd35eef2f5761f580501f46a7f635705284e1058,,,,,
bsdb:7fc8f5873b25f0a61ef7767b,self_incompatibility,Rhipsalis neves-armondii,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Rhipsalis neves-armondii; tnrs_status=Accepted; tnrs_family=Cactaceae; BreedingSys=SI; ISI_value=0.847; ISItype=ISIfruits; bs.Source=martins2018,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,21a99d97d8310aca006c1e7570686188ceaf6c8c205f13009011282f23ab47df,,,,,
bsdb:7feeb20c66e0cfcfa0345527,self_incompatibility,Godmania aesculifolia,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Godmania aesculifolia; tnrs_status=Accepted; tnrs_family=Bignoniaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=bawa1974,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,d812a1851cd50d4926eb8a5c449353116597d5eb11f70dfcea8e43acb1a5e6bc,,,,,
bsdb:298f03176c416f08ef81108f,self_incompatibility,Prunus pensylvanica,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Prunus pensylvanica; tnrs_status=Accepted; tnrs_family=Rosaceae; BreedingSys=SI; ISI_value=0.98; ISItype=ISIfruits; bs.Source=Shiell et al. 2002,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,f1d9583c2b8c3d5fa83bcc2896873ee6f56815d5a75ead2428b8a5de181b5bed,,,,,
bsdb:a3e5a4c9dd17008118d2c81f,self_incompatibility,Shorea lepidota,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Shorea lepidota; tnrs_status=Accepted; tnrs_family=Dipterocarpaceae; BreedingSys=SI; ISI_value=0.93; ISItype=ISIfruits; bs.Source=bawa1998,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,9630b2432f2a03e70e053662f730fe3d1a0123765a4e9d1299d6476b593987d7,,,,,
bsdb:dcfdeed03d6455374a2eed16,self_incompatibility,Vitex cooperi,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Vitex cooperi; tnrs_status=Accepted; tnrs_family=Lamiaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=bawa1985a,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,bbdbb7e5fa19e92c9cebd6a03d7d022c36bf6075c7e108b59f58d61d0cd915d5,,,,,
bsdb:304c34f4ce291483bf3fe8ab,self_incompatibility,Posoqueria latifolia,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Posoqueria latifolia; tnrs_status=Accepted; tnrs_family=Rubiaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=bawa1985a,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,336b34dd00c0a9bb91fb1a1e4c90b8c44e2d862070385a1496813fe30144780c,,,,,
bsdb:415f20d96fb54a8f780ba173,self_incompatibility,Centaurea corymbosa,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Centaurea corymbosa; tnrs_status=Accepted; tnrs_family=Asteraceae; BreedingSys=SI; ISI_value=1; ISItype=NA; bs.Source=colas1997,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,4603f3a9e496f89f28eeb6435fcc4011d3b9f305f8d2c9924d74eed5574d045d,,,,,
bsdb:27a0bfe3cf96787bfc719dcc,self_incompatibility,Durio oblongus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Durio oblongus; tnrs_status=Accepted; tnrs_family=Malvaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=yumoto2005,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,ac3d859263062a144927598b24a2600b8ab07cf1a13f9f19997d55d9cc927803,,,,,
bsdb:c2758f70ef04021c3436268a,self_incompatibility,Waltheria rotundifolia,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Waltheria rotundifolia; tnrs_status=Accepted; tnrs_family=Malvaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=machado2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,4072913e087f06a9d8e9d3b6b0c84d0869a022c0ca9b9ff0394863c49fdd5eb9,,,,,
bsdb:f8ef8cd0e28f52dad115ae64,self_incompatibility,Chrysanthemum indicum,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Chrysanthemum indicum; tnrs_status=Accepted; tnrs_family=Asteraceae; BreedingSys=SI; ISI_value=NA; ISItype=NA; bs.Source=fryxell1957,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,d071c299af84f51ab23480693dacde5bae68cc6e1d021e1cf7ac53fd389b3606,,,,,
bsdb:2cb472ba0f5d948db94872e6,self_incompatibility,Eucomis comosa,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Eucomis comosa; tnrs_status=Accepted; tnrs_family=Asparagaceae; BreedingSys=SI; ISI_value=0.982; ISItype=ISIseeds; bs.Source=Shuttleworth and Johnson 2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,3ba7ae3153012b59456cd40b3237ee6b1ea4669e589c16dd4d881f5df45f09dd,,,,,
bsdb:02e67398275501dc8fa61d5d,self_incompatibility,Angelonia salicariifolia,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Angelonia salicariifolia; tnrs_status=Synonym; tnrs_family=Plantaginaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=machado2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,f5f440bc98b7413e6da6e6039779b2ae14ef43b73990bb328223cd7a9f1cb147,,,,,
bsdb:d7d9c5d78d605a3953559fec,self_incompatibility,Brassica drepanensis,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Brassica drepanensis; tnrs_status=Accepted; tnrs_family=Brassicaceae; BreedingSys=SI; ISI_value=NA; ISItype=NA; bs.Source=takahata1980,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,39d6cecbb03779cc693f7ae19c00b480e1ab67e5bb31937e2e6e7c42d404047d,,,,,
bsdb:71dc8410735a704ddf79aa5d,self_incompatibility,Elymus lanceolatus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Elymus lanceolatus; tnrs_status=Synonym; tnrs_family=Poaceae; BreedingSys=SI; ISI_value=0.936; ISItype=ISIseeds; bs.Source=smith1944,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,f893b3ac1ce0f4015da2d96746160b00cab57b0b0b9f70809f3be0207b146451,,,,,
bsdb:16670c7a6c110ffb36a099e7,self_incompatibility,Hirtella racemosa,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Hirtella racemosa; tnrs_status=Accepted; tnrs_family=Chrysobalanaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=bawa1974,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,843755ad5ced1a8f6a71f7a082f56002992025dea1bbca65e81e4ec9753ef8f6,,,,,
bsdb:0653dcf1382e77c36546ae2d,self_incompatibility,Aloe africana,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Aloe africana; tnrs_status=Accepted; tnrs_family=Asphodelaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=Botes et al. 2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,de0fcb3fdd5823fe3ecfae828b5c9d50c443e829fc86af994a527cc34ff7c2e5,,,,,
bsdb:2e050a21466d59758a6f85b4,self_incompatibility,Acacia mearnsii,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Acacia mearnsii; tnrs_status=Accepted; tnrs_family=Fabaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=kenrick1989,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,13c9557459576b0560857c33cbee3742b127a07c295d456e2846185ff74143a4,,,,,
bsdb:508500470df6584bfed3ecf7,self_incompatibility,Shorea hemsleyana,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Shorea hemsleyana; tnrs_status=Accepted; tnrs_family=Dipterocarpaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=bawa1998,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,9a82e77af1bcbae1200d759e83ecc178abb67294ae97af8558a6971c8802bd39,,,,,
bsdb:060beecf15d69e209ce5b187,self_incompatibility,Tambourissa quadrifida,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Tambourissa quadrifida; tnrs_status=Accepted; tnrs_family=Monimiaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=lorence1985,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,05a6e45fcbd1954c7c862d4f145719757d02fa96bc094771a97624987fc90d9b,,,,,
bsdb:e71fd30a3ad0aa4cdf65af2c,self_incompatibility,Agropyron cristatum,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Agropyron cristatum; tnrs_status=Accepted; tnrs_family=Poaceae; BreedingSys=SI; ISI_value=0.978; ISItype=ISIseeds; bs.Source=smith1944,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,589a216e3f1d1d4407034b0ab27dd0925f93f90b9fdcae9ccb101efbd48750ef,,,,,
bsdb:02233858492e8e337d9092a0,self_incompatibility,Rosa moschata,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Rosa moschata; tnrs_status=Accepted; tnrs_family=Rosaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=Ueda and Akimoto 2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,98ffa1163139f2328e930be37a1086f3955957a145800154630d0d57e5ed145a,,,,,
bsdb:3bda2310bef8d20d7db2d86f,self_incompatibility,Myrcia splendens,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Myrcia splendens; tnrs_status=Synonym; tnrs_family=Myrtaceae; BreedingSys=SI; ISI_value=0.932; ISItype=ISIfruits; bs.Source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,fa4f5431a4bdecbfb1340ddc271fd847746dcf3071a4bb32f68ddc9f2a022e96,,,,,
