accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Crataegus castlegarensis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001005520,WFOM-59c6d17b54d162de1ad0,Crataegus castlegarensis species treatment (flora north america),Flowers 12 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001005520,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus chrysocarpa,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010118,WFOM-36daf4b13f131e7521d7,Crataegus chrysocarpa species treatment (flora north america),Flowers 15–20 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010118,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus coccinioides,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001016403,WFOM-1e3cd4442b1d7b873768,Crataegus coccinioides species treatment (flora north america),Flowers 20–25 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001016403,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus dodgei,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010246,WFOM-4c25db57a6d0cc7d08ff,Crataegus dodgei species treatment (flora north america),Flowers 13–18 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010246,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus flabellata,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001009990,WFOM-6615e1640e7c33c0120b,Crataegus flabellata species treatment (flora north america),Flowers 13–17 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001009990,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus gaylussacia,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0000986827,WFOM-adcfe12f64ffd81d09c3,Crataegus gaylussacia species treatment (flora north america),Flowers 15–17 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0000986827,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus iracunda,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010393,WFOM-32be4d961aa5e81ce6e7,Crataegus iracunda species treatment (flora north america),Flowers 12–15 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010393,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus irrasa,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010403,WFOM-09a7a1a5661973516881,Crataegus irrasa species treatment (flora north america),Flowers 13–15 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010403,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus jonesiae,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010420,WFOM-2c5ae324aac02e61d555,Crataegus jonesiae species treatment (flora north america),Flowers 18–23 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010420,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus lacrimata,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001004028,WFOM-a3f0ee0e8620e43ec539,Crataegus lacrimata species treatment (flora north america),Flowers 15 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001004028,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus mollis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010503,WFOM-c887041f67eeb969b164,Crataegus mollis species treatment (flora north america),Flowers 20–25 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010503,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus nitida,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010515,WFOM-d653b151a1f4e8a90753,Crataegus nitida species treatment (flora north america),Flowers 15–18 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010515,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus okanaganensis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0000987033,WFOM-fc98112e0c1a50744157,Crataegus okanaganensis species treatment (flora north america),"Flowers notably cup-shaped young, 12–15 mm diam.;",species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0000987033,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus padifolia,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001011675,WFOM-82f3f7eafbfe4a09672c,Crataegus padifolia species treatment (flora north america),Flowers 15–18 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001011675,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus persimilis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0000984309,WFOM-9cc05db24d994dc6d365,Crataegus persimilis species treatment (flora north america),Flowers 12–17 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0000984309,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus phaenopyrum,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010531,WFOM-0060c5bb05a5f9bb4067,Crataegus phaenopyrum species treatment (flora north america),Flowers 10–12 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010531,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus pruinosa,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0000985859,WFOM-43bb645bacc31a596893,Crataegus pruinosa species treatment (flora north america),Flowers 15–25 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0000985859,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus rivularis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010562,WFOM-345862b2c2b44d4a50b9,Crataegus rivularis species treatment (flora north america),Flowers 14–17 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010562,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus scabrida,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010578,WFOM-746cb3ccba03620c4c56,Crataegus scabrida species treatment (flora north america),Flowers 15–18 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010578,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus schizophylla,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001011179,WFOM-5803f2c98605986a35b4,Crataegus schizophylla species treatment (flora north america),Flowers 12–15 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001011179,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus shuswapensis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001005521,WFOM-6160b72c42e2a8ce1ee5,Crataegus shuswapensis species treatment (flora north america),Flowers 15 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001005521,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus spathulata,floral_structural_complexity,flower_size_class,small,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010581,WFOM-2979fd2988ebcd5f5d42,Crataegus spathulata species treatment (flora north america),"Flowers strong-smelling, 10 mm diam.;",species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010581,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus succulenta,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001017755,WFOM-7fa713f203f1ff25c3f3,Crataegus succulenta species treatment (flora north america),Flowers 12–17 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001017755,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus uniflora,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001010634,WFOM-5d606ad0af01773f1692,Crataegus uniflora species treatment (flora north america),Flowers 10–15 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0001010634,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Crataegus williamsii,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0001011380,WFOM-0c55af3ac2aabf8b860d,Crataegus williamsii species treatment (flora north america),Flowers 16 mm diam.;,species_direct,wfo_id_species_rank_synonym_name_exact,provider_treatment:flora_north_america:wfo-0001011380,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Delosperma litorale,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0000639539,WFOM-95b0b2387bbec7f1af88,Delosperma litorale species treatment (flora north america),"Flowers 3–7(–16), 15–22 mm diam.;",species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0000639539,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Drosera intermedia,floral_structural_complexity,flower_size_class,small,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0000945976,WFOM-30571cf3171d4aeef0fd,Drosera intermedia species treatment (flora north america),Flowers 7–12 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0000945976,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
Drosera linearis,floral_structural_complexity,flower_size_class,small,high,latest_public_web,flora_north_america,https://list.worldfloraonline.org/wfo-0000945999,WFOM-bddf0b8541fd9823321b,Drosera linearis species treatment (flora north america),Flowers 6–8 mm diam.;,species_direct,wfo_id_species_rank_accepted_name_exact,provider_treatment:flora_north_america:wfo-0000945999,provider_treatment_wfo_id,wfo-official-bulk-morphology-recovery-20260808,wfo_bulk_morphology_recovery_20260808,wfo_morphology_recovered_evidence.csv.gz,wfo_morphology_subject_gate_plus_quote_audit_v1,True,wild_or_flora_treatment,codex_gpt5_wfo_morphology_full_census_quote_audit_20260808,2026-08-08T10:37:56.763775Z,accepted_after_full_census_exact_quote_review
