accepted_species,genus,family,n_islands,n_records
Limonium elaphonisicum,Limonium,Plumbaginaceae,1,7
Pterophylla humbertiana,Pterophylla,Cunoniaceae,1,23
Polygala cabrae,Polygala,Polygalaceae,1,6
Hemerocallis exilis,Hemerocallis,Asphodelaceae,1,3
Pterocephalus multiflorus,Pterocephalus,Caprifoliaceae,1,66
Canarium manongarivum,Canarium,Burseraceae,1,8
Impatiens platychlaena,Impatiens,Balsaminaceae,1,2
Juncus sonderianus,Juncus,Juncaceae,1,55
Micranthes odontoloma,Micranthes,Saxifragaceae,1,13
Callisia grandiflora,Callisia,Commelinaceae,1,2
Aristolochia tuberosa,Aristolochia,Aristolochiaceae,1,2
Verbascum hapsus,Verbascum,Scrophulariaceae,1,2
Hypericum montbretii,Hypericum,Hypericaceae,1,2
Corydalis capnoides,Corydalis,Papaveraceae,1,1
Combretum rupicola,Combretum,Combretaceae,1,1
Saurauia pereirae,Saurauia,Actinidiaceae,1,1
Pelargonium candicans,Pelargonium,Geraniaceae,1,1
Kayea kunstleri,Kayea,Calophyllaceae,1,1
Ilex taubertiana,Ilex,Aquifoliaceae,1,1
Tinospora celebica,Tinospora,Menispermaceae,1,1
Potamogeton maritima,Potamogeton,Potamogetonaceae,1,1
Tacca lancaefolia,Tacca,Dioscoreaceae,1,1
Ternstroemia punctata,Ternstroemia,Pentaphylacaceae,1,1
Stichorkis gibbosa,Stichorkis,Orchidaceae,16,42
Eupatorium capillifolium,Eupatorium,Asteraceae,62,535
Spermacoce alata,Spermacoce,Rubiaceae,14,38
Lathyrus setifolius,Lathyrus,Fabaceae,50,297
Setaria faberi,Setaria,Poaceae,70,2336
Eriophorum triste,Eriophorum,Cyperaceae,36,539
Myrcia racemosa,Myrcia,Myrtaceae,7,60
Neoscortechinia nicobarica,Neoscortechinia,Euphorbiaceae,11,87
Pyrus pyrifolia,Pyrus,Rosaceae,27,500
Alstonia spatulata,Alstonia,Apocynaceae,7,111
Stachys annua,Stachys,Lamiaceae,16,297
Macrolenes muscosa,Macrolenes,Melastomataceae,3,70
Sida subcordata,Sida,Malvaceae,10,57
Dracophyllum scoparium,Dracophyllum,Ericaceae,6,184
Dypsis fibrosa,Dypsis,Arecaceae,3,200
Justicia scandens,Justicia,Acanthaceae,3,11
Machilus breviflora,Machilus,Lauraceae,4,14
Ardisia warburgiana,Ardisia,Primulaceae,4,8
Drymonia macrophylla,Drymonia,Gesneriaceae,2,4
Phyllanthus chrysanthus,Phyllanthus,Phyllanthaceae,4,151
Homalomena consobrina,Homalomena,Araceae,4,4
Actaea dahurica,Actaea,Ranunculaceae,7,48
Goniothalamus dolichocarpus,Goniothalamus,Annonaceae,3,6
Alyssum foliosum,Alyssum,Brassicaceae,10,21
Acer barbinerve,Acer,Sapindaceae,4,8
Philotheca verrucosa,Philotheca,Rutaceae,2,346
Cerastium furcatum,Cerastium,Caryophyllaceae,9,58
Tordylium pestalozzae,Tordylium,Apiaceae,8,29
Maoutia diversifolia,Maoutia,Urticaceae,3,7
Homalium deplanchei,Homalium,Salicaceae,3,196
Piper costulatum,Piper,Piperaceae,2,16
Ficus formosana,Ficus,Moraceae,5,1461
Linaria angustissima,Linaria,Plantaginaceae,6,18
Osmoxylon simplicifolia,Osmoxylon,Araliaceae,3,6
Solanum pubescens,Solanum,Solanaceae,5,24
Alpinia samoensis,Alpinia,Zingiberaceae,2,4
Ophiopogon caulescens,Ophiopogon,Asparagaceae,4,79
Palaquium erythrospermum,Palaquium,Sapotaceae,2,12
Begonia ozotothrix,Begonia,Begoniaceae,1,9
Stutzia dioica,Stutzia,Amaranthaceae,8,16
Dichondra argentea,Dichondra,Convolvulaceae,4,13
Pandanus bakeri,Pandanus,Pandanaceae,1,39
Campanula cochleromena,Campanula,Campanulaceae,2,13
Lithocarpus andersonii,Lithocarpus,Fagaceae,2,15
Coccoloba caracasana,Coccoloba,Polygonaceae,4,27
Loeseneriella concinna,Loeseneriella,Celastraceae,2,4
Helicia forbesiana,Helicia,Proteaceae,1,38
Castilleja indivisa,Castilleja,Orobanchaceae,3,23
Aglaia soepadmoi,Aglaia,Meliaceae,2,8
Karwinskia calderonii,Karwinskia,Rhamnaceae,2,5
Echium auberianum,Echium,Boraginaceae,2,108
Diospyros fasimainty,Diospyros,Ebenaceae,1,65
Sloanea haplopoda,Sloanea,Elaeocarpaceae,1,21
Noronhia brevituba,Noronhia,Oleaceae,1,141
Sedum multiceps,Sedum,Crassulaceae,2,11
Viola alba x odorata,Viola,Violaceae,2,45
Tripterospermum microphyllum,Tripterospermum,Gentianaceae,1,64
Cyphostemma zanzibaricum,Cyphostemma,Vitaceae,2,3
Spondias cythera,Spondias,Anacardiaceae,2,4
Shorea pilosa,Shorea,Dipterocarpaceae,1,37
Myristica tubiflora,Myristica,Myristicaceae,1,18
Fernandoa macrantha,Fernandoa,Bignoniaceae,1,27
Zephyranthes blumenavia,Zephyranthes,Amaryllidaceae,2,3
Epilobium gorgoneum,Epilobium,Onagraceae,2,13
Sicyos lasiocephalus,Sicyos,Cucurbitaceae,1,20
Spachea elegans,Spachea,Malpighiaceae,1,7
Iris chrysographes,Iris,Iridaceae,2,2
Trithecanthera sparsa,Trithecanthera,Loranthaceae,1,12
Gonystylus micranthus,Gonystylus,Thymelaeaceae,1,31
Melocactus stramineus,Melocactus,Cactaceae,1,11
Clusia octandra,Clusia,Clusiaceae,1,7
Wittmackia laesslei,Wittmackia,Bromeliaceae,1,6
Limonium medium,Limonium,Plumbaginaceae,1,7
Pterophylla lowryana,Pterophylla,Cunoniaceae,1,22
Polygala papuana,Polygala,Polygalaceae,1,6
Aloe belitsakensis,Aloe,Asphodelaceae,1,2
Lonicera pyrenaica,Lonicera,Caprifoliaceae,1,38
Canarium schlechteri,Canarium,Burseraceae,1,8
Impatiens racemosa,Impatiens,Balsaminaceae,1,2
Juncus ratkowskyanus,Juncus,Juncaceae,1,51
Astilbe okuyamae,Astilbe,Saxifragaceae,1,10
Cochliostema odoratissimum,Cochliostema,Commelinaceae,1,2
Asarum dilatatum,Asarum,Aristolochiaceae,1,2
Verbascum mallophorum,Verbascum,Scrophulariaceae,1,2
Hypericum polycladum,Hypericum,Hypericaceae,1,2
Corydalis caudata,Corydalis,Papaveraceae,1,1
Combretum wallichii,Combretum,Combretaceae,1,1
Saurauia punctata,Saurauia,Actinidiaceae,1,1
Pelargonium carnosum,Pelargonium,Geraniaceae,1,1
Mammea calophylloides,Mammea,Calophyllaceae,1,1
Ilex tsoi,Ilex,Aquifoliaceae,1,1
Tinospora glandulosa,Tinospora,Menispermaceae,1,1
Potamogeton miduhikimo,Potamogeton,Potamogetonaceae,1,1
Phreatia matthewsii,Phreatia,Orchidaceae,16,25
Erigeron acer,Erigeron,Asteraceae,61,766
Pavetta kimberleyana,Pavetta,Rubiaceae,14,27
Senna pendula,Senna,Fabaceae,50,223
Bromus rubens,Bromus,Poaceae,70,1381
Carex callitrichos,Carex,Cyperaceae,36,429
Eucalyptus willisii,Eucalyptus,Myrtaceae,7,52
Trigonostemon laevigatus,Trigonostemon,Euphorbiaceae,11,75
Potentilla arenosa,Potentilla,Rosaceae,27,291
Tabernaemontana alba,Tabernaemontana,Apocynaceae,7,106
Hyptis atrorubens,Hyptis,Lamiaceae,16,223
Miconia leblondii,Miconia,Melastomataceae,3,65
Apeiba tibourbou,Apeiba,Malvaceae,10,50
Erica baccans,Erica,Ericaceae,6,153
Phoenix theophrasti,Phoenix,Arecaceae,3,168
Rostellularia mollissima,Rostellularia,Acanthaceae,3,11
Actinodaphne angustifolia,Actinodaphne,Lauraceae,4,13
Myrsine porteriana,Myrsine,Primulaceae,4,8
Episcia lilacina,Episcia,Gesneriaceae,2,4
Flueggea gracilis,Flueggea,Phyllanthaceae,4,96
Arisaema consanguineum,Arisaema,Araceae,3,652
Actaea racemosa,Actaea,Ranunculaceae,7,41
Uvaria lucida,Uvaria,Annonaceae,3,6
Brassica campestris,Brassica,Brassicaceae,10,19
Atalaya sericopetala,Atalaya,Sapindaceae,4,6
Ruta corsica,Ruta,Rutaceae,2,276
Silene conoidea,Silene,Caryophyllaceae,9,45
Lilaeopsis macloviana,Lilaeopsis,Apiaceae,8,21
Pouzolzia guineensis,Pouzolzia,Urticaceae,3,7
Scolopia hazomby,Scolopia,Salicaceae,3,126
Piper excelsum,Macropiper,Piperaceae,2,15
Ampalis dimepate,Ampalis,Moraceae,5,779
Stemodia debilis,Stemodia,Plantaginaceae,6,17
Polyscias elliptica,Polyscias,Araliaceae,3,6
Lycianthes parasitica,Lycianthes,Solanaceae,5,23
Globba acehensis,Globba,Zingiberaceae,2,4
Scilla allenii,Scilla,Asparagaceae,4,63
Pycnandra sclerophylla,Pycnandra,Sapotaceae,2,12
Begonia propinqua,Begonia,Begoniaceae,1,9
Amaranthus fimbriatus,Amaranthus,Amaranthaceae,8,13
Ipomoea pedicellaris,Ipomoea,Convolvulaceae,4,11
Pandanus halmaherensis,Pandanus,Pandanaceae,1,39
Campanula gieseckeana,Campanula,Campanulaceae,2,13
Lithocarpus echinulatus,Lithocarpus,Fagaceae,2,14
Polygonum erectum,Polygonum,Polygonaceae,4,16
Monteverdia distichophylla,Monteverdia,Celastraceae,2,4
Grevillea alpivaga,Grevillea,Proteaceae,1,37
Striga hermonthica,Striga,Orobanchaceae,3,16
Chisocheton amabilis,Chisocheton,Meliaceae,2,7
Ceanothus incanus,Ceanothus,Rhamnaceae,2,4
Harpagonella palmeri,Harpagonella,Boraginaceae,2,106
Diospyros quercina,Diospyros,Ebenaceae,1,59
Sloanea koghiensis,Sloanea,Elaeocarpaceae,1,21
Noronhia candicans,Noronhia,Oleaceae,1,130
Dudleya nubigena,Dudleya,Crassulaceae,2,10
Viola howellii,Viola,Violaceae,2,36
Gentianella calcis,Gentianella,Gentianaceae,1,59
Pterisanthes caudigera,Pterisanthes,Vitaceae,2,3
Astronium fraxinifolium,Astronium,Anacardiaceae,2,3
Shorea rugosa,Shorea,Dipterocarpaceae,1,36
Myristica velutina,Myristica,Myristicaceae,1,18
Phyllarthron articulatum,Phyllarthron,Bignoniaceae,1,27
Allium hirtovaginum,Allium,Amaryllidaceae,2,2
Epilobium parviflorum x tetragonum,Epilobium,Onagraceae,2,13
Zehneria baueriana,Zehneria,Cucurbitaceae,1,20
Stigmaphyllon hypargyreum,Stigmaphyllon,Malpighiaceae,1,7
Iris dichotoma,Iris,Iridaceae,2,2
Amyema acuta,Amyema,Loranthaceae,1,11
Pimelea declivis,Pimelea,Thymelaeaceae,1,31
Leptocereus arboreus,Leptocereus,Cactaceae,1,10
Clusia scrobiculata,Clusia,Clusiaceae,1,7
Aechmea aripoensis,Aechmea,Bromeliaceae,1,5
Limonium recticaule,Limonium,Plumbaginaceae,1,7
Pterophylla baehniana,Pterophylla,Cunoniaceae,1,21
Polygala pteropoda,Polygala,Polygalaceae,1,6
Aloe bernardii,Aloe,Asphodelaceae,1,2
Pterocephalus virens,Pterocephalus,Caprifoliaceae,1,38
Canarium whitei,Canarium,Burseraceae,1,8
Impatiens sacculata,Impatiens,Balsaminaceae,1,2
Luzula celata,Luzula,Juncaceae,1,35
Chrysosplenium sinicum,Chrysosplenium,Saxifragaceae,1,10
Coleotrype lutea,Coleotrype,Commelinaceae,1,2
Asarum hatsushimae,Asarum,Aristolochiaceae,1,2
Zaluzianskya villosa,Zaluzianskya,Scrophulariaceae,1,2
Hypericum roeperianum,Hypericum,Hypericaceae,1,2
Corydalis clavibracteata,Corydalis,Papaveraceae,1,1
Lumnitzera rosea,Lumnitzera,Combretaceae,1,1
Saurauia punduana,Saurauia,Actinidiaceae,1,1
Pelargonium caylae,Pelargonium,Geraniaceae,1,1
Mammea furfuracea,Mammea,Calophyllaceae,1,1
Ilex tutcheri,Ilex,Aquifoliaceae,1,1
Tinospora sumatrana,Tinospora,Menispermaceae,1,1
Potamogeton parvifolius,Potamogeton,Potamogetonaceae,1,1
Earina autumnalis,Earina,Orchidaceae,15,8805
Eclipta alba,Eclipta,Asteraceae,61,694
Spermacoce brachystema,Spermacoce,Rubiaceae,14,21
Leptospron adenanthum,Leptospron,Fabaceae,50,220
Zoysia japonica,Zoysia,Poaceae,70,1213
Fimbristylis polytrichoides,Fimbristylis,Cyperaceae,36,205
Myrcia ilheosensis,Myrcia,Myrtaceae,7,51
Ditaxis serrata,Ditaxis,Euphorbiaceae,11,57
Amelanchier bartramiana,Amelanchier,Rosaceae,27,229
Pottsia laxiflora,Pottsia,Apocynaceae,7,97
Scutellaria rubropunctata,Scutellaria,Lamiaceae,16,162
Medinilla verrucosa,Medinilla,Melastomataceae,3,63
Pavonia schiedeana,Pavonia,Malvaceae,10,47
Vaccinium microphyllum,Vaccinium,Ericaceae,6,32
Calamus plicatus,Calamus,Arecaceae,3,92
Ruellia fulgida,Ruellia,Acanthaceae,3,10
Nectandra cuspidata,Nectandra,Lauraceae,4,13
Primula bulleyana,Primula,Primulaceae,4,8
Paraboea detergibilis,Paraboea,Gesneriaceae,2,4
Glochidion myrtifolium,Glochidion,Phyllanthaceae,4,83
Arisaema angustatum,Arisaema,Araceae,3,576
Helleborus odorus,Helleborus,Ranunculaceae,7,32
Xylopia emarginata,Xylopia,Annonaceae,3,6
Lepidium pseudotasmanicum,Lepidium,Brassicaceae,9,794
Guioa acuminata,Guioa,Sapindaceae,4,5
Acradenia frankliniae,Acradenia,Rutaceae,2,274
Sabulina elegans,Sabulina,Caryophyllaceae,9,40
Bubon macedonicum,Bubon,Apiaceae,8,17
Pouzolzia occidentalis,Pouzolzia,Urticaceae,3,7
Homalium thuarsianum,Homalium,Salicaceae,3,119
Piper sulcatum,Piper,Piperaceae,2,15
Ficus triloba,Ficus,Moraceae,5,149
Angelonia goyazensis,Angelonia,Plantaginaceae,6,14
Trachymene glaucifolia,Trachymene,Araliaceae,3,6
Nicotiana sanderi,Nicotiana,Solanaceae,5,23
Hedychium erythrostemon,Hedychium,Zingiberaceae,2,4
Brodiaea jolonensis,Brodiaea,Asparagaceae,4,51
Palaquium lanceolatum,Palaquium,Sapotaceae,2,11
Begonia symparvifolia,Begonia,Begoniaceae,1,9
Extriplex californica,Extriplex,Amaranthaceae,7,385
Ipomoea ternifolia,Ipomoea,Convolvulaceae,4,10
Pandanus microcephalus,Pandanus,Pandanaceae,1,39
Solenopsis minima,Solenopsis,Campanulaceae,2,13
Lithocarpus vidalii,Lithocarpus,Fagaceae,2,14
Koenigia jurii,Koenigia,Polygonaceae,4,12
Schaefferia marchii,Schaefferia,Celastraceae,2,4
Grevillea nepwiensis,Grevillea,Proteaceae,1,36
Phelipanche gussoneana,Phelipanche,Orobanchaceae,3,13
Dysoxylum flavescens,Dysoxylum,Meliaceae,2,6
Emmenosperma micropetalum,Emmenosperma,Rhamnaceae,2,4
Trichodesma khasianum,Trichodesma,Boraginaceae,2,105
Diospyros humbertiana,Diospyros,Ebenaceae,1,57
Elaeocarpus spathulatus,Elaeocarpus,Elaeocarpaceae,1,20
Noronhia edentata,Noronhia,Oleaceae,1,128
Sedum parvisepalum,Sedum,Crassulaceae,2,10
Rinorea rubra,Rinorea,Violaceae,2,32
Gentianella polysperes,Gentianella,Gentianaceae,1,58
Vitis retordii,Vitis,Vitaceae,2,3
Gluta curtisii,Gluta,Anacardiaceae,2,3
Anthoshorea confusa,Anthoshorea,Dipterocarpaceae,1,35
Horsfieldia pulcherrima,Horsfieldia,Myristicaceae,1,17
Tabebuia karsoana,Tabebuia,Bignoniaceae,1,27
Allium reuterianum,Allium,Amaryllidaceae,2,2
Epilobium montanum x roseum,Epilobium,Onagraceae,2,7
Zehneria pentaphylla,Zehneria,Cucurbitaceae,1,19
Bronwenia cornifolia,Bronwenia,Malpighiaceae,1,6
Iris juncea,Iris,Iridaceae,2,2
Bakerella tricostata,Bakerella,Loranthaceae,1,11
Aquilaria urdanetensis,Aquilaria,Thymelaeaceae,1,29
Leptocereus leonii,Leptocereus,Cactaceae,1,10
Garcinia engleriana,Garcinia,Clusiaceae,1,7
Racinaea lescaillei,Racinaea,Bromeliaceae,1,5
Limonium syracusanum,Limonium,Plumbaginaceae,1,7
Ackama nubicola,Ackama,Cunoniaceae,1,19
Xanthophyllum sulphureum,Xanthophyllum,Polygalaceae,1,6
Aloe charlotteae,Aloe,Asphodelaceae,1,2
Weigela hakonensis,Weigela,Caprifoliaceae,1,37
Rosselia bracteata,Rosselia,Burseraceae,1,8
Impatiens sacculifera,Impatiens,Balsaminaceae,1,2
Juncus obtusiflorus,Juncus,Juncaceae,1,30
Brewerimitella breweri,Brewerimitella,Saxifragaceae,1,9
Coleotrype vermigera,Coleotrype,Commelinaceae,1,2
Asarum pubitessellatum,Asarum,Aristolochiaceae,1,2
Alonsoa linearis,Alonsoa,Scrophulariaceae,1,1
Hypericum subsessile,Hypericum,Hypericaceae,1,2
Corydalis flavula,Corydalis,Papaveraceae,1,1
Terminalia argentea,Terminalia,Combretaceae,1,1
Saurauia purpurellifolia,Saurauia,Actinidiaceae,1,1
Pelargonium denticulatum,Pelargonium,Geraniaceae,1,1
Mammea malayana,Mammea,Calophyllaceae,1,1
Ilex uniflora,Ilex,Aquifoliaceae,1,1
Triclisia coriacea,Triclisia,Menispermaceae,1,1
Potamogeton pseudofriesii,Potamogeton,Potamogetonaceae,1,1
Dendrobium cunninghamii,Dendrobium,Orchidaceae,15,5856
Crepis vesicaria,Crepis,Asteraceae,60,61738
Coprosma foetidissima,Coprosma,Rubiaceae,13,27271
Ormocarpum cochinchinense,Ormocarpum,Fabaceae,50,214
Digitaria horizontalis,Digitaria,Poaceae,70,376
Cyperus sesquiflorus,Cyperus,Cyperaceae,36,200
Lindsayomyrtus racemoides,Lindsayomyrtus,Myrtaceae,7,45
Euphorbia ingens,Euphorbia,Euphorbiaceae,11,56
Rubus ribisoideus,Rubus,Rosaceae,27,195
