accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Acanthomintha obovata,M0_floral_phenotype,flower_primary_color,multicolored_variable,The flowers are purple-tipped white,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acanthomintha_obovata,The flowers are purple-tipped white,species_direct,unknown,unreviewed_llm_extraction,The flowers are purple-tipped white,src_c57a0c318037e9556045,38f59e41258528342e90351bcab19f963b94ff28501117d45fb56695e87c81dc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Acanthomintha obovata,M0_floral_phenotype,floral_form,other_described,their lobes are folded over at the lips,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acanthomintha_obovata,their lobes are folded over at the lips,species_direct,unknown,unreviewed_llm_extraction,their lobes are folded over at the lips,src_c57a0c318037e9556045,38f59e41258528342e90351bcab19f963b94ff28501117d45fb56695e87c81dc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Acanthomintha obovata,M0_other_reported_trait,flower_size_class,medium,The flowers are purple-tipped white and up to nearly 3 centimeters long.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acanthomintha_obovata,The flowers are purple-tipped white and up to nearly 3 centimeters long.,species_direct,unknown,unreviewed_llm_extraction,The flowers are purple-tipped white and up to nearly 3 centimeters long.,src_c57a0c318037e9556045,38f59e41258528342e90351bcab19f963b94ff28501117d45fb56695e87c81dc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Achillea ageratum,M0_other_reported_trait,flower_size_class,small,clusters of small flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Achillea_ageratum,clusters of small flowers,species_direct,unknown,unreviewed_llm_extraction,clusters of small flowers,src_742810ef34baecdcd82d,282e0c2c01201d32fc959c09d4a99446ac3502c078cb226c3779abb0f518a6be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Actaea elata,M0_floral_phenotype,flower_primary_color,multicolored_variable,five white or pink-tinged sepals,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actaea_elata,five white or pink-tinged sepals,species_direct,unknown,unreviewed_llm_extraction,five white or pink-tinged sepals,src_611a29fa33df14166b6c,17a4d68e5ace9fe0806fe4844b8d9d24fb03c3a12e2e01f5fb36584343f7aabf,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Actaea elata,M0_floral_phenotype,floral_form,brush_puff,The flower presents a spray of long white stamens.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actaea_elata,The flower presents a spray of long white stamens.,species_direct,unknown,unreviewed_llm_extraction,The flower presents a spray of long white stamens.,src_611a29fa33df14166b6c,17a4d68e5ace9fe0806fe4844b8d9d24fb03c3a12e2e01f5fb36584343f7aabf,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Actaea elata,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,The inflorescence is a branching panicle up to 17 centimeters long.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actaea_elata,The inflorescence is a branching panicle up to 17 centimeters long.,species_direct,unknown,unreviewed_llm_extraction,The inflorescence is a branching panicle up to 17 centimeters long.,src_611a29fa33df14166b6c,17a4d68e5ace9fe0806fe4844b8d9d24fb03c3a12e2e01f5fb36584343f7aabf,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Actaea elata,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,"Depending on location, pollinators of the plant include bumblebees, other types of bees, beetles, and syrphid flies.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actaea_elata,"Depending on location, pollinators of the plant include bumblebees, other types of bees, beetles, and syrphid flies.",species_direct,unknown,unreviewed_llm_extraction,"Depending on location, pollinators of the plant include bumblebees, other types of bees, beetles, and syrphid flies.",src_611a29fa33df14166b6c,17a4d68e5ace9fe0806fe4844b8d9d24fb03c3a12e2e01f5fb36584343f7aabf,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Agrostula truncatula,M0_floral_phenotype,floral_form,other_described,"florets half the length of the glumes, lemmas equal in width and length and widest at or near the apex, broadly truncate apices",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agrostula,"florets half the length of the glumes, lemmas equal in width and length and widest at or near the apex, broadly truncate apices",species_direct,unknown,unreviewed_llm_extraction,"florets half the length of the glumes, lemmas equal in width and length and widest at or near the apex, broadly truncate apices",src_142f269a76e9f1bff3b1,160700e2ee540a895462c71b09f05d24eefd43fee275f890c3d4339a5c177a8d,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,medium
Akebia longeracemosa,M0_floral_phenotype,flower_primary_color,multicolored_variable,purple-red spring flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Akebia_longeracemosa,purple-red spring flowers,species_direct,unknown,unreviewed_llm_extraction,purple-red spring flowers,src_25c1c3281877fab36ad1,c73b2fe16139f83ebdecd91ff47fcaaf3ca6b0808329fe4347843f5673309d71,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Akebia longeracemosa,M0_floral_phenotype,floral_form,other_described,"cup-shaped, purple-red spring flowers",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Akebia_longeracemosa,"cup-shaped, purple-red spring flowers",species_direct,unknown,unreviewed_llm_extraction,"cup-shaped, purple-red spring flowers",src_25c1c3281877fab36ad1,c73b2fe16139f83ebdecd91ff47fcaaf3ca6b0808329fe4347843f5673309d71,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Akebia longeracemosa,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,spring flowers borne in pendulous racemes to 15cm long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Akebia_longeracemosa,spring flowers borne in pendulous racemes to 15cm long,species_direct,unknown,unreviewed_llm_extraction,spring flowers borne in pendulous racemes to 15cm long,src_25c1c3281877fab36ad1,c73b2fe16139f83ebdecd91ff47fcaaf3ca6b0808329fe4347843f5673309d71,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Akebia longeracemosa,M0_other_reported_trait,reward_type,fragrance,"Fragrant, cup-shaped, purple-red spring flowers",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Akebia_longeracemosa,"Fragrant, cup-shaped, purple-red spring flowers",species_direct,unknown,unreviewed_llm_extraction,"Fragrant, cup-shaped, purple-red spring flowers",src_25c1c3281877fab36ad1,c73b2fe16139f83ebdecd91ff47fcaaf3ca6b0808329fe4347843f5673309d71,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Alnus maritima,M0_floral_phenotype,flower_primary_color,multicolored_variable,Flower Color: Gold/Yellow Green Purple/Lavender Red/Burgundy,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/alnus-maritima/,Flower Color: Gold/Yellow Green Purple/Lavender Red/Burgundy,species_direct,unknown,unreviewed_llm_extraction,Flower Color: Gold/Yellow Green Purple/Lavender Red/Burgundy,src_0b4217ed7d5745ad5c44,bbddc6f09e2ca8a2c2fb62673cf8fb0580828ff99638fcbaae4d54ef21dd5c29,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Alnus maritima,M0_floral_phenotype,floral_form,other_described,Inflorescence: Catkin Insignificant,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/alnus-maritima/,Inflorescence: Catkin Insignificant,species_direct,unknown,unreviewed_llm_extraction,Inflorescence: Catkin Insignificant,src_0b4217ed7d5745ad5c44,bbddc6f09e2ca8a2c2fb62673cf8fb0580828ff99638fcbaae4d54ef21dd5c29,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,medium
Alnus maritima,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Inflorescence: Catkin Insignificant,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/alnus-maritima/,Inflorescence: Catkin Insignificant,species_direct,unknown,unreviewed_llm_extraction,Inflorescence: Catkin Insignificant,src_0b4217ed7d5745ad5c44,bbddc6f09e2ca8a2c2fb62673cf8fb0580828ff99638fcbaae4d54ef21dd5c29,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,medium
Abutilon pannosum,M0_floral_phenotype,flower_primary_color,yellow_orange,"Corolla 2.5 – 3 cm across, yellow",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7496905,"Corolla 2.5 – 3 cm across, yellow",species_direct,unknown,unreviewed_llm_extraction,"Corolla 2.5 – 3 cm across, yellow",src_30630da0de765b68f1b2,bcf890b76ba9813b29b20649d67ea4e9e07d31f4ff8a7cd01bfba9ac01d82d74,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Abutilon pannosum,M0_floral_phenotype,flower_primary_color,multicolored_variable,yellow-orange corolla and dark red or purple base,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Abutilon_pannosum,yellow-orange corolla and dark red or purple base,species_direct,unknown,unreviewed_llm_extraction,yellow-orange corolla and dark red or purple base,src_7982fffb65bc18966f86,c62b627494b8c79ffa8a39ecc58b2cb55840672b31affec4fa4c5a99670e2b70,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Abutilon pannosum,M0_floral_phenotype,floral_form,open_radial,"petals 5 – 12 ˟ 4 – 8 mm, broadly obovate, unequally lobed at apex, glabrous, reflexed when full bloomed",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7496905,"petals 5 – 12 ˟ 4 – 8 mm, broadly obovate, unequally lobed at apex, glabrous, reflexed when full bloomed",species_direct,unknown,unreviewed_llm_extraction,"petals 5 – 12 ˟ 4 – 8 mm, broadly obovate, unequally lobed at apex, glabrous, reflexed when full bloomed",src_30630da0de765b68f1b2,bcf890b76ba9813b29b20649d67ea4e9e07d31f4ff8a7cd01bfba9ac01d82d74,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,medium
Abutilon pannosum,M0_other_reported_trait,flower_size_class,medium,Corolla 2.5 – 3 cm across,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7496905,Corolla 2.5 – 3 cm across,species_direct,unknown,unreviewed_llm_extraction,Corolla 2.5 – 3 cm across,src_30630da0de765b68f1b2,bcf890b76ba9813b29b20649d67ea4e9e07d31f4ff8a7cd01bfba9ac01d82d74,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
Abutilon pannosum,M0_other_reported_trait,inflorescence_display,solitary,"Flowers axillary, solitary",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7496905,"Flowers axillary, solitary",species_direct,unknown,unreviewed_llm_extraction,"Flowers axillary, solitary",src_30630da0de765b68f1b2,bcf890b76ba9813b29b20649d67ea4e9e07d31f4ff8a7cd01bfba9ac01d82d74,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c9e9865aca1438b42317,high
