accepted_species,genus,family,n_islands,n_records
Drimia purpurascens,Drimia,Asparagaceae,4,606
Mimusops caffra,Mimusops,Sapotaceae,2,9
Begonia malindangensis,Begonia,Begoniaceae,1,8
Allmania nodiflora,Allmania,Amaranthaceae,7,63
Ipomoea grandifolia,Ipomoea,Convolvulaceae,4,6
Pandanus halmaherensis,Pandanus,Pandanaceae,1,39
Campanula cochleromena,Campanula,Campanulaceae,2,13
Lithocarpus monticola,Lithocarpus,Fagaceae,2,23
Rumex bryhnii,Rumex,Polygonaceae,4,55
Euonymus quadrangularis,Euonymus,Celastraceae,2,4
Beauprea neglecta,Beauprea,Proteaceae,1,31
Striga squamigera,Striga,Orobanchaceae,3,4
Toona microcarpa,Toona,Meliaceae,2,5
Ziziphus trinervis,Ziziphus,Rhamnaceae,2,8
Diospyros pseudolanceolata,Diospyros,Ebenaceae,1,67
Myosotis concinna,Myosotis,Boraginaceae,2,47
Dubouzetia guillauminii,Dubouzetia,Elaeocarpaceae,1,18
Noronhia luteola,Noronhia,Oleaceae,1,97
Pigea buxifolia,Pigea,Violaceae,2,76
Umbilicus albidoopacus,Umbilicus,Crassulaceae,2,5
Vitis ruggerii,Vitis,Vitaceae,2,5
Semecarpus fulvovillosus,Semecarpus,Anacardiaceae,2,4
Fagraea salticola,Fagraea,Gentianaceae,1,50
Shorea myrionerva,Shorea,Dipterocarpaceae,1,32
Myristica womersleyi,Myristica,Myristicaceae,1,15
Phyllarthron longipedunculatum,Phyllarthron,Bignoniaceae,1,24
Epilobium palustre x roseum,Epilobium,Onagraceae,2,15
Allium lineare,Allium,Amaryllidaceae,1,1799
Cayaponia domingensis,Cayaponia,Cucurbitaceae,1,15
Triaspis stipulata,Triaspis,Malpighiaceae,1,6
Crocus hellenicus,Crocus,Iridaceae,2,2
Macrosolen acunae,Macrosolen,Loranthaceae,1,9
Wikstroemia australis,Wikstroemia,Thymelaeaceae,1,25
Harrisia taetra,Harrisia,Cactaceae,1,7
Garcinia recondita,Garcinia,Clusiaceae,1,10
Werauhia haplostachya,Werauhia,Bromeliaceae,1,7
Limonium inarimense,Limonium,Plumbaginaceae,1,6
Pterophylla lowryana,Pterophylla,Cunoniaceae,1,22
Securidaca cacumina,Securidaca,Polygalaceae,1,5
Aloe macrocarpa,Aloe,Asphodelaceae,1,2
Weigela hakonensis,Weigela,Caprifoliaceae,1,37
Canarium subtilis,Canarium,Burseraceae,1,9
Impatiens truncicola,Impatiens,Balsaminaceae,1,2
Juncus kelloggii,Juncus,Juncaceae,1,15
Micranthes pensylvanica,Micranthes,Saxifragaceae,1,6
Cyanotis lanceolata,Cyanotis,Commelinaceae,1,3
Aristolochia palmata,Aristolochia,Aristolochiaceae,1,2
Verbascum bombyciferum x nigrum,Verbascum,Scrophulariaceae,1,2
Hypericum carinatum,Hypericum,Hypericaceae,1,1
Corydalis hausmannii,Corydalis,Papaveraceae,1,1
Terminalia littoralis,Terminalia,Combretaceae,1,1
Pelargonium blandfordianum,Pelargonium,Geraniaceae,1,1
Saurauia trichopoda,Saurauia,Actinidiaceae,1,1
Potamogeton miduhikimo,Potamogeton,Potamogetonaceae,1,1
Kayea korthalsiana,Kayea,Calophyllaceae,1,1
Ilexpollenites clifdenensis,Ilexpollenites,Aquifoliaceae,1,1
Hibbertia novoguineensis,Hibbertia,Dilleniaceae,1,1
Tacca lancaefolia,Tacca,Dioscoreaceae,1,1
Paratinospora sagittata,Paratinospora,Menispermaceae,1,1
Sakakia hayatai,Cleyera,Pentaphylacaceae,1,1
Stichorkis gibbosa,Stichorkis,Orchidaceae,16,42
Cirsium japonicum,Cirsium,Asteraceae,59,3474
Neonauclea purpurea,Neonauclea,Rubiaceae,13,111
Pithecellobium keyense,Pithecellobium,Fabaceae,49,383
Polypogon maritimus,Polypogon,Poaceae,68,2410
Dulichium arundinaceum,Dulichium,Cyperaceae,35,287
Syzygium arcuatinervium,Syzygium,Myrtaceae,7,18
Stillingia sylvatica,Stillingia,Euphorbiaceae,11,26
Sorbus commixta,Sorbus,Rosaceae,25,3910
Vincetoxicum canescens,Vincetoxicum,Apocynaceae,7,49
Lycopus cavaleriei,Lycopus,Lamiaceae,15,923
Macrolenes pachygyna,Macrolenes,Melastomataceae,3,51
Malva assurgentiflora,Malva,Malvaceae,9,271
Dracophyllum latifolium,Dracophyllum,Ericaceae,5,1639
Brahea edulis,Brahea,Arecaceae,3,48
Pseuderanthemum aubertii,Pseuderanthemum,Acanthaceae,3,8
Litsea hutchinsonii,Litsea,Lauraceae,4,6
Lysimachia pilophora,Lysimachia,Primulaceae,3,192
Cyrtandra mirabilis,Cyrtandra,Gesneriaceae,2,3
Glochidion insigne,Glochidion,Phyllanthaceae,4,40
Dieffenbachia bausei,Dieffenbachia,Araceae,4,4
Delphinium cultorum,Delphinium,Ranunculaceae,7,16
Miliusa parviflora,Miliusa,Annonaceae,3,3
Erysimum repandum,Erysimum,Brassicaceae,9,71
Neoarytera chartacea,Neoarytera,Sapindaceae,3,135
Murraya euchrestifolia,Murraya,Rutaceae,2,114
Sagina media,Sagina,Caryophyllaceae,9,68
Angelica leiocarpa,Angelica,Apiaceae,7,65
Leucosyke weddellii,Leucosyke,Urticaceae,3,4
Salix geyeriana,Salix,Salicaceae,3,58
Piper swartzianum,Piper,Piperaceae,2,13
Ficus funiculosa,Ficus,Moraceae,5,54
Gambelia speciosa,Gambelia,Plantaginaceae,5,279
Trevesia valida,Trevesia,Araliaceae,3,3
Solanum peekelii,Solanum,Solanaceae,5,14
Alpinia hulstijnii,Alpinia,Zingiberaceae,2,3
Scilla allenii,Scilla,Asparagaceae,4,63
Madhuca hirtiflora,Madhuca,Sapotaceae,2,8
Begonia manillensis,Begonia,Begoniaceae,1,8
Chenopodium wilsonii,Chenopodium,Amaranthaceae,7,55
Merremia sibirica,Merremia,Convolvulaceae,4,5
Benstonea pectinata,Benstonea,Pandanaceae,1,34
Solenopsis minima,Solenopsis,Campanulaceae,2,13
Castanopsis wallichii,Castanopsis,Fagaceae,2,11
Rumex crispus x longifolius,Rumex,Polygonaceae,4,5
Celastrus arctica,Celastrus,Celastraceae,2,3
Eucarpha strobilina,Eucarpha,Proteaceae,1,31
Odontites serotinus,Odontites,Orobanchaceae,3,3
Turraea oppositifolia,Turraea,Meliaceae,2,5
Ceanothus crassifolius,Ceanothus,Rhamnaceae,2,2
Diospyros courrierensis,Diospyros,Ebenaceae,1,65
Onosma erecta,Onosma,Boraginaceae,2,34
Elaeocarpus acrantherus,Elaeocarpus,Elaeocarpaceae,1,18
Noronhia tetrandra,Noronhia,Oleaceae,1,94
Viola alba x odorata,Viola,Violaceae,2,45
Crassula cotyledonis,Crassula,Crassulaceae,2,4
Afrocayratia gracilis,Afrocayratia,Vitaceae,2,4
Semecarpus laxiflorus,Semecarpus,Anacardiaceae,2,3
Swertia rosulata,Swertia,Gentianaceae,1,48
Shorea monticola,Shorea,Dipterocarpaceae,1,31
Horsfieldia crux-melitensis,Horsfieldia,Myristicaceae,1,14
Tabebuia elegans,Tabebuia,Bignoniaceae,1,23
Epilobium gorgoneum,Epilobium,Onagraceae,2,13
Acis longifolia,Acis,Amaryllidaceae,1,803
Cayaponia noronhae,Cayaponia,Cucurbitaceae,1,15
Tristellateia goudotii,Tristellateia,Malpighiaceae,1,6
Aristea madagascariensis,Aristea,Iridaceae,1,129
Macrosolen crassus,Macrosolen,Loranthaceae,1,9
Lethedon cordatoretusa,Lethedon,Thymelaeaceae,1,24
Pilosocereus excelsus,Pilosocereus,Cactaceae,1,7
Clusia loretensis,Clusia,Clusiaceae,1,6
Wittmackia laesslei,Wittmackia,Bromeliaceae,1,6
Limonium validum,Limonium,Plumbaginaceae,1,6
Pterophylla baehniana,Pterophylla,Cunoniaceae,1,21
Xanthophyllum lineare,Xanthophyllum,Polygalaceae,1,5
Aloe marlothii,Aloe,Asphodelaceae,1,2
Valeriana dageletiana,Valeriana,Caprifoliaceae,1,24
Bursera shaferi,Bursera,Burseraceae,1,6
Impatiens vesiculifera,Impatiens,Balsaminaceae,1,2
Juncus densiflorus,Juncus,Juncaceae,1,13
Rodgersia pinnata,Rodgersia,Saxifragaceae,1,6
Commelina macrosperma,Commelina,Commelinaceae,1,2
Isotrema singalangense,Isotrema,Aristolochiaceae,1,2
Verbascum hapsus,Verbascum,Scrophulariaceae,1,2
Hypericum chapmanii,Hypericum,Hypericaceae,1,1
Eschscholzia caespitosa,Eschscholzia,Papaveraceae,1,1
Terminalia macrantha,Terminalia,Combretaceae,1,1
Pelargonium limoneum,Pelargonium,Geraniaceae,1,1
Saurauia ubaldusii,Saurauia,Actinidiaceae,1,1
Potamogeton parvifolius,Potamogeton,Potamogetonaceae,1,1
Kayea kunstleri,Kayea,Calophyllaceae,1,1
Dipodium squamatum,Dipodium,Orchidaceae,15,138
Ixeris japonica,Ixeris,Asteraceae,59,1341
Tarenna fragrans,Tarenna,Rubiaceae,13,110
Wisteria sinensis,Wisteria,Fabaceae,49,247
Paspalum thunbergii,Paspalum,Poaceae,68,1891
Carex ischnostachya,Carex,Cyperaceae,34,1852
Kunzea baxteri,Kunzea,Myrtaceae,7,17
Mallotus leucocalyx,Mallotus,Euphorbiaceae,11,21
Spiraea prunifolia,Spiraea,Rosaceae,25,520
Metastelma californicum,Metastelma,Apocynaceae,7,42
Ajuga australis,Ajuga,Lamiaceae,15,563
Graffenrieda latifolia,Graffenrieda,Melastomataceae,3,47
Lasiopetalum discolor,Lasiopetalum,Malvaceae,9,237
Rhododendron lagopus,Rhododendron,Ericaceae,5,922
Livistona boninensis,Livistona,Arecaceae,3,47
Rhinacanthus virens,Rhinacanthus,Acanthaceae,3,8
Litsea borneensis,Litsea,Lauraceae,4,5
Lysimachia remota,Lysimachia,Primulaceae,3,154
Cyrtandra pulchella,Cyrtandra,Gesneriaceae,2,3
Aporosa nigricans,Aporosa,Phyllanthaceae,4,39
Colocasia fontanesii,Colocasia,Araceae,3,60
Ranunculus kauffmanii,Ranunculus,Ranunculaceae,7,16
Polyalthia flava,Polyalthia,Annonaceae,3,3
Draba simmonsii,Draba,Brassicaceae,9,63
Deinbollia macrocarpa,Deinbollia,Sapindaceae,3,110
Flindersia pimenteliana,Flindersia,Rutaceae,2,109
Stellaria pungens,Stellaria,Caryophyllaceae,8,218
Azorella lyallii,Azorella,Apiaceae,7,59
Cypholophus microphyllus,Cypholophus,Urticaceae,3,3
Salix sendaica,Salix,Salicaceae,3,52
Piper varibracteum,Piper,Piperaceae,2,13
Ficus vasta,Ficus,Moraceae,5,53
Veronica ovata,Veronica,Plantaginaceae,5,205
Aralia decaisneana,Aralia,Araliaceae,2,1432
Lycium megacarpum,Lycium,Solanaceae,5,13
Alpinia manostachys,Alpinia,Zingiberaceae,2,3
Hosta undulata,Hosta,Asparagaceae,4,13
Chrysophyllum mexicanum,Chrysophyllum,Sapotaceae,2,7
Begonia marnieri,Begonia,Begoniaceae,1,8
Achyranthes splendens,Achyranthes,Amaranthaceae,7,53
Bonamia brevifolia,Bonamia,Convolvulaceae,4,4
Pandanus alpestris,Pandanus,Pandanaceae,1,33
Cyanea calycina,Cyanea,Campanulaceae,2,11
Nothofagoxylon scalariforme,Nothofagoxylon,Fagaceae,2,11
Persicaria celebica,Persicaria,Polygonaceae,4,4
Elaeodendron obiensis,Elaeodendron,Celastraceae,2,3
Helicia insculpta,Helicia,Proteaceae,1,31
Orobanche fuliginosa,Orobanche,Orobanchaceae,3,3
Walsura trifoliolata,Walsura,Meliaceae,2,5
Ceanothus cyaneus,Ceanothus,Rhamnaceae,2,2
Diospyros fasimainty,Diospyros,Ebenaceae,1,65
Myosotis pansa,Myosotis,Boraginaceae,2,32
Elaeocarpus crenulatus,Elaeocarpus,Elaeocarpaceae,1,18
Noronhia crassinodis,Noronhia,Oleaceae,1,88
Viola pumila x riviniana,Viola,Violaceae,2,26
Crassula pubescens,Crassula,Crassulaceae,2,4
Cissus petiolata,Cissus,Vitaceae,2,2
Mosquitoxylum jamaicense,Mosquitoxylum,Anacardiaceae,2,2
Canscora andrographioides,Canscora,Gentianaceae,1,44
Shorea elliptica,Shorea,Dipterocarpaceae,1,30
Knema rufa,Knema,Myristicaceae,1,14
Colea pauciflora,Colea,Bignoniaceae,1,22
Epilobium parviflorum x tetragonum,Epilobium,Onagraceae,2,13
Allium crenulatum,Allium,Amaryllidaceae,1,134
Gynostemma papuanum,Gynostemma,Cucurbitaceae,1,15
Aspidopterys celebensis,Aspidopterys,Malpighiaceae,1,5
Gladiolus bojeri,Gladiolus,Iridaceae,1,76
Psittacanthus chanduyensis,Psittacanthus,Loranthaceae,1,9
Dicranolepis vestita,Dicranolepis,Thymelaeaceae,1,23
Pseudorhipsalis ramulosa,Pseudorhipsalis,Cactaceae,1,7
Garcinia bulusanensis,Garcinia,Clusiaceae,1,6
Racinaea lescaillei,Racinaea,Bromeliaceae,1,5
Limonium benmageci,Limonium,Plumbaginaceae,1,5
Pterophylla commersonii,Pterophylla,Cunoniaceae,1,18
Xanthophyllum montanum,Xanthophyllum,Polygalaceae,1,5
Aloe pachydactylos,Aloe,Asphodelaceae,1,2
Scabiosa holosericea,Scabiosa,Caprifoliaceae,1,22
Canarium megacarpum,Canarium,Burseraceae,1,6
Impatiens albopustulosa,Impatiens,Balsaminaceae,1,1
Luzula crenulata,Luzula,Juncaceae,1,13
Asimitellaria amamiana,Asimitellaria,Saxifragaceae,1,5
Commelina oligotricha,Commelina,Commelinaceae,1,2
Aristolochia cymbifera,Aristolochia,Aristolochiaceae,1,1
Capraria mexicana,Capraria,Scrophulariaceae,1,1
Hypericum coris,Hypericum,Hypericaceae,1,1
Fumaria macrosepala,Fumaria,Papaveraceae,1,1
Terminalia macroptera,Terminalia,Combretaceae,1,1
Pelargonium longicaule,Pelargonium,Geraniaceae,1,1
Saurauia vallium,Saurauia,Actinidiaceae,1,1
Potamogeton pseudofriesii,Potamogeton,Potamogetonaceae,1,1
Platanthera orbiculata,Platanthera,Orchidaceae,15,131
Crupina crupinastrum,Crupina,Asteraceae,59,870
Oxyceros bispinosus,Oxyceros,Rubiaceae,13,96
Lespedeza maximowiczii,Lespedeza,Fabaceae,49,243
Phragmites karka,Phragmites,Poaceae,68,995
Schoenus nitens,Schoenus,Cyperaceae,34,954
Leptospermum brachyandrum,Leptospermum,Myrtaceae,7,17
Excoecaria ovalis,Excoecaria,Euphorbiaceae,11,13
Prunus yedoensis,Prunus,Rosaceae,25,352
Kibatalia arborea,Kibatalia,Apocynaceae,7,35
Scutellaria dependens,Scutellaria,Lamiaceae,15,400
Medinilla markgrafii,Medinilla,Melastomataceae,3,47
Grewia apetala,Grewia,Malvaceae,9,215
Dracophyllum sinclairii,Dracophyllum,Ericaceae,5,788
Calyptrocalyx albertisianus,Calyptrocalyx,Arecaceae,3,43
Dicliptera martinicensis,Dicliptera,Acanthaceae,3,7
Machilus zuihoensis,Machilus,Lauraceae,3,2414
Maesa bismarckiana,Maesa,Primulaceae,3,126
Cyrtandra ramunculosa,Cyrtandra,Gesneriaceae,2,3
Aporosa vagans,Aporosa,Phyllanthaceae,4,36
Pothos falcifolius,Pothos,Araceae,3,38
Ranunculus pseudotrullifolius,Ranunculus,Ranunculaceae,7,15
Ambavia gerrardii,Ambavia,Annonaceae,2,509
Marcus-Kochia littorea,Marcus-Kochia,Brassicaceae,9,61
Aesculus parviflora,Aesculus,Sapindaceae,3,107
Zanthoxylum dumosum,Zanthoxylum,Rutaceae,2,73
Dianthus virgineus,Dianthus,Caryophyllaceae,8,186
Cnidium cnidiifolium,Cnidium,Apiaceae,7,47
Elatostema apoense,Elatostema,Urticaceae,3,3
Itoa stapfii,Itoa,Salicaceae,3,51
Piper hostmannianum,Piper,Piperaceae,2,11
Ficus asperiuscula,Ficus,Moraceae,5,49
Ourisia crosbyi,Ourisia,Plantaginaceae,5,191
Polyscias repanda,Polyscias,Araliaceae,2,770
Solanum cyanocarphium,Solanum,Solanaceae,5,13
Alpinia orientalis,Alpinia,Zingiberaceae,2,3
Polygonatum multiflorum x odoratum,Polygonatum,Asparagaceae,4,13
Diploknema butyracea,Diploknema,Sapotaceae,2,7
Begonia mekonggensis,Begonia,Begoniaceae,1,8
Amaranthus quitensis,Amaranthus,Amaranthaceae,7,53
Ipomoea arborescens,Ipomoea,Convolvulaceae,4,4
Pandanus pseudocollinus,Pandanus,Pandanaceae,1,33
Lobelia affinis,Lobelia,Campanulaceae,2,10
Quercus rugosa,Quercus,Fagaceae,2,11
Polygonum longipes,Polygonum,Polygonaceae,4,4
Euonymus euonymoides,Euonymus,Celastraceae,2,3
Helicia albiflora,Helicia,Proteaceae,1,30
Pedicularis karoi,Pedicularis,Orobanchaceae,3,3
Didymocheton lenticellaris,Didymocheton,Meliaceae,2,4
Ceanothus dentatus,Ceanothus,Rhamnaceae,2,2
Diospyros chrysophyllos,Diospyros,Ebenaceae,1,50
Myosotis saxosa,Myosotis,Boraginaceae,2,31
Elaeocarpus filiformidentatus,Elaeocarpus,Elaeocarpaceae,1,18
Noronhia aminae,Noronhia,Oleaceae,1,85
Viola lanaiensis,Viola,Violaceae,2,16
Dudleya gnoma,Dudleya,Crassulaceae,2,4
Tetrastigma jaichagunii,Tetrastigma,Vitaceae,2,2
Rhus punjabensis,Rhus,Anacardiaceae,2,2
Exacum divaricatum,Exacum,Gentianaceae,1,42
Hopea latifolia,Hopea,Dipterocarpaceae,1,28
Mauloutchia heckelii,Mauloutchia,Myristicaceae,1,14
Rhodocolea parviflora,Rhodocolea,Bignoniaceae,1,21
Epilobium montanum x roseum,Epilobium,Onagraceae,2,7
Crinum firmifolium,Crinum,Amaryllidaceae,1,110
Trichosanthes auriculata,Trichosanthes,Cucurbitaceae,1,15
Banisteriopsis gardneriana,Banisteriopsis,Malpighiaceae,1,5
Crocus ilvensis,Crocus,Iridaceae,1,72
Trithecanthera flava,Trithecanthera,Loranthaceae,1,9
Phaleria sogerensis,Phaleria,Thymelaeaceae,1,23
Carnegiea gigantea,Carnegiea,Cactaceae,1,6
Garcinia lanceola,Garcinia,Clusiaceae,1,6
Werauhia proctorii,Werauhia,Bromeliaceae,1,4
Limonium calcarae,Limonium,Plumbaginaceae,1,5
Pterophylla icacifolia,Pterophylla,Cunoniaceae,1,18
Xanthophyllum ovatifolium,Xanthophyllum,Polygalaceae,1,5
Aloe rebmannii,Aloe,Asphodelaceae,1,2
Lonicera utahensis,Lonicera,Caprifoliaceae,1,20
Canarium sarawakanum,Canarium,Burseraceae,1,6
Impatiens alveolata,Impatiens,Balsaminaceae,1,1
Juncus parryi,Juncus,Juncaceae,1,12
Mitellastra caulescens,Mitellastra,Saxifragaceae,1,4
Cyanotis ceylanica,Cyanotis,Commelinaceae,1,2
Aristolochia cynanchifolia,Aristolochia,Aristolochiaceae,1,1
Diascia fetcaniensis,Diascia,Scrophulariaceae,1,1
Hypericum cyathiflorum,Hypericum,Hypericaceae,1,1
Fumaria media,Fumaria,Papaveraceae,1,1
Terminalia paniculata,Terminalia,Combretaceae,1,1
Pelargonium papilionaceum,Pelargonium,Geraniaceae,1,1
Saurauia vanoverberghii,Saurauia,Actinidiaceae,1,1
Potamogeton pusillus x trichoides,Potamogeton,Potamogetonaceae,1,1
Eulophia zollingeri,Eulophia,Orchidaceae,15,110
Hieracium levicaule,Hieracium,Asteraceae,58,7050
Exallage auricularia,Exallage,Rubiaceae,13,91
Trifolium infamia-ponertii,Trifolium,Fabaceae,49,180
Aira elegans,Aira,Poaceae,68,698
Cyperus amuricus,Cyperus,Cyperaceae,34,868
Myrcia glabra,Myrcia,Myrtaceae,7,17
Euphorbia balsamifera,Euphorbia,Euphorbiaceae,10,2364
Potentilla villosula,Potentilla,Rosaceae,25,159
Tabernaemontana amygdalifolia,Tabernaemontana,Apocynaceae,7,35
Clerodendrum tracyanum,Clerodendrum,Lamiaceae,15,251
Memecylon ovatifolium,Memecylon,Melastomataceae,3,46
Brachychiton discolor,Brachychiton,Malvaceae,9,181
Rhododendron japonoheptamerum,Rhododendron,Ericaceae,5,746
Calyptronoma plumeriana,Calyptronoma,Arecaceae,3,43
Pseuderanthemum crenulatum,Pseuderanthemum,Acanthaceae,3,7
Lindera triloba,Lindera,Lauraceae,3,915
Embelia cotinoides,Embelia,Primulaceae,3,124
Cyrtandra villosissima,Cyrtandra,Gesneriaceae,2,3
Astrocasia tremula,Astrocasia,Phyllanthaceae,4,36
Anthurium ochranthum,Anthurium,Araceae,3,31
Ranunculus sphaerospermus,Ranunculus,Ranunculaceae,7,15
Xylopia humblotiana,Xylopia,Annonaceae,2,473
Draba crassifolia,Draba,Brassicaceae,9,30
Acer nigrum,Acer,Sapindaceae,3,101
Spathelia vernicosa,Spathelia,Rutaceae,2,68
Cardionema ramosissima,Cardionema,Caryophyllaceae,8,160
Leiotulus aureus,Leiotulus,Apiaceae,7,47
Pilea aquarum,Pilea,Urticaceae,2,665
Casearia deplanchei,Casearia,Salicaceae,3,44
Peperomia biformis,Peperomia,Piperaceae,2,10
Ficus jimiensis,Ficus,Moraceae,5,48
Nanorrhinum heterophyllum,Nanorrhinum,Plantaginaceae,5,174
Dendropanax dentigerus,Dendropanax,Araliaceae,2,623
Brunfelsia grandiflora,Brunfelsia,Solanaceae,5,12
Alpinia rosea,Alpinia,Zingiberaceae,2,3
Dracaena maingayi,Dracaena,Asparagaceae,4,12
Palaquium burckii,Palaquium,Sapotaceae,2,7
Begonia papuana,Begonia,Begoniaceae,1,8
Atriplex lentiformis,Atriplex,Amaranthaceae,7,50
Porana racemosa,Porana,Convolvulaceae,4,4
Pandanus lacuum,Pandanus,Pandanaceae,1,32
Cyanea crispa,Cyanea,Campanulaceae,2,9
Castanopsis microphylla,Castanopsis,Fagaceae,2,10
Bistorta suffulta,Bistorta,Polygonaceae,3,379
Maytenus longipes,Maytenus,Celastraceae,2,3
Helicia odorata,Helicia,Proteaceae,1,30
Euphrasia rivularis,Euphrasia,Orobanchaceae,2,468
Didymocheton multijugus,Didymocheton,Meliaceae,2,4
Ceanothus pallidus,Ceanothus,Rhamnaceae,2,2
Diospyros longibracteata,Diospyros,Ebenaceae,1,49
Myosotis pottsiana,Myosotis,Boraginaceae,2,29
Elaeocarpus pullenii,Elaeocarpus,Elaeocarpaceae,1,18
Noronhia grandifolia,Noronhia,Oleaceae,1,85
Viola pectinata,Viola,Violaceae,2,16
Echeveria elegans,Echeveria,Crassulaceae,2,4
Tetrastigma lawsonii,Tetrastigma,Vitaceae,2,2
Semecarpus decipiens,Semecarpus,Anacardiaceae,2,2
Tachiadenus tubiflorus,Tachiadenus,Gentianaceae,1,41
Hopea rudiformis,Hopea,Dipterocarpaceae,1,28
Mauloutchia sambiranensis,Mauloutchia,Myristicaceae,1,14
Tabebuia brooksiana,Tabebuia,Bignoniaceae,1,21
Epilobium ciliatum x montanum,Epilobium,Onagraceae,2,4
Allium corsicum,Allium,Amaryllidaceae,1,96
Trichosanthes refracta,Trichosanthes,Cucurbitaceae,1,15
Byrsonima glaberrima,Byrsonima,Malpighiaceae,1,5
Iris aphylla,Iris,Iridaceae,1,67
Lepidaria oviceps,Lepidaria,Loranthaceae,1,8
Pimelea actea,Pimelea,Thymelaeaceae,1,22
Leptocereus grantianus,Leptocereus,Cactaceae,1,6
Garcinia revoluta,Garcinia,Clusiaceae,1,6
Wittmackia distans,Wittmackia,Bromeliaceae,1,4
Limonium caprariae,Limonium,Plumbaginaceae,1,5
Cunonia pseudoverticillata,Cunonia,Cunoniaceae,1,17
Xanthophyllum rectum,Xanthophyllum,Polygalaceae,1,5
Aloe spinitriaggregata,Aloe,Asphodelaceae,1,2
Knautia calycina,Knautia,Caprifoliaceae,1,17
Protium baracoense,Protium,Burseraceae,1,6
Impatiens amphibia,Impatiens,Balsaminaceae,1,1
Juncus hemiendytus,Juncus,Juncaceae,1,11
Saxifraga scardica,Saxifraga,Saxifragaceae,1,4
Cyanotis grandidieri,Cyanotis,Commelinaceae,1,2
Aristolochia dictyophlebia,Aristolochia,Aristolochiaceae,1,1
Dischisma crassum,Dischisma,Scrophulariaceae,1,1
Hypericum fosteri,Hypericum,Hypericaceae,1,1
Fumaria rostellata,Fumaria,Papaveraceae,1,1
Terminalia phanerophlebia,Terminalia,Combretaceae,1,1
Pelargonium rodneyanum,Pelargonium,Geraniaceae,1,1
Saurauia versteegii,Saurauia,Actinidiaceae,1,1
Potamogeton rivularis,Potamogeton,Potamogetonaceae,1,1
Dendrobium secundum,Dendrobium,Orchidaceae,15,95
Notobasis syriaca,Notobasis,Asteraceae,58,649
Houstonia procumbens,Houstonia,Rubiaceae,13,81
Teramnus labialis,Teramnus,Fabaceae,48,541
Gastridium phleoides,Gastridium,Poaceae,68,329
Rhynchospora rugosa,Rhynchospora,Cyperaceae,34,557
Pseudanamomis umbellulifera,Pseudanamomis,Myrtaceae,7,17
Euphorbia regis-jubae,Euphorbia,Euphorbiaceae,10,1651
Rubus sulcatus,Rubus,Rosaceae,25,130
Chloropetalum denticulatum,Chloropetalum,Apocynaceae,7,34
Premna trichostoma,Premna,Lamiaceae,15,145
Miconia ibaguensis,Miconia,Melastomataceae,3,44
Pterospermum javanicum,Pterospermum,Malvaceae,9,164
Dracophyllum menziesii,Dracophyllum,Ericaceae,5,694
Ravenea rivularis,Ravenea,Arecaceae,3,40
Ruellia monanthos,Ruellia,Acanthaceae,3,7
Cassytha paniculata,Cassytha,Lauraceae,3,263
Ardisia pterocaulis,Ardisia,Primulaceae,3,96
Cyrtandra waianaeensis,Cyrtandra,Gesneriaceae,2,3
Breynia virgata,Breynia,Phyllanthaceae,4,33
Arisaema sazensoo,Arisaema,Araceae,3,30
